# File: EPA_state_egu_emission_factors_ktPJ.csv
# Title: Electric Generating Unit (EGU) emission factors for US states for plants built after 2015
# Source: EPA's Power Sector Modeling Platform v5.14 Base Case scenario. https://www.epa.gov/airmarkets/power-sector-modeling-platform-v514#results.
# Comments: State-level emission data were obtained from the 2017 & 2018 and 2025 flat files that are used with EPA emissions and air quality modeling applications
# Units: kilotonne per PJ fuel input
# Column types: ccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state_name,fuel,2015_NOx,2017_NOx,2018_NOx,2020_NOx,2025_NOx,2030_NOx,2040_NOx,2050_NOx,2015_SO2,2017_SO2,2018_SO2,2020_SO2,2025_SO2,2030_SO2,2040_SO2,2050_SO2,2015_PM10,2017_PM10,2018_PM10,2020_PM10,2025_PM10,2030_PM10,2040_PM10,2050_PM10,2015_PM2.5,2017_PM2.5,2018_PM2.5,2020_PM2.5,2025_PM2.5,2030_PM2.5,2040_PM2.5,2050_PM2.5,2015_NMVOC,2017_NMVOC,2018_NMVOC,2020_NMVOC,2025_NMVOC,2030_NMVOC,2040_NMVOC,2050_NMVOC,2015_CO,2017_CO,2018_CO,2020_CO,2025_CO,2030_CO,2040_CO,2050_CO,2015_NH3,2017_NH3,2018_NH3,2020_NH3,2025_NH3,2030_NH3,2040_NH3,2050_NH3,2015_BC,2016_BC,2018_BC,2020_BC,2025_BC,2030_BC,2040_BC,2050_BC,2015_OC,2016_OC,2018_OC,2020_OC,2025_OC,2030_OC,2040_OC,2050_OC
Illinois,biomass,0.02723101,0.02723101,0.02723101,0.028928644,0.033172729,0.033172729,0.033172729,0.033172729,0.297687957,0.297687957,0.297687957,0.351421293,0.375798536,0.375798536,0.375798536,0.375798536,0.009470182,0.009470182,0.009470182,0.009548054,0.009742735,0.009742735,0.009742735,0.009742735,0.009343612,0.009343612,0.009343612,0.009432699,0.009655417,0.009655417,0.009655417,0.009655417,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000467181,0.000467181,0.000467181,0.000471635,0.000482771,0.000482771,0.000482771,0.000482771,0.001868722,0.001868722,0.001868722,0.00188654,0.001931083,0.001931083,0.001931083,0.001931083
Illinois,coal,0.036274162,0.036274162,0.036274162,0.036221139,0.036088582,0.036088582,0.036088582,0.036088582,0.572688986,0.572688986,0.572688986,0.579127867,0.595425288,0.595425288,0.595425288,0.595425288,0.009149835,0.009149835,0.009149835,0.009179026,0.009252003,0.009252003,0.009252003,0.009252003,0.007780564,0.007780564,0.007780564,0.007803328,0.007860239,0.007860239,0.007860239,0.007860239,0.002073742,0.002073742,0.002073742,0.002073829,0.002074047,0.002074047,0.002074047,0.002074047,0.016853719,0.016853719,0.016853719,0.016869449,0.016908773,0.016908773,0.016908773,0.016908773,0.000737913,0.000737913,0.000737913,0.000737589,0.00073678,0.00073678,0.00073678,0.00073678,4.67E-05,4.67E-05,4.67E-05,4.68E-05,4.72E-05,4.72E-05,4.72E-05,4.72E-05,0,0,0,0,0,0,0,0
Illinois,gas,0.024549317,0.024549317,0.024549317,0.025902636,0.029285935,0.029285935,0.029285935,0.029285935,0.621434643,0.621434643,0.621434643,0.677959227,0.576927695,0.576927695,0.576927695,0.576927695,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Indiana,biomass,0.058484387,0.058484387,0.058484387,0.058564275,0.058763995,0.058763995,0.058763995,0.058763995,0.325469284,0.325469284,0.325469284,0.324888141,0.323591174,0.323591174,0.323591174,0.323591174,0.00881624,0.00881624,0.00881624,0.008856667,0.008957733,0.008957733,0.008957733,0.008957733,0.008803441,0.008803441,0.008803441,0.008844027,0.008945492,0.008945492,0.008945492,0.008945492,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000440172,0.000440172,0.000440172,0.000442201,0.000447275,0.000447275,0.000447275,0.000447275,0.001760688,0.001760688,0.001760688,0.001768805,0.001789098,0.001789098,0.001789098,0.001789098
Indiana,coal,0.087541852,0.087541852,0.087541852,0.087265833,0.086575785,0.086575785,0.086575785,0.086575785,0.197964667,0.197964667,0.197964667,0.111695629,0.116665863,0.116665863,0.116665863,0.116665863,0.021661908,0.021661908,0.021661908,0.021726706,0.021888702,0.021888702,0.021888702,0.021888702,0.015023018,0.015023018,0.015023018,0.015046197,0.015104145,0.015104145,0.015104145,0.015104145,0.001276237,0.001276237,0.001276237,0.001275329,0.00127306,0.00127306,0.00127306,0.00127306,0.010852149,0.010852149,0.010852149,0.010847763,0.010836798,0.010836798,0.010836798,0.010836798,0.000620398,0.000620398,0.000620398,0.000620318,0.000620116,0.000620116,0.000620116,0.000620116,9.01E-05,9.01E-05,9.01E-05,9.03E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,0,0,0,0,0,0,0,0
Indiana,gas,0.012756451,0.012756451,0.012756451,0.012286913,0.011113067,0.011113067,0.011113067,0.011113067,,,,,,,,,0.000147762,0.000147762,0.000147762,0.000147515,0.000146895,0.000146895,0.000146895,0.000146895,9.10E-05,9.10E-05,9.10E-05,9.07E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000985597,0.000985597,0.000985597,0.000981678,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003022424,0.003022424,0.003022424,0.003026296,0.003035976,0.003035976,0.003035976,0.003035976,5.46E-06,5.46E-06,5.46E-06,5.44E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.55E-05,4.55E-05,4.55E-05,4.54E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Iowa,biomass,0.085557097,0.085557097,0.085557097,0.085724992,0.086144731,0.086144731,0.086144731,0.086144731,0.375127946,0.375127946,0.375127946,0.37493783,0.374462539,0.374462539,0.374462539,0.374462539,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Iowa,coal,0.066931315,0.066931315,0.066931315,0.066925752,0.066911846,0.066911846,0.066911846,0.066911846,0.482185966,0.482185966,0.482185966,0.489786286,0.478153679,0.478153679,0.478153679,0.478153679,0.00897078,0.00897078,0.00897078,0.008973903,0.008981713,0.008981713,0.008981713,0.008981713,0.00742518,0.00742518,0.00742518,0.007426006,0.007428071,0.007428071,0.007428071,0.007428071,0.001591053,0.001591053,0.001591053,0.001591271,0.001591816,0.001591816,0.001591816,0.001591816,0.017009119,0.017009119,0.017009119,0.01699529,0.016960719,0.016960719,0.016960719,0.016960719,0.000797483,0.000797483,0.000797483,0.000797574,0.000797801,0.000797801,0.000797801,0.000797801,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,4.46E-05,0,0,0,0,0,0,0,0
Iowa,gas,0.025966014,0.024214746,0.023339111,0.025279343,0.030129924,0.030129924,0.030129924,0.030129924,,,,,,,,,0.000148742,0.000147511,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.21E-05,9.07E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.001001093,0.000981619,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.00300711,0.003026354,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.53E-06,5.44E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.61E-05,4.54E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Kansas,biomass,0.009478171,0.009478171,0.009478171,0.009478171,0.009478171,0.009478171,0.009478171,0.009478171,0.379126771,0.379126771,0.379126771,0.379126771,0.379126771,0.379126771,0.379126771,0.379126771,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Kansas,coal,0.05731397,0.05731397,0.05731397,0.05731397,0.05731397,0.05731397,0.05731397,0.05731397,0.351568939,0.351568939,0.351568939,0.351568939,0.351568939,0.351568939,0.351568939,0.351568939,0.009422749,0.009422749,0.009422749,0.009422749,0.009422749,0.009422749,0.009422749,0.009422749,0.007619098,0.007619098,0.007619098,0.007619098,0.007619098,0.007619098,0.007619098,0.007619098,0.001807458,0.001807458,0.001807458,0.001807458,0.001807458,0.001807458,0.001807458,0.001807458,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,0,0,0,0,0,0,0,0
Kansas,gas,0.085132348,0.085132348,0.085132348,0.076897024,0.056308716,0.056308716,0.056308716,0.056308716,,,,,,,,,0.000211098,0.000211098,0.000211098,0.000198987,0.000168709,0.000168709,0.000168709,0.000168709,0.000163407,0.000163407,0.000163407,0.000149566,0.000114962,0.000114962,0.000114962,0.000114962,0.001987112,0.001987112,0.001987112,0.001795599,0.001316816,0.001316816,0.001316816,0.001316816,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.002032691,0.002032691,0.002032691,0.002221951,0.002695101,0.002695101,0.002695101,0.002695101,9.80E-06,9.80E-06,9.80E-06,8.97E-06,6.90E-06,6.90E-06,6.90E-06,6.90E-06,8.17E-05,8.17E-05,8.17E-05,7.48E-05,5.75E-05,5.75E-05,5.75E-05,5.75E-05
Kentucky,biomass,0.071833031,0.071833031,0.071833031,0.0748984,0.082561824,0.082561824,0.082561824,0.082561824,0.289228663,0.289228663,0.289228663,0.288351962,0.285996528,0.285996528,0.285996528,0.285996528,0.00997752,0.00997752,0.00997752,0.009852079,0.009538476,0.009538476,0.009538476,0.009538476,0.009966466,0.009966466,0.009966466,0.009843116,0.009534739,0.009534739,0.009534739,0.009534739,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000498323,0.000498323,0.000498323,0.000492156,0.000476737,0.000476737,0.000476737,0.000476737,0.001993293,0.001993293,0.001993293,0.001968623,0.001906948,0.001906948,0.001906948,0.001906948
Kentucky,coal,0.088467397,0.095107175,0.098427064,0.097698655,0.095877635,0.095877635,0.095877635,0.095877635,0.112659567,0.113681775,0.114219684,0.118835199,0.133739852,0.133739852,0.133739852,0.133739852,0.012083327,0.013708737,0.014521441,0.014489719,0.014410413,0.014410413,0.014410413,0.014410413,0.010583909,0.011243329,0.011573039,0.011527207,0.011412627,0.011412627,0.011412627,0.011412627,0.001824421,0.001425436,0.001225944,0.001225901,0.001225795,0.001225795,0.001225795,0.001225795,0.020124905,0.029638693,0.034395587,0.034041809,0.033157364,0.033157364,0.033157364,0.033157364,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,6.35E-05,6.75E-05,6.94E-05,6.92E-05,6.85E-05,6.85E-05,6.85E-05,6.85E-05,0,0,0,0,0,0,0,0
Kentucky,gas,0.022863349,0.022863349,0.022863349,0.02004993,0.013016382,0.013016382,0.013016382,0.013016382,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Louisiana,biomass,0.062423074,0.062423074,0.062423074,0.062022113,0.061019712,0.061019712,0.061019712,0.061019712,0.283397572,0.283397572,0.283397572,0.284448869,0.287939318,0.287939318,0.287939318,0.287939318,0.006708927,0.006708927,0.006708927,0.006687666,0.006634514,0.006634514,0.006634514,0.006634514,0.006612738,0.006612738,0.006612738,0.006590574,0.006535166,0.006535166,0.006535166,0.006535166,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000330637,0.000330637,0.000330637,0.000329529,0.000326758,0.000326758,0.000326758,0.000326758,0.001322548,0.001322548,0.001322548,0.001318115,0.001307033,0.001307033,0.001307033,0.001307033
Louisiana,coal,0.067624716,0.067624716,0.067624716,0.070522218,0.077765975,0.077765975,0.077765975,0.077765975,0.938512997,0.938512997,0.938512997,0.934141641,0.111782919,0.111782919,0.111782919,0.111782919,0.007841496,0.007841496,0.007841496,0.007878493,0.007970988,0.007970988,0.007970988,0.007970988,0.007450616,0.007450616,0.007450616,0.007576804,0.007892272,0.007892272,0.007892272,0.007892272,0.001861666,0.001861666,0.001861666,0.001910701,0.002033289,0.002033289,0.002033289,0.002033289,0.074754484,0.074754484,0.074754484,0.056423944,0.010597593,0.010597593,0.010597593,0.010597593,0.000868677,0.000868677,0.000868677,0.000883754,0.000921447,0.000921447,0.000921447,0.000921447,4.47E-05,4.47E-05,4.47E-05,4.55E-05,4.74E-05,4.74E-05,4.74E-05,4.74E-05,0,0,0,0,0,0,0,0
Louisiana,gas,0.039492644,0.039078786,0.038871858,0.036471173,0.030469462,0.030469462,0.030469462,0.030469462,,,,,,,,,0.000176178,0.00017549,0.000175146,0.000172164,0.000164709,0.000164709,0.000164709,0.000164709,0.000123498,0.000122713,0.00012232,0.000118911,0.000110391,0.000110391,0.000110391,0.000110391,0.001434924,0.001424052,0.001418615,0.001371458,0.001253566,0.001253566,0.001253566,0.001253566,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.002578383,0.002589127,0.002594499,0.002641102,0.002757607,0.002757607,0.002757607,0.002757607,7.41E-06,7.36E-06,7.34E-06,7.13E-06,6.62E-06,6.62E-06,6.62E-06,6.62E-06,6.17E-05,6.14E-05,6.12E-05,5.95E-05,5.52E-05,5.52E-05,5.52E-05,5.52E-05
Maine,biomass,0.10291319,0.10291319,0.10291319,0.10291319,0.10291319,0.10291319,0.10291319,0.10291319,0.393985622,0.393985622,0.393985622,0.393985622,0.393985622,0.393985622,0.393985622,0.393985622,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Maine,gas,0.006380706,0.006380706,0.006380706,0.006384966,0.006395618,0.006395618,0.006395618,0.006395618,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Maine,oil,0.007453854,0.007453854,0.007453854,0.007453854,0.007453854,0.007453854,0.007453854,0.007453854,0.499436377,0.499436377,0.499436377,0.499436377,0.499436377,0.499436377,0.499436377,0.499436377,0.000663036,0.000663036,0.000663036,0.000663036,0.000663036,0.000663036,0.000663036,0.000663036,0.000644489,0.000644489,0.000644489,0.000644489,0.000644489,0.000644489,0.000644489,0.000644489,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000193347,0.000193347,0.000193347,0.000193347,0.000193347,0.000193347,0.000193347,0.000193347,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05
Maryland,biomass,0.056290368,0.046481252,0.041576694,0.041729761,0.042112428,0.042112428,0.042112428,0.042112428,0.272388919,0.261516375,0.256579546,0.254873215,0.251911353,0.251911353,0.251911353,0.251911353,0.008882341,0.007838113,0.007315999,0.007328066,0.007358233,0.007358233,0.007358233,0.007358233,0.008876531,0.007827013,0.007302254,0.007314394,0.007344742,0.007344742,0.007344742,0.007344742,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000443827,0.000391351,0.000365113,0.00036572,0.000367237,0.000367237,0.000367237,0.000367237,0.001775306,0.001565403,0.001460451,0.001462879,0.001468948,0.001468948,0.001468948,0.001468948
Maryland,coal,0.054787915,0.045665424,0.041104179,0.041144145,0.041244059,0.041244059,0.041244059,0.041244059,0.331224748,0.339812683,0.344169857,0.397114382,0.529632614,0.529632614,0.529632614,0.529632614,0.016148802,0.01406027,0.013016004,0.012986687,0.012913396,0.012913396,0.012913396,0.012913396,0.012816074,0.011849624,0.011366399,0.01133854,0.011268892,0.011268892,0.011268892,0.011268892,0.001214819,0.001211744,0.001210207,0.001209772,0.001208684,0.001208684,0.001208684,0.001208684,0.023565372,0.028946437,0.031636969,0.032398558,0.034302531,0.034302531,0.034302531,0.034302531,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,7.69E-05,7.11E-05,6.82E-05,6.80E-05,6.76E-05,6.76E-05,6.76E-05,6.76E-05,0,0,0,0,0,0,0,0
Maryland,gas,0.016901629,0.016901629,0.016901629,0.017024311,0.017331016,0.017331016,0.017331016,0.017331016,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Maryland,oil,0.006609992,0.006609992,0.006609992,0.006609992,0.006609992,0.006609992,0.006609992,0.006609992,,,,,,,,,0.000485745,0.000485745,0.000485745,0.000485745,0.000485745,0.000485745,0.000485745,0.000485745,0.000484249,0.000484249,0.000484249,0.000484249,0.000484249,0.000484249,0.000484249,0.000484249,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.000240114,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000252751,0.000145275,0.000145275,0.000145275,0.000145275,0.000145275,0.000145275,0.000145275,0.000145275,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05,4.36E-05
Massachusetts,biomass,0.108628445,0.108642591,0.108649664,0.108649664,0.108649664,0.108649664,0.108649664,0.108649664,0.379126656,0.379126748,0.379126794,0.379126794,0.379126794,0.379126794,0.379126794,0.379126794,0.009857347,0.009857313,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604669,0.009604587,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480233,0.000480229,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920934,0.001920917,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Massachusetts,coal,0.042378752,0.042378752,0.042378752,0.042378752,0.042378752,0.042378752,0.042378752,0.042378752,0.423257672,0.423257672,0.423257672,0.423257672,0.423257672,0.423257672,0.423257672,0.423257672,0.018282418,0.018282418,0.018282418,0.018282418,0.018282418,0.018282418,0.018282418,0.018282418,0.014008296,0.014008296,0.014008296,0.014008296,0.014008296,0.014008296,0.014008296,0.014008296,0.001222465,0.001222465,0.001222465,0.001222465,0.001222465,0.001222465,0.001222465,0.001222465,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.000611231,0.000611231,0.000611231,0.000611231,0.000611231,0.000611231,0.000611231,0.000611231,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,0,0,0,0,0,0,0,0
Massachusetts,gas,0.006197325,0.006128685,0.006094365,0.006179561,0.00639255,0.00639255,0.00639255,0.00639255,,,,,,,,,0.000147798,0.000147697,0.000147647,0.000147557,0.000147331,0.000147331,0.000147331,0.000147331,9.11E-05,9.09E-05,9.09E-05,9.08E-05,9.05E-05,9.05E-05,9.05E-05,9.05E-05,0.000986154,0.000984568,0.000983775,0.000982346,0.000978774,0.000978774,0.000978774,0.000978774,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003021873,0.00302344,0.003024224,0.003025636,0.003029166,0.003029166,0.003029166,0.003029166,5.46E-06,5.46E-06,5.45E-06,5.45E-06,5.43E-06,5.43E-06,5.43E-06,5.43E-06,4.55E-05,4.55E-05,4.54E-05,4.54E-05,4.53E-05,4.53E-05,4.53E-05,4.53E-05
Michigan,biomass,0.108130137,0.098305621,0.093393363,0.093094052,0.092345774,0.092345774,0.092345774,0.092345774,0.339869464,0.337296641,0.335699676,0.336733738,0.339543164,0.339543164,0.339543164,0.339543164,0.009504404,0.009049475,0.00882201,0.008833649,0.008862746,0.008862746,0.008862746,0.008862746,0.009407503,0.008937114,0.00870192,0.008711733,0.008736268,0.008736268,0.008736268,0.008736268,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000470375,0.000446856,0.000435096,0.000435587,0.000436813,0.000436813,0.000436813,0.000436813,0.001881501,0.001787423,0.001740384,0.001742347,0.001747254,0.001747254,0.001747254,0.001747254
Michigan,coal,0.110521512,0.104700785,0.101790422,0.10198053,0.1024558,0.1024558,0.1024558,0.1024558,0.161777947,0.157936294,0.145314737,0.146664298,0.149868828,0.149868828,0.149868828,0.149868828,0.0102921,0.010385921,0.010432832,0.010496047,0.010654086,0.010654086,0.010654086,0.010654086,0.008090356,0.008116731,0.008129918,0.008192414,0.008348654,0.008348654,0.008348654,0.008348654,0.001472766,0.001462653,0.001457596,0.001457697,0.001457951,0.001457951,0.001457951,0.001457951,0.015414143,0.015577508,0.015659191,0.0156726,0.015706121,0.015706121,0.015706121,0.015706121,0.000738162,0.000733245,0.000730787,0.000730853,0.000731017,0.000731017,0.000731017,0.000731017,4.85E-05,4.87E-05,4.88E-05,4.92E-05,5.01E-05,5.01E-05,5.01E-05,5.01E-05,0,0,0,0,0,0,0,0
