# File: MOVES_src_type_reg_class_fractions.csv
# Title: MOVES source type regulatory class fractions
# Source: Population and Activity of On-road Vehicles in MOVES2014. U.S. Environmental Protection Agency. https://cfpub.epa.gov/si/si_public_record_report.cfm?Lab=OTAQ&dirEntryId=309336
# Comments: Fractions of vehicles by sourceTypeID/year/regClassID combinations. SourceTypeID is the primary vehicle classification in MOVES and are intended to be groups of vehicles with similar activity and usage patterns. RegClassID is a secondary identifier used to group vehicles subject to similar emission standards. SourceTypeID is more specific than regClassID.
# Units: Unitless
# Column types: iiin
# ----------
sourceTypeID,modelYearID,regClassID,stmyFraction
62,2019,46,0.04116734
31,1998,30,0.957560169
62,2018,46,0.04116734
31,1998,30,0.003788607
62,2017,46,0.04116734
31,1999,30,0.914058125
62,2016,46,0.04116734
31,1999,30,0.009012925
62,2015,46,0.04116734
31,2000,30,0.923480952
62,2014,46,0.04116734
31,2000,30,0.004551233
62,2013,46,0.04116734
31,2001,30,0.918915674
62,2012,46,0.04116734
31,2001,30,0.006603797
31,2002,30,0.892770394
62,2011,46,0.04116734
31,2002,30,0.005782038
62,2010,46,0.030604681
31,2003,30,0.887555234
62,2009,46,0.026518318
62,2008,46,0.054920729
31,2003,30,0.00666473
31,2004,30,0.902838125
62,2007,46,0.041273536
31,2004,30,0.006609957
62,2006,46,0.039625438
31,2005,30,0.895838227
62,2005,46,0.045517462
62,2004,46,0.055778863
31,2005,30,0.006251268
31,2006,30,0.896688217
62,2003,46,0.037208894
31,2006,30,0.006149076
62,2002,46,0.050479316
31,2007,30,0.836384414
62,2001,46,0.037599466
62,2000,46,0.015497477
31,2007,30,0.006708896
31,2008,30,0.850639894
62,1999,46,0.020630009
31,2008,30,0.007137128
62,1998,46,0.053053562
31,2009,30,0.801212854
62,1997,46,0.035852981
62,1996,46,0.055112222
31,2009,30,0.007208481
31,2010,30,0.783501908
62,1995,46,0.039149104
31,2010,30,0.006330903
62,1994,46,0.035563886
31,2011,30,0.697934061
62,1993,46,0.082894692
62,1992,46,0.026585465
31,2011,30,0.006598876
53,2030,41,0.263943645
32,1982,30,0.767325816
53,2029,41,0.263943645
32,1982,30,0.069842523
32,1983,30,0.797596905
53,2028,41,0.263943645
53,2027,41,0.263943645
32,1983,30,0.031249316
32,1984,30,0.817343719
53,2026,41,0.263943645
53,2025,41,0.263943645
32,1984,30,0.023470463
53,2024,41,0.263943645
32,1985,30,0.844280099
53,2023,41,0.263943645
32,1985,30,0.016781361
53,2022,41,0.263943645
32,1986,30,0.863676645
32,1986,30,0.014236593
53,2021,41,0.263943645
32,1987,30,0.919352074
53,2020,41,0.263943645
53,2019,41,0.263943645
32,1987,30,0.009870306
53,2018,41,0.263943645
32,1988,30,0.886970088
53,2017,41,0.263943645
32,1988,30,0.041486227
53,2016,41,0.263943645
32,1989,30,0.901275914
53,2015,41,0.263943645
32,1989,30,0.019129531
53,2014,41,0.263943645
32,1990,30,0.901797362
53,2013,41,0.263943645
32,1990,30,0.001282961
53,2012,41,0.263943645
32,1991,30,0.870832273
53,2011,41,0.263943645
32,1991,30,0.008805049
53,2010,41,0.212676042
32,1992,30,0.904101364
32,1992,30,0.041370419
53,2009,41,0.169392971
53,2008,41,0.277316553
32,1993,30,0.941708393
32,1993,30,0.005284824
53,2007,41,0.140454772
53,2006,41,0.22226633
32,1994,30,0.913776428
53,2005,41,0.200709453
32,1994,30,0.014229241
53,2004,41,0.23376641
32,1995,30,0.850449482
32,1995,30,0.023927345
53,2003,41,0.255482919
32,1996,30,0.880259134
53,2002,41,0.270549151
53,2001,41,0.268976741
32,1996,30,0.010416952
32,1997,30,0.838038026
53,2001,41,0.107709186
32,1997,30,0.018664165
53,2000,41,0.070484355
53,2000,41,0.184894844
32,1998,30,0.912282713
32,1998,30,0.030737015
53,1999,41,0.204603911
32,1999,30,0.845643346
53,1999,41,0.321336771
32,1999,30,0.011513729
53,1998,41,0.054386258
53,1998,41,0.101527846
32,2000,30,0.829704192
53,1997,41,0.060687557
32,2000,30,0.019523125
53,1997,41,0.306939211
32,2001,30,0.76437991
53,1996,41,0.008606565
32,2001,30,0.014300633
32,2002,30,0.826744352
53,1996,41,0.01540413
53,1995,41,0.092375257
32,2002,30,0.020705284
53,1995,41,0.216505258
32,2003,30,0.815670311
53,1994,41,0.381714755
32,2003,30,0.023684849
32,2004,30,0.826476068
53,1994,41,0.03161497
53,1993,41,0.351348989
32,2004,30,0.023398488
53,1993,41,0.066432798
32,2005,30,0.821952079
53,1992,41,0.219836468
32,2005,30,0.022179603
32,2006,30,0.810249615
53,1992,41,0.024434055
53,1991,41,0.611729611
32,2006,30,0.02148602
32,2007,30,0.776205603
53,1991,41,0.019216592
32,2007,30,0.024076351
53,1990,41,0.382920274
32,2008,30,0.779752623
53,1990,41,0.02584612
53,1989,41,0.033394184
32,2008,30,0.025298999
32,2009,30,0.753349175
53,1989,41,0.407349111
32,2009,30,0.026209631
53,1988,41,0.095285981
32,2010,30,0.745388032
53,1988,41,0.103429422
53,1987,41,0.115205751
32,2010,30,0.023290392
32,2011,30,0.64761168
53,1986,41,0.119198906
32,2011,30,0.023677672
53,1986,41,0.216121558
41,1980,47,0.670967742
41,1980,41,0.187096774
41,1980,42,0.019354839
41,1980,46,0.122580645
41,1981,42,0.01971831
41,1981,46,0.121126761
41,1981,47,0.673239437
41,1981,41,0.185915493
41,1982,46,0.122249389
41,1982,47,0.672371638
41,1982,41,0.185819071
41,1982,42,0.019559902
41,1983,47,0.673469388
41,1983,41,0.185714286
41,1983,42,0.020408163
41,1983,46,0.120408163
41,1984,42,0.020341741
41,1984,46,0.121236778
41,1984,47,0.672904801
41,1984,41,0.18551668
41,1985,46,0.12103929
41,1985,47,0.673003802
41,1985,41,0.185678074
41,1985,42,0.020278834
41,1986,47,0.673311185
41,1986,41,0.185492802
41,1986,42,0.019933555
41,1986,46,0.121262458
41,1987,42,0.020197276
41,1987,46,0.121183654
41,1987,47,0.673085956
41,1987,41,0.185533114
41,1988,42,0.019816336
41,1988,46,0.121314645
41,1988,47,0.673272112
41,1988,41,0.185596907
41,1989,46,0.121348315
41,1989,47,0.673258427
41,1989,41,0.185617978
41,1989,42,0.019775281
41,1990,47,0.673059768
41,1990,41,0.185548617
41,1990,42,0.020071365
41,1990,46,0.12132025
41,1991,42,0.02002002
41,1991,46,0.121121121
41,1991,47,0.673173173
41,1991,41,0.185685686
41,1992,46,0.121384005
41,1992,47,0.673284175
41,1992,41,0.185479297
41,1992,42,0.019852524
41,1993,47,0.673076923
41,1993,41,0.185618729
41,1993,42,0.02006689
41,1993,46,0.121237458
41,1994,42,0.019958706
41,1994,46,0.121472815
41,1994,47,0.673090158
41,1994,41,0.185478321
41,1995,46,0.121420997
41,1995,47,0.673117709
41,1995,41,0.185577943
41,1995,42,0.019883351
41,1996,47,0.672919509
41,1996,41,0.185538881
41,1996,42,0.020122783
41,1996,46,0.121418827
41,1997,42,0.019948703
41,1997,46,0.121402109
41,1997,47,0.673126247
41,1997,41,0.185522941
41,1998,46,0.12131756
41,1998,47,0.673161679
41,1998,41,0.185571793
41,1998,42,0.019948968
41,1999,47,0.672992444
41,1999,41,0.185556141
41,1999,42,0.020031629
41,1999,46,0.121419786
41,2000,42,0.01994077
41,2000,46,0.12142152
41,2000,47,0.673050346
41,2000,41,0.185587364
41,2001,46,0.121237001
41,2001,47,0.673234811
41,2001,41,0.185550082
41,2001,42,0.019978106
41,2002,47,0.672966781
41,2002,41,0.18556701
41,2002,42,0.020045819
41,2002,46,0.121420389
41,2003,42,0.020005716
41,2003,46,0.121463275
41,2003,47,0.673049443
41,2003,41,0.185481566
41,2004,42,0.020008337
41,2004,46,0.121300542
41,2004,47,0.672988745
41,2004,41,0.185702376
41,2005,46,0.121368089
41,2005,47,0.673086502
41,2005,41,0.185621783
41,2005,42,0.019923626
41,2006,47,0.672948509
41,2006,41,0.185635851
41,2006,42,0.020032646
41,2006,46,0.121382995
41,2007,42,0.019940179
41,2007,46,0.121385842
41,2007,47,0.672981057
41,2007,41,0.185692921
41,2008,46,0.121404784
41,2008,47,0.673024523
41,2008,41,0.185588859
41,2008,42,0.019981835
41,2009,47,0.673108553
41,2009,41,0.185444079
41,2009,42,0.020148026
41,2009,46,0.121299342
41,2010,42,0.020136778
41,2010,46,0.121200608
41,2010,47,0.67287234
41,2010,41,0.185790274
41,2011,46,0.121361746
41,2011,47,0.673076923
41,2011,41,0.185550936
41,2011,42,0.020010395
42,1980,47,0.009615385
53,2048,47,0
53,2047,47,0
42,1980,48,0.990384615
42,1980,48,0
42,1981,47,0.008695652
53,2046,47,0
53,2045,47,0
42,1981,48,0.991304348
42,1981,48,0
42,1982,47,0.00754717
42,1982,42,0.003773585
53,2044,47,0
42,1982,48,0.988679245
42,1982,48,0
42,1983,47,0.006060606
42,1983,42,0.002020202
53,2043,47,0
42,1983,48,0.991919192
42,1983,48,0
42,1984,47,0.005802708
42,1984,42,0.001934236
42,1984,46,0.001934236
42,1984,48,0.99032882
42,1984,48,0
42,1985,47,0.005970149
42,1985,42,0.002985075
42,1985,46,0.001492537
42,1985,48,0.989552239
42,1985,48,0
42,1986,47,0.006402049
42,1986,42,0.002560819
42,1986,46,0.00128041
42,1986,48,0.989756722
42,1986,48,0
42,1987,47,0.006550218
42,1987,42,0.002183406
42,1987,46,0.001091703
42,1987,48,0.990174672
42,1987,48,0
42,1988,47,0.005994006
42,1988,42,0.002997003
42,1988,46,0.000999001
42,1988,48,0.99000999
42,1988,48,0
42,1989,47,0.006294256
42,1989,42,0.002360346
42,1989,46,0.000786782
42,1989,48,0.990558615
42,1989,48,0
42,1990,42,0.002393776
42,1990,46,0.001196888
42,1990,47,0.006582885
42,1990,48,0.982645123
42,1990,48,0.007181329
42,1991,42,0.00262697
42,1991,46,0.000875657
42,1991,47,0.006129597
42,1991,48,0.971978984
42,1991,48,0.018388792
42,1992,42,0.002659574
42,1992,46,0.000886525
42,1992,47,0.006205674
42,1992,48,0.944148936
42,1992,48,0.046099291
42,1993,42,0.002309469
42,1993,46,0.000769823
42,1993,47,0.006158584
42,1993,48,0.914549654
42,1993,48,0.076212471
42,1994,42,0.002552648
42,1994,46,0.001276324
42,1994,47,0.006381621
42,1994,48,0.904913848
42,1994,48,0.084875558
42,1995,42,0.002783964
42,1995,46,0.001113586
42,1995,47,0.006124722
42,1995,48,0.836859688
42,1995,48,0.15311804
42,1996,42,0.002711252
42,1996,46,0.000903751
42,1996,47,0.006326254
42,1996,48,0.892001808
42,1996,48,0.098056936
42,1997,42,0.00252419
42,1997,46,0.000841397
42,1997,47,0.006310475
42,1997,48,0.816154817
42,1997,48,0.174169121
42,1998,42,0.002690238
42,1998,46,0.001152959
42,1998,47,0.006149116
42,1998,48,0.840891622
42,1998,48,0.149116065
42,1999,42,0.002707581
42,1999,46,0.000902527
42,1999,47,0.00631769
42,1999,48,0.877256318
42,1999,48,0.112815884
42,2000,42,0.002201027
42,2000,46,0.000733676
42,2000,47,0.005502568
42,2000,48,0.915627293
42,2000,48,0.075935437
42,2001,42,0.00248139
42,2001,46,0.000744417
42,2001,47,0.005707196
42,2001,48,0.904962779
42,2001,48,0.086104218
42,2002,42,0.002311471
42,2002,46,0.000866802
42,2002,47,0.005778677
42,2002,48,0.891071945
42,2002,48,0.099971107
42,2003,42,0.00263466
42,2003,46,0.00087822
42,2003,47,0.005854801
42,2003,48,0.880562061
42,2003,48,0.110070258
42,2004,42,0.002294894
42,2004,46,0.000860585
42,2004,47,0.005737235
42,2004,48,0.868330465
42,2004,48,0.122776822
42,2005,42,0.002852389
42,2005,46,0.000950796
42,2005,47,0.006655574
42,2005,48,0.856192061
42,2005,48,0.13334918
42,2006,42,0.003343239
42,2006,46,0.001114413
42,2006,47,0.007429421
42,2006,48,0.847325409
42,2006,48,0.140787519
42,2007,42,0.003517316
42,2007,46,0.001352814
42,2007,47,0.008116883
42,2007,48,0.83982684
42,2007,48,0.147186147
42,2008,42,0.00424854
42,2008,46,0.001593202
42,2008,47,0.010090281
42,2008,48,0.829261816
42,2008,48,0.15480616
42,2009,42,0.005243446
42,2009,46,0.001872659
42,2009,47,0.011985019
42,2009,48,0.825468165
42,2009,48,0.155430712
42,2010,42,0.005749329
42,2010,46,0.001916443
42,2010,47,0.013415102
42,2010,48,0.81985435
42,2010,48,0.159064776
42,2011,42,0.006565064
42,2011,46,0.002344666
42,2011,47,0.015709261
42,2011,48,0.817350528
42,2011,48,0.158030481
43,1980,42,0.006038647
43,1980,46,0.882850242
43,1980,41,0.009661836
43,1980,47,0.042270531
53,2042,47,0
43,1980,46,0.055555556
43,1980,47,0.002415459
43,1980,41,0.001207729
43,1981,41,0.007905138
43,1981,42,0.00513834
43,1981,46,0.68972332
43,1981,47,0.033201581
43,1981,41,0.002766798
43,1981,42,0.001976285
43,1981,46,0.24743083
43,1981,47,0.011857708
43,1982,41,0.006963788
43,1982,42,0.004642526
43,1982,46,0.631847725
43,1982,47,0.030640669
43,1982,47,0.014856082
43,1982,42,0.002321263
43,1982,46,0.30547818
43,1982,41,0.003249768
43,1983,46,0.633613445
43,1983,47,0.030588235
43,1983,41,0.007058824
43,1983,42,0.004705882
43,1983,42,0.002352941
43,1983,46,0.303529412
43,1983,47,0.014789916
43,1983,41,0.003361345
43,1984,42,0.004345667
43,1984,46,0.576732059
43,1984,47,0.027812267
43,1984,41,0.006580581
43,1984,47,0.017382667
43,1984,41,0.004097343
43,1984,42,0.002731562
43,1984,46,0.360317854
43,1985,46,0.45398482
43,1985,47,0.021916509
43,1985,41,0.00512334
43,1985,42,0.00341556
43,1985,42,0.003605313
43,1985,46,0.483111954
43,1985,47,0.023339658
43,1985,41,0.005502846
43,1986,47,0.014825676
43,1986,41,0.00350277
43,1986,42,0.002280873
43,1986,46,0.306125774
43,1986,46,0.630905833
43,1986,47,0.03046595
43,1986,41,0.007168459
43,1986,42,0.004724666
43,1987,42,0.001869159
43,1987,46,0.248813803
43,1987,47,0.012005751
43,1987,41,0.002803738
43,1987,47,0.033285406
43,1987,41,0.007836089
43,1987,42,0.005176132
43,1987,46,0.688209921
43,1988,46,0.23407322
43,1988,47,0.0113145
43,1988,41,0.002666474
43,1988,42,0.001729605
43,1988,42,0.005260882
43,1988,46,0.703012396
43,1988,47,0.0339435
43,1988,41,0.007999423
43,1989,47,0.010368466
43,1989,41,0.002399314
43,1989,42,0.001628106
43,1989,46,0.214652956
43,1989,46,0.722450728
43,1989,47,0.03487575
43,1989,41,0.008226221
43,1989,42,0.005398458
43,1990,42,0.00088054
43,1990,46,0.116231289
43,1990,47,0.005625673
43,1990,41,0.00132081
43,1990,47,0.039673222
43,1990,41,0.00929459
43,1990,42,0.00616378
43,1990,46,0.820810097
43,1991,46,0.083931926
43,1991,47,0.004033595
43,1991,41,0.00093933
43,1991,42,0.000607802
43,1991,42,0.006409548
43,1991,46,0.853188198
43,1991,47,0.041220024
43,1991,41,0.009669577
43,1992,42,7.05E-05
43,1992,46,0.009380069
43,1992,47,0.000423161
43,1992,41,0.000141054
43,1992,47,0.044855067
43,1992,41,0.010508498
43,1992,42,0.006982157
43,1992,46,0.927639467
43,1993,46,0.112932605
43,1993,47,0.005464481
43,1993,41,0.001252277
43,1993,42,0.000853825
43,1993,42,0.006204463
43,1993,46,0.824112022
43,1993,47,0.039845173
43,1993,41,0.009335155
43,1994,47,0.006661682
43,1994,41,0.001563456
43,1994,42,0.001019645
43,1994,46,0.138195908
43,1994,46,0.798925974
43,1994,47,0.038610564
43,1994,41,0.009040854
43,1994,42,0.005981918
43,1995,42,0.000820479
43,1995,46,0.10708894
43,1995,47,0.005185428
43,1995,41,0.001214309
43,1995,47,0.040105021
43,1995,41,0.009419101
43,1995,42,0.006235642
43,1995,46,0.82993108
43,1996,46,0.038930854
43,1996,47,0.001867685
43,1996,41,0.000456545
43,1996,42,0.000290529
43,1996,42,0.00676517
43,1996,46,0.898107413
43,1996,47,0.043413298
43,1996,41,0.010168507
43,1997,47,0.000470248
43,1997,41,0.000108519
43,1997,42,7.23E-05
43,1997,46,0.009368783
43,1997,46,0.927654187
43,1997,47,0.044818231
43,1997,41,0.010526316
43,1997,42,0.006981371
43,1998,42,6.74E-05
43,1998,46,0.009368155
43,1998,47,0.000438079
43,1998,41,0.000101095
43,1998,47,0.044818871
43,1998,41,0.010513901
43,1998,42,0.006975569
43,1998,46,0.927716933
43,1999,46,0.009360457
43,1999,47,0.000452068
43,1999,41,0.000106369
43,1999,42,7.98E-05
43,1999,42,0.006967159
43,1999,46,0.927669193
43,1999,47,0.044834464
43,1999,41,0.010530515
43,2000,42,8.34E-05
43,2000,46,0.009368137
43,2000,47,0.000444778
43,2000,41,0.000111195
43,2000,47,0.044839185
43,2000,41,0.010507881
43,2000,42,0.006977455
43,2000,46,0.927667973
43,2001,46,0.009376323
43,2001,47,0.000453693
43,2001,41,0.000120985
43,2001,42,6.05E-05
43,2001,42,0.006986873
43,2001,46,0.92765108
43,2001,47,0.044824874
43,2001,41,0.010525679
43,2002,47,0.000446254
43,2002,41,0.000111564
43,2002,42,8.37E-05
43,2002,46,0.009371339
43,2002,46,0.92767892
43,2002,47,0.044820662
43,2002,41,0.010514866
43,2002,42,0.006972723
43,2003,42,5.86E-05
43,2003,46,0.009373993
43,2003,47,0.000439406
43,2003,41,0.000117175
43,2003,47,0.044819404
43,2003,41,0.010516448
43,2003,42,0.006971907
43,2003,46,0.927703079
43,2004,46,0.009382567
43,2004,47,0.000453995
43,2004,41,0.000100888
43,2004,42,7.57E-05
43,2004,42,0.006986481
43,2004,46,0.927663438
43,2004,47,0.044819411
43,2004,41,0.010517554
43,2005,47,0.000451864
43,2005,41,0.000100414
43,2005,42,7.53E-05
43,2005,46,0.009363625
43,2005,46,0.927676666
43,2005,47,0.044834944
43,2005,41,0.010518388
43,2005,42,0.006978787
43,2006,42,6.71E-05
43,2006,46,0.009371296
43,2006,47,0.000447317
43,2006,41,0.000111829
43,2006,47,0.044821185
43,2006,41,0.010511955
43,2006,42,0.006978149
43,2006,46,0.927691172
43,2007,46,0.009372594
43,2007,47,0.000451371
43,2007,41,0.000106205
43,2007,42,7.97E-05
43,2007,42,0.006982981
43,2007,46,0.927674375
43,2007,47,0.044818522
43,2007,41,0.010514298
43,2008,42,8.34E-05
43,2008,46,0.009364753
43,2008,47,0.000444617
43,2008,41,0.000111154
43,2008,47,0.044822987
43,2008,41,0.010504085
43,2008,42,0.006974935
43,2008,46,0.927694103
43,2009,46,0.009377298
43,2009,47,0.000459671
43,2009,41,9.19E-05
43,2009,42,6.13E-05
43,2009,42,0.006987007
43,2009,46,0.927678353
43,2009,47,0.044833292
43,2009,41,0.010511155
43,2010,47,0.000438036
43,2010,41,0.000109509
43,2010,42,7.30E-05
43,2010,46,0.009381274
43,2010,46,0.927687534
43,2010,47,0.044825698
43,2010,41,0.010512867
43,2010,42,0.006972075
43,2011,42,7.98E-05
43,2011,46,0.009376746
43,2011,47,0.000438911
43,2011,41,0.000119703
43,2011,47,0.044808874
43,2011,41,0.010533876
43,2011,42,0.006982683
43,2011,46,0.927659405
51,1982,47,0.002429509
51,1982,41,0.017237027
51,1982,46,0.069424213
51,1982,42,0.001328713
51,1982,47,0.73372131
51,1982,46,0.175859228
51,1983,41,0.02684957
51,1983,46,0.070368894
51,1983,42,0.000846248
51,1983,47,0.001371282
51,1983,47,0.694432709
51,1983,46,0.206131297
51,1984,41,0.019357668
51,1984,46,0.033361213
51,1984,42,0.001435996
51,1984,47,0.000100637
51,1984,47,0.785942227
51,1984,46,0.15980226
51,1985,46,0.032050362
51,1985,42,0.00273546
53,2041,47,0
51,1985,41,0.016344299
51,1985,47,0.807164976
51,1985,46,0.141704902
53,2040,47,0
51,1986,41,0.019292262
51,1986,46,0.03818768
51,1986,42,0.004999222
51,1986,47,0.785112731
51,1986,46,0.152408105
51,1987,41,0.010324322
51,1987,46,0.096040898
51,1987,47,0.672904891
51,1987,46,0.220729889
51,1988,46,0.100546937
51,1988,41,0.005927225
51,1988,47,0.734098809
51,1988,46,0.159427029
51,1989,42,0.029446749
53,2039,47,0
51,1989,42,0.229572059
51,1989,46,0.138069517
51,1989,47,0.602911675
51,1990,42,0.18569584
51,1990,46,0.018298083
51,1990,47,0.654983975
51,1990,42,0.038738217
51,1990,46,0.102283885
51,1991,46,0.020987141
51,1991,42,0.080245827
51,1991,46,0.334875705
51,1991,47,0.563891326
51,1992,42,0.210282541
51,1992,47,0.593608009
51,1992,46,0.19610945
51,1993,46,0.031476859
51,1993,46,0.160105509
51,1993,47,0.808417632
51,1994,46,0.010794054
51,1994,42,0.094246122
51,1994,46,0.167034934
51,1994,47,0.72792489
51,1995,41,0.009966465
51,1995,42,0.152840274
51,1995,46,0.072441254
51,1995,47,0.764752006
51,1996,41,0.012219806
51,1996,47,0.88711213
51,1996,46,0.100668064
51,1997,46,0.019321657
51,1997,46,0.08505755
51,1997,47,0.895620792
51,1998,42,0.403567192
51,1998,47,0.535323338
51,1998,46,0.06110947
51,1999,42,0.168802528
51,1999,47,0.732574141
51,1999,46,0.098623331
51,2000,41,0.002063316
51,2000,47,0.773841726
51,2000,46,0.183996287
51,2000,42,0.040098671
51,2001,41,0.006348075
51,2001,46,0.060699737
51,2001,47,0.932952187
51,2002,41,0.005359055
51,2002,47,0.962181331
51,2002,46,0.032459614
51,2003,41,0.004344695
51,2003,47,0.971822292
51,2003,46,0.023833013
51,2004,41,0.004963478
51,2004,47,0.959083951
51,2004,46,0.035952572
51,2005,41,0.002677852
51,2005,47,0.96802836
51,2005,46,0.029293787
51,2006,41,0.002905411
51,2006,47,0.971654268
51,2006,46,0.025440321
51,2007,41,0.001371805
51,2007,47,0.972072777
51,2007,46,0.026555418
51,2008,41,0.005399469
51,2008,47,0.959227909
51,2008,46,0.035372623
51,2009,41,0.001544435
51,2009,47,0.981489496
51,2009,46,0.01696607
51,2010,41,0.00205096
51,2010,47,0.978348948
51,2010,46,0.019600092
51,2011,41,0.003077777
51,2011,47,0.970481422
51,2011,46,0.026440801
62,1981,47,0.94026847
31,1978,40,0.0086304
62,1980,47,0.952396904
62,1979,47,1
62,1978,47,1
62,1977,47,1
62,1976,47,1
62,1965,47,1
62,1964,47,1
62,1963,47,1
62,1962,47,1
62,1961,47,1
62,1960,47,1
61,1981,47,0.626761178
61,1980,47,0.647565238
61,1976,47,0.798827452
31,2004,40,0.026229078
31,2004,40,0.011743264
61,1975,47,0.884485793
61,1974,47,0.642799346
31,2005,40,0.02384778
31,2005,40,0.014490853
61,1968,47,0.914637994
31,2007,40,0.018663712
61,1967,47,0.914637994
31,2007,40,0.012788538
61,1966,47,0.914637994
61,1965,47,0.914637994
61,1964,47,0.914637994
53,1981,47,0.171348342
53,1981,46,0.153151673
53,1981,46,0.675499986
53,1980,47,0.123869621
53,1980,46,0.171130392
53,1980,46,0.704999987
53,1979,47,0.176478118
53,1979,46,0.089021884
53,1976,47,0.098350985
53,1976,46,0.078649088
53,1976,46,0.822999927
53,1975,47,0.126448779
53,1975,46,0.021051196
53,1975,46,0.852500025
53,1974,47,0.11072082
53,1974,46,0.007279232
53,1971,46,0.970499994
53,1970,47,0.010000004
53,1970,46,0.989999996
53,1969,47,0.010000001
53,1969,46,0.989999999
53,1968,47,0.01
53,1968,46,0.99
53,1964,47,0.01
53,1964,46,0.99
53,1963,47,0.01
53,1963,46,0.99
53,1962,47,0.01
53,1962,46,0.99
53,1961,47,0.01
52,1980,47,0.123869621
