INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,CCSM-B1,,,,,,,,,,,,,,,,,,,,,
,,,,,degree-days,,,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,thermal-building-demand-input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,,
USA,resid,resid,resid_building,resid heating,3986,3986,3804,3900,3995,3811,3626,3644,3662,3629,3595,3493,3390,3542,3695,3827,3960,3870,3781,3883,,
USA,resid,resid,resid_building,resid cooling,1595,1595,1599,1633,1668,1684,1700,1628,1556,1757,1959,1917,1876,1791,1705,1786,1867,1794,1721,1648,,
USA,comm,comm,comm_building,comm heating,3986,3986,3804,3900,3995,3811,3626,3644,3662,3629,3595,3493,3390,3542,3695,3827,3960,3870,3781,3883,,
USA,comm,comm,comm_building,comm cooling,1595,1595,1599,1633,1668,1684,1700,1628,1556,1757,1959,1917,1876,1791,1705,1786,1867,1794,1721,1648,,
Canada,resid,resid,resid_building,resid heating,7510,7510,7194,7302,7409,7379,7348,7350,7352,7145,6938,6859,6780,6808,6835,7128,7422,7168,6913,7243,,
Canada,resid,resid,resid_building,resid cooling,384,384,401,432,463,427,391,356,320,465,610,613,615,595,575,570,566,558,550,477,,
Canada,comm,comm,comm_building,comm heating,7510,7510,7194,7302,7409,7379,7348,7350,7352,7145,6938,6859,6780,6808,6835,7128,7422,7168,6913,7243,,
Canada,comm,comm,comm_building,comm cooling,384,384,401,432,463,427,391,356,320,465,610,613,615,595,575,570,566,558,550,477,,
Western Europe,resid,resid,resid_building,resid heating,4220,4220,3827,4148,4469,4728,4987,4790,4594,4267,3941,4032,4123,4097,4071,4101,4132,4078,4024,4143,,
Western Europe,resid,resid,resid_building,resid cooling,636,636,681,642,603,586,569,570,571,704,838,824,811,780,749,695,641,652,663,661,,
Western Europe,comm,comm,comm_building,comm heating,4220,4220,3827,4148,4469,4728,4987,4790,4594,4267,3941,4032,4123,4097,4071,4101,4132,4078,4024,4143,,
Western Europe,comm,comm,comm_building,comm cooling,636,636,681,642,603,586,569,570,571,704,838,824,811,780,749,695,641,652,663,661,,
Japan,resid,resid,resid_building,resid heating,4020,4020,3847,3780,3713,3890,4068,3896,3724,3866,4007,3912,3818,3762,3705,3519,3332,3573,3814,3728,,
Japan,resid,resid,resid_building,resid cooling,1149,1149,1064,1064,1064,1131,1198,1280,1363,1174,984,1101,1218,1224,1231,1288,1346,1260,1173,1135,,
Japan,comm,comm,comm_building,comm heating,4020,4020,3847,3780,3713,3890,4068,3896,3724,3866,4007,3912,3818,3762,3705,3519,3332,3573,3814,3728,,
Japan,comm,comm,comm_building,comm cooling,1149,1149,1064,1064,1064,1131,1198,1280,1363,1174,984,1101,1218,1224,1231,1288,1346,1260,1173,1135,,
Australia_NZ,resid,resid,resid_building,resid heating,2075,2075,1934,1897,1859,1949,2039,2014,1989,1848,1706,1764,1823,1812,1801,1744,1687,1591,1494,1543,,
Australia_NZ,resid,resid,resid_building,resid cooling,877,877,856,927,999,1032,1066,1033,1001,1060,1119,1109,1099,1114,1128,1156,1184,1170,1156,1147,,
Australia_NZ,comm,comm,comm_building,comm heating,2075,2075,1934,1897,1859,1949,2039,2014,1989,1848,1706,1764,1823,1812,1801,1744,1687,1591,1494,1543,,
Australia_NZ,comm,comm,comm_building,comm cooling,877,877,856,927,999,1032,1066,1033,1001,1060,1119,1109,1099,1114,1128,1156,1184,1170,1156,1147,,
Former Soviet Union,resid,resid,resid_building,resid heating,7493,7493,7362,7183,7004,7410,7815,7854,7893,7391,6889,6950,7011,7036,7060,6910,6761,6683,6606,6643,,
Former Soviet Union,resid,resid,resid_building,resid cooling,819,819,800,848,896,892,889,865,841,879,917,975,1033,1087,1142,1064,987,979,971,930,,
Former Soviet Union,comm,comm,comm_building,comm heating,7493,7493,7362,7183,7004,7410,7815,7854,7893,7391,6889,6950,7011,7036,7060,6910,6761,6683,6606,6643,,
Former Soviet Union,comm,comm,comm_building,comm cooling,819,819,800,848,896,892,889,865,841,879,917,975,1033,1087,1142,1064,987,979,971,930,,
China,resid,resid,resid_building,resid heating,3771,3771,3565,3607,3649,3793,3937,3885,3834,3780,3727,3684,3642,3620,3598,3444,3290,3317,3345,3393,,
China,resid,resid,resid_building,resid cooling,2036,2036,2075,2155,2235,2126,2017,2111,2204,2219,2234,2297,2359,2342,2326,2395,2465,2442,2419,2413,,
China,comm,comm,comm_building,comm heating,3771,3771,3565,3607,3649,3793,3937,3885,3834,3780,3727,3684,3642,3620,3598,3444,3290,3317,3345,3393,,
China,comm,comm,comm_building,comm cooling,2036,2036,2075,2155,2235,2126,2017,2111,2204,2219,2234,2297,2359,2342,2326,2395,2465,2442,2419,2413,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,CCSM-B1,,,,,,,,,,,,,,,,,,,,,
,,,,,degree-days,,,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,thermal-building-demand-input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,,
Middle East,resid,resid,resid_building,resid heating,2376,2376,2338,2243,2148,2136,2123,2200,2278,2086,1894,1929,1965,1903,1841,1902,1963,1924,1886,1843,,
Middle East,resid,resid,resid_building,resid cooling,3229,3229,3298,3364,3430,3351,3271,3354,3437,3482,3526,3498,3470,3654,3837,3790,3743,3702,3660,3643,,
Middle East,comm,comm,comm_building,comm heating,2376,2376,2338,2243,2148,2136,2123,2200,2278,2086,1894,1929,1965,1903,1841,1902,1963,1924,1886,1843,,
Middle East,comm,comm,comm_building,comm cooling,3229,3229,3298,3364,3430,3351,3271,3354,3437,3482,3526,3498,3470,3654,3837,3790,3743,3702,3660,3643,,
Africa,resid,resid,resid_building,resid heating,396,396,380,372,364,381,398,399,400,359,319,333,347,324,302,303,305,298,291,289,,
Africa,resid,resid,resid_building,resid cooling,3892,3892,3959,4018,4077,4085,4092,4122,4153,4211,4269,4317,4365,4383,4402,4461,4521,4495,4468,4494,,
Africa,comm,comm,comm_building,comm heating,396,396,380,372,364,381,398,399,400,359,319,333,347,324,302,303,305,298,291,289,,
Africa,comm,comm,comm_building,comm cooling,3892,3892,3959,4018,4077,4085,4092,4122,4153,4211,4269,4317,4365,4383,4402,4461,4521,4495,4468,4494,,
Latin America,resid,resid,resid_building,resid heating,931,931,880,870,860,872,884,836,788,806,825,799,773,774,775,771,766,759,752,733,,
Latin America,resid,resid,resid_building,resid cooling,2422,2422,2552,2520,2488,2494,2500,2558,2617,2627,2637,2686,2735,2765,2795,2820,2846,2825,2804,2807,,
Latin America,comm,comm,comm_building,comm heating,931,931,880,870,860,872,884,836,788,806,825,799,773,774,775,771,766,759,752,733,,
Latin America,comm,comm,comm_building,comm cooling,2422,2422,2552,2520,2488,2494,2500,2558,2617,2627,2637,2686,2735,2765,2795,2820,2846,2825,2804,2807,,
Southeast Asia,resid,resid,resid_building,resid heating,394,394,375,366,356,384,413,398,383,367,350,353,356,345,335,333,331,337,343,344,,
Southeast Asia,resid,resid,resid_building,resid cooling,4885,4885,4913,4959,5006,5017,5029,5085,5141,5167,5193,5242,5291,5301,5312,5387,5461,5454,5446,5421,,
Southeast Asia,comm,comm,comm_building,comm heating,394,394,375,366,356,384,413,398,383,367,350,353,356,345,335,333,331,337,343,344,,
Southeast Asia,comm,comm,comm_building,comm cooling,4885,4885,4913,4959,5006,5017,5029,5085,5141,5167,5193,5242,5291,5301,5312,5387,5461,5454,5446,5421,,
Eastern Europe,resid,resid,resid_building,resid heating,5376,5376,5053,5237,5422,6020,6619,6343,6067,5576,5084,5271,5457,5376,5295,5253,5211,5118,5025,5207,,
Eastern Europe,resid,resid,resid_building,resid cooling,689,689,714,661,608,589,571,567,563,715,867,845,823,877,930,790,649,660,670,630,,
Eastern Europe,comm,comm,comm_building,comm heating,5376,5376,5053,5237,5422,6020,6619,6343,6067,5576,5084,5271,5457,5376,5295,5253,5211,5118,5025,5207,,
Eastern Europe,comm,comm,comm_building,comm cooling,689,689,714,661,608,589,571,567,563,715,867,845,823,877,930,790,649,660,670,630,,
Korea,resid,resid,resid_building,resid heating,4615,4615,4315,4413,4510,4723,4935,4745,4554,4627,4699,4621,4543,4468,4394,4206,4018,4166,4314,4335,,
Korea,resid,resid,resid_building,resid cooling,1003,1003,965,1017,1068,1036,1003,1130,1257,1061,864,989,1114,1129,1143,1338,1532,1317,1102,1136,,
Korea,comm,comm,comm_building,comm heating,4615,4615,4315,4413,4510,4723,4935,4745,4554,4627,4699,4621,4543,4468,4394,4206,4018,4166,4314,4335,,
Korea,comm,comm,comm_building,comm cooling,1003,1003,965,1017,1068,1036,1003,1130,1257,1061,864,989,1114,1129,1143,1338,1532,1317,1102,1136,,
India,resid,resid,resid_building,resid heating,268,268,253,256,260,275,291,271,252,246,241,237,234,234,233,231,228,230,232,228,,
India,resid,resid,resid_building,resid cooling,5300,5300,5343,5381,5419,5383,5348,5497,5647,5622,5598,5716,5833,5746,5658,5776,5893,5884,5875,5950,,
India,comm,comm,comm_building,comm heating,268,268,253,256,260,275,291,271,252,246,241,237,234,234,233,231,228,230,232,228,,
India,comm,comm,comm_building,comm cooling,5300,5300,5343,5381,5419,5383,5348,5497,5647,5622,5598,5716,5833,5746,5658,5776,5893,5884,5875,5950,,
