INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,minicam-non-energy-input,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,period,shell conductance,period,floorToSurfaceRatio,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,1975,1.10,1975,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,1990,1.10,1990,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2005,1.10,2005,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2020,1.06,2020,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2035,1.02,2035,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2050,0.98,2050,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2065,0.95,2065,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2080,0.91,2080,5.5,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2095,0.88,2095,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,1975,1.10,1975,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,1990,1.10,1990,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2005,1.10,2005,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2020,1.07,2020,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2035,1.04,2035,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2050,1.01,2050,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2065,0.98,2065,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2080,0.95,2080,5.5,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2095,0.92,2095,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,1975,1.13,1975,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,1990,1.13,1990,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2005,1.13,2005,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2020,1.08,2020,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2035,1.04,2035,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2050,1.00,2050,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2065,0.96,2065,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2080,0.92,2080,5.5,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2095,0.89,2095,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,1975,1.13,1975,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,1990,1.13,1990,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2005,1.13,2005,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2020,1.09,2020,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2035,1.06,2035,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2050,1.02,2050,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2065,0.99,2065,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2080,0.96,2080,5.5,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2095,0.93,2095,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,1975,1.17,1975,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,1990,1.17,1990,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2005,1.17,2005,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2020,1.12,2020,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2035,1.08,2035,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2050,1.03,2050,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2065,0.99,2065,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2080,0.95,2080,5.5,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2095,0.92,2095,5.5,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,1975,1.17,1975,5.5,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,1990,1.17,1990,5.5,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2005,1.17,2005,5.5,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2020,1.13,2020,5.5,,,,,,,,,,,,,,,
