FID,GCAM_region,Country,PY_ID,Province,AEZ,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop26,Total water (km^3/year)
3172,3,Norway,2570,Buskerud,15,0,0,0,798135.487,0,0,0,0,0,2690084.089,0,0,0,0,0,0,0,0,0,0,0,0,0,1677698.642,0,0.005165918
3178,3,Sweden,2584,Varmlands Lan,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,3,Norway,2588,Hordaland,15,0,0,0,0,0,0,0,0,0,64971.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,98930.63244,0,0.000163902
3182,3,Norway,2693,Akershus,15,0,0,0,478768.0942,0,0,0,0,0,2130552.17,0,0,0,0,0,0,0,0,0,0,0,0,0,981062.105,0,0.003590382
3183,3,Sweden,2827,Vastmanlands Lan,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,3,Norway,2875,Telemark,15,0,0,0,59776.50421,0,0,0,0,0,695137.2598,0,0,0,0,0,0,0,0,0,0,0,0,0,556484.8075,0,0.001311399
3185,3,Norway,2898,Hordaland,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,3,Norway,2911,Oslo,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,3,Sweden,2925,Orebro Lan,15,0,0,0,0,0,0,0,0,0,3775.588928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78E-06
3189,3,Norway,3005,Rogaland,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,3,Norway,3015,Ostfold,15,0,0,0,3515.096759,0,0,0,0,0,77871.94951,0,0,0,0,0,0,0,0,0,0,0,0,0,49465.31622,0,0.000130852
3191,3,Norway,3025,Vestfold,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,3,Norway,3029,Aust-Agder,15,0,0,0,21299.10324,0,0,0,0,0,275438.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,185494.9358,0,0.000482233
3196,3,Norway,3124,Vest-Agder,15,0,0,0,0,0,0,0,0,0,14702.52335,0,0,0,0,0,0,0,0,0,0,0,0,0,20610.54842,0,3.53E-05
3212,3,Norway,3275,Aust-Agder,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,3,Norway,3280,Aust-Agder,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,3,Switzerland,5154,Bern,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,3,Switzerland,5231,Vaud,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,3,Switzerland,5279,Valais,15,0,1494776.693,0,0,0,0,0,0,0,377113.4226,0,0,238322.6832,0,0,0,0,0,0,0,0,0,0,1173453.592,0,0.003283666
3258,3,France,5324,Rhone-Alpes,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138422.6537,0,7539.156379,0,0,0,0,0,0.000145962
3259,3,Italy,5336,Piemonte,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,3,Italy,5511,Valle d'Aosta,15,5262.45934,0,0,0,0,0,0,0,0,672609.2031,0,0,0,0,0,0,0,714056.4515,0,547344.3675,0,0,0,1844181.017,0,0.003783453
3261,3,France,5667,Provence-Alpes-Cote d'Azur,15,0,0,651628.4566,0,0,0,0,0,0,25090.837,0,0,0,0,2056.803783,0,25831.33263,10860.89928,0,0,0,0,0,0,0,0.000715468
3633,3,France,5675,Midi-Pyrenees,15,0,0,16348.32381,0,0,0,0,37632.69919,17107.51409,475.4973959,0,0,0,0,0,0,0,225905.565,0,38145.31958,0,0,0,0,0,0.000335615
3634,3,Spain,5935,Aragon,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,3,Turkey,6063,Ardahan,15,314199.9527,6170.048564,0,36393.10055,0,0,0,0,0,4949.583983,0,0,100428.7051,0,0,0,1045.621097,6058.976673,0,0,0,0,0,0,0,0.000469246
3863,3,Turkey,6076,Artvin,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,3,Turkey,6063,Ardahan,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,3,Turkey,6076,Artvin,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,3,Turkey,6162,Erzurum,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,3,Norway,2244,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,3,Norway,2377,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,3,Norway,2385,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,3,Norway,2389,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,3,Norway,2397,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,3,Norway,2398,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,3,Norway,2399,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,3,Norway,2408,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,3,Norway,2409,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,3,Norway,2411,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,3,Norway,2416,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146.604651,0,4.15E-06
799,3,Norway,2422,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,3,Norway,2431,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,3,Norway,2244,More og Romsdal,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,3,Norway,2431,Sogn og Fjordane,16,0,0,0,2085.742592,0,0,0,0,0,141614.9307,0,0,0,0,0,0,0,0,0,0,0,0,0,464419.7209,0,0.00060812
965,3,Norway,2447,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,3,Norway,2464,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,3,Norway,2466,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,3,Norway,2469,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,3,Norway,2522,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,3,Norway,2524,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,3,Norway,2532,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,3,Norway,2535,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,3,Norway,2545,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,3,Norway,2556,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,3,Norway,2562,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,3,Norway,2564,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,3,Norway,2568,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,3,Norway,2588,Hordaland,16,0,0,0,4283.221395,0,0,0,0,0,108166.3744,0,0,0,0,0,0,0,0,0,0,0,0,0,53905.86047,0,0.000166355
979,3,Norway,2590,Sogn og Fjordane,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,3,Norway,2671,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,3,Norway,2931,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,3,Norway,2969,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,3,Norway,2985,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,3,Norway,2997,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,3,Norway,3005,Rogaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,3,Norway,3011,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,3,Norway,3013,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,3,Norway,3021,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,3,Norway,3023,Hordaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,3,Norway,2570,Buskerud,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,3,Norway,2875,Telemark,16,0,0,0,190050.8786,0,0,0,0,0,1451259.667,0,0,0,0,0,0,0,0,0,0,0,0,0,613697.4884,0,0.002255008
1071,3,Norway,3025,Vestfold,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,3,Norway,3005,Rogaland,16,0,0,0,12775.17338,0,0,0,0,0,206468.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,207330.2326,0,0.000426574
1109,3,Norway,3099,Rogaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,3,Norway,3115,Rogaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,3,Norway,3124,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,3,Norway,3005,Rogaland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,3,Norway,3029,Aust-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,3,Norway,3124,Vest-Agder,16,0,0,0,60523.78058,0,0,0,0,0,1026888.833,0,0,0,0,0,0,0,0,0,0,0,0,0,460273.1163,0,0.001547686
1133,3,Norway,3327,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,3,Norway,3329,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,3,Norway,3348,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,3,Norway,3352,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,3,Norway,3358,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,3,Norway,3363,Vest-Agder,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,3,Sweden,3107,Alvsborgs Lan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,3,Sweden,3163,Skaraborgs Lan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,3,Sweden,3178,Ostergotlands Lan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,3,Sweden,3333,Jonkopings Lan,16,0,0,0,0,0,0,0,0,0,601784.0758,0,0,1456778.805,0,0,0,0,0,0,0,0,0,0,0,0,0.002058563
1406,3,United Kingdom,3260,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,3,United Kingdom,3367,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,3,United Kingdom,3370,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,3,United Kingdom,3373,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,3,United Kingdom,3384,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,3,United Kingdom,3409,Grampian,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,3,United Kingdom,3416,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,3,United Kingdom,3453,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,3,United Kingdom,3482,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,3,United Kingdom,3490,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,3,United Kingdom,3497,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,3,United Kingdom,3542,Tayside,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,3,United Kingdom,3587,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,3,United Kingdom,3622,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,3,United Kingdom,3625,Strathclyde,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,3,United Kingdom,3627,Highland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,3,United Kingdom,3648,Strathclyde,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,3,United Kingdom,3651,Central,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,3,United Kingdom,3625,Strathclyde,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,3,United Kingdom,3890,Dumfries and Galloway,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,3,United Kingdom,3833,Northumberland,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,3,United Kingdom,3965,Cumbria,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,3,United Kingdom,4043,Durham,16,311.8102978,0,0,0,0,0,0,0,0,1687.19584,0,0,0,0,0,0,0,0,0,0,0,0,0,1610.780553,0,3.61E-06
1483,3,United Kingdom,4120,North Yorkshire,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,3,Germany,4775,Baden-Wurttemberg,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,3,Austria,4979,Oberosterreich,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,3,Austria,5047,Salzburg,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,3,Austria,5075,Tirol,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,3,Austria,4941,Niederosterreich,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,3,Austria,4979,Oberosterreich,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,3,Austria,5047,Salzburg,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,3,Austria,5060,Steiermark,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,3,France,5324,Rhone-Alpes,16,0,3672758.725,421258.8259,0,0,1780.270491,0,34816.37073,0,62569.80915,0,0,0,0,5115.855123,0,21857.00086,0,0,0,0,0,0,224222.5509,0,0.004444379
3254,3,France,5667,Provence-Alpes-Cote d'Azur,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,3,Italy,5336,Piemonte,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,3,France,5667,Provence-Alpes-Cote d'Azur,16,2978.190708,1177617.598,205457.2452,0,0,0,0,11253.92624,0,17879.46286,0,0,0,0,0,0,11492.31624,0,0,6590.664546,0,0,0,154790.3552,0,0.00158806
3811,3,Turkey,6063,Ardahan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,3,Turkey,6063,Ardahan,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,3,Turkey,6076,Artvin,16,237439.7981,247923.2158,0,9355.814113,0,0,0,0,0,43972.51337,0,0,10013590.21,0,0,0,4404.805688,9052.333333,0,0,0,0,0,0,0,0.010565739
3663,4,Japan,5612,Hokkaido,9,3153540.554,2765390.075,72488571.42,740150.3643,0,3526.090196,0,0,0,384063.9311,0,0,566601.278,0,0,0,0,1311508.81,0,0,0,0,0,3140806.633,0,0.084554159
3708,4,Japan,5612,Hokkaido,10,10829189.03,7011133.875,35570475.32,575369.5576,0,0,0,0,0,1324557.064,0,0,1559951.091,0,0,0,0,3958771.536,0,0,0,0,0,9904538.497,0,0.070733986
3709,4,Japan,5902,Hokkaido,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,4,Japan,5612,Hokkaido,10,48913761.33,38786364.46,280257471.7,3420633.814,0,0,0,0,0,6271289.192,0,0,7310572.186,0,0,0,0,11148131.81,0,0,0,0,0,37005619.22,0,0.433113844
3829,4,Japan,6075,Aomori,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,4,Japan,6075,Aomori,10,3295152.155,14540935.33,106391375,800428.1623,0,0,0,0,0,1786026.481,0,0,2176574.366,0,0,0,0,3162325.182,0,0,0,0,0,9268181.963,0,0.141420999
5322,4,Japan,6225,Akita,10,855764.8319,23937132.78,302092142.4,2010166.18,0,0,0,0,0,5054849.985,0,0,6133232.295,0,0,0,0,9454474.537,0,0,0,0,0,26439247.79,0,0.375977011
5323,4,Japan,6234,Iwate,10,6833287.977,36007451.12,231183614.7,2269722.497,0,0,0,0,0,6331289.955,0,0,7016771.044,0,0,0,0,10683790.83,0,0,0,0,0,29952820.14,0,0.330278748
5324,4,Japan,6367,Yamagata,10,297614.9149,13587528.49,159814089.6,1243180.444,0,0,0,0,0,3416901.098,0,0,4122379.25,0,0,0,0,6111105.009,0,0,0,0,0,16769402.76,0,0.205362202
5325,4,Japan,6384,Miyagi,10,2294146.114,13311104.98,111257970.1,1034269.046,0,0,0,0,0,2549095.702,0,0,3016241.918,0,0,0,0,4516724.578,0,0,0,0,0,12562243.11,0,0.150541796
5326,4,Japan,6431,Niigata,10,0,0,32065322.26,468017.3406,0,0,0,0,0,26410.65289,0,0,74020.22887,0,0,0,0,1093561.642,0,0,0,0,0,1591616.438,0,0.035318949
5327,4,Japan,6498,Fukushima,10,2777444.777,13286728.55,95867952.09,1234208.301,0,0,0,0,0,2773524.571,0,0,3160473.334,0,0,0,0,5135130.64,0,0,0,0,0,14282922.01,0,0.138518384
5328,4,Japan,6555,Ishikawa,10,0,153859.85,12926376.18,126603.4681,0,0,0,0,0,342728.1747,0,0,418082.1442,0,0,0,0,579753.8946,0,0,0,0,0,1441678.894,0,0.015989083
5329,4,Japan,6615,Tochigi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,4,Japan,6629,Gumma,10,6592868.814,5112550.506,19475851.63,453843.8277,0,0,0,0,0,1178486.821,0,0,1195781.324,0,0,0,0,2071080.953,0,0,0,0,0,5275325.023,0,0.041355789
5331,4,Japan,6638,Nagano,10,3520065.501,19220266.83,113279023.3,1815454.789,0,0,0,0,0,5408952.406,0,0,6149538.404,0,0,0,0,11853140.47,0,0,0,0,0,28431896.77,0,0.189678338
5332,4,Japan,6652,Toyama,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,4,Japan,6730,Gifu,10,777610.4096,0,31098212.83,435378.5223,0,0,0,0,0,279144.8333,0,0,314880.2123,0,0,0,0,609908.8791,0,0,0,0,0,1066371.341,0,0.034581507
5334,4,Japan,6751,Saitama,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,4,Japan,6752,Fukui,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,4,Japan,6784,Yamanashi,10,364289.9686,3129514.592,31889519.35,603853.4614,0,0,0,0,0,1171796.36,0,0,1290900.293,0,0,0,0,2431052.504,0,0,0,0,0,5766652.482,0,0.046647579
5337,4,Japan,6824,Shizuoka,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,4,Japan,6367,Yamagata,11,124837.9666,10691016.45,89953256.45,726315.2588,0,0,0,0,0,2046692.75,0,1391378.103,2173195.91,0,0,0,0,3046315.9,0,0,0,0,0,8642585.991,0,0.118795595
4943,4,Japan,6431,Niigata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,4,Japan,6234,Iwate,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,4,Japan,6384,Miyagi,11,2560582.873,26404736.34,140152293,1199570.45,0,0,0,0,0,3667965.746,0,2980242.13,3879856.119,0,0,0,0,5832729.015,0,0,0,0,0,16528706.97,0,0.203206683
4990,4,Japan,6431,Niigata,11,0,21177996.25,189513743.2,2183479.921,0,4734.544497,0,0,0,4265088.571,0,4890164.028,4444906.338,0,0,0,0,7047614.996,0,0,0,0,0,18067904.17,0,0.251595632
4991,4,Japan,6498,Fukushima,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,4,Japan,6555,Ishikawa,11,0,9490458.055,91741866.67,1269701.349,0,6534.37352,0,0,0,1947724.295,0,2263384.777,2005952.825,0,0,0,0,4141958.909,0,0,0,0,0,9039460.65,0,0.121907042
5130,4,Japan,6652,Toyama,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,4,Japan,6384,Miyagi,11,0,0,0,0,0,5795.442049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80E-06
5223,4,Japan,6498,Fukushima,11,562395.691,24612705.55,146589201.6,1574915.496,0,0,0,0,0,4580415.504,0,3927181.407,4506934.279,0,0,0,0,9622663.719,0,0,0,0,0,28185545.66,0,0.224161959
5224,4,Japan,6615,Tochigi,11,8148919.81,28440055.57,164958949.3,1886691.22,0,0,0,0,0,4594273.237,0,6640416.455,4700163.211,0,0,0,0,9022339.531,0,0,0,0,0,20928602.38,0,0.249320411
5225,4,Japan,6629,Gumma,11,3894723.146,2556232.198,204452503.9,2312410.161,0,0,0,0,0,539441.8436,0,1092475.326,546169.8776,0,0,0,0,2183865.057,0,0,0,0,0,2199796.758,0,0.219777618
5226,4,Japan,6660,Ibaraki,11,14371958.86,53794945.46,256636792.2,3726633.579,0,0,0,0,0,10460623.3,0,4970062.427,10115083.1,0,0,0,0,20405680.24,0,0,0,0,0,53620671.42,0,0.428102451
5227,4,Japan,6751,Saitama,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,4,Japan,6770,Chiba,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,4,Japan,6784,Yamanashi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,4,Japan,6797,Tokyo,11,912722.3486,84189.01442,5129496.157,20730.78054,0,0,0,0,0,72941.83214,0,0,67735.35374,0,0,0,0,103216.6008,0,0,0,0,0,243810.437,0,0.006634843
5231,4,Japan,6821,Kanagawa,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,4,Japan,6784,Yamanashi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
