FID,GCAM_region,Country,PY_ID,Province,AEZ,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop26,Total water (km^3/year)
1179,2,Canada,1053,Yukon Territory,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2,Canada,2955,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,2,Canada,4174,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,2,Canada,4185,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,2,Canada,4188,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,2,Canada,4267,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,2,Canada,4271,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,2,Canada,4278,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,2,Canada,4300,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,2,Canada,4309,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,2,Canada,2957,Manitoba,15,0,0,0,144.0545374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.214195,1.47E-06
1615,2,Canada,4264,Manitoba,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2,Canada,2361,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,2,Canada,2955,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382526.9498,0,0.000382527
1937,2,Canada,2958,Alberta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,Canada,2957,Manitoba,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.5813662,1.84E-07
2200,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2,Canada,4743,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,2,Canada,3566,Ontario,15,22.63239539,41.46449388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.379641,1.86E-07
2288,2,Canada,3566,Ontario,15,14.90244932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.41417976,8.93E-08
2289,2,Canada,4940,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604.26882,1.60E-06
2383,2,Canada,2361,Quebec,15,427.2002432,666.8164837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93197.12209,9.43E-05
2384,2,Canada,3566,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2,Canada,2955,British Columbia,15,13.54328901,160257.2867,0,0,92.33971206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268749.7032,33309.06176,0.000462422
2423,2,Canada,2361,Quebec,15,260.5355652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12513.2968,1.28E-05
2424,2,Canada,4913,Quebec,15,4403.8744,1545.034554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885.029997,115155.9432,0.00012699
2425,2,Canada,5043,New Brunswick,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923.353331,15999.04865,1.99E-05
2466,2,Canada,897,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2,Canada,1053,Yukon Territory,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,2,Canada,2286,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2,Canada,2361,Quebec,15,4090.352867,9878.089772,0,0,521.0868917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23540.11999,534647.7129,0.000572677
2470,2,Canada,2383,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2,Canada,2410,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,2,Canada,2436,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,2,Canada,2437,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2,Canada,2453,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2,Canada,2458,Northwest Territories,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2,Canada,2955,British Columbia,15,270188.9803,10564911.86,0,68962.44226,23514.99568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52702405.3,885443.6861,0.064515427
2478,2,Canada,2956,Saskatchewan,15,1951473.047,0,0,1176010.899,55659.79984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35310.17998,10052090.64,0.013270545
2479,2,Canada,2957,Manitoba,15,0,10587.28596,0,53806.21623,4215.013968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558217.9695,0.000626826
2480,2,Canada,2958,Alberta,15,35246489.83,6659982.901,0,40097052.45,1107494.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702280.2463,9295560.429,0.093108861
2481,2,Canada,3566,Ontario,15,476.8783783,455.9118357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14324.7296,1.53E-05
2487,2,Canada,3891,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2,Canada,4012,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2,Canada,4232,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2,Canada,4264,Manitoba,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2,Canada,4265,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2,Canada,4286,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2,Canada,4287,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2,Canada,4299,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2,Canada,4317,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2,Canada,4324,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2,Canada,4339,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2,Canada,4361,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2,Canada,4376,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2,Canada,4382,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2,Canada,4392,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2,Canada,4401,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2,Canada,4436,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2,Canada,4437,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2,Canada,4467,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2,Canada,4519,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2,Canada,4523,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2,Canada,4543,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,2,Canada,4678,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2,Canada,4693,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2,Canada,4696,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2,Canada,4699,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2,Canada,4703,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2,Canada,4707,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2,Canada,4718,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2,Canada,4719,Nunavut,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,2,Canada,4720,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2,Canada,4723,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2,Canada,4724,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2,Canada,4725,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2,Canada,4735,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2,Canada,4764,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2,Canada,4774,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2,Canada,4789,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,2,Canada,4799,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2,Canada,4801,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2,Canada,4802,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2,Canada,4804,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2,Canada,4805,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2,Canada,4807,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2,Canada,4809,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2,Canada,4810,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2,Canada,4811,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2,Canada,4813,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2,Canada,4814,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,2,Canada,4819,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2,Canada,4820,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2,Canada,4823,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2,Canada,4825,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2,Canada,4826,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2,Canada,4837,Quebec,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,2,Canada,4881,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,2,Canada,4886,British Columbia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,2,Canada,4940,Ontario,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2,Canada,2830,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2,Canada,4654,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80428.74329,2158.011213,8.26E-05
2551,2,Canada,4702,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2,Canada,4710,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,2,Canada,4711,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2,Canada,4747,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,2,Canada,4748,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2,Canada,4849,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2,Canada,4861,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2,Canada,4862,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,2,Canada,4864,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,2,Canada,4867,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2,Canada,4871,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,2,Canada,4875,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2,Canada,4876,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2,Canada,4882,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,2,Canada,4883,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,2,Canada,4887,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2,Canada,4888,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,2,Canada,4892,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,2,Canada,4893,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,2,Canada,4896,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,2,Canada,4897,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,2,Canada,4898,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,2,Canada,4899,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,2,Canada,4902,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2,Canada,4905,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,2,Canada,4906,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,2,Canada,4907,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,2,Canada,4911,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,2,Canada,4912,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,2,Canada,4918,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,2,Canada,4921,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,2,Canada,4924,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2,Canada,4931,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,2,Canada,4937,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,2,Canada,4952,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,2,Canada,4956,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,2,Canada,4961,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2,Canada,4962,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,2,Canada,4964,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2,Canada,4970,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,2,Canada,4973,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2,Canada,4977,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,2,Canada,4981,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2,Canada,4995,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2,Canada,4997,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,2,Canada,5029,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2,Canada,5059,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,2,Canada,5070,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,2,Canada,5071,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,2,Canada,5079,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,2,Canada,5086,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,2,Canada,5087,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,2,Canada,5089,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,2,Canada,5093,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,2,Canada,5098,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,2,Canada,5111,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,2,Canada,5113,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,2,Canada,5115,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,2,Canada,5116,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,2,Canada,5120,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,2,Canada,5138,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,2,Canada,5146,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,2,Canada,5148,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,2,Canada,5151,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,2,Canada,5153,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,2,Canada,5167,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,2,Canada,4654,Newfoundland and Labrador,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.6464527,9.88E-07
2685,2,Canada,2361,Quebec,15,342.0828725,82545.075,0,0,4064.549529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21578.44332,26475.81907,0.000135006
