Country_name,ID,AEZ,,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop25,Crop26
Afghanistan,906,8,Afghanistan8,559540,125870,78173,61683,164,4,58,100,7167,13500,0,1979,290,0,25,0,19907,233,92,3987,112840,0,0,78759,114930,103690
Afghanistan,907,8,Afghanistan8,559540,125870,78173,61683,164,4,58,100,7167,13500,0,1979,290,0,25,0,19907,233,92,3987,112840,0,0,78759,114930,103690
Afghanistan,932,13,Afghanistan13,62920,6934,7554,2175,4,0,0,1,183,598,0,0,0,0,0,0,1777,2,0,152,2394,0,0,4466,5754,4381
Afghanistan,959,8,Afghanistan8,559540,125870,78173,61683,164,4,58,100,7167,13500,0,1979,290,0,25,0,19907,233,92,3987,112840,0,0,78759,114930,103690
Afghanistan,1109,7,Afghanistan7,171180,94152,37087,49909,0,0,1,14,3524,4083,0,0,405,0,9,0,10310,435,32,0,25762,0,0,31877,41999,42526
Albania,624,16,Albania16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Albania,640,11,Albania11,8425.7,31478,158,0,0,0,0,0,176,2203,0,0,27,0,0,0,1589,382,0,263,738,0,0,29438,0,17137
Albania,686,10,Albania10,772.76,14069,181,0,0,0,0,0,114,1439,0,0,48,0,0,0,135,0,0,406,1,0,0,17841,323,7399
Albania,715,11,Albania11,8425.7,31478,158,0,0,0,0,0,176,2203,0,0,27,0,0,0,1589,382,0,263,738,0,0,29438,0,17137
Albania,734,11,Albania11,8425.7,31478,158,0,0,0,0,0,176,2203,0,0,27,0,0,0,1589,382,0,263,738,0,0,29438,0,17137
Albania,736,9,Albania9,1021.4,7665,3,0,0,0,0,0,0,931,0,0,194,0,0,0,279,291,0,151,120,0,0,15720,0,5833
Algeria,815,10,Algeria10,13108,0,0,186,0,0,25,0,0,11592,0,0,50,0,2169,0,92,13462,43533,16045,0,0,0,31818,0,40532
Algeria,828,9,Algeria9,16881,0,0,0,0,0,0,0,0,18985,0,0,1,0,4912,0,0,12015,39356,18598,0,0,0,27201,0,63710
Algeria,861,9,Algeria9,16881,0,0,0,0,0,0,0,0,18985,0,0,1,0,4912,0,0,12015,39356,18598,0,0,0,27201,0,63710
Algeria,973,8,Algeria8,1065,0,0,0,0,0,8,0,0,12747,0,0,50,0,4007,0,0,7618,8407,6580,0,0,0,13721,0,29775
Algeria,1091,1,Algeria1,0,0,0,0,0,0,0,0,0,125,0,0,0,0,40,0,0,75,0,60,0,0,0,134,0,270
Algeria,1259,7,Algeria7,117.68,0,0,25,0,0,2,0,0,11269,0,0,13,0,3418,18,16,7712,4457,5997,0,0,0,13316,0,25915
Algeria,1444,1,Algeria1,0,0,0,0,0,0,0,0,0,125,0,0,0,0,40,0,0,75,0,60,0,0,0,134,0,270
Andorra,636,10,Andorra10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Angola,1528,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1536,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1557,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1571,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1578,3,Angola3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,311
Angola,1590,2,Angola2,0,0,3055,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,760,0,0,0,0,0,763,0,3911
Angola,1598,11,Angola11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1619,2,Angola2,0,0,3055,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,760,0,0,0,0,0,763,0,3911
Angola,1620,11,Angola11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1629,1,Angola1,0,0,2823,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,700,0,0,0,0,0,693,0,2560
Angola,1630,5,Angola5,0,0,247,0,0,0,0,0,0,0,0,139,0,0,0,0,0,62,0,0,0,0,0,65,0,347
Angola,1638,1,Angola1,0,0,2823,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,700,0,0,0,0,0,693,0,2560
Angola,1639,2,Angola2,0,0,3055,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,760,0,0,0,0,0,763,0,3911
Angola,1653,2,Angola2,0,0,3055,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,760,0,0,0,0,0,763,0,3911
Angola,1654,10,Angola10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1672,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1684,3,Angola3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,311
Angola,1685,4,Angola4,0,0,4767,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,1185,0,0,0,0,0,1179,0,3191
Angola,1686,3,Angola3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,311
Angola,1696,3,Angola3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,311
Angola,1697,10,Angola10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1716,2,Angola2,0,0,3055,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,760,0,0,0,0,0,763,0,3911
Angola,1727,3,Angola3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,311
Angola,1734,9,Angola9,58.419,110,524,0,0,0,0,0,0,0,0,294,0,0,0,0,0,131,0,0,75,0,0,185,214,677
Angola,1767,1,Angola1,0,0,2823,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,700,0,0,0,0,0,693,0,2560
Angola,1801,8,Angola8,95.098,181,214,0,0,0,0,0,0,0,0,120,0,0,0,0,0,54,0,0,178,0,0,141,522,299
Argentina,1786,7,Argentina7,5024.1,8068,0,2285,306,0,10595,2328,331,5330,0,0,0,0,0,0,1053,2416,0,173640,14120,0,0,158030,49493,54488
Argentina,1793,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,1794,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1800,7,Argentina7,5024.1,8068,0,2285,306,0,10595,2328,331,5330,0,0,0,0,0,0,1053,2416,0,173640,14120,0,0,158030,49493,54488
Argentina,1806,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1813,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1814,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1815,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1825,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,1831,7,Argentina7,5024.1,8068,0,2285,306,0,10595,2328,331,5330,0,0,0,0,0,0,1053,2416,0,173640,14120,0,0,158030,49493,54488
Argentina,1832,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,1851,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,1862,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,1894,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1919,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1943,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1953,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,1954,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1955,11,Argentina11,8236.9,12728,408,149,96,16,4366,3717,5133,1603,0,0,0,0,0,6,220,21,0,0,22,0,0,2173,6408,2143
Argentina,1968,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1983,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1984,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1985,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,1990,11,Argentina11,8236.9,12728,408,149,96,16,4366,3717,5133,1603,0,0,0,0,0,6,220,21,0,0,22,0,0,2173,6408,2143
Argentina,1996,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,1998,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,1999,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,2004,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,2005,12,Argentina12,14465,35723,137940,78,94,124,6586,36180,1553,2773,5,576,0,0,0,1,2112,1520,0,25,2240,0,0,14802,7027,11101
Argentina,2012,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,2014,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,2015,10,Argentina10,16654,17786,2879,544,437,111,5095,20457,2955,6393,0,68685,0,0,0,3540,1065,11787,0,414,1114,0,0,6888,4517,36292
Argentina,2016,11,Argentina11,8236.9,12728,408,149,96,16,4366,3717,5133,1603,0,0,0,0,0,6,220,21,0,0,22,0,0,2173,6408,2143
Argentina,2025,15,Argentina15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Argentina,2026,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,2027,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,2030,7,Argentina7,5024.1,8068,0,2285,306,0,10595,2328,331,5330,0,0,0,0,0,0,1053,2416,0,173640,14120,0,0,158030,49493,54488
Argentina,2031,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,2039,15,Argentina15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Argentina,2040,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,2049,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,2055,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,2062,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,2068,15,Argentina15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Argentina,2069,9,Argentina9,11346,14034,6130,821,467,825,12918,10996,6433,2879,0,6606,0,0,0,6138,652,7518,0,1728,2689,0,0,1921,14704,28869
Argentina,2072,8,Argentina8,11883,13016,511,118,605,3606,13485,9677,2482,20218,0,6839,0,0,0,1093,2406,3149,0,13464,18550,0,0,25830,20249,52428
Argentina,2082,16,Argentina16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,2083,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,2091,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,2098,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,2099,7,Argentina7,5024.1,8068,0,2285,306,0,10595,2328,331,5330,0,0,0,0,0,0,1053,2416,0,173640,14120,0,0,158030,49493,54488
Argentina,2101,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,2104,13,Argentina13,1.5158,27,23,359,20,0,0,0,0,92,0,5,8,0,0,26,42,14,0,1062,118,0,0,752,1967,450
Argentina,2106,14,Argentina14,8.7288,14,54,1,0,0,343,0,50,57,0,89,0,0,0,51,227,269,0,526,6,0,0,971,2154,336
Argentina,2111,16,Argentina16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,2115,15,Argentina15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Argentina,2116,16,Argentina16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,675,15,Armenia15,2623,12,63,3245,0,0,0,0,0,3656,0,0,0,0,0,0,0,0,0,2853,0,0,0,3177,107,2520
Armenia,695,15,Armenia15,2623,12,63,3245,0,0,0,0,0,3656,0,0,0,0,0,0,0,0,0,2853,0,0,0,3177,107,2520
Armenia,697,9,Armenia9,4277.2,682,121,3072,0,0,0,0,0,4302,0,0,51,0,0,0,0,5,0,6142,42,0,0,6085,3629,6146
Armenia,718,14,Armenia14,1716.1,0,109,1851,0,0,0,0,0,2355,0,0,0,0,0,0,0,2,0,2020,1,0,0,1982,0,1920
Armenia,756,9,Armenia9,4277.2,682,121,3072,0,0,0,0,0,4302,0,0,51,0,0,0,0,5,0,6142,42,0,0,6085,3629,6146
Armenia,1055,8,Armenia8,16903,28,832,13774,0,0,0,0,0,15950,0,0,32,0,0,5,1,16,0,13615,127,0,0,13815,0,11628
Australia,1600,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1610,4,Australia4,123.14,11,0,0,0,0,3,0,0,943,0,2221,0,0,0,3,0,267,0,470,2098,0,0,3295,4153,5323
Australia,1642,4,Australia4,123.14,11,0,0,0,0,3,0,0,943,0,2221,0,0,0,3,0,267,0,470,2098,0,0,3295,4153,5323
Australia,1675,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1688,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1689,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1699,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1709,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1717,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1718,5,Australia5,0.25435,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,0,0,55,0,8,2518,0,0,378,869,0
Australia,1729,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1730,4,Australia4,123.14,11,0,0,0,0,3,0,0,943,0,2221,0,0,0,3,0,267,0,470,2098,0,0,3295,4153,5323
Australia,1731,6,Australia6,1.1584,5,0,0,0,0,0,0,0,0,0,3294,0,0,0,2,0,122,0,91,7932,0,0,545,2006,0
Australia,1737,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1738,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1739,4,Australia4,123.14,11,0,0,0,0,3,0,0,943,0,2221,0,0,0,3,0,267,0,470,2098,0,0,3295,4153,5323
Australia,1740,5,Australia5,0.25435,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,0,0,55,0,8,2518,0,0,378,869,0
Australia,1747,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1754,7,Australia7,18521,1748,49893,0,0,0,2474,0,0,2335,0,40113,0,0,0,80,0,9523,0,27081,55671,0,0,12607,161450,6160
Australia,1755,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1756,4,Australia4,123.14,11,0,0,0,0,3,0,0,943,0,2221,0,0,0,3,0,267,0,470,2098,0,0,3295,4153,5323
Australia,1761,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1762,3,Australia3,30.866,7108,0,0,0,0,2103,0,0,1027,0,25890,0,0,0,2516,0,638,0,102,30281,0,0,5004,12258,8550
Australia,1771,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1777,1,Australia1,0.019155,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,27,0,6,42,0,0,154,620,0
Australia,1785,2,Australia2,6.4101,573,0,0,0,0,170,0,0,83,0,1274,0,0,0,203,0,174,0,4339,1273,0,0,1156,3622,689
Australia,1791,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1792,11,Australia11,3550.7,15930,1538,0,0,0,6101,0,0,5953,0,45492,0,0,0,5536,0,3415,0,13562,52720,0,0,11056,102740,31503
Australia,1797,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1798,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1799,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1805,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1810,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1811,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1812,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1829,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1830,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1835,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1836,11,Australia11,3550.7,15930,1538,0,0,0,6101,0,0,5953,0,45492,0,0,0,5536,0,3415,0,13562,52720,0,0,11056,102740,31503
Australia,1843,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1844,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1845,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1846,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1847,12,Australia12,3065.3,2214,1492,0,0,0,1470,0,0,1764,0,11687,0,0,0,521,0,2769,0,6147,19750,0,0,3196,46734,10021
Australia,1849,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1850,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1853,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1854,8,Australia8,21890,6291,22941,0,0,0,9320,0,0,1835,0,41400,0,0,0,537,0,2017,0,5797,48217,0,0,6014,49676,19292
Australia,1855,9,Australia9,45611,16076,49356,0,0,0,24120,0,0,11155,0,6316,0,0,0,45,0,6867,0,34130,181710,0,0,39269,466740,83726
Australia,1856,10,Australia10,4640.5,2161,3839,0,0,0,1330,0,0,3959,0,11978,0,0,0,432,0,4536,0,21341,10825,0,0,12513,77584,8372
Australia,1860,1,Australia1,0.019155,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,27,0,6,42,0,0,154,620,0
