ALL,UnmanagedLand,Savannah BurningAEZ2,Savannah BurningAEZ2,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ3,Savannah BurningAEZ3,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ4,Savannah BurningAEZ4,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ5,Savannah BurningAEZ5,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ6,Savannah BurningAEZ6,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ7,Savannah BurningAEZ7,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ8,Savannah BurningAEZ8,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ9,Savannah BurningAEZ9,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ1,Forest FiresAEZ1,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ2,Forest FiresAEZ2,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ3,Forest FiresAEZ3,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ4,Forest FiresAEZ4,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ5,Forest FiresAEZ5,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ6,Forest FiresAEZ6,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ7,Forest FiresAEZ7,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ8,Forest FiresAEZ8,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ9,Forest FiresAEZ9,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
12001,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,period,generic-ghg,generic-ghg,generic-ghg,generic-ghg,generic-ghg,generic-ghg,generic-ghg,generic-ghg,output driver = driven by change in forest cover,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ1,DeforestationAEZ1,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ2,DeforestationAEZ2,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ3,DeforestationAEZ3,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ4,DeforestationAEZ4,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ5,DeforestationAEZ5,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ6,DeforestationAEZ6,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ7,DeforestationAEZ7,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ8,DeforestationAEZ8,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ9,DeforestationAEZ9,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,ALL,CH4,N2O,NOx,CO,NMVOC,NH3,BC,OC,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
12005,,,,,,,,,,,,,,,,,,,,
,,,,itemName,,,,,,,,,,,,,,,,
region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ1,Savannah BurningAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,GrassLandAEZ1,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ2,Savannah BurningAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,GrassLandAEZ2,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ3,Savannah BurningAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,GrassLandAEZ3,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ4,Savannah BurningAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,GrassLandAEZ4,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ5,Savannah BurningAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,GrassLandAEZ5,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ6,Savannah BurningAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,GrassLandAEZ6,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ7,Savannah BurningAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,GrassLandAEZ7,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ8,Savannah BurningAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,GrassLandAEZ8,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ9,Savannah BurningAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,GrassLandAEZ9,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,GrassLandAEZ10,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,GrassLandAEZ11,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,GrassLandAEZ12,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,GrassLandAEZ13,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,GrassLandAEZ14,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,GrassLandAEZ15,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,GrassLandAEZ16,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,GrassLandAEZ17,,,,,,,,
ALL,UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,GrassLandAEZ18,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ1,DeforestationAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ2,DeforestationAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ3,DeforestationAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ4,DeforestationAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ5,DeforestationAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ6,DeforestationAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ7,DeforestationAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ8,DeforestationAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ9,DeforestationAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,UnmanagedForestAEZ16,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,UnmanagedForestAEZ17,,,,,,,,
ALL,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,UnmanagedForestAEZ18,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ1,Forest FiresAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,UnmanagedForestAEZ1,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ2,Forest FiresAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,UnmanagedForestAEZ2,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ3,Forest FiresAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,UnmanagedForestAEZ3,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ4,Forest FiresAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,UnmanagedForestAEZ4,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ5,Forest FiresAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,UnmanagedForestAEZ5,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ6,Forest FiresAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,UnmanagedForestAEZ6,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ7,Forest FiresAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,UnmanagedForestAEZ7,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ8,Forest FiresAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,UnmanagedForestAEZ8,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ9,Forest FiresAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,UnmanagedForestAEZ9,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,UnmanagedForestAEZ10,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,UnmanagedForestAEZ11,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,UnmanagedForestAEZ12,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,UnmanagedForestAEZ13,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,UnmanagedForestAEZ14,,,,,,,,
ALL,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,UnmanagedForestAEZ15,,,,,,,,
