# File: LDS_ag_HA_ha.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: ha
# Author: moirai
# Description: Initialization of harvested area (ha) by country/GLU/crop
# Original source: many, including HYDE and SAGE
# Source: https://github.com/JGCRI/moirai
# ----------
ctry_iso,glu_code,SAGE_crop,value
ago,183,VgtbFrshNES,3315
ago,188,Maize,28679
ago,188,Millet,19308
ago,188,PaddyRice,317
ago,188,Wheat,226
ago,188,JuteLikeFibr,62
ago,188,SeedCotton,889
ago,188,Sisal,21
ago,188,Bananas,2622
ago,188,CitrusFrtNES,1194
ago,188,FrtFrshNES,583
ago,188,Pineapples,269
ago,188,CastorBeans,1183
ago,188,GrndntWShll,4401
ago,188,OilPalmFruit,1958
ago,188,SesameSeed,581
ago,188,SnflwrSeed,1307
ago,188,TbccLeaves,309
ago,188,BeansDry,17003
ago,188,Cassava,47982
ago,188,Potatoes,1436
ago,188,SweetPotato,5353
ago,188,SugarCane,803
ago,188,CashewNuts,245
ago,188,OnionShlltGn,1120
ago,188,Tomatoes,311
ago,188,VgtbFrshNES,2711
ago,197,Maize,86898
ago,197,Millet,32091
ago,197,PaddyRice,508
ago,197,Wheat,359
ago,197,JuteLikeFibr,101
ago,197,SeedCotton,1480
ago,197,Sisal,34
ago,197,Bananas,4354
ago,197,CitrusFrtNES,1977
ago,197,FrtFrshNES,966
ago,197,Pineapples,446
ago,197,CastorBeans,1960
ago,197,GrndntWShll,1985
ago,197,OilPalmFruit,3243
ago,197,SesameSeed,963
ago,197,SnflwrSeed,2179
ago,197,TbccLeaves,512
ago,197,BeansDry,23898
ago,197,Cassava,79893
ago,197,Potatoes,2385
ago,197,SweetPotato,8886
ago,197,SugarCane,1331
ago,197,CashewNuts,406
ago,197,OnionShlltGn,1855
ago,197,Tomatoes,516
ago,197,VgtbFrshNES,4490
alb,54,Barley,5
alb,54,Maize,21
alb,54,Oats,13
alb,54,Wheat,40
alb,54,Alff4FrgSlg,95
alb,54,Maize4FrgSlg,23
alb,54,Apples,3
alb,54,Cherries,1
alb,54,Figs,11
alb,54,Grapes,6
alb,54,Pears,1
alb,54,Plums,3
alb,54,SourCherries,4
alb,54,Olives,44
alb,54,TbccLeaves,18
alb,54,BeansDry,5
alb,54,Pulsesnes,2
alb,54,Vetches,7
alb,54,Potatoes,21
alb,54,SugarBeets,4
alb,54,Nutsnes,3
alb,54,Tomatoes,7
alb,54,VgtbFrshNES,35
alb,55,Barley,1273
alb,55,Maize,75474
alb,55,Oats,10335
alb,55,Rye,1304
alb,55,Wheat,168901
alb,55,SeedCotton,877
alb,55,Alff4FrgSlg,77115
alb,55,Maize4FrgSlg,18993
alb,55,Apples,2144
alb,55,Apricots,378
alb,55,Cherries,1086
alb,55,Figs,9300
alb,55,Grapes,4643
alb,55,Oranges,384
alb,55,Peach_Nctrn,196
alb,55,Pears,524
alb,55,Plums,2033
alb,55,Quinces,194
alb,55,SourCherries,2948
alb,55,Olives,35459
alb,55,Soybeans,696
alb,55,SnflwrSeed,3017
alb,55,Hops,368
alb,55,spicesnes,401
alb,55,TbccLeaves,7153
alb,55,BeansDry,33892
alb,55,BrdBeansDry,121
alb,55,Pulsesnes,1402
alb,55,Vetches,5846
alb,55,Potatoes,13183
alb,55,SugarBeets,880
alb,55,Chestnuts,152
alb,55,Nutsnes,2303
alb,55,BeanGreen,391
alb,55,BrdBeanGreen,23
alb,55,Tomatoes,5459
alb,55,VgtbFrshNES,28612
are,94,Wheat,12
are,94,Alff4FrgSlg,1157
are,94,GrsNESFrgSlg,7913
are,94,Bananas,1
are,94,CitrusFrtNES,160
are,94,Dates,57808
are,94,Figs,31
are,94,FrtFrshNES,184
are,94,Grapes,16
are,94,Lmn_Lme,293
are,94,Mangoes,204
are,94,TbccLeaves,15
are,94,Potatoes,162
are,94,Almonds,15
are,94,BeanGreen,48
are,94,Cabbages,493
are,94,Cntlp_othMln,924
are,94,Carrots,54
are,94,Cauliflower,189
are,94,Chll_PpprGrn,103
are,94,Ccmbr_Ghrkn,163
are,94,Eggplants,171
are,94,Lettuce,27
are,94,OnionShlltGn,527
are,94,PmpknSqshGrd,524
are,94,Spinach,273
are,94,Tomatoes,2989
are,94,VgtbFrshNES,1464
are,94,Watermelons,142
arg,169,Barley,197
arg,169,Cerealsnes,3
arg,169,Maize,11
arg,169,Millet,5
arg,169,Oats,96
arg,169,PaddyRice,6
arg,169,Rye,14
arg,169,Wheat,388
arg,169,Alff4FrgSlg,717
arg,169,Clovr4FrgSlg,28
arg,169,GrsNESFrgSlg,2042
arg,169,Maize4FrgSlg,14
arg,169,Apples,86
arg,169,Cherries,43
arg,169,Grapes,53
arg,169,Peach_Nctrn,20
arg,169,Pears,20
arg,169,Plums,22
arg,169,Quinces,7
arg,169,Linseed,13
arg,169,Olives,5
arg,169,Rapeseed,5
arg,169,SnflwrSeed,2
arg,169,TungNuts,4
arg,169,BeansDry,35
arg,169,Potatoes,121
arg,169,Cntlp_othMln,3
arg,169,Carrots,22
arg,169,Garlic,88
arg,169,OnionDry,21
arg,169,PeasGreen,1
arg,169,PmpknSqshGrd,3
arg,169,Tomatoes,21
arg,169,VgtbFrshNES,123
arg,169,Watermelons,3
arg,200,Oats,14
arg,200,Alff4FrgSlg,5
arg,200,Clovr4FrgSlg,6
arg,200,GrsNESFrgSlg,722
arg,200,PeasDry,22
arg,200,Potatoes,8
arg,200,SweetPotato,13
arg,200,Carrots,154
arg,200,Garlic,77
arg,203,Barley,436
arg,203,CanarySeed,1209
arg,203,Cerealsnes,1254
arg,203,Maize,177906
arg,203,Millet,1752
arg,203,Oats,19633
arg,203,PaddyRice,41
arg,203,Rye,4297
arg,203,Sorghum,70630
arg,203,Wheat,379450
arg,203,FibreCropNES,96
arg,203,FlaxFibr_Tow,176
arg,203,SeedCotton,10213
arg,203,Alff4FrgSlg,93159
arg,203,Clovr4FrgSlg,8012
arg,203,GrsNESFrgSlg,129544
arg,203,Maize4FrgSlg,45242
arg,203,Srgm4FrgSlg,98506
arg,203,Apples,37
arg,203,Apricots,164
arg,203,Avocados,31
arg,203,Bananas,13
arg,203,Cherries,3
arg,203,Figs,15
arg,203,Grpfrt_Pmlos,725
arg,203,Grapes,1761
arg,203,Lmn_Lme,14664
arg,203,Mangoes,57
arg,203,Oranges,935
arg,203,Papayas,2
arg,203,Peach_Nctrn,1111
arg,203,Pears,58
arg,203,Plums,207
arg,203,Quinces,478
arg,203,Strawberries,57
arg,203,TngMndClmnt,344
arg,203,GrndntWShll,4457
arg,203,Linseed,3995
arg,203,Olives,1973
arg,203,SfflwrSeed,2
arg,203,Soybeans,798531
arg,203,SnflwrSeed,6110
arg,203,TungNuts,1730
arg,203,Ans_bdn_fnnl,217
arg,203,Hops,15
arg,203,Pimento,195
arg,203,spicesnes,99
arg,203,TbccLeaves,6079
arg,203,BeansDry,20502
arg,203,BrdBeansDry,96
arg,203,ChickPeas,6
arg,203,Lentils,264
arg,203,Lupins,3
arg,203,PeasDry,863
arg,203,Potatoes,22288
arg,203,SweetPotato,2839
arg,203,SugarCane,136032
arg,203,Almonds,14
arg,203,Walnuts,226
arg,203,Artichokes,286
arg,203,Asparagus,111
arg,203,BeanGreen,36
arg,203,Cntlp_othMln,353
arg,203,Carrots,835
arg,203,Chll_PpprGrn,416
arg,203,Garlic,52
arg,203,OnionDry,1068
arg,203,PeasGreen,775
arg,203,PmpknSqshGrd,1252
arg,203,StringBeans,334
arg,203,Tomatoes,788
arg,203,VgtbFrshNES,5373
arg,203,Watermelons,828
arg,205,Barley,51
arg,205,Cerealsnes,143
arg,205,Maize,31155
arg,205,Millet,200
arg,205,Oats,2265
arg,205,PaddyRice,7
arg,205,Rye,495
arg,205,Sorghum,3819
arg,205,Wheat,7007
arg,205,FibreCropNES,9
arg,205,FlaxFibr_Tow,18
arg,205,SeedCotton,391
arg,205,Alff4FrgSlg,4986
arg,205,Clovr4FrgSlg,923
arg,205,GrsNESFrgSlg,59060
arg,205,Maize4FrgSlg,10791
arg,205,Srgm4FrgSlg,20173
arg,205,Apples,31
arg,205,Apricots,16
arg,205,Avocados,2
arg,205,Bananas,1
arg,205,Figs,1
arg,205,Grpfrt_Pmlos,46
arg,205,Grapes,2565
arg,205,Lmn_Lme,51
arg,205,Mangoes,1
arg,205,Oranges,102
arg,205,Peach_Nctrn,108
arg,205,Pears,13
arg,205,Plums,55
arg,205,Quinces,88
arg,205,Strawberries,5
arg,205,TngMndClmnt,155
arg,205,GrndntWShll,5603
arg,205,Linseed,460
arg,205,Olives,226
arg,205,Soybeans,20406
arg,205,SnflwrSeed,4724
arg,205,TungNuts,198
arg,205,Ans_bdn_fnnl,22
arg,205,Hops,1
arg,205,Pimento,20
arg,205,spicesnes,9
arg,205,TbccLeaves,195
arg,205,BeansDry,1238
arg,205,BrdBeansDry,9
arg,205,ChickPeas,8
arg,205,Lentils,28
arg,205,PeasDry,3
arg,205,Potatoes,18913
arg,205,SweetPotato,380
arg,205,SugarCane,581
arg,205,Almonds,1
arg,205,Walnuts,23
arg,205,Artichokes,30
arg,205,Asparagus,5
arg,205,BeanGreen,2
arg,205,Cntlp_othMln,138
arg,205,Carrots,116
arg,205,Chll_PpprGrn,45
arg,205,Garlic,307
arg,205,OnionDry,379
arg,205,PeasGreen,86
arg,205,PmpknSqshGrd,142
arg,205,StringBeans,36
arg,205,Tomatoes,467
arg,205,VgtbFrshNES,1300
arg,205,Watermelons,159
arg,206,Barley,32581
arg,206,CanarySeed,3614
arg,206,Cerealsnes,6435
arg,206,Maize,1136413
arg,206,Millet,8997
arg,206,Oats,101077
arg,206,PaddyRice,272324
arg,206,Rye,22093
arg,206,Sorghum,437820
arg,206,Wheat,1843905
arg,206,FibreCropNES,478
arg,206,FlaxFibr_Tow,893
arg,206,SeedCotton,378871
arg,206,Alff4FrgSlg,428639
arg,206,Clovr4FrgSlg,41214
arg,206,GrsNESFrgSlg,594977
arg,206,Maize4FrgSlg,168201
arg,206,Srgm4FrgSlg,277202
arg,206,Apples,844
arg,206,Apricots,828
arg,206,Avocados,147
arg,206,Bananas,5287
arg,206,Cherries,39
arg,206,Figs,71
arg,206,Grpfrt_Pmlos,8161
arg,206,Grapes,7317
arg,206,Lmn_Lme,12022
arg,206,Mangoes,88
arg,206,Oranges,45871
arg,206,Papayas,122
arg,206,Peach_Nctrn,7361
arg,206,Pears,220
arg,206,Pineapples,162
arg,206,Plums,1416
arg,206,Quinces,160
arg,206,Strawberries,278
arg,206,TngMndClmnt,30617
arg,206,GrndntWShll,112642
arg,206,Linseed,20541
arg,206,Olives,10132
arg,206,Rapeseed,155
arg,206,SfflwrSeed,7982
arg,206,Soybeans,4466885
arg,206,SnflwrSeed,503745
arg,206,TungNuts,8881
arg,206,Ans_bdn_fnnl,1101
arg,206,Hops,69
arg,206,Mate,123343
arg,206,Pimento,985
arg,206,spicesnes,492
arg,206,Tea,31530
arg,206,TbccLeaves,43744
arg,206,BeansDry,125347
arg,206,BrdBeansDry,479
arg,206,ChickPeas,391
arg,206,Lentils,1345
arg,206,Lupins,12
arg,206,PeasDry,11072
arg,206,Cassava,17017
arg,206,Potatoes,8168
arg,206,SweetPotato,14220
arg,206,SugarCane,67697
arg,206,Almonds,63
arg,206,Walnuts,1146
arg,206,Artichokes,1457
arg,206,Asparagus,571
arg,206,BeanGreen,171
arg,206,Cntlp_othMln,2110
arg,206,Carrots,4708
arg,206,Chll_PpprGrn,2123
arg,206,Garlic,284
arg,206,OnionDry,2594
arg,206,PeasGreen,3972
arg,206,PmpknSqshGrd,6429
arg,206,StringBeans,1704
arg,206,Tomatoes,11206
arg,206,VgtbFrshNES,73403
arg,206,Watermelons,11134
arg,209,Barley,49769
arg,209,CanarySeed,3656
arg,209,Cerealsnes,3725
arg,209,Maize,507247
arg,209,Millet,5202
arg,209,Oats,58230
arg,209,PaddyRice,536
arg,209,Rye,12749
arg,209,Sorghum,40356
arg,209,Wheat,950206
arg,209,FibreCropNES,292
arg,209,FlaxFibr_Tow,531
arg,209,Alff4FrgSlg,590321
arg,209,Clovr4FrgSlg,23762
arg,209,GrsNESFrgSlg,414968
arg,209,Maize4FrgSlg,275344
arg,209,Srgm4FrgSlg,92014
arg,209,Apples,44
arg,209,Apricots,493
arg,209,Avocados,96
arg,209,Cherries,5
arg,209,Figs,50
arg,209,Grpfrt_Pmlos,12
arg,209,Grapes,15
arg,209,Lmn_Lme,1
arg,209,Oranges,6
arg,209,Peach_Nctrn,138
arg,209,Pears,14
arg,209,Plums,18
arg,209,Quinces,5
arg,209,Strawberries,175
arg,209,GrndntWShll,94850
arg,209,Linseed,11854
arg,209,Olives,5856
arg,209,Rapeseed,1583
arg,209,Soybeans,921354
arg,209,SnflwrSeed,1014730
arg,209,TungNuts,5135
arg,209,Ans_bdn_fnnl,651
arg,209,Hops,49
arg,209,Pimento,584
arg,209,spicesnes,300
arg,209,BeansDry,16
arg,209,BrdBeansDry,292
arg,209,ChickPeas,73
arg,209,Lentils,792
arg,209,Lupins,9
arg,209,PeasDry,1153
arg,209,Potatoes,1119
arg,209,SweetPotato,44
arg,209,Almonds,45
arg,209,Walnuts,677
arg,209,Artichokes,856
arg,209,Asparagus,5
arg,209,BeanGreen,111
arg,209,Cntlp_othMln,6
arg,209,Carrots,36
arg,209,Chll_PpprGrn,1240
arg,209,Garlic,90
arg,209,OnionDry,43
arg,209,PeasGreen,2306
arg,209,PmpknSqshGrd,3722
arg,209,StringBeans,998
arg,209,Tomatoes,30
arg,209,VgtbFrshNES,184
arg,209,Watermelons,4
arg,210,Barley,110217
arg,210,CanarySeed,11361
arg,210,Cerealsnes,4501
arg,210,Maize,645775
arg,210,Millet,6287
arg,210,Oats,70393
arg,210,PaddyRice,55
arg,210,Rye,15411
arg,210,Sorghum,23524
arg,210,Wheat,1577604
arg,210,FibreCropNES,351
arg,210,FlaxFibr_Tow,640
arg,210,Alff4FrgSlg,137026
arg,210,Clovr4FrgSlg,28726
arg,210,GrsNESFrgSlg,1376462
arg,210,Maize4FrgSlg,92357
arg,210,Srgm4FrgSlg,72187
arg,210,Apples,881
arg,210,Apricots,594
arg,210,Avocados,113
arg,210,Cherries,195
arg,210,Figs,53
arg,210,Grpfrt_Pmlos,239
arg,210,Grapes,318
arg,210,Lmn_Lme,215
arg,210,Oranges,1107
arg,210,Peach_Nctrn,1536
arg,210,Pears,241
arg,210,Plums,556
arg,210,Quinces,14
arg,210,Strawberries,209
arg,210,TngMndClmnt,315
arg,210,GrndntWShll,856
arg,210,Linseed,14328
arg,210,Olives,7077
arg,210,Rapeseed,2255
arg,210,Soybeans,1285474
arg,210,SnflwrSeed,841985
arg,210,TungNuts,6205
arg,210,Ans_bdn_fnnl,784
arg,210,Hops,52
arg,210,Pimento,704
arg,210,spicesnes,360
arg,210,BeansDry,5
arg,210,BrdBeansDry,351
arg,210,ChickPeas,72
arg,210,Lentils,955
arg,210,Lupins,6
arg,210,PeasDry,1918
arg,210,Potatoes,31283
arg,210,SweetPotato,2084
arg,210,Almonds,47
arg,210,Walnuts,816
arg,210,Artichokes,1033
arg,210,Asparagus,552
arg,210,BeanGreen,132
arg,210,Cntlp_othMln,52
arg,210,Carrots,1963
arg,210,Chll_PpprGrn,1498
arg,210,Garlic,201
arg,210,OnionDry,3153
arg,210,PeasGreen,2786
arg,210,PmpknSqshGrd,4497
arg,210,StringBeans,1205
arg,210,Tomatoes,401
arg,210,VgtbFrshNES,3773
arg,210,Watermelons,750
arg,212,Barley,86
arg,212,CanarySeed,4
arg,212,Cerealsnes,307
arg,212,Maize,3956
arg,212,Millet,433
arg,212,Oats,5002
arg,212,PaddyRice,30
arg,212,Rye,1084
arg,212,Sorghum,433
arg,212,Wheat,17780
arg,212,FibreCropNES,22
arg,212,FlaxFibr_Tow,41
arg,212,Alff4FrgSlg,13626
arg,212,Clovr4FrgSlg,2034
arg,212,GrsNESFrgSlg,17872
arg,212,Maize4FrgSlg,3423
arg,212,Srgm4FrgSlg,2068
arg,212,Apples,22111
arg,212,Apricots,38
arg,212,Avocados,6
arg,212,Cherries,1346
arg,212,Figs,2
arg,212,Grpfrt_Pmlos,10
arg,212,Grapes,253593
arg,212,Lmn_Lme,23
arg,212,Oranges,26
arg,212,Peach_Nctrn,18010
arg,212,Pears,11116
arg,212,Plums,17611
arg,212,Quinces,2824
arg,212,Strawberries,12
arg,212,GrndntWShll,64
arg,212,Linseed,1006
arg,212,Olives,488
arg,212,Rapeseed,19
arg,212,Soybeans,839
arg,212,SnflwrSeed,1989
arg,212,TungNuts,427
arg,212,Ans_bdn_fnnl,51
arg,212,Hops,2
arg,212,Pimento,45
arg,212,spicesnes,22
arg,212,TbccLeaves,6
arg,212,BeansDry,2239
arg,212,BrdBeansDry,22
arg,212,ChickPeas,3
arg,212,Lentils,62
arg,212,PeasDry,37
arg,212,Potatoes,16394
arg,212,SweetPotato,801
arg,212,Almonds,2
arg,212,Walnuts,53
arg,212,Artichokes,67
arg,212,Asparagus,610
arg,212,BeanGreen,7
arg,212,Cntlp_othMln,2217
arg,212,Carrots,5410
arg,212,Chll_PpprGrn,99
arg,212,Garlic,24307
arg,212,OnionDry,12432
arg,212,PeasGreen,188
arg,212,PmpknSqshGrd,307
arg,212,StringBeans,80
arg,212,Tomatoes,12890
arg,212,VgtbFrshNES,10584
arg,212,Watermelons,431
arg,213,Barley,40
arg,213,Cerealsnes,134
arg,213,Maize,783
arg,213,Millet,187
arg,213,Oats,2098
arg,213,PaddyRice,5
arg,213,Rye,459
arg,213,Sorghum,104
arg,213,Wheat,66737
arg,213,FibreCropNES,10
arg,213,FlaxFibr_Tow,18
arg,213,Alff4FrgSlg,5947
arg,213,Clovr4FrgSlg,856
arg,213,GrsNESFrgSlg,14416
arg,213,Maize4FrgSlg,269
arg,213,Srgm4FrgSlg,1345
arg,213,Apples,22502
arg,213,Apricots,17
arg,213,Avocados,3
arg,213,Cherries,93
arg,213,Figs,1
arg,213,Grapes,1521
arg,213,Peach_Nctrn,1056
arg,213,Pears,9600
arg,213,Plums,520
arg,213,Quinces,53
arg,213,Strawberries,6
arg,213,Linseed,427
arg,213,Olives,211
arg,213,Rapeseed,3
arg,213,Soybeans,23
arg,213,SnflwrSeed,2253
arg,213,TungNuts,185
arg,213,Ans_bdn_fnnl,23
arg,213,Hops,1
arg,213,Pimento,20
arg,213,spicesnes,10
arg,213,BeansDry,16
arg,213,BrdBeansDry,10
arg,213,Lentils,28
arg,213,Potatoes,985
arg,213,SweetPotato,1
arg,213,Almonds,1
arg,213,Walnuts,24
arg,213,Artichokes,30
arg,213,Asparagus,1
arg,213,BeanGreen,4
arg,213,Cntlp_othMln,67
arg,213,Carrots,111
arg,213,Chll_PpprGrn,44
arg,213,Garlic,18
arg,213,OnionDry,2528
arg,213,PeasGreen,83
arg,213,PmpknSqshGrd,134
arg,213,StringBeans,35
arg,213,Tomatoes,1258
arg,213,VgtbFrshNES,907
arg,213,Watermelons,11
arg,214,Millet,1
arg,214,Oats,6
arg,214,Rye,1
arg,214,Alff4FrgSlg,15
arg,214,Clovr4FrgSlg,2
arg,214,GrsNESFrgSlg,24
arg,214,Apples,399
arg,214,Grapes,22
arg,214,Peach_Nctrn,13
arg,214,Pears,194
arg,214,Plums,7
arg,214,Quinces,1
arg,214,Linseed,1
arg,214,Olives,1
arg,214,OnionDry,2
arg,214,Tomatoes,3
arg,214,VgtbFrshNES,3
arg,215,Barley,73
arg,215,Cerealsnes,8
arg,215,Maize,32
arg,215,Millet,12
arg,215,Oats,142
arg,215,Rye,30
arg,215,Sorghum,14
arg,215,Wheat,2199
arg,215,FlaxFibr_Tow,1
arg,215,Alff4FrgSlg,1486
arg,215,Clovr4FrgSlg,57
arg,215,GrsNESFrgSlg,3248
arg,215,Maize4FrgSlg,54
arg,215,Srgm4FrgSlg,16
arg,215,Apples,122
arg,215,Apricots,1
arg,215,Cherries,38
arg,215,Grapes,21
arg,215,Peach_Nctrn,19
arg,215,Pears,17
arg,215,Plums,10
arg,215,Quinces,3
arg,215,Linseed,28
arg,215,Olives,13
arg,215,Rapeseed,1
arg,215,Soybeans,1
arg,215,SnflwrSeed,64
arg,215,TungNuts,11
arg,215,Ans_bdn_fnnl,1
arg,215,Pimento,1
arg,215,Lentils,1
arg,215,Potatoes,428
arg,215,Walnuts,1
arg,215,Artichokes,2
arg,215,Cntlp_othMln,30
arg,215,Carrots,32
arg,215,Chll_PpprGrn,2
arg,215,Garlic,19
arg,215,OnionDry,120
arg,215,PeasGreen,5
arg,215,PmpknSqshGrd,8
arg,215,StringBeans,2
arg,215,Tomatoes,76
arg,215,VgtbFrshNES,336
arg,215,Watermelons,3
arm,72,Barley,53387
arm,72,Cerealsnes,3177
arm,72,Maize,1752
arm,72,Oats,653
arm,72,PaddyRice,2
arm,72,Rye,120
arm,72,Wheat,95409
arm,72,SeedCotton,71
arm,72,FrgProdNES,163131
arm,72,Maize4FrgSlg,219
arm,72,MxGrss_Lgm,179
arm,72,Vgt_RootFddr,232
arm,72,Apples,5853
arm,72,Apricots,3066
arm,72,Berriesnes,149
arm,72,Cherries,726
arm,72,FrtFrshNES,615
arm,72,FrtTrpFrNES,217
arm,72,Grapes,12114
arm,72,Oranges,2
arm,72,Peach_Nctrn,2702
arm,72,Pears,3206
arm,72,Plums,1480
arm,72,StnFrtNESFrh,511
arm,72,TngMndClmnt,1
arm,72,Oilseedsnes,2
arm,72,SnflwrSeed,3
arm,72,TbccLeaves,706
arm,72,BeansDry,1517
arm,72,BrdBeansDry,1
arm,72,Lentils,9
arm,72,PeasDry,36
arm,72,Pulsesnes,33
arm,72,Vetches,62
arm,72,Potatoes,27783
arm,72,SugarBeets,9
arm,72,Almonds,68
arm,72,HzlntFlbrt,11
arm,72,Nutsnes,2
arm,72,Walnuts,1
arm,72,Cabbages,3109
arm,72,Carrots,675
arm,72,Cauliflower,169
arm,72,Chll_PpprGrn,1
arm,72,Ccmbr_Ghrkn,2332
arm,72,Eggplants,2
arm,72,Garlic,755
arm,72,OnionDry,1716
arm,72,PeasGreen,116
arm,72,Tomatoes,4828
arm,72,VgtbFrshNES,3707
arm,72,Watermelons,3039
aus,184,CanarySeed,3
aus,184,Maize,523
aus,184,Oats,484
aus,184,Rye,19
aus,184,Sorghum,66
aus,184,Wheat,5
aus,184,Alff4FrgSlg,114
aus,184,GrsNESFrgSlg,204
aus,184,Apples,11
aus,184,Avocados,17
aus,184,Bananas,465
aus,184,Grapes,2
aus,184,Lmn_Lme,1
aus,184,Mangoes,32
aus,184,Oranges,2
aus,184,Peach_Nctrn,6
aus,184,Pineapples,13
