# File: LDS_value_milUSD.csv
# Title: Initialization of land value (million USD) by country87/use/GLU
# Units: million USD
# Description: Initialization of land value (million USD) by country87/use/GLU
# Source: many, including HYDE and SAGE
reglr_iso,glu_code,use_sector,value
col,166,pdr,72.183944702
col,166,rmk,110.946830750
col,166,v_f,437.907165527
col,166,wht,19.443384171
col,166,wol,0.370326370
cyp,75,ocr,0.214386284
cyp,75,osd,0.563731790
cyp,75,v_f,21.401075363
cze,29,c_b,2.032410622
cze,29,ctl,2.380552530
cze,29,frs,5.796195507
cze,29,gro,2.692219019
cze,29,ocr,12.266169548
cze,29,osd,2.461321115
cze,29,pfb,0.104728736
cze,29,rmk,8.093120575
cze,29,v_f,10.315578461
cze,29,wht,5.680620670
cze,29,wol,0.375179857
cze,31,c_b,25.010631561
cze,31,ctl,21.383132935
cze,31,frs,50.948745728
cze,31,gro,53.144741058
cze,31,ocr,97.404983521
cze,31,osd,50.298080444
cze,31,pfb,0.684004545
cze,31,rmk,72.695854187
cze,31,v_f,111.020156860
cze,31,wht,130.476760864
cze,31,wol,3.370024920
cze,54,c_b,13.072169304
cze,54,ctl,11.596820831
cze,54,frs,21.565664291
cze,54,gro,17.361879349
cze,54,ocr,65.623329163
cze,54,osd,15.185187340
cze,54,pfb,0.282731086
cze,54,rmk,39.425502777
cze,54,v_f,52.499458313
cze,54,wht,37.304634094
cze,54,wol,1.827682376
deu,21,c_b,6.618529797
deu,21,ctl,29.790079117
deu,21,frs,49.984268188
deu,21,gro,247.828903198
deu,21,ocr,112.049331665
deu,21,osd,136.407501221
deu,21,rmk,108.279876709
deu,21,v_f,32.706020355
deu,21,wht,272.635284424
deu,21,wol,0.548548937
deu,28,c_b,24.985034943
deu,28,ctl,57.157737732
deu,28,frs,117.213272095
deu,28,gro,569.603820801
deu,28,ocr,174.849868774
deu,28,osd,87.576805115
deu,28,rmk,207.754837036
deu,28,v_f,79.452560425
deu,28,wht,354.551361084
deu,28,wol,1.052491903
deu,29,c_b,0.542823851
deu,29,ctl,2.556082726
deu,29,frs,10.725844383
deu,29,gro,47.298110962
deu,29,ocr,21.810716629
deu,29,osd,10.398371696
deu,29,rmk,9.290755272
deu,29,v_f,6.331732750
deu,29,wht,16.682891846
deu,29,wol,0.047067232
deu,31,c_b,21.996294022
deu,31,ctl,55.866737366
deu,31,frs,199.670867920
deu,31,gro,702.557067871
deu,31,ocr,290.704833984
deu,31,osd,238.997497559
deu,31,rmk,203.062362671
deu,31,v_f,92.386871338
deu,31,wht,548.599487305
deu,31,wol,1.028719664
deu,32,c_b,34.230884552
deu,32,ctl,59.599559784
deu,32,frs,252.584701538
deu,32,gro,615.956176758
deu,32,ocr,366.416717529
deu,32,osd,118.704101562
deu,32,rmk,216.630264282
deu,32,v_f,76.416542053
deu,32,wht,409.012664795
deu,32,wol,1.097455144
deu,54,c_b,12.968793869
deu,54,ctl,35.925765991
deu,54,frs,147.076278687
deu,54,gro,347.226959229
deu,54,ocr,151.759826660
deu,54,osd,73.959487915
deu,54,rmk,130.581649780
deu,54,v_f,47.713607788
deu,54,wht,221.235427856
deu,54,wol,0.661530375
dnk,12,c_b,0.060107164
dnk,12,ctl,0.240320519
dnk,12,gro,4.265333652
dnk,12,ocr,0.939489663
dnk,12,osd,0.306168318
dnk,12,rmk,1.215508103
dnk,12,v_f,0.284492344
dnk,12,wht,3.293706656
dnk,12,wol,0.002176918
dnk,21,c_b,6.543579578
dnk,21,ctl,26.089622498
dnk,21,frs,83.817390442
dnk,21,gro,542.337402344
dnk,21,ocr,90.602798462
dnk,21,osd,39.932891846
dnk,21,rmk,131.957702637
dnk,21,v_f,25.595119476
dnk,21,wht,374.302673340
dnk,21,wol,0.236330062
esp,41,c_b,0.000011921
esp,41,frs,0.272241622
esp,41,gro,0.196302950
esp,41,ocr,0.018788382
esp,41,osd,0.003818905
esp,41,pdr,0.000204725
esp,41,pfb,0.000011201
esp,41,v_f,0.051413763
esp,41,wht,0.076086693
esp,60,c_b,0.114553556
esp,60,ctl,307.131744385
esp,60,frs,98.994598389
esp,60,gro,12.984885216
esp,60,ocr,1.442336679
esp,60,osd,0.047887735
esp,60,pdr,0.002046409
esp,60,pfb,0.001524402
esp,60,rmk,243.340744019
esp,60,v_f,18.519565582
esp,60,wht,10.366076469
esp,60,wol,3.387750149
esp,61,c_b,0.000300064
esp,61,frs,20.376968384
esp,61,gro,1.953435779
esp,61,ocr,0.238198206
esp,61,osd,0.434059173
esp,61,pdr,0.137650594
esp,61,pfb,0.002056104
esp,61,v_f,1.390339017
esp,61,wht,1.021921396
esp,63,c_b,0.001753706
esp,63,ctl,50.749710083
esp,63,gro,2.303248644
esp,63,ocr,1.655991673
esp,63,osd,1.314253211
esp,63,rmk,40.209037781
esp,63,v_f,7.222485065
esp,63,wht,1.538781404
esp,63,wol,0.559783638
esp,64,c_b,0.000027993
esp,64,frs,6.092689514
esp,64,gro,0.209746704
esp,64,ocr,0.019575920
esp,64,osd,0.036048044
esp,64,pdr,0.011622944
esp,64,pfb,0.000260954
esp,64,v_f,0.135837346
esp,64,wht,0.114115745
esp,67,c_b,1.596156597
esp,67,frs,131.794677734
esp,67,gro,88.443725586
esp,67,ocr,34.956005096
esp,67,osd,95.121543884
esp,67,pdr,7.534271717
esp,67,pfb,3.382535219
esp,67,v_f,172.721893311
esp,67,wht,66.515769958
esp,71,c_b,0.604456842
esp,71,frs,39.380367279
esp,71,gro,83.222946167
esp,71,ocr,36.934867859
esp,71,osd,16.468244553
esp,71,pdr,1.231465578
esp,71,pfb,0.203275427
esp,71,v_f,92.993560791
esp,71,wht,41.587528229
esp,73,c_b,1.656454086
esp,73,frs,175.840011597
esp,73,gro,249.122436523
esp,73,ocr,31.182167053
esp,73,osd,20.030418396
esp,73,pdr,6.658949852
esp,73,pfb,0.331471980
esp,73,v_f,153.665237427
esp,73,wht,196.104476929
esp,74,c_b,11.059897423
esp,74,frs,92.608734131
esp,74,gro,329.996337891
esp,74,ocr,34.943866730
esp,74,osd,5.684381008
esp,74,pdr,0.005556031
esp,74,pfb,0.338547498
esp,74,v_f,135.831756592
esp,74,wht,260.993591309
esp,81,c_b,1.003349543
esp,81,frs,34.568656921
esp,81,gro,116.719963074
esp,81,ocr,97.798187256
esp,81,osd,43.398544312
esp,81,pdr,4.516997814
esp,81,pfb,0.648557961
esp,81,v_f,147.542175293
esp,81,wht,58.381832123
esp,83,c_b,3.662594318
esp,83,frs,23.893224716
esp,83,gro,46.967754364
esp,83,ocr,39.192749023
esp,83,osd,225.176132202
esp,83,pdr,7.853050709
esp,83,pfb,8.498957634
esp,83,v_f,119.778884888
esp,83,wht,91.855415344
est,20,ctl,2.548355341
est,20,frs,21.915719986
est,20,gro,2.176395655
est,20,osd,1.077995658
est,20,rmk,7.592070103
est,20,v_f,3.438966751
est,20,wht,2.641111612
est,20,wol,0.591921926
est,22,ctl,1.717674136
est,22,frs,14.876539230
est,22,gro,2.206324339
est,22,osd,1.013054252
est,22,rmk,5.117300987
est,22,v_f,3.306123018
est,22,wht,2.371195555
est,22,wol,0.398974538
est,25,ctl,0.019265633
est,25,frs,0.183948636
est,25,gro,0.012057780
est,25,osd,0.005102042
est,25,rmk,0.057396252
est,25,v_f,0.017260201
est,25,wht,0.011507689
est,25,wol,0.004474945
fin,8,frs,165.052764893
fin,12,frs,131.619445801
fin,13,c_b,7.375242233
fin,13,ctl,23.909790039
fin,13,frs,1159.739257812
fin,13,gro,389.518310547
fin,13,osd,30.250114441
fin,13,rmk,103.502883911
fin,13,v_f,23.425624847
fin,13,wht,57.381900787
fin,13,wol,0.032874078
fin,17,c_b,0.183484569
fin,17,ctl,0.381600380
fin,17,frs,20.309017181
fin,17,gro,10.238669395
fin,17,osd,0.752575576
fin,17,rmk,1.651906490
fin,17,v_f,0.449994266
fin,17,wht,0.874196589
fin,17,wol,0.000524670
fra,32,c_b,1.525197387
fra,32,ctl,23.765613556
fra,32,frs,138.260925293
fra,32,gro,159.927825928
fra,32,ocr,165.287857056
fra,32,osd,42.728797913
fra,32,rmk,37.507362366
fra,32,v_f,11.302191734
fra,32,wht,99.779838562
fra,32,wol,0.060096905
fra,36,c_b,4.015752792
fra,36,ctl,4.133523941
fra,36,frs,16.564046860
fra,36,gro,26.525741577
fra,36,ocr,11.293155670
fra,36,osd,1.868911266
fra,36,rmk,6.523609638
fra,36,v_f,6.889598846
fra,36,wht,69.680534363
fra,36,wol,0.010452582
fra,41,c_b,11.403449059
fra,41,ctl,4.047780991
fra,41,frs,236.198486328
fra,41,gro,444.908142090
fra,41,ocr,293.638458252
fra,41,osd,105.325904846
fra,41,rmk,6.388288498
fra,41,v_f,72.620994568
fra,41,wht,496.083404541
fra,41,wol,0.010235760
fra,44,c_b,3.480885744
fra,44,ctl,107.082687378
fra,44,frs,351.060668945
fra,44,gro,417.261627197
fra,44,ocr,258.502563477
fra,44,osd,195.484970093
fra,44,pdr,0.002812400
fra,44,rmk,169.000015259
fra,44,v_f,62.131816864
fra,44,wht,530.985839844
fra,44,wol,0.270783573
fra,46,c_b,28.208240509
fra,46,ctl,50.371185303
fra,46,frs,222.972702026
fra,46,gro,379.191223145
fra,46,ocr,79.335639954
fra,46,osd,166.130142212
fra,46,rmk,79.496803284
fra,46,v_f,47.225990295
fra,46,wht,664.714599609
fra,46,wol,0.127375305
fra,57,c_b,0.000004928
fra,57,ctl,0.243607432
fra,57,frs,0.212259099
fra,57,gro,0.029536100
fra,57,ocr,0.031526465
fra,57,osd,0.007429712
fra,57,pdr,0.001256674
fra,57,rmk,0.384466082
fra,57,v_f,0.013341285
fra,57,wht,0.012502657
fra,57,wol,0.000616018
fra,60,ctl,0.210590616
fra,60,frs,0.529360175
fra,60,gro,0.467548937
fra,60,ocr,0.573924959
fra,60,osd,0.032304071
fra,60,rmk,0.332358271
fra,60,v_f,0.091313362
fra,60,wht,0.047659755
fra,60,wol,0.000532528
fra,61,c_b,0.001360420
fra,61,ctl,6.313072681
fra,61,frs,94.988922119
fra,61,gro,7.948481560
fra,61,ocr,6.970541477
fra,61,osd,9.496513367
fra,61,pdr,2.820253372
fra,61,rmk,9.963416100
fra,61,v_f,65.062896729
fra,61,wht,13.548246384
fra,61,wol,0.015964078
fra,62,c_b,0.724915326
fra,62,ctl,53.679065704
fra,62,frs,342.808532715
fra,62,gro,189.054656982
fra,62,ocr,132.071685791
fra,62,osd,73.254753113
fra,62,pdr,6.507043362
fra,62,rmk,84.717361450
fra,62,v_f,82.581459045
fra,62,wht,128.325119019
fra,62,wol,0.135740042
fra,63,ctl,1.200950861
fra,63,frs,16.697372437
fra,63,gro,0.801105380
fra,63,ocr,0.393226147
fra,63,osd,1.600796342
fra,63,rmk,1.895364404
fra,63,v_f,1.651513338
fra,63,wht,0.025988871
fra,63,wol,0.003036885
fra,64,c_b,0.029839557
fra,64,ctl,57.376914978
fra,64,frs,294.097717285
fra,64,gro,350.797607422
fra,64,ocr,420.735809326
fra,64,osd,87.452499390
fra,64,pdr,0.523134589
fra,64,rmk,90.553382874
fra,64,v_f,73.168785095
fra,64,wht,119.532012939
fra,64,wol,0.145090923
fra,67,ctl,0.026449304
fra,67,frs,0.627506793
fra,67,gro,0.010162837
fra,67,ocr,0.010033531
fra,67,osd,0.011854864
fra,67,pdr,0.002858040
fra,67,rmk,0.041742813
fra,67,v_f,0.103491023
fra,67,wht,0.019388089
fra,67,wol,0.000066883
fra,73,ctl,1.297273755
fra,73,frs,2.232911825
fra,73,gro,0.390719324
fra,73,ocr,0.456047773
fra,73,osd,0.099739268
fra,73,pdr,0.012533464
fra,73,rmk,2.047383070
fra,73,v_f,0.501019418
fra,73,wht,0.150255188
fra,73,wol,0.003280459
gbr,16,c_b,0.000622060
gbr,16,ctl,85.060729980
gbr,16,frs,161.555664062
gbr,16,gro,211.346252441
gbr,16,ocr,49.773761749
gbr,16,osd,58.903285980
gbr,16,pfb,0.632984698
gbr,16,rmk,141.276535034
gbr,16,v_f,51.536666870
gbr,16,wht,66.320716858
gbr,16,wol,2.453210592
gbr,24,c_b,0.001402361
gbr,24,frs,21.187879562
gbr,24,gro,21.258195877
gbr,24,ocr,10.230276108
gbr,24,osd,0.987435877
gbr,24,pfb,0.130100816
gbr,24,v_f,11.080335617
gbr,24,wht,2.843126297
gbr,26,c_b,39.682136536
gbr,26,ctl,177.719772339
gbr,26,frs,156.056854248
gbr,26,gro,567.832763672
gbr,26,ocr,266.773773193
gbr,26,osd,312.181671143
gbr,26,pfb,4.765665531
gbr,26,rmk,295.173034668
gbr,26,v_f,254.110290527
gbr,26,wht,897.111022949
gbr,26,wol,5.125561714
grc,55,c_b,4.083696842
grc,55,ctl,53.280380249
grc,55,frs,304.956054688
grc,55,gro,114.325729370
grc,55,ocr,112.678054810
grc,55,osd,65.502319336
grc,55,pdr,4.599881649
grc,55,pfb,18.047449112
grc,55,rmk,52.506813049
grc,55,v_f,469.226440430
grc,55,wht,242.720382690
grc,55,wol,0.279586881
grc,75,ctl,0.012632709
grc,75,gro,0.037484717
grc,75,osd,0.051140297
grc,75,rmk,0.012449297
grc,75,v_f,0.920495629
grc,75,wht,0.087317355
grc,75,wol,0.000066290
hrv,54,c_b,1.379355788
hrv,54,ctl,15.888343811
hrv,54,frs,45.760101318
hrv,54,gro,27.483377457
hrv,54,ocr,5.025526047
hrv,54,osd,20.100889206
hrv,54,rmk,36.450859070
hrv,54,v_f,92.475326538
hrv,54,wht,46.381259918
hrv,54,wol,5.467712879
hrv,55,c_b,0.888425350
hrv,55,ctl,14.250648499
hrv,55,frs,25.120218277
hrv,55,gro,18.516889572
hrv,55,ocr,3.937451601
hrv,55,osd,13.832314491
hrv,55,rmk,32.693675995
hrv,55,v_f,71.361938477
hrv,55,wht,23.683692932
hrv,55,wol,4.904126644
hun,54,c_b,24.496616364
hun,54,ctl,39.558727264
hun,54,frs,62.936870575
hun,54,gro,205.242736816
hun,54,ocr,115.224502563
hun,54,osd,36.642181396
hun,54,pdr,0.550925851
hun,54,rmk,35.088600159
hun,54,v_f,167.722167969
hun,54,wht,134.347595215
hun,54,wol,0.134357393
idn,139,gro,0.000426378
idn,139,ocr,0.025540955
idn,139,osd,0.006450100
idn,139,pdr,0.018048421
idn,139,v_f,0.027834030
idn,158,ctl,13.816794395
idn,158,frs,1.145722151
idn,158,gro,0.974302292
idn,158,ocr,31.179046631
idn,158,osd,2.572207451
idn,158,pdr,0.837425351
idn,158,rmk,2.984643698
idn,158,v_f,39.536743164
idn,158,wol,1.201709032
idn,159,frs,3.027289629
idn,159,gro,0.020955978
idn,159,ocr,2.041231394
idn,159,osd,0.498122424
idn,159,pdr,0.879841924
idn,159,v_f,2.184607983
idn,163,ctl,253.854675293
idn,163,frs,372.231353760
idn,163,gro,86.860794067
idn,163,ocr,981.392028809
idn,163,osd,212.028961182
idn,163,pdr,533.097106934
idn,163,rmk,54.836582184
idn,163,v_f,718.164550781
idn,163,wol,22.078886032
idn,164,ctl,101.292663574
idn,164,frs,153.724121094
idn,164,gro,46.626796722
idn,164,ocr,217.136734009
idn,164,osd,20.275497437
idn,164,pdr,230.029556274
idn,164,rmk,21.880800247
idn,164,v_f,242.280929565
idn,164,wol,8.809880257
idn,165,frs,683.781188965
idn,165,gro,2.827808142
idn,165,ocr,374.089752197
idn,165,osd,65.900764465
idn,165,pdr,208.199844360
idn,165,v_f,403.023223877
idn,167,frs,417.770446777
idn,167,gro,0.256693363
idn,167,ocr,156.204879761
idn,167,osd,15.623536110
idn,167,pdr,1.370399356
idn,167,v_f,172.697433472
idn,175,frs,63.387905121
idn,175,gro,256.645446777
idn,175,ocr,373.841766357
idn,175,osd,43.769657135
idn,175,pdr,1490.685424805
idn,175,v_f,645.278137207
idn,178,frs,4.890904427
idn,178,gro,0.003685808
idn,178,ocr,1.964614511
idn,178,osd,0.197285622
idn,178,pdr,0.003154716
idn,178,v_f,2.272122860
idn,181,frs,3.835343599
idn,181,gro,0.000392934
idn,181,ocr,1.113306522
idn,181,osd,0.110842913
idn,181,pdr,0.009564755
idn,181,v_f,1.219372988
ind,89,c_b,85.217620850
ind,89,ctl,0.091472715
ind,89,frs,8.491079330
ind,89,gro,66.426284790
ind,89,ocr,88.230087280
ind,89,osd,45.936962128
ind,89,pdr,250.288131714
ind,89,pfb,49.442378998
ind,89,rmk,2719.207275391
ind,89,v_f,656.867797852
ind,89,wht,504.030578613
ind,89,wol,148.541671753
ind,107,c_b,47.247642517
ind,107,ctl,0.033451639
ind,107,frs,17.784740448
ind,107,gro,150.961563110
ind,107,ocr,611.344848633
ind,107,osd,1020.531799316
ind,107,pdr,306.036010742
ind,107,pfb,1031.244384766
ind,107,rmk,994.416137695
ind,107,v_f,1022.618225098
ind,107,wht,909.291503906
ind,107,wol,54.321796417
ind,110,c_b,1406.736083984
ind,110,ctl,0.127857611
ind,110,frs,753.101928711
ind,110,gro,443.750061035
ind,110,ocr,1507.335205078
ind,110,osd,2076.334716797
ind,110,pdr,1489.925415039
ind,110,pfb,263.017333984
ind,110,rmk,3800.820312500
ind,110,v_f,3175.154052734
ind,110,wht,2345.589355469
ind,110,wol,207.626754761
ind,113,c_b,5.085528374
ind,113,ctl,0.003178720
ind,113,frs,11.762185097
ind,113,gro,33.611667633
ind,113,ocr,74.924118042
ind,113,osd,43.691173553
ind,113,pdr,14.627872467
ind,113,pfb,82.357009888
ind,113,rmk,94.493736267
ind,113,v_f,65.687896729
ind,113,wht,22.988828659
ind,113,wol,5.161893368
ind,116,c_b,0.262329370
ind,116,ctl,0.000773032
ind,116,frs,33.431133270
ind,116,gro,0.473291814
ind,116,ocr,9.326035500
ind,116,osd,2.073713779
ind,116,pdr,2.421249866
ind,116,pfb,0.947543859
ind,116,rmk,22.979894638
ind,116,v_f,4.795031071
ind,116,wht,0.617738485
ind,116,wol,1.255318642
ind,117,c_b,102.767356873
ind,117,ctl,0.005671796
ind,117,frs,46.139842987
ind,117,gro,58.356540680
ind,117,ocr,100.521102905
ind,117,osd,114.639106750
ind,117,pdr,9.020215988
ind,117,pfb,41.557598114
ind,117,rmk,168.605361938
ind,117,v_f,181.214920044
ind,117,wht,13.891472816
ind,117,wol,9.210375786
ind,118,c_b,7.742289066
ind,118,frs,253.183135986
ind,118,gro,4.049427032
ind,118,ocr,93.024208069
ind,118,osd,70.537109375
ind,118,pdr,309.001007080
ind,118,pfb,17.112886429
ind,118,v_f,457.750000000
ind,118,wht,15.355431557
ind,120,c_b,2.515142441
ind,120,ctl,0.003773780
ind,120,frs,185.226135254
ind,120,gro,8.890488625
ind,120,ocr,74.503631592
ind,120,osd,21.818559647
ind,120,pdr,78.851364136
ind,120,pfb,3.097942591
ind,120,rmk,112.183082581
ind,120,v_f,169.169601440
ind,120,wht,1.300584555
ind,120,wol,6.128205776
ind,122,c_b,11.730630875
ind,122,ctl,0.006456973
ind,122,frs,164.248535156
ind,122,gro,9.656871796
ind,122,ocr,179.616592407
ind,122,osd,52.575386047
ind,122,pdr,280.940429688
ind,122,pfb,6.014338017
ind,122,rmk,191.946304321
ind,122,v_f,306.837493896
ind,122,wht,6.463392258
ind,122,wol,10.485417366
ind,123,c_b,241.280776978
ind,123,ctl,0.026134331
ind,123,frs,340.046722412
ind,123,gro,230.826568604
ind,123,ocr,418.653137207
ind,123,osd,459.185058594
ind,123,pdr,234.863479614
ind,123,pfb,93.371566772
ind,123,rmk,776.894653320
ind,123,v_f,772.206909180
ind,123,wht,44.287796021
ind,123,wol,42.439292908
ind,128,c_b,33.644531250
ind,128,ctl,0.002150812
ind,128,frs,207.666503906
ind,128,gro,11.208667755
ind,128,ocr,55.749946594
ind,128,osd,59.872367859
ind,128,pdr,73.313819885
ind,128,pfb,16.382459641
ind,128,rmk,63.937129974
ind,128,v_f,105.938606262
ind,128,wht,0.031142907
ind,128,wol,3.492682457
ind,129,c_b,206.053833008
ind,129,ctl,0.002626829
ind,129,frs,391.026428223
ind,129,gro,20.957784653
ind,129,ocr,488.760742188
ind,129,osd,215.360580444
ind,129,pdr,80.489700317
ind,129,pfb,14.641457558
ind,129,rmk,78.087692261
ind,129,v_f,197.252792358
ind,129,wht,0.726476967
ind,129,wol,4.265682697
ind,137,c_b,0.007985883
ind,137,ctl,0.001650426
ind,137,frs,16.108360291
ind,137,gro,1.377916098
ind,137,ocr,3.822531939
ind,137,osd,1.641142488
ind,137,pdr,12.936013222
ind,137,pfb,0.394681841
ind,137,rmk,49.062175751
ind,137,v_f,3.725583553
ind,137,wht,0.014962083
ind,137,wol,2.680110931
ind,140,c_b,607.613342285
ind,140,frs,273.215087891
ind,140,gro,277.450927734
ind,140,ocr,722.981750488
ind,140,osd,755.843444824
ind,140,pdr,344.207183838
ind,140,pfb,200.678909302
ind,140,v_f,993.337219238
ind,140,wht,27.140687943
ind,145,c_b,59.484390259
ind,145,ctl,0.007302926
ind,145,frs,106.280723572
ind,145,gro,23.437528610
ind,145,ocr,91.318710327
ind,145,osd,295.242126465
ind,145,pdr,143.341430664
ind,145,pfb,3.449791908
ind,145,rmk,217.093917847
ind,145,v_f,194.453918457
ind,145,wht,0.000346554
ind,145,wol,11.859151840
ind,147,c_b,16.812826157
ind,147,ctl,0.009094815
ind,147,frs,30.005380630
ind,147,gro,18.509735107
ind,147,ocr,129.991821289
ind,147,osd,228.395294189
ind,147,pdr,59.442466736
ind,147,pfb,12.865349770
ind,147,rmk,270.361358643
ind,147,v_f,164.594360352
ind,147,wht,0.034231797
ind,147,wol,14.768982887
ind,153,c_b,88.982299805
ind,153,ctl,0.007758528
ind,153,frs,305.497314453
ind,153,gro,68.755989075
ind,153,ocr,802.389282227
ind,153,osd,256.003906250
ind,153,pdr,134.099227905
ind,153,pfb,38.349018097
ind,153,rmk,230.637588501
ind,153,v_f,302.360992432
ind,153,wht,0.005851437
ind,153,wol,12.598999977
ind,155,c_b,5.840471268
ind,155,ctl,0.004585153
ind,155,frs,93.754631042
ind,155,gro,11.946222305
ind,155,ocr,591.105590820
ind,155,osd,231.694320679
ind,155,pdr,163.074783325
ind,155,pfb,3.744276524
ind,155,rmk,136.302734375
ind,155,v_f,253.639114380
ind,155,wht,0.000188499
ind,155,wol,7.445785999
ind,235,c_b,35.321369171
ind,235,ctl,0.007125013
ind,235,frs,54.611503601
ind,235,gro,35.028850555
ind,235,ocr,124.983390808
ind,235,osd,313.253784180
ind,235,pdr,25.540941238
ind,235,pfb,141.197921753
ind,235,rmk,211.805084229
ind,235,v_f,163.865905762
ind,235,wht,110.255050659
ind,235,wol,11.570240021
irl,24,c_b,3.213132143
irl,24,ctl,85.262573242
irl,24,frs,5.565444469
irl,24,gro,310.778625488
irl,24,rmk,74.179916382
irl,24,v_f,59.408119202
irl,24,wht,109.155326843
irl,24,wol,0.601070702
ita,50,c_b,11.820841789
ita,50,ctl,73.225906372
ita,50,frs,68.195930481
ita,50,gro,249.217727661
ita,50,ocr,202.888015747
ita,50,osd,219.707595825
ita,50,pdr,2.807229519
ita,50,rmk,104.213920593
ita,50,v_f,282.476898193
ita,50,wht,610.412048340
ita,50,wol,0.178829774
ita,54,c_b,0.068753533
ita,54,ctl,2.149976969
ita,54,frs,9.362411499
ita,54,gro,3.617611170
ita,54,ocr,1.323619127
ita,54,osd,0.306989491
ita,54,pdr,0.016581044
ita,54,rmk,3.059812069
ita,54,v_f,2.416519403
ita,54,wht,0.812278271
ita,54,wol,0.005250599
ita,55,c_b,0.096028201
ita,55,ctl,1.663052559
ita,55,frs,1.672668695
ita,55,gro,10.502108574
ita,55,ocr,0.415338367
ita,55,osd,0.874331594
ita,55,rmk,2.366829395
ita,55,v_f,4.216003895
ita,55,wht,0.994107485
ita,55,wol,0.004061449
ita,57,c_b,13.947535515
ita,57,ctl,108.940139771
ita,57,frs,229.597778320
ita,57,gro,553.545104980
ita,57,ocr,86.048538208
ita,57,osd,35.693279266
ita,57,pdr,104.161041260
ita,57,rmk,155.041839600
ita,57,v_f,314.914001465
ita,57,wht,478.085083008
ita,57,wol,0.266049832
ita,59,c_b,1.823344827
ita,59,frs,105.198448181
ita,59,gro,61.670845032
ita,59,ocr,471.672454834
ita,59,osd,287.187255859
ita,59,pdr,0.383289486
ita,59,v_f,198.696884155
ita,59,wht,381.742309570
ita,61,c_b,0.001438444
ita,61,ctl,0.633668661
ita,61,frs,0.931708276
ita,61,gro,0.155144677
ita,61,ocr,0.001816461
ita,61,osd,0.122454472
ita,61,pdr,0.053938664
ita,61,rmk,0.901826859
ita,61,v_f,0.130219147
ita,61,wht,0.159143105
ita,61,wol,0.001547524
ita,62,c_b,0.001027847
ita,62,ctl,1.584215164
ita,62,gro,0.093321443
ita,62,ocr,0.001876331
ita,62,osd,0.004221168
ita,62,pdr,0.034276467
ita,62,rmk,2.254629374
ita,62,v_f,0.056897182
ita,62,wht,0.097988673
ita,62,wol,0.003868915
ita,63,c_b,0.475378960
ita,63,ctl,13.175312996
ita,63,frs,14.399260521
ita,63,gro,10.050281525
ita,63,osd,15.929037094
ita,63,pdr,1.835054398
ita,63,rmk,18.750892639
ita,63,v_f,46.267158508
ita,63,wht,34.002822876
ita,63,wol,0.032176293
ita,69,c_b,1.166516423
ita,69,ctl,9.452959061
ita,69,frs,28.116436005
ita,69,gro,34.551773071
ita,69,ocr,185.003128052
ita,69,osd,44.833484650
ita,69,pdr,0.015771983
ita,69,rmk,13.453296661
ita,69,v_f,78.857414246
ita,69,wht,171.230590820
ita,69,wol,0.023085689
jpn,51,c_b,151.716415405
jpn,51,ctl,150.970397949
jpn,51,frs,2570.586914062
jpn,51,gro,41.046489716
jpn,51,ocr,1681.711303711
jpn,51,osd,123.702514648
jpn,51,pdr,2127.528076172
jpn,51,rmk,407.721343994
jpn,51,v_f,3412.892089844
jpn,51,wht,138.400405884
jpn,51,wol,21.313436508
jpn,103,c_b,3.492007732
jpn,103,gro,0.069813602
jpn,103,ocr,2.860331059
jpn,103,osd,0.001986786
jpn,103,pdr,0.095549822
jpn,103,v_f,5.642000198
jpn,103,wht,0.000310108
kor,65,ctl,193.285644531
kor,65,frs,342.425292969
kor,65,gro,84.234962463
kor,65,ocr,883.161132812
kor,65,osd,84.698158264
kor,65,pdr,3373.939208984
kor,65,rmk,119.604614258
kor,65,v_f,3489.618408203
kor,65,wol,4.060542583
lka,154,c_b,0.751196206
lka,154,ctl,6.873945236
lka,154,frs,99.454391479
lka,154,gro,0.037145659
lka,154,ocr,318.424957275
lka,154,osd,2.075608253
lka,154,pdr,274.348236084
lka,154,rmk,141.516967773
lka,154,v_f,917.554199219
lka,154,wol,0.000080200
ltu,20,c_b,0.859384358
ltu,20,ctl,1.425108552
ltu,20,frs,12.650821686
ltu,20,gro,4.429342270
ltu,20,ocr,6.669272423
ltu,20,osd,0.344871491
ltu,20,pfb,0.116814621
ltu,20,rmk,6.211391449
ltu,20,v_f,5.793723106
ltu,20,wht,4.611215591
ltu,20,wol,0.060900692
ltu,25,c_b,0.000841939
ltu,25,ctl,0.157172009
ltu,25,frs,1.398034573
ltu,25,gro,0.160913274
ltu,25,ocr,0.419677317
ltu,25,osd,0.004199360
ltu,25,pfb,0.002612251
ltu,25,rmk,0.685040355
ltu,25,v_f,0.316668540
ltu,25,wht,0.067896247
ltu,25,wol,0.006716601
ltu,33,c_b,0.010220847
ltu,33,ctl,0.023841420
ltu,33,frs,0.068409823
ltu,33,gro,0.021545907
ltu,33,ocr,0.026024517
ltu,33,osd,0.000900808
ltu,33,pfb,0.001224636
ltu,33,rmk,0.103913762
ltu,33,v_f,0.025890959
ltu,33,wht,0.028085362
ltu,33,wol,0.001018841
ltu,35,c_b,2.218134880
ltu,35,ctl,4.934433460
ltu,35,frs,40.668907166
ltu,35,gro,9.818468094
ltu,35,ocr,16.074718475
ltu,35,osd,0.484686583
ltu,35,pfb,0.228395417
