"GCAM_region_ID","GCAM_commodity","year","NetExp_Mt","ID_R_C_Y"
1,"Corn",1990,48.0490368025744,"1Corn1990"
2,"Corn",1990,-0.404889674398546,"2Corn1990"
3,"Corn",1990,-2.76220301548569,"3Corn1990"
4,"Corn",1990,-16.3146986190309,"4Corn1990"
5,"Corn",1990,0.0017640296337264,"5Corn1990"
6,"Corn",1990,-12.8601273238533,"6Corn1990"
7,"Corn",1990,0.210660189980249,"7Corn1990"
8,"Corn",1990,-2.60747671034848,"8Corn1990"
9,"Corn",1990,-3.96692430683296,"9Corn1990"
10,"Corn",1990,-2.24757405645287,"10Corn1990"
11,"Corn",1990,-0.804845835709146,"11Corn1990"
12,"Corn",1990,-0.157230180318923,"12Corn1990"
13,"Corn",1990,-6.080604461091,"13Corn1990"
14,"Corn",1990,-0.0548868386666418,"14Corn1990"
1,"FiberCrop",1990,1.40546590941368,"1FiberCrop1990"
2,"FiberCrop",1990,0.00303786833859397,"2FiberCrop1990"
3,"FiberCrop",1990,-1.18624835866519,"3FiberCrop1990"
4,"FiberCrop",1990,-0.705815787146636,"4FiberCrop1990"
5,"FiberCrop",1990,0.290468715395979,"5FiberCrop1990"
6,"FiberCrop",1990,0.644977775639964,"6FiberCrop1990"
7,"FiberCrop",1990,-0.600068294725334,"7FiberCrop1990"
8,"FiberCrop",1990,0.0872110928705112,"8FiberCrop1990"
9,"FiberCrop",1990,0.546946184867483,"9FiberCrop1990"
10,"FiberCrop",1990,0.346078843629567,"10FiberCrop1990"
11,"FiberCrop",1990,-0.0802627127701655,"11FiberCrop1990"
12,"FiberCrop",1990,-0.393432298511851,"12FiberCrop1990"
13,"FiberCrop",1990,-0.441645905705197,"13FiberCrop1990"
14,"FiberCrop",1990,0.0832869673685938,"14FiberCrop1990"
1,"MiscCrop",1990,-8.94019677312633,"1MiscCrop1990"
2,"MiscCrop",1990,-3.59232691510073,"2MiscCrop1990"
3,"MiscCrop",1990,-17.6079502245310,"3MiscCrop1990"
4,"MiscCrop",1990,-4.59329797585768,"4MiscCrop1990"
5,"MiscCrop",1990,1.4601999118572,"5MiscCrop1990"
6,"MiscCrop",1990,-3.20310644366204,"6MiscCrop1990"
7,"MiscCrop",1990,2.15136974551625,"7MiscCrop1990"
8,"MiscCrop",1990,-0.709732916940193,"8MiscCrop1990"
9,"MiscCrop",1990,3.89728014999694,"9MiscCrop1990"
10,"MiscCrop",1990,26.1827798376261,"10MiscCrop1990"
11,"MiscCrop",1990,3.31982177185873,"11MiscCrop1990"
12,"MiscCrop",1990,2.02593204819054,"12MiscCrop1990"
13,"MiscCrop",1990,-0.582614228558675,"13MiscCrop1990"
14,"MiscCrop",1990,0.191842012730945,"14MiscCrop1990"
1,"OilCrop",1990,24.0053550211550,"1OilCrop1990"
2,"OilCrop",1990,2.50658548631153,"2OilCrop1990"
3,"OilCrop",1990,-29.9585319797342,"3OilCrop1990"
4,"OilCrop",1990,-7.9960796093524,"4OilCrop1990"
5,"OilCrop",1990,-0.0538320391569208,"5OilCrop1990"
6,"OilCrop",1990,-4.17032230487611,"6OilCrop1990"
7,"OilCrop",1990,2.19859807849507,"7OilCrop1990"
8,"OilCrop",1990,-2.16910124539143,"8OilCrop1990"
9,"OilCrop",1990,-1.58138921439006,"9OilCrop1990"
10,"OilCrop",1990,22.2031229232072,"10OilCrop1990"
11,"OilCrop",1990,-3.64727801304130,"11OilCrop1990"
12,"OilCrop",1990,-1.74411075908294,"12OilCrop1990"
13,"OilCrop",1990,-2.32553629296383,"13OilCrop1990"
14,"OilCrop",1990,2.73251994882039,"14OilCrop1990"
1,"OtherGrain",1990,7.06598673234482,"1OtherGrain1990"
2,"OtherGrain",1990,4.16243335458926,"2OtherGrain1990"
3,"OtherGrain",1990,8.7712696683032,"3OtherGrain1990"
4,"OtherGrain",1990,-6.52217807135673,"4OtherGrain1990"
5,"OtherGrain",1990,2.75411533260027,"5OtherGrain1990"
