"GCAM_region_ID","Land_Type","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18","ID_R_LT_Y"
7,"RockIceDesert","1975",0,0,0,0,0.22447836,0.118322731,1057.57405028,0.9372242005,2.118661744,0.0809243645,0.545719499,0.142109024,270.2699879765,12.6851392105,5.0037680795,1.320512113,0,0,"7RockIceDesert1975"
8,"RockIceDesert","1975",1110.916201691,0.7045702725,0,0,0,0,1119.6456203035,42.102163029,0.275055647,0,0,0,0,0,0,0,0,0,"8RockIceDesert1975"
9,"RockIceDesert","1975",3702.630484093,10.097806638,5.4544617925,5.5851809045,7.385555844,7.9832011305,4744.1849717445,36.5096649925,3.506130528,0.285964672,0,0,0,0,0,0,0,0,"9RockIceDesert1975"
10,"RockIceDesert","1975",62.5769143685,2.8518172625,0.560808766,0.7089812395,4.0066849375,0.987677112,185.263978136,9.0629056075,0.9268943015,3.345673353,0.436966527,0.9081791045,154.4925769085,23.4562796675,6.634642143,4.3155742705,0.375966986,0,"10RockIceDesert1975"
11,"RockIceDesert","1975",29.4106569195,0,0,0.2812586265,0,0.031091513,283.8750471645,8.3322100255,0.197633117,0.2521224205,0.2637775085,0,39.6113491975,10.2921334575,1.13066394,0,0,0,"11RockIceDesert1975"
12,"RockIceDesert","1975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12RockIceDesert1975"
13,"RockIceDesert","1975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13RockIceDesert1975"
14,"RockIceDesert","1975",14.745956343,9.388510303,0,0,0.066109774,0,40.254541861,6.6733101595,0,2.1045742015,0,0,15.2432031055,24.7755422865,3.587028916,1.341101379,0,0,"14RockIceDesert1975"
1,"RockIceDesert","1990",0,0,0,0,0,0,11.027457696,0.311580053,0,0,0,0,20.934392123,44.34247618,14.509442887,0.046816799,0,0,"1RockIceDesert1990"
2,"RockIceDesert","1990",0,0,0,0,0,0,0,0,0,0,0,0,379.87325082,17.639706926,5.673924513,0,0,0,"2RockIceDesert1990"
3,"RockIceDesert","1990",0,0,0,0,0,0,0,0.52843087,0.034064198,0.120813002,0.050153871,0,5.000252557,23.126833178,4.294710414,0.039498524,0,0,"3RockIceDesert1990"
4,"RockIceDesert","1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4RockIceDesert1990"
5,"RockIceDesert","1990",2.247188181,0,0,0,0,0,16.470259609,0.050797501,0,0,0,0.045023701,0,0,0.346489578,0,0,0,"5RockIceDesert1990"
6,"RockIceDesert","1990",0,0,0,0,0,0,265.179093742,6.819886966,0.054511058,0.04963774,0,0,110.432422532,26.645192557,0.766606972,0,0,0,"6RockIceDesert1990"
7,"RockIceDesert","1990",0,0,0,0,0.225056377,0.104645281,1034.7021184,0.789808847,2.037310518,0.052087526,0.534891106,0.138401848,237.546584294,10.548670655,4.492456165,1.261166378,0,0,"7RockIceDesert1990"
8,"RockIceDesert","1990",1017.80777626,0.699778899,0,0,0,0,1005.225050369,42.243357727,0.287715779,0,0,0,0,0,0,0,0,0,"8RockIceDesert1990"
9,"RockIceDesert","1990",3694.265538259,9.230807599,5.341829178,5.551854688,7.254011822,7.933684527,4789.397370332,33.165611493,2.908335387,0.222725101,0,0,0,0,0,0,0,0,"9RockIceDesert1990"
10,"RockIceDesert","1990",61.812799425,2.728530697,0.569153983,0.676748702,3.849665381,0.950621906,183.333418857,8.931989731,0.922345336,3.332857911,0.427963114,0.890952859,154.49203621,23.347635215,6.601911743,4.298415904,0.372321383,0,"10RockIceDesert1990"
11,"RockIceDesert","1990",29.146795034,0,0,0.258211717,0,0.021465797,282.27658508,8.422274058,0.197218231,0.250988041,0.255129452,0,39.43229345,10.271495421,1.091859274,0,0,0,"11RockIceDesert1990"
12,"RockIceDesert","1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12RockIceDesert1990"
13,"RockIceDesert","1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13RockIceDesert1990"
14,"RockIceDesert","1990",14.739144022,9.315191044,0,0,0.061875499,0,39.716488234,6.044051584,0,2.095432476,0,0,15.310845076,24.817881531,3.596561603,1.301952701,0,0,"14RockIceDesert1990"
1,"RockIceDesert","2005",0,0,0,0,0,0,11.302743023,0.315798722,0,0,0,0,20.934392123,44.34248348,14.509451317,0.046816799,0,0,"1RockIceDesert2005"
2,"RockIceDesert","2005",0,0,0,0,0,0,0,0,0,0,0,0,379.87316058,17.639706926,5.674356563,0,0,0,"2RockIceDesert2005"
3,"RockIceDesert","2005",0,0,0,0,0,0,0,0.527410438,0.040103298,0.133924577,0.05254706,0,5.000227746,23.326323085,4.547348765,0.038812857,0,0,"3RockIceDesert2005"
4,"RockIceDesert","2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4RockIceDesert2005"
5,"RockIceDesert","2005",2.250291561,0,0,0,0,0,16.601660347,0.0518957,0,0,0,0.0451278,0,0,0.347027709,0,0,0,"5RockIceDesert2005"
6,"RockIceDesert","2005",0,0,0,0,0,0,262.282507904,6.921943213,0.058504338,0.050667599,0,0,110.27865637,26.505266445,0.766196478,0,0,0,"6RockIceDesert2005"
7,"RockIceDesert","2005",0,0,0,0,0.18039995,0.083172499,1037.84505471,0.908496746,1.763308727,0.117456553,0.578558092,0.121693294,240.104701383,10.714843688,4.431193008,1.301087406,0,0,"7RockIceDesert2005"
8,"RockIceDesert","2005",1011.36030517,0.735153809,0,0,0,0,1019.666669841,44.552878055,0.320500677,0,0,0,0,0,0,0,0,0,"8RockIceDesert2005"
9,"RockIceDesert","2005",3885.979524198,9.586533252,4.954959877,5.357609905,7.037934333,7.874020913,4810.140733388,35.579448136,3.079889597,0.217138547,0,0,0,0,0,0,0,0,"9RockIceDesert2005"
10,"RockIceDesert","2005",63.812770879,3.139187198,0.664396143,0.690309191,3.799835238,0.925997244,185.11990115,9.011754835,0.925591996,3.324097901,0.4279286,0.898054999,153.321206083,23.44946599,6.606313862,4.298261771,0.370510342,0,"10RockIceDesert2005"
11,"RockIceDesert","2005",29.655570122,0,0,0.200685036,0,0.062413117,284.957870786,8.632230108,0.197718414,0.254456206,0.243186552,0,39.565427411,10.34173972,1.115108778,0,0,0,"11RockIceDesert2005"
12,"RockIceDesert","2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12RockIceDesert2005"
13,"RockIceDesert","2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13RockIceDesert2005"
14,"RockIceDesert","2005",14.555359779,8.860775892,0,0,1e-08,0,37.688344281,3.102681052,0,1.860159213,0,0,16.074888296,25.274165705,3.537283859,1.251756183,0,0,"14RockIceDesert2005"
