"GCAM_region_ID","Land_Type","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18","ID_R_LT_Y"
1,"Tundra","1700",0,0,0,0,0,0,0.124325023,0.307106365,0.0594207,0,0.057685398,0,65.68280831,148.63018443,38.786425653,0.1977481,0,0,"1Tundra1700"
2,"Tundra","1700",0,0,0,0,0,0,0.162154999,0.1059221,0,0,0,0,1070.9907335,990.1113835,38.968036348,0.325456497,0,0,"2Tundra1700"
3,"Tundra","1700",0,0,0,0,0,0,0,0.571295304,0.540445833,0.631730606,0.229305309,0,1.405838632,76.470295543,26.998636723,0.567522016,0,0,"3Tundra1700"
4,"Tundra","1700",0,0,0,0,0,0,0,0,0,0.133230349,0,0,0,0,0,0,0,0,"4Tundra1700"
5,"Tundra","1700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4961096,0.548941097,0,0,"5Tundra1700"
6,"Tundra","1700",0,0,0,0,0,0,1.793680024,7.727228688,11.071448899,11.953329048,0.243436539,0.110866134,289.770450798,1787.911571602,73.833974056,0.185775575,0,0,"6Tundra1700"
7,"Tundra","1700",0,0,0,0,0,0,5.023566536,0.235307876,0.019152199,1.639015183,0.766266007,0.074775232,681.032243012,671.054426537,230.75475945,9.772166621,0,0,"7Tundra1700"
8,"Tundra","1700",0,0,0,0,0,0,0,0.187083307,0,0,0,0,0,0,0,0,0,0,"8Tundra1700"
9,"Tundra","1700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9Tundra1700"
10,"Tundra","1700",2.581156385,1.347961609,2.087960765,1.655920621,3.781497627,10.774678932,60.992975167,39.815109517,4.831352785,2.157165624,5.364929492,3.724764544,73.388245591,43.149410117,40.444559215,14.521339993,0,0,"10Tundra1700"
11,"Tundra","1700",0,0,0,0,0,0,0,2.127342751,4.311492768,0.903908315,0.423849862,0.225282012,22.771378064,23.004875914,5.147120126,0.798798502,0,0,"11Tundra1700"
12,"Tundra","1700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12Tundra1700"
13,"Tundra","1700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13Tundra1700"
14,"Tundra","1700",0,0,0,0,0,0,0,0,0,1.747826173,0,0,7.124040042,12.961031292,2.860196252,0.423247576,0,0,"14Tundra1700"
1,"Tundra","1750",0,0,0,0,0,0,0.123863532,0.306012762,0.0594207,0,0.057465067,0,65.67866691,148.62787017,38.786016743,0.1977481,0,0,"1Tundra1750"
2,"Tundra","1750",0,0,0,0,0,0,0.162154999,0.1059221,0,0,0,0,1070.9907332,990.1113835,38.968036348,0.325456497,0,0,"2Tundra1750"
3,"Tundra","1750",0,0,0,0,0,0,0,0.569077538,0.474826681,0.54719296,0.224702012,0,1.381508889,76.093055751,26.643901855,0.564778961,0,0,"3Tundra1750"
4,"Tundra","1750",0,0,0,0,0,0,0,0,0,0.133405789,0,0,0,0,0,0,0,0,"4Tundra1750"
5,"Tundra","1750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4961096,0.548941097,0,0,"5Tundra1750"
6,"Tundra","1750",0,0,0,0,0,0,1.761734823,7.599678631,10.889634154,11.394268727,0.243782427,0.190754597,288.153957751,1786.892581888,73.060860904,0.185980355,0,0,"6Tundra1750"
7,"Tundra","1750",0,0,0,0,0,0,4.626874832,0.220487431,0.019152199,1.571773046,0.730252996,0.074718105,635.426839758,622.046310505,214.10525122,9.241329293,0,0,"7Tundra1750"
8,"Tundra","1750",0,0,0,0,0,0,0,0.18513264,0,0,0,0,0,0,0,0,0,0,"8Tundra1750"
9,"Tundra","1750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9Tundra1750"
10,"Tundra","1750",2.642109243,1.329085263,2.052721984,1.654783129,3.776255601,10.637480851,60.658940146,39.437558568,4.819572753,2.165112341,5.388469264,3.685940263,73.331361147,43.156814769,40.525749414,14.527650203,0,0,"10Tundra1750"
11,"Tundra","1750",0,0,0,0,0,0,0,2.113121189,4.299258972,0.900363543,0.422715849,0.224771942,22.50075143,22.922079182,5.047361263,0.796187007,0,0,"11Tundra1750"
12,"Tundra","1750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12Tundra1750"
13,"Tundra","1750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13Tundra1750"
14,"Tundra","1750",0,0,0,0,0,0,0,0,0,1.737371491,0,0,7.054380747,12.767754019,2.81389787,0.415945703,0,0,"14Tundra1750"
1,"Tundra","1800",0,0,0,0,0,0,0.122552161,0.303521722,0.059178706,0,0.057079017,0,65.66672123,148.62355389,38.783123893,0.197477927,0,0,"1Tundra1800"
2,"Tundra","1800",0,0,0,0,0,0,0.162154999,0.1059221,0,0,0,0,1070.9907311,990.1113835,38.968036348,0.325456497,0,0,"2Tundra1800"
3,"Tundra","1800",0,0,0,0,0,0,0,0.566253459,0.400374386,0.447110103,0.219385309,0,1.347903134,75.651910121,26.205089537,0.561566086,0,0,"3Tundra1800"
4,"Tundra","1800",0,0,0,0,0,0,0,0,0,0.133950569,0,0,0,0,0,0,0,0,"4Tundra1800"
5,"Tundra","1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4961096,0.548941097,0,0,"5Tundra1800"
6,"Tundra","1800",0,0,0,0,0,0,1.71988578,7.423353932,10.736681453,10.785635006,0.238804689,0.126749493,286.330220851,1785.67347463,72.211684588,0.183226315,0,0,"6Tundra1800"
7,"Tundra","1800",0,0,0,0,0,0,4.386926945,0.210694637,0.019152199,1.532966077,0.705812277,0.07466926,605.295088987,588.712931259,203.11532132,8.884832527,0,0,"7Tundra1800"
8,"Tundra","1800",0,0,0,0,0,0,0,0.183283359,0,0,0,0,0,0,0,0,0,0,"8Tundra1800"
9,"Tundra","1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9Tundra1800"
10,"Tundra","1800",2.646935344,1.30094859,2.001741871,1.645667196,3.768080148,10.417689841,60.293182968,38.976244678,4.804870958,2.16805523,5.353858832,3.62677598,73.239959205,43.142203621,40.542485233,14.528399015,0,0,"10Tundra1800"
11,"Tundra","1800",0,0,0,0,0,0,0,2.09300137,4.283054603,0.895545366,0.421227567,0.223692424,22.243927867,22.817609305,4.981641535,0.794635987,0,0,"11Tundra1800"
12,"Tundra","1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12Tundra1800"
13,"Tundra","1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13Tundra1800"
14,"Tundra","1800",0,0,0,0,0,0,0,0,0,1.7243661,0,0,6.978851462,12.597780559,2.775351718,0.409814744,0,0,"14Tundra1800"
1,"Tundra","1850",0,0,0,0,0,0,0.118279241,0.295416609,0.058691673,0,0.055825808,0,65.6335596,148.60954782,38.767417812,0.196929444,0,0,"1Tundra1850"
2,"Tundra","1850",0,0,0,0,0,0,0.160385222,0.104857624,0,0,0,0,1070.9907152,990.1113835,38.955797926,0.324621377,0,0,"2Tundra1850"
3,"Tundra","1850",0,0,0,0,0,0,0,0.560707741,0.281277578,0.301972791,0.210679648,0,1.268009532,74.648467436,25.296031331,0.552292364,0,0,"3Tundra1850"
4,"Tundra","1850",0,0,0,0,0,0,0,0,0,0.133758769,0,0,0,0,0,0,0,0,"4Tundra1850"
5,"Tundra","1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4961096,0.548941097,0,0,"5Tundra1850"
6,"Tundra","1850",0,0,0,0,0,0,1.663785063,7.153808142,10.402405409,10.019692257,0.230468638,0.104822242,284.038007523,1783.879471328,70.221208807,0.178694365,0,0,"6Tundra1850"
7,"Tundra","1850",0,0,0,0,0,0,4.175135529,0.200820406,0.019152199,1.487974789,0.682737279,0.074603902,577.898479148,556.952523883,193.14362297,8.554037895,0,0,"7Tundra1850"
8,"Tundra","1850",0,0,0,0,0,0,0,0.179000277,0,0,0,0,0,0,0,0,0,0,"8Tundra1850"
9,"Tundra","1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9Tundra1850"
10,"Tundra","1850",2.532205411,1.238560931,1.909204676,1.557968458,3.707843462,9.998046765,58.197588378,36.71247044,4.682736171,2.128180894,5.165566255,3.505628166,71.927441272,42.20113403,39.789260654,14.360277519,0,0,"10Tundra1850"
11,"Tundra","1850",0,0,0,0,0,0,0,2.058911436,4.261457218,0.889140037,0.418885087,0.224174654,21.846315822,22.624585896,4.910786554,0.786239328,0,0,"11Tundra1850"
12,"Tundra","1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12Tundra1850"
13,"Tundra","1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13Tundra1850"
14,"Tundra","1850",0,0,0,0,0,0,0,0,0,1.705051025,0,0,6.867383361,12.381858656,2.728898622,0.402347835,0,0,"14Tundra1850"
1,"Tundra","1900",0,0,0,0,0,0,0.089677517,0.241488961,0.05550169,0,0.047503198,0,65.39358982,148.16325335,38.542635296,0.192733525,0,0,"1Tundra1900"
2,"Tundra","1900",0,0,0,0,0,0,0.125184799,0.097338923,0,0,0,0,1070.9906306,990.1027936,38.838704084,0.319021981,0,0,"2Tundra1900"
3,"Tundra","1900",0,0,0,0,0,0,0,0.553675774,0.232756474,0.279937038,0.204454989,0,1.21420656,73.924091621,24.840936162,0.544866029,0,0,"3Tundra1900"
4,"Tundra","1900",0,0,0,0,0,0,0,0,0,0.132478009,0,0,0,0,0,0,0,0,"4Tundra1900"
5,"Tundra","1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4703911,0.516576378,0,0,"5Tundra1900"
6,"Tundra","1900",0,0,0,0,0,0,1.504762145,6.533072478,9.21340056,8.486407983,0.216053762,0.100346666,281.016847675,1779.655486312,64.968113717,0.170600485,0,0,"6Tundra1900"
7,"Tundra","1900",0,0,0,0,0,0,4.210448492,0.198414902,0.019152199,1.416524553,0.683870611,0.074591682,581.666403336,553.423107618,194.66253488,8.582028763,0,0,"7Tundra1900"
8,"Tundra","1900",0,0,0,0,0,0,0,0.165916503,0,0,0,0,0,0,0,0,0,0,"8Tundra1900"
9,"Tundra","1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9Tundra1900"
10,"Tundra","1900",2.23540846,1.107633633,1.730157836,1.454332621,3.592529975,9.147978452,56.628188347,34.828197741,4.476168894,2.031289841,4.901642648,3.222880801,68.46248009,39.182545555,36.922452969,13.765529224,0,0,"10Tundra1900"
11,"Tundra","1900",0,0,0,0,0,0,0,1.986145219,4.233604238,0.880419683,0.415105476,0.224846236,21.203435853,22.247286057,4.882836355,0.769102892,0,0,"11Tundra1900"
12,"Tundra","1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12Tundra1900"
13,"Tundra","1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13Tundra1900"
