"GCAM_region_ID","GCAM_commodity","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18","ID_R_C_Y"
1,"Corn",1990,0,0,0,0,0,0,14.6891731828366,13.4900224359077,19.4475375578919,95.3390036546203,44.257995891684,5.98384421857818,0.00901451481801694,0.000302937961371815,0,0,0,0,"1Corn1990"
2,"Corn",1990,0,0,0,0,0,0,0.00600546130633778,0.00209428272201514,0.300042181100684,6.255898245211,0.00449924140574929,0,0,0,0.0137751149100257,0.000279468020181453,0,0,"2Corn1990"
3,"Corn",1990,0,0,0,0.00113618735481868,0,0,3.09163856642162e-05,0.188239327607422,3.05375691062769,9.55473037826903,14.7995156526268,3.26690967625293,5.71955466142596e-05,0.0550943048447008,0.432719969946875,0.0909058738930939,0,0,"3Corn1990"
4,"Corn",1990,0,0,0,0,0,0,0,0,0.0145406851321300,0.160884995404061,0.124476180918614,0.083586360240445,0,0,0.00707177332696447,0,0,0,"4Corn1990"
5,"Corn",1990,0.00254857118718822,0.000406019667571221,0.00703270436362446,0.00492100216748404,0.000185097011801144,0.000519466348857532,0.04524237325046,0.0379847652104078,0.0350779404578391,0.027050088676911,0.118753890901498,0.199374739949767,0,0,0,0.00321233397157417,0,0,"5Corn1990"
6,"Corn",1990,0,0,0,0,0,0,0.232498636611218,2.47461477776105,3.73714681285024,3.93149440281641,0.0449333906645974,0.112216964302042,0.256941706420509,0.44600931543331,0.302956277814665,0.0784601121007563,0,0,"6Corn1990"
7,"Corn",1990,0,0,0,0.0337245640691448,0.908985542304283,0.807015684542134,2.70006413787596,23.3744064117508,33.2575610129474,13.7683739620001,9.78567298455013,8.23706722392918,0.425827006374229,0.0935031043960874,0.9617564506417,0.151951881193834,0.0127694278062027,0,"7Corn1990"
8,"Corn",1990,0.0220430798581244,0.00100885668915238,0.00348839445746922,0,0,0,0.17072935061183,0.309823866990390,0.110255342932764,0.0221591059854723,0,0,0,0,0,0,0,0,"8Corn1990"
9,"Corn",1990,4.98029975307714,2.34351595338922,3.69969460055779,6.050893849519,6.52859119435605,1.98198222794884,2.25523995956227,1.78282763933423,3.01298180036696,4.40074700179065,0.47052803450957,0.00663178339968197,0,0,0,0,0,0,"9Corn1990"
10,"Corn",1990,0.282539890737404,0.164962116423257,1.36041406533563,4.5935739407346,8.95846322538052,7.31589915621744,0.656458231774845,1.49463961313237,5.7080185775146,5.114437900736,2.30110009773647,17.0760295871448,0.0505089311761654,0.0998070156701039,0.0643890544022478,0.0339503925200835,0,0,"10Corn1990"
11,"Corn",1990,0.000259373317822538,0,0.022388869386275,4.58281584868383,3.89838245071912,8.02390770873564,0.618804259004612,0.183580880497824,0.191933726508027,0.476652300202629,0.699252660626807,0.486967510468805,0.0134848550006864,0.0395441988033668,0.0152970556830089,0.00722150026558431,0,0,"11Corn1990"
12,"Corn",1990,0,0,0,0,0,0,0,0.662169541605356,3.35291950217983,15.0053160602926,6.11341491852968,0.144037063730539,0,0,0.0570805860526894,0.0366535249739281,0,0,"12Corn1990"
13,"Corn",1990,0,0,0,0,0,0,0,0,0,0.0281863791399309,0.0744462199892108,0,0,0,0,0,0,0,"13Corn1990"
14,"Corn",1990,0.00049919253703085,0.528964423832103,3.00535984892838,1.48226916534233,0.153060967707534,0.0245211325924677,0.00561629663330846,0.419437153104836,1.13213406495079,1.36909884997621,0.554321590279168,0.17087031075462,0.000952107504443413,0.00551008511961425,0.125448329509446,0.00157647767518761,0,0,"14Corn1990"
1,"FiberCrop",1990,0,0,0,0,0,0,1.00053576230720,0.249481280420377,0.208884005576952,0.0608711375374783,0.553240801508273,1.27567185926529,0.00151515166174798,0,0,0,0,0,"1FiberCrop1990"
2,"FiberCrop",1990,0,0,0,0,0,0,0.0155451351069368,0.0128757684517211,0.007991571258849,0.00361149594242753,0,0,0.00358670306311193,0.00157021555922798,0.00288423815379223,0.000214871500298946,0,0,"2FiberCrop1990"
3,"FiberCrop",1990,0,0,0,0.000334419286483534,0,0,0,0.0231277262497434,0.423228143338838,0.531609307746053,0.0564740833662375,0.0117026546275021,0,0,0,0.000164664020174129,0,0,"3FiberCrop1990"
4,"FiberCrop",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4FiberCrop1990"
5,"FiberCrop",1990,9.69139945575933e-06,0,0,0,0,0,0.0709071173964103,0.0860826350037854,0.064745775699124,0.0424765647142778,0.0167127668077747,0.0939045418021012,0,0,0,2.09047393483264e-05,0,0,"5FiberCrop1990"
6,"FiberCrop",1990,0,0,0,0,0,0,1.10408885100177,1.35004852767609,0.0840898359182522,0.0954220844440834,0,0,0.132424617415439,0.0996343254687563,0.00753335718918141,0,0,0,"6FiberCrop1990"
7,"FiberCrop",1990,0,0,0,0.000331099470700323,0.0293118032151762,0.0221126861726366,0.678347726660116,0.281218300941317,1.22039909892095,0.481496201318992,1.49198933693091,1.46041394084643,0.072374810930529,0.000674516068750375,0.00204287556957788,0.000185400341847112,0,0,"7FiberCrop1990"
8,"FiberCrop",1990,0.00543085404474387,0.00060989740650763,0.00372764850693382,0,0,0,0.076957980466583,0.0948596509474234,0.116198733673804,0.0577172331461126,0,0,0,0,0,0,0,0,"8FiberCrop1990"
9,"FiberCrop",1990,0.244246322465023,0.115190894807241,0.3298471014627,0.345755824162332,0.244332036909286,0.0717943368219697,0.0687860943580191,0.00410016305952837,0.0728006322316411,0.0135606545722626,0.00565307717352881,0.000342860991205318,0,0,0,0,0,0,"9FiberCrop1990"
10,"FiberCrop",1990,0.0190372346931005,0.0402068969288786,0.143469561705961,0.228773210138939,0.824409794314515,0.173774178598113,0.148176434717014,0.0550337184545355,0.0899864288117975,0.0836575503554566,0.144432096829447,0.186894745799178,0.00120285428033722,0.00438880689118116,0.00551402217067351,0.00534386336324039,0,0,"10FiberCrop1990"
