"GCAM_region_ID","GCAM_commodity","year","Feed_Mt","ID_R_C_Y"
1,"FodderGrass",1990,157.438379989606,"1FodderGrass1990"
2,"FodderGrass",1990,0,"2FodderGrass1990"
3,"FodderGrass",1990,77.2826175650166,"3FodderGrass1990"
4,"FodderGrass",1990,12.3791999755702,"4FodderGrass1990"
5,"FodderGrass",1990,9.22699999606277,"5FodderGrass1990"
6,"FodderGrass",1990,46.404245588163,"6FodderGrass1990"
7,"FodderGrass",1990,42.3353723160949,"7FodderGrass1990"
8,"FodderGrass",1990,4.12647019544009,"8FodderGrass1990"
9,"FodderGrass",1990,7.91779999191696,"9FodderGrass1990"
10,"FodderGrass",1990,143.397230216825,"10FodderGrass1990"
11,"FodderGrass",1990,3.73094655179795,"11FodderGrass1990"
12,"FodderGrass",1990,12.1462907402051,"12FodderGrass1990"
13,"FodderGrass",1990,2.98176319599763,"13FodderGrass1990"
14,"FodderGrass",1990,75.90699998513,"14FodderGrass1990"
1,"FodderGrass",2005,112.241231790817,"1FodderGrass2005"
2,"FodderGrass",2005,0,"2FodderGrass2005"
3,"FodderGrass",2005,114.261017788437,"3FodderGrass2005"
4,"FodderGrass",2005,11.8765999786336,"4FodderGrass2005"
5,"FodderGrass",2005,7.23759999275524,"5FodderGrass2005"
6,"FodderGrass",2005,42.5954921837956,"6FodderGrass2005"
7,"FodderGrass",2005,55.9822757705679,"7FodderGrass2005"
8,"FodderGrass",2005,12.0688773915200,"8FodderGrass2005"
9,"FodderGrass",2005,8.92999999149858,"9FodderGrass2005"
10,"FodderGrass",2005,106.142862794378,"10FodderGrass2005"
11,"FodderGrass",2005,6.64101341943999,"11FodderGrass2005"
12,"FodderGrass",2005,7.30060639585736,"12FodderGrass2005"
13,"FodderGrass",2005,0.228184196692984,"13FodderGrass2005"
14,"FodderGrass",2005,93.99999998329,"14FodderGrass2005"
1,"Pasture",1990,70.273088031111,"1Pasture1990"
2,"Pasture",1990,26.5942307369499,"2Pasture1990"
3,"Pasture",1990,167.41551698728,"3Pasture1990"
4,"Pasture",1990,3.25555560841937,"4Pasture1990"
5,"Pasture",1990,119.818208847352,"5Pasture1990"
6,"Pasture",1990,195.110585862390,"6Pasture1990"
7,"Pasture",1990,158.941068065132,"7Pasture1990"
8,"Pasture",1990,17.8904999502398,"8Pasture1990"
9,"Pasture",1990,313.440213478213,"9Pasture1990"
10,"Pasture",1990,535.518767911005,"10Pasture1990"
11,"Pasture",1990,127.930255492073,"11Pasture1990"
12,"Pasture",1990,42.6442186236505,"12Pasture1990"
13,"Pasture",1990,0.370860275639656,"13Pasture1990"
14,"Pasture",1990,51.6067438383432,"14Pasture1990"
1,"Pasture",2005,117.493097163702,"1Pasture2005"
2,"Pasture",2005,32.9247022676275,"2Pasture2005"
3,"Pasture",2005,117.107935104497,"3Pasture2005"
4,"Pasture",2005,3.20397776772585,"4Pasture2005"
5,"Pasture",2005,166.756759848506,"5Pasture2005"
6,"Pasture",2005,70.692808907377,"6Pasture2005"
7,"Pasture",2005,270.459865970251,"7Pasture2005"
8,"Pasture",2005,18.4628829091636,"8Pasture2005"
9,"Pasture",2005,413.141841910872,"9Pasture2005"
10,"Pasture",2005,770.356759156677,"10Pasture2005"
11,"Pasture",2005,159.297157194107,"11Pasture2005"
12,"Pasture",2005,27.2340656595368,"12Pasture2005"
13,"Pasture",2005,0.905540353152404,"13Pasture2005"
14,"Pasture",2005,32.8029904883189,"14Pasture2005"
