"GCAM_region_ID","GCAM_commodity","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18"
8,"FodderGrass",1990,1.39793157969626,0,0,0,0,0,0.897661328803386,1.80166756170108,1.39936189548075,0,0,0,0,0,0,0,0,0
9,"FodderGrass",1990,0.928734839816663,1.20406440110661,0.969132643481254,1.05196056439744,1.12432986100008,0,0.960471668974855,0.984494631586475,0.766026961815658,0.674562851385788,0,0,0,0,0,0,0,0
10,"FodderGrass",1990,1.72364567484243,1.41027909075578,2.72285135041957,2.22344348482062,2.0616199346623,1.82711424019459,2.17918008455524,3.29468865131029,3.21266862801153,3.62801395416145,4.44939803181595,3.36034085804813,0,4.30906422502448,0,0,0,0
11,"FodderGrass",1990,0.849266622632753,0,0.849411008416707,1.11271815497454,1.55270072414505,1.63145185669430,0.971880000232949,0.85727307103606,1.21886304508424,1.07605982705856,3.26356872826307,4.98031368153016,2.07451981881340,1.01342452694569,0,1.07135967172163,0,0
12,"FodderGrass",1990,0,0,0,0,0,0,0,0.600093244466517,0,1.34068727776272,3.72835339842947,0,0,0,1.71323310446626,0,0,0
13,"FodderGrass",1990,0,0,0,0,0,0,0,0,0,3.66015470831822,3.63802285451373,0,0,0,0,0,0,0
14,"FodderGrass",1990,2.32359569652596,1.53896384006528,1.28648620751614,1.43877796036666,1.53015847258348,1.13074106724862,2.32359092889196,1.97471814833365,1.28626365424535,1.68459437480560,2.32358753212895,2.25820301798954,2.11237942944752,1.92672789612360,2.32380465517517,2.32315649108497,0,0
1,"FodderHerb",1990,0,0,0,0,0,0,1.60051966174731,1.75789890039561,1.49305010252090,0.924207701750153,0.880821950978437,1.07921002401837,0.956543714149312,0.790698040494259,0.856111364075015,2.06406421022763,0,0
2,"FodderHerb",1990,0,0,0,0,0,0,1.70660670248678,1.80512267859621,3.31245590108631,4.53654768796082,2.95318723489665,0,1.61643097915208,2.07405873311334,2.12980613448088,2.61548933583048,0,0
3,"FodderHerb",1990,0,0,0,3.02861839060185,0,0,4.68948235410714,3.39871060676818,3.60944780182258,3.64912158564276,3.04289020260173,2.84074065189187,2.34582953474336,3.37649276116887,3.02861929298328,3.09996463948486,0,0
4,"FodderHerb",1990,0,0,0,0,0,0,0,0,12.5353082392802,10.3636790474319,5.0148915357903,7.37433018817572,0,0,12.5351638451872,0,0,0
5,"FodderHerb",1990,0,2.63539772639124,0,2.63538809914256,0,2.63540015414332,2.08295512473233,2.32705491686025,2.04119930418001,2.18473270780806,3.40839461177858,3.31222801939158,0,0,2.63538809914256,2.63540131735098,2.34450621074802,0
6,"FodderHerb",1990,0,0,0,0,0,0,2.14870394624804,1.92834564434917,1.87619297881837,2.04313215023731,1.8651008802111,0,1.78984286776071,1.88808765252031,1.8649251367324,1.95271615726793,0,0
7,"FodderHerb",1990,0,0,0,2.52075089183857,2.6216148393319,2.853689006107,1.15045057718163,1.93146610907124,1.67709154341511,1.83903299593542,0,2.59848447982865,3.26503859827263,1.35990319186934,2.35630417995512,0,0,0
8,"FodderHerb",1990,3.70635069730928,0.363069939690133,0.362731558554314,0,0,0,1.71478575859823,2.62792042995786,2.02888295028312,2.77110462495684,0,0,0,0,0,0,0,0
9,"FodderHerb",1990,4.41428677055643,5.58482657100166,2.4286093655233,2.49108409069664,3.05078190247357,2.41551342844244,3.89290560692412,2.46905929838491,2.4722660428597,2.37847909611592,2.42479267938906,0,0,0,0,0,0,0
10,"FodderHerb",1990,2.5334453528331,2.53344529116578,2.53344534233984,2.99031840849565,3.26806185897271,5.15417119286011,2.71751918886894,3.99751487249626,4.92665873768766,4.14795292325849,4.80647057100947,4.47115600185748,2.67138988632645,6.33361330090661,2.53344534520637,3.90135604547648,0,0
11,"FodderHerb",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"FodderHerb",1990,0,0,0,0,0,0,0,1.68724596114493,1.43144789334150,2.08268288039687,1.69091128881039,1.84690903245915,0,0,2.86612661946568,1.70711708444797,0,0
13,"FodderHerb",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"FodderHerb",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"MiscCrop",1990,0,0,0,0,0,0,1.60231760460392,1.35296361846402,1.96859009753903,1.57172635366934,1.20063188801463,2.35778286169586,0.859049666408432,1.51373797427710,2.24688040270638,1.01788790429376,0,0
2,"MiscCrop",1990,0,0,0,0,0,0,0.297643679676680,0.335322468394846,0.422034145444005,2.02576645138757,1.94364738720761,0,0.296428745685071,0.506379481236352,0.463556746891486,0.505119808304898,0,0
3,"MiscCrop",1990,0,0,0,0.358592480296821,0,0,1.13912037985388,0.912774914314574,0.697887027389305,1.06620038503584,1.25865841026407,0.85243400780474,1.40758519492777,1.38439166453081,1.19409776827277,0.81907767721364,0,0
4,"MiscCrop",1990,0,0,0,0,0,0,0,0,4.84851508864494,4.00275283951094,1.93113518010809,2.81835340004972,0,0,4.86162456342868,0,0,0
5,"MiscCrop",1990,0.181765926482325,0.156423041105665,0.369363077299348,0.991439585825435,0.369362205373682,0.369362847240115,0.446798183925481,0.190510622186834,0.205707423450434,0.352626795684406,1.50935887891409,1.69996801065675,0,0,0,2.15423834533181,1.37614333985283,0
6,"MiscCrop",1990,0,0,0,0,0,0,0.870120546971346,0.613817408188207,0.496995871026496,0.453256244058933,0.502410561480691,0.4223320006546,0.300199339100547,0.306422324428176,0.268058738526552,0.356736238378251,0,0
7,"MiscCrop",1990,0,0,0,0.891104950050821,0.573566679283372,1.19894573407753,0.686389161841354,0.90706727577235,1.02101302039558,0.956788215879373,1.29078246248568,1.40385002861347,1.36541031270160,0.37168810030237,0.676351559569974,0.8329630795789,0.426790582650062,0
8,"MiscCrop",1990,1.35110304251788,1.93276588332435,2.24869733981263,0,0,0,0.766057950483734,0.968738560212463,0.787642801085875,1.30049971937201,0,0,0,0,0,0,0,0
9,"MiscCrop",1990,0.692615951875871,0.198441918831875,0.195842634799679,0.152148329375404,0.287567446679103,0.253151740105005,1.58195046656261,0.598006986537053,0.569414886520714,0.561914624313091,0.162730004490309,0.102492913653342,0,0,0,0,0,0
10,"MiscCrop",1990,0.650415603990484,0.480475587792445,0.257732476857906,0.357297530644616,0.574637605280492,0.551990456616187,0.602442312761024,0.466892752926723,0.790810821117243,1.18040968284637,0.980846499339182,0.762504649698311,1.0436578980957,1.62243508406465,0.509838193739832,0.891056934012803,1.04857687130161,0
11,"MiscCrop",1990,0.325605201136293,0,0.377983159345373,0.56805750718523,0.459876324220494,0.607063365676399,0.313974063054873,0.350378696016423,0.447919476391757,0.468233572025310,0.913071706477411,1.23064426391375,1.22993705698323,0.535964491474542,0.968612694312054,0.325605387246668,0,0
12,"MiscCrop",1990,0,0,0,0,0,0,0,0.722390570911648,0.62201781200723,0.76152801260136,0.582638620177991,0.765076191731837,0,0,1.22194434013006,0.554916187944727,0,0
13,"MiscCrop",1990,0,0,0,0,0,0,0,0,0,3.41169979837422,3.41460398980933,0,0,0,0,0,0,0
14,"MiscCrop",1990,0.351095758666259,0.421469290540749,0.280477361008819,0.603537002220772,0.537697396712125,0.351103771087955,0.213602396680591,0.557659686984357,0.532431693439592,0.897217819075468,1.01197216102948,0.821234954482214,0.44873257061304,0.545621167849721,0.976666168565312,0.70877124125023,0,0
1,"OilCrop",1990,0,0,0,0,0,0,0.185040484880424,0.22282083640789,0.278940090846832,0.246481757909616,0.217458797588899,0.177233672982500,0.106836122097266,0.153905272267157,0.195655450595677,0,0,0
2,"OilCrop",1990,0,0,0,0,0,0,0.104664450625436,0.109223262359561,0.130086946612468,0.201137596979581,0,0,0.107128619351844,0.116702555545899,0.127277443398020,0.139595412975674,0,0
3,"OilCrop",1990,0,0,0,0.221793390106331,0,0,0.234808721078868,0.174488486656078,0.165873210872016,0.245432276870682,0.235061517019356,0.210315883735594,0.227917196996631,0.1957650305974,0.151805954005694,0.226974221946324,0,0
4,"OilCrop",1990,0,0,0,0,0,0,0,0,0.554548951817761,0.372731581386457,0.160468483335735,0.274422451927645,0,0,0.554787866877933,0,0,0
5,"OilCrop",1990,0.114260332752272,0.0935476382444874,0.196865900290425,0.107906025638549,0,0.196861385665327,0.207521693076602,0.211488763574281,0.167630875312959,0.185064564166933,0.200321736224688,0.34420787245415,0,0,0,0.229565318925498,0,0
6,"OilCrop",1990,0,0,0,0,0,0,0.205137465595198,0.138283414175389,0.143093800428373,0.141442696192127,0.174414274583618,0.0987043213269992,0.10575762623076,0.114854817567940,0.0955951972705703,0.128018588777226,0,0
7,"OilCrop",1990,0,0,0,0.190477032011958,0.144669328726911,0.208376059061278,0.215982700056584,0.199732755083701,0.231401901936159,0.272502898529692,0.254199354819207,0.194902946001922,0.350007782728088,0.140719307823661,0.268965293048439,0.374449519103536,0.321549223241048,0
8,"OilCrop",1990,0.095948302944126,0.157692570917579,0.168159934912039,0,0,0,0.137873175707938,0.178064579433073,0.156346371720348,0.233260002009989,0,0,0,0,0,0,0,0
9,"OilCrop",1990,0.114737376807656,0.0866325665537413,0.0778976689861867,0.0751619819245444,0.0964355110455203,0.0798452958645423,0.137148355736928,0.093996237761795,0.0838576570581584,0.0819593222309286,0.0810583286802491,0.0588517873173561,0,0,0,0,0,0
10,"OilCrop",1990,0.167235421444078,0.102302821412130,0.090891416467403,0.154868231099105,0.239465934639742,0.201369846786976,0.173125418053682,0.235749649552117,0.245323062933080,0.290319548367971,0.353499502021352,0.380487008272783,0.133796265342242,0.31578226428884,0.124146351043157,0.192902040463508,0,0
11,"OilCrop",1990,0.182870616907448,0,0.0530960029038437,0.107541045130749,0.113954562827019,0.181389938732404,0.152118636601456,0.153679199272274,0.207305231035911,0.168812748111178,0.212998925673613,0.194717616038946,0.369087715498892,0.118571254530276,0.168943103787155,0.058371161344765,0,0
12,"OilCrop",1990,0,0,0,0,0,0,0,0.154256602641240,0.138277608553497,0.192986780991644,0.174475297442470,0.31599092301462,0,0,0.200547681125729,0.176440361089066,0,0
13,"OilCrop",1990,0,0,0,0,0,0,0,0,0,0.223544056523982,0.225048921040207,0,0,0,0,0,0,0
14,"OilCrop",1990,0.232828657306743,0.115426108313058,0.095571348713841,0.143160739379633,0.0939174822585548,0.0651572544081247,0.215654034554619,0.188320514254425,0.111812095963233,0.0984424738344027,0.144857402528573,0.148419089991264,0.116774561618573,0.0969119086411765,0.107594855935980,0.105777181432224,0,0
1,"OtherGrain",1990,0,0,0,0,0,0,0.346123184112116,0.327113273254569,0.387182240692201,0.325997762257461,0.408443300579052,0.339999618506499,0.222050592495101,0.279656201967492,0.330345672690648,0,0,0
2,"OtherGrain",1990,0,0,0,0,0,0,0.212833988721132,0.241169392661518,0.264243631896133,0.275894021308877,0.247397976382856,0,0.207898617258942,0.242960888894426,0.270761360436506,0.291810320502485,0,0
3,"OtherGrain",1990,0,0,0,0.144373318979546,0,0,0.351240548717408,0.222220427501812,0.223792490999819,0.480716717401995,0.50995024330197,0.505540065362734,0.373848165340066,0.162549898534217,0.267373250977041,0.441524279656442,0,0
4,"OtherGrain",1990,0,0,0,0,0,0,0,0,0.677243737036733,0.568430399657675,0.275951671558600,0.406839632306888,0,0,0.69001517521479,0,0,0
5,"OtherGrain",1990,0.144785134845059,0.136059346166410,0.140398577477812,0.161885583868099,0.139276815087304,0.297000036125817,0.160460205574913,0.173141647351015,0.171102237751018,0.179519975468667,0.241020960934822,0.262315487432666,0,0,0.175947190376196,0.443792037628079,0.202635120290063,0
6,"OtherGrain",1990,0,0,0,0,0,0,0.121668889520201,0.134775248079492,0.151326392437154,0.189115002584203,0.150744033512606,0.127872051890289,0.122497160622372,0.149611000003559,0.157917423291143,0.168944545233329,0,0
7,"OtherGrain",1990,0,0,0,0.36937656144324,0.309914651379607,0.182851475111060,0.196993464175729,0.303353060142168,0.261817961998274,0.237704209377046,0.304661341552847,0.285837273076529,0.370319701048042,0.187342724278378,0.276617782811706,0.469770270321062,0.517767076424902,0
8,"OtherGrain",1990,0.122952211469651,0.0833570522604138,0.0735548790877549,0,0,0,0.139607457869233,0.134276272864785,0.0650916294385292,0.0895208679839112,0,0,0,0,0,0,0,0
9,"OtherGrain",1990,0.0535277869024541,0.0830425874276634,0.0894408665862967,0.0898834955957209,0.131839903233163,0.116399684795092,0.268946739385182,0.0491895218805945,0.0857368660550496,0.097322914356936,0.119909058063643,0.121870607874217,0,0,0,0,0,0
10,"OtherGrain",1990,0.379144535114884,0.184690393919356,0.219469936445483,0.228810233097006,0.199669113861077,0.171032680995679,0.190412841825630,0.343294207340287,0.577813025527449,0.506522887805584,0.666537028333402,0.441224497305497,0.111702452268540,0.285357608500699,0.105392264839937,0.165099511904773,0,0
11,"OtherGrain",1990,0.0414361488751224,0,0.104017322665715,0.142018495977082,0.116622177329976,0.170965355957475,0.064257768878654,0.0646429949282449,0.0948363606129432,0.0971131712229278,0.249364997507835,0.261397706092195,0.130853313855199,0.0926773825919755,0.271360906066026,0.10301576830517,0,0
12,"OtherGrain",1990,0,0,0,0,0,0,0,0.253291443172121,0.307306650346862,0.317354282551074,0.306007385058088,0.395120894343931,0,0,0.357523415505110,0.285657390944662,0,0
13,"OtherGrain",1990,0,0,0,0,0,0,0,0,0,0.682902194593879,0.672833790977598,0,0,0,0,0,0,0
14,"OtherGrain",1990,0.0336086664921922,0.119223739780965,0.10527611472907,0.170459001340551,0.134336693864465,0.0945323397216392,0.112830108882969,0.173148696520337,0.155717321349322,0.182209959528743,0.282488495768457,0.191773429124769,0.181131709907593,0.267678689271816,0.272702924780061,0.30001206859096,0,0
1,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"PalmFruit",1990,0,0,0,1.07625039615448,0.860793638312015,0.943519464486466,0,0,0,0,1.11959924295393,0.937059211233126,0,0,0,0,0,0
8,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"PalmFruit",1990,0.365781852929359,0.253343652982644,0.369889923179878,0.328277561596196,0.436927053081773,0.45902978855731,0,0,0.415411884312348,0.423646551109923,0.407232968761335,0,0,0,0,0,0,0
10,"PalmFruit",1990,0.935945820841327,1.46954672081221,0.42032129554312,0.591733471035681,0.94991215332588,0.94627026941682,1.22710423516669,1.40824751344259,1.2885749765785,1.51416992985978,2.01532511512531,1.90929777019544,1.27381712845669,3.10299724798410,1.22272391117777,0,0,0
11,"PalmFruit",1990,0,0,0.372399393734788,0.692480281327635,0.681320990036844,1.02328905279319,0,0,0,0.78917961344163,1.30739649778957,1.11787871587700,0,0,0,0,0,0
12,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"PalmFruit",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"PalmFruit",1990,0,0.686531207880769,0.701682192597457,0.82917288365759,0.753699159250342,0.68704556741806,0,0,0.997105682682505,0,1.68196697291421,1.43238662666404,0,0,0,0,0,0
1,"Rice",1990,0,0,0,0,0,0,0,0.752233384831235,1.07215514876325,0.77538061364484,0.623233555536799,0.557839548247997,0,0.769497541377383,0,0,0,0
2,"Rice",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Rice",1990,0,0,0,0.733858791365052,0,0,0,0.66164420312465,0.598334363930884,0.712905124213172,0.578007323202443,0.52905138885702,0,0.600081366950012,0.543909027667406,0.546268548726385,0,0
4,"Rice",1990,0,0,0,0,0,0,0,0,1.49979156961523,1.31361001222045,0.607493980501769,0.859023287512346,0,0,1.49981598013186,0,0,0
5,"Rice",1990,0,0,0,0,0,0,0.83112009591181,0.904007497274375,0.851679908353317,0.844880429212972,0.833982059290586,0,0,0,0,0,0,0
6,"Rice",1990,0,0,0,0,0,0,0.312336967154818,0.319747126438808,0.409043216525703,0.466206231595915,0.403235926227539,0,0.425478520488158,0.360626415911380,0.40357103069476,0.540039002754032,0,0
7,"Rice",1990,0,0,0,0.347507145695157,0.43495435038681,0.661951571898796,0.66933078596088,0.903182615930212,0.83527080231143,0.714562826890385,0.966760260312484,0.756877023876056,1.13584216855788,0.491798073254451,0.897568220245602,1.06023599399895,0.891487854511966,0
8,"Rice",1990,0.519257104283144,0,0,0,0,0,0.391560104692282,0.425926428068226,0.281129356331758,0,0,0,0,0,0,0,0,0
9,"Rice",1990,0.719023488997104,0.229185960208579,0.128925196407088,0.142334374151277,0.176799308496574,0.143707390441042,0.812539112194428,0,0.229938181236895,0.267641865005835,0.240924730184456,0,0,0,0,0,0,0
10,"Rice",1990,0.455295105615104,0.306347395952189,0.209848981231241,0.189728587165659,0.252727549198187,0.310619389339441,0.493019126100006,0.828041724797355,0.670980894034548,0.481834726033324,0.622174976460543,0.705528616826373,0.548869996354233,1.31403507168086,0.343445508486605,0.424796132244498,0,0
11,"Rice",1990,0.367675512256015,0,0.271214294807660,0.314556775670974,0.451534090623109,0.42771375158202,0.248361547137383,0.212227449756015,0.304409862991852,0.289989768147144,0.597869182333636,0.65127584500813,0.247990606828741,0.25635460619923,0.568303809522195,0.216985040257853,0,0
12,"Rice",1990,0,0,0,0,0,0,0,0.162408911926003,0.306143382705568,0.23124071153477,0,0,0,0,0,0,0,0
13,"Rice",1990,0,0,0,0,0,0,0,0,0,1.16273292266452,1.14429653140035,0,0,0,0,0,0,0
14,"Rice",1990,0.923506935629353,0.468551040909382,0.312294331039474,0.408411297547455,0.400927940318871,0.319428108288392,1.10561143834072,0.888303630219239,0.456537390099603,0.589876862321531,0.619964982485287,0.67600898615226,0.450832305459279,0.375386524728923,0.878611880193967,0.378110330091730,0,0
1,"Root_Tuber",1990,0,0,0,0,0,0,4.7926665781562,4.09109435321912,2.80150676679534,3.04499244721147,2.39221691320336,1.69077995645485,3.53025076476437,3.45587582628408,2.68864239746682,3.65726586034061,0,0
2,"Root_Tuber",1990,0,0,0,0,0,0,3.11860503369514,3.05401759764991,2.54566700015639,2.32651721821459,2.78503437716412,0,2.89833920419424,0,2.6837522595487,3.09230293884278,0,0
3,"Root_Tuber",1990,0,0,0,1.85677946450616,0,0,3.44217490621747,2.67180019890049,1.92490736398547,3.19422476011632,3.23683994314579,2.20989404623011,2.99216006318093,1.47717386795255,1.79497256776275,3.13702164334363,0,0
4,"Root_Tuber",1990,0,0,0,0,0,0,0,0,6.51282325202665,5.42508605044774,2.52380001467652,3.64376164197355,0,0,6.51810422895537,0,0,0
5,"Root_Tuber",1990,0,0,0,0,0,0,2.20453186164556,2.23760730879125,2.15359399652708,2.83344795568342,2.93790464229414,2.90321038247657,0,0,0,2.94088437574142,3.00601670873704,0
6,"Root_Tuber",1990,0,0,0,0,0,0,0.981999664383686,0.897135845844588,1.00638494415127,1.14812210533375,0.745579955511437,1.11028790385139,1.17504956178062,1.10107714261220,1.35773672128899,1.29537835159361,0,0
7,"Root_Tuber",1990,0,0,0,1.27224285743414,1.06249170544907,1.81812195115427,1.33131873591672,1.92928084560705,2.3500486647784,2.55166304925306,2.29338500276429,1.86984999319925,3.78264622290979,1.43952010390383,2.63391784421859,2.54237195804868,2.84884206219364,0
8,"Root_Tuber",1990,1.82552687778429,3.00481599955683,2.72006564372755,0,0,0,1.55067380695860,2.36500660079727,1.90503895630556,2.47974051167696,0,0,0,0,0,0,0,0
9,"Root_Tuber",1990,1.43646147186379,0.840564622393238,0.661691294293257,0.721896674256604,1.02945571636490,0.738906600911466,1.71848976017512,1.12843294028924,1.15535476353281,1.13022618073373,0.704955585596465,0.714806600477402,0,0,0,0,0,0
10,"Root_Tuber",1990,1.11247739271394,1.15513000486477,1.02244873224588,1.08158927600685,1.16172862538017,1.35712639789723,1.13637462889896,1.65507501135790,1.74906684993965,3.03899300533074,3.97942462043641,2.97887255207199,0.956299078932877,2.53137599950666,0.818156399350843,1.15155298518718,0,0
