"GCAM_region_ID","Land_Type","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18","ID_R_LT_Y"
11,"Forest","1990",0,0,0.000396525589409642,0.0272094266575768,0.0603238529094574,0.250684118907333,0,2.16585342851675e-05,0,0.00119923005479740,0.0221400051179156,0.00999469216430553,3.78253054410045e-06,7.19078845380158e-05,0.000290706009094233,0.000681372440742956,0,0,"11Forest1990"
12,"Forest","1990",0,0,0,0,0,0,0,8.42194482609585e-05,0.00514494013922906,0.0605343067466737,0.00706589910504508,7.95218155143024e-05,0,0,0.000972374653759028,0.00096793809151787,0,0,"12Forest1990"
13,"Forest","1990",0,0,0,0,0,0,0,0,0,0.00226921665346438,0.00164177154653562,0,0,0,0,0,0,0,"13Forest1990"
14,"Forest","1990",0,0.0152898818187647,0.112058791460808,0.0649610060810078,0.0285986469201283,0.0227649928120626,0,0.0103804326306166,0.0132103666281298,0.00531483930381206,0.00699711974756204,0.0204139081188533,3.12065471428443e-05,9.3867577188642e-06,0.000450209721201532,0.000312295452191205,0,0,"14Forest1990"
1,"Forest","2005",0,0,0,0,0,0,0.0228443248303560,0.0331524480504658,0.0176566357141171,0.0909261409925365,0.0686883854247312,0.108276697070405,0.0167197706430712,0.0491781657075207,0.0411015978004323,0.00341114276636470,0,0,"1Forest2005"
2,"Forest","2005",0,0,0,0,0,0,1.27291880647700e-05,0.000194140465758457,0.0232274588504828,0.0135360255035338,0.000305445459423802,0,0.00152572822312175,0.0511930482828645,0.095146237294461,0.00197098673228905,0,0,"2Forest2005"
3,"Forest","2005",0,0,0,0,0,0,0,0.00653435025363989,0.0373029871510781,0.113538120483574,0.0577504519539825,0.0128349536237873,0.000151508547767833,0.0208426755701417,0.0992711189018647,0.00623164791416433,0,0,"3Forest2005"
4,"Forest","2005",0,0,0,0,0,0,0,0,0.000314141327202350,0.00832312843140304,0.0055872546126713,0.00196441162096485,0,0,0.000163087007758469,0,0,0,"4Forest2005"
5,"Forest","2005",1.57232507857715e-05,0,0.000238610961790169,0.00207399838802603,0.00182389455154005,0.00101758404319603,0.000184239901106107,0.000121050691230716,0.000805795019379736,0.00273126570174919,0.0176035516120596,0.0241345364743140,0,0,0.000163867019479777,0.000483400872736636,0.000351921512606196,0,"5Forest2005"
6,"Forest","2005",0,0,0,0,0,0,2.16747611172796e-05,0.00114351290313450,0.0199178577899686,0.0259693487880211,0.000477369311633702,0.000148777362922026,0.00231196877239923,0.0830818268206652,0.104039745183033,0.000375594307105097,0,0,"6Forest2005"
7,"Forest","2005",0,0,0,0.0062207325669279,0.0443915667365727,0.0274333514562847,0.000137976313584577,0.0141793266507646,0.0295409060622345,0.0356604296969494,0.0530983564382083,0.12058447966471,0.000163043587708350,0.00148464235422786,0.0118693708665455,0.00231198677380466,0.00017336243147699,0,"7Forest2005"
8,"Forest","2005",0,0,0,0,0,0,0.000489218545916451,0.000982285016172144,0.000286529637911406,0,0,0,0,0,0,0,0,0,"8Forest2005"
9,"Forest","2005",9.91971601384683e-05,0.00173808216679727,0.0136523163984079,0.128241751149283,0.149715111194035,0.323867723844763,0.000149525050271344,0.00188856579559409,0.00699331780577701,0.0134073173160013,0.00174787423059354,0.000555064688338285,0,0,0,0,0,0,"9Forest2005"
10,"Forest","2005",0.000755454271109957,0.00130516299877413,0.00417927124944469,0.0163407142488617,0.090627952596696,0.31383013947445,0.00185530731686165,0.00386049644478889,0.00720025225523438,0.00517699944629298,0.00192500204292988,0.0108331947068778,0.000231249004281013,0.00120505996431973,0.000423872004255656,0.000587305635206254,0.000179318070163655,7.871586945146e-05,"10Forest2005"
11,"Forest","2005",0,0,0.00043275908241337,0.0274388645109963,0.0539292076431332,0.214350372301359,0,1.06732516592249e-05,0,0.00103848710162054,0.0190484508444483,0.00828004569759175,2.79847991721694e-06,5.31646951171256e-05,0.000220221976621772,0.000570399615121975,0,0,"11Forest2005"
12,"Forest","2005",0,0,0,0,0,0,0,9.44520233176467e-05,0.0073641485267103,0.0780712352052225,0.0108994481271426,0.000138615833220249,0,0,0.00110407732350418,0.00107919736088254,0,0,"12Forest2005"
13,"Forest","2005",0,0,0,0,0,0,0,0,0,0.0026606078136752,0.0020829769863248,0,0,0,0,0,0,0,"13Forest2005"
14,"Forest","2005",0,0.0187986962253048,0.133028130663419,0.0513091324575398,0.033950121075435,0.0218276180550142,0,0.0129395456687526,0.0280826470916688,0.00229246134090389,0.0046673427280308,0.0197407128628809,3.16813284493297e-05,4.73591610074588e-06,0.000302442235840088,0.000226410750660334,0,0,"14Forest2005"
