"GCAM_region_ID","GCAM_commodity","year","Feed_Mt","ID_R_C_Y"
6,"OilCrop",1990,8.12460358735492,"6OilCrop1990"
7,"OilCrop",1990,7.44382554152536,"7OilCrop1990"
8,"OilCrop",1990,1.45148838707159,"8OilCrop1990"
9,"OilCrop",1990,2.07386017520776,"9OilCrop1990"
10,"OilCrop",1990,5.96614025289148,"10OilCrop1990"
11,"OilCrop",1990,6.84511801548694,"11OilCrop1990"
12,"OilCrop",1990,3.28555800634533,"12OilCrop1990"
13,"OilCrop",1990,1.81981373728227,"13OilCrop1990"
14,"OilCrop",1990,5.86222539339578,"14OilCrop1990"
1,"OtherGrain",1990,17.8664403803394,"1OtherGrain1990"
2,"OtherGrain",1990,9.18672412451587,"2OtherGrain1990"
3,"OtherGrain",1990,40.1451135004649,"3OtherGrain1990"
4,"OtherGrain",1990,4.36900455392073,"4OtherGrain1990"
5,"OtherGrain",1990,2.51374712516455,"5OtherGrain1990"
6,"OtherGrain",1990,53.7303004358243,"6OtherGrain1990"
7,"OtherGrain",1990,3.09419993928844,"7OtherGrain1990"
8,"OtherGrain",1990,7.2652776359757,"8OtherGrain1990"
9,"OtherGrain",1990,3.15936536040931,"9OtherGrain1990"
10,"OtherGrain",1990,7.75458381918295,"10OtherGrain1990"
11,"OtherGrain",1990,0.375008113321967,"11OtherGrain1990"
12,"OtherGrain",1990,17.000178390231,"12OtherGrain1990"
13,"OtherGrain",1990,0.285663635944116,"13OtherGrain1990"
14,"OtherGrain",1990,0.338590010223168,"14OtherGrain1990"
1,"PalmFruit",1990,0.000302162190116281,"1PalmFruit1990"
2,"PalmFruit",1990,6.10178985015201e-05,"2PalmFruit1990"
3,"PalmFruit",1990,1.87540539816367,"3PalmFruit1990"
4,"PalmFruit",1990,0.0152980918930596,"4PalmFruit1990"
5,"PalmFruit",1990,0.00252085292927041,"5PalmFruit1990"
6,"PalmFruit",1990,3.34785580588548e-07,"6PalmFruit1990"
7,"PalmFruit",1990,0.0525343827467148,"7PalmFruit1990"
8,"PalmFruit",1990,1.04499230287591e-06,"8PalmFruit1990"
9,"PalmFruit",1990,0.13146941525132,"9PalmFruit1990"
10,"PalmFruit",1990,0.140147474266716,"10PalmFruit1990"
11,"PalmFruit",1990,0.328837902002636,"11PalmFruit1990"
12,"PalmFruit",1990,0.00742473351499877,"12PalmFruit1990"
13,"PalmFruit",1990,0.0235332316138217,"13PalmFruit1990"
14,"PalmFruit",1990,0.114213376654226,"14PalmFruit1990"
1,"Rice",1990,0,"1Rice1990"
2,"Rice",1990,0,"2Rice1990"
3,"Rice",1990,0.261844992497853,"3Rice1990"
4,"Rice",1990,0.0261564788422351,"4Rice1990"
5,"Rice",1990,0,"5Rice1990"
6,"Rice",1990,0.000128725055736297,"6Rice1990"
7,"Rice",1990,9.91040223238848,"7Rice1990"
8,"Rice",1990,0.0810431588918548,"8Rice1990"
9,"Rice",1990,0.263745710476911,"9Rice1990"
10,"Rice",1990,0.188200416776914,"10Rice1990"
11,"Rice",1990,4.39939691886842,"11Rice1990"
12,"Rice",1990,0.00443231311252473,"12Rice1990"
13,"Rice",1990,0,"13Rice1990"
14,"Rice",1990,1.01485362357644,"14Rice1990"
1,"Root_Tuber",1990,0.615453596175874,"1Root_Tuber1990"
2,"Root_Tuber",1990,0.00113673404286717,"2Root_Tuber1990"
3,"Root_Tuber",1990,23.4643364551737,"3Root_Tuber1990"
4,"Root_Tuber",1990,0.142433579938144,"4Root_Tuber1990"
5,"Root_Tuber",1990,0.0535198605635048,"5Root_Tuber1990"
6,"Root_Tuber",1990,16.1513205579439,"6Root_Tuber1990"
7,"Root_Tuber",1990,32.3725540792823,"7Root_Tuber1990"
8,"Root_Tuber",1990,0.336642354552254,"8Root_Tuber1990"
9,"Root_Tuber",1990,9.37611383765233,"9Root_Tuber1990"
10,"Root_Tuber",1990,9.30142944072711,"10Root_Tuber1990"
11,"Root_Tuber",1990,0.675670015486942,"11Root_Tuber1990"
12,"Root_Tuber",1990,13.4336353352754,"12Root_Tuber1990"
13,"Root_Tuber",1990,0.52629406077075,"13Root_Tuber1990"
14,"Root_Tuber",1990,0,"14Root_Tuber1990"
1,"SugarCrop",1990,1.45438307170427,"1SugarCrop1990"
2,"SugarCrop",1990,0.157786588070553,"2SugarCrop1990"
3,"SugarCrop",1990,4.02893188517345,"3SugarCrop1990"
4,"SugarCrop",1990,0.199471224164049,"4SugarCrop1990"
5,"SugarCrop",1990,0.180680627277912,"5SugarCrop1990"
6,"SugarCrop",1990,4.6582765384954,"6SugarCrop1990"
7,"SugarCrop",1990,4.42541131298194,"7SugarCrop1990"
8,"SugarCrop",1990,0.497088034420448,"8SugarCrop1990"
9,"SugarCrop",1990,1.26885456265761,"9SugarCrop1990"
10,"SugarCrop",1990,12.2749134091187,"10SugarCrop1990"
11,"SugarCrop",1990,1.4888692504404,"11SugarCrop1990"
12,"SugarCrop",1990,1.02519775633369,"12SugarCrop1990"
13,"SugarCrop",1990,0.240508903668179,"13SugarCrop1990"
14,"SugarCrop",1990,2.43756078511329,"14SugarCrop1990"
1,"Wheat",1990,5.99488183367042,"1Wheat1990"
2,"Wheat",1990,2.75278940890292,"2Wheat1990"
3,"Wheat",1990,19.1457465468753,"3Wheat1990"
4,"Wheat",1990,0.475711054918725,"4Wheat1990"
5,"Wheat",1990,1.07149412453127,"5Wheat1990"
6,"Wheat",1990,33.6875221790475,"6Wheat1990"
7,"Wheat",1990,0.229020494086262,"7Wheat1990"
8,"Wheat",1990,1.33621633113366,"8Wheat1990"
9,"Wheat",1990,0.89280096507534,"9Wheat1990"
10,"Wheat",1990,0.952323265149379,"10Wheat1990"
11,"Wheat",1990,0.428907157258239,"11Wheat1990"
12,"Wheat",1990,11.6244911410391,"12Wheat1990"
13,"Wheat",1990,1.18723677241294,"13Wheat1990"
14,"Wheat",1990,0.425397576640033,"14Wheat1990"
1,"Corn",2005,140.834463609630,"1Corn2005"
2,"Corn",2005,9.16736982242338,"2Corn2005"
3,"Corn",2005,30.9270496243399,"3Corn2005"
4,"Corn",2005,9.5940623810566,"4Corn2005"
5,"Corn",2005,0.210506873499703,"5Corn2005"
6,"Corn",2005,5.76334504918867,"6Corn2005"
7,"Corn",2005,60.526189106957,"7Corn2005"
8,"Corn",2005,7.36743271001305,"8Corn2005"
9,"Corn",2005,8.2504180468797,"9Corn2005"
10,"Corn",2005,42.5390020759623,"10Corn2005"
11,"Corn",2005,14.8989014652359,"11Corn2005"
12,"Corn",2005,18.3435702236289,"12Corn2005"
13,"Corn",2005,5.39654897071601,"13Corn2005"
14,"Corn",2005,2.77383700033678,"14Corn2005"
1,"MiscCrop",2005,0.238879344329186,"1MiscCrop2005"
2,"MiscCrop",2005,0.426138749519427,"2MiscCrop2005"
3,"MiscCrop",2005,7.66852557071643,"3MiscCrop2005"
4,"MiscCrop",2005,0.00227077478610087,"4MiscCrop2005"
5,"MiscCrop",2005,0.558073641260067,"5MiscCrop2005"
6,"MiscCrop",2005,4.96718276324152,"6MiscCrop2005"
7,"MiscCrop",2005,16.2687609155854,"7MiscCrop2005"
8,"MiscCrop",2005,0.167682291215535,"8MiscCrop2005"
9,"MiscCrop",2005,2.13808129085490,"9MiscCrop2005"
10,"MiscCrop",2005,2.19932533134442,"10MiscCrop2005"
11,"MiscCrop",2005,1.40571535512185,"11MiscCrop2005"
12,"MiscCrop",2005,0.767167066785814,"12MiscCrop2005"
13,"MiscCrop",2005,0,"13MiscCrop2005"
14,"MiscCrop",2005,0.825177751653318,"14MiscCrop2005"
1,"OilCrop",2005,39.5638109250543,"1OilCrop2005"
2,"OilCrop",2005,3.70665566042562,"2OilCrop2005"
3,"OilCrop",2005,38.9816002604388,"3OilCrop2005"
4,"OilCrop",2005,4.61084695731912,"4OilCrop2005"
5,"OilCrop",2005,0.673733181222552,"5OilCrop2005"
6,"OilCrop",2005,4.86158076845468,"6OilCrop2005"
7,"OilCrop",2005,26.8239590918232,"7OilCrop2005"
8,"OilCrop",2005,4.10068912701806,"8OilCrop2005"
9,"OilCrop",2005,4.05232404373844,"9OilCrop2005"
10,"OilCrop",2005,19.7723963741919,"10OilCrop2005"
11,"OilCrop",2005,14.9662640675369,"11OilCrop2005"
12,"OilCrop",2005,5.36556671515288,"12OilCrop2005"
13,"OilCrop",2005,2.77510782621752,"13OilCrop2005"
14,"OilCrop",2005,9.7504467804248,"14OilCrop2005"
1,"OtherGrain",2005,7.19739405083133,"1OtherGrain2005"
2,"OtherGrain",2005,9.94858826930704,"2OtherGrain2005"
3,"OtherGrain",2005,45.1213155742936,"3OtherGrain2005"
4,"OtherGrain",2005,2.33588610140009,"4OtherGrain2005"
5,"OtherGrain",2005,3.48201075100814,"5OtherGrain2005"
6,"OtherGrain",2005,19.6219018433813,"6OtherGrain2005"
7,"OtherGrain",2005,2.26218199084748,"7OtherGrain2005"
8,"OtherGrain",2005,9.59253260623102,"8OtherGrain2005"
9,"OtherGrain",2005,3.84704841187212,"9OtherGrain2005"
10,"OtherGrain",2005,12.1801466923173,"10OtherGrain2005"
11,"OtherGrain",2005,0.412092634275296,"11OtherGrain2005"
12,"OtherGrain",2005,13.8845676530235,"12OtherGrain2005"
13,"OtherGrain",2005,0.0681243909201429,"13OtherGrain2005"
14,"OtherGrain",2005,0.256554776532177,"14OtherGrain2005"
1,"PalmFruit",2005,0.000325341646360214,"1PalmFruit2005"
2,"PalmFruit",2005,0.00094705248904739,"2PalmFruit2005"
3,"PalmFruit",2005,2.28685144946281,"3PalmFruit2005"
4,"PalmFruit",2005,0.0153139557439074,"4PalmFruit2005"
5,"PalmFruit",2005,0.173191759271080,"5PalmFruit2005"
6,"PalmFruit",2005,0.000633431997127411,"6PalmFruit2005"
7,"PalmFruit",2005,0.132489975095416,"7PalmFruit2005"
8,"PalmFruit",2005,0.0065060501519784,"8PalmFruit2005"
9,"PalmFruit",2005,0.385854524166896,"9PalmFruit2005"
10,"PalmFruit",2005,0.288067396339049,"10PalmFruit2005"
11,"PalmFruit",2005,1.12481682602501,"11PalmFruit2005"
12,"PalmFruit",2005,0.00389361023711108,"12PalmFruit2005"
13,"PalmFruit",2005,0.708120756943101,"13PalmFruit2005"
14,"PalmFruit",2005,0.184976949686898,"14PalmFruit2005"
1,"Rice",2005,0,"1Rice2005"
2,"Rice",2005,0,"2Rice2005"
3,"Rice",2005,0.27497038182207,"3Rice2005"
4,"Rice",2005,0.134060691340418,"4Rice2005"
5,"Rice",2005,0,"5Rice2005"
6,"Rice",2005,0.00358818364839839,"6Rice2005"
7,"Rice",2005,9.63446581179674,"7Rice2005"
8,"Rice",2005,0.828067351701926,"8Rice2005"
9,"Rice",2005,0.280572649537466,"9Rice2005"
10,"Rice",2005,0.508009878727921,"10Rice2005"
11,"Rice",2005,10.8058855469072,"11Rice2005"
12,"Rice",2005,0.0227953360854753,"12Rice2005"
13,"Rice",2005,0,"13Rice2005"
14,"Rice",2005,1.75991713931498,"14Rice2005"
1,"Root_Tuber",2005,0.331689082460104,"1Root_Tuber2005"
2,"Root_Tuber",2005,0.00915510489830581,"2Root_Tuber2005"
3,"Root_Tuber",2005,5.48662159457961,"3Root_Tuber2005"
4,"Root_Tuber",2005,0.0398537317068484,"4Root_Tuber2005"
5,"Root_Tuber",2005,0.0475349802724372,"5Root_Tuber2005"
6,"Root_Tuber",2005,14.0541715292263,"6Root_Tuber2005"
7,"Root_Tuber",2005,40.7550471112278,"7Root_Tuber2005"
8,"Root_Tuber",2005,0.0315574532037071,"8Root_Tuber2005"
9,"Root_Tuber",2005,22.0816289650774,"9Root_Tuber2005"
10,"Root_Tuber",2005,14.1908231049477,"10Root_Tuber2005"
11,"Root_Tuber",2005,0.774535242698325,"11Root_Tuber2005"
12,"Root_Tuber",2005,3.92992440801271,"12Root_Tuber2005"
13,"Root_Tuber",2005,0.120192843592071,"13Root_Tuber2005"
14,"Root_Tuber",2005,0,"14Root_Tuber2005"
1,"SugarCrop",2005,1.77731204164579,"1SugarCrop2005"
2,"SugarCrop",2005,0.154287332538374,"2SugarCrop2005"
3,"SugarCrop",2005,2.39281310043813,"3SugarCrop2005"
4,"SugarCrop",2005,0.116418063057125,"4SugarCrop2005"
5,"SugarCrop",2005,0.285844385990125,"5SugarCrop2005"
6,"SugarCrop",2005,5.31111214091947,"6SugarCrop2005"
7,"SugarCrop",2005,2.24526010062820,"7SugarCrop2005"
8,"SugarCrop",2005,0.515259979099885,"8SugarCrop2005"
9,"SugarCrop",2005,1.57307473425656,"9SugarCrop2005"
10,"SugarCrop",2005,8.75664646083255,"10SugarCrop2005"
11,"SugarCrop",2005,2.29561066206032,"11SugarCrop2005"
12,"SugarCrop",2005,0.663566263805888,"12SugarCrop2005"
13,"SugarCrop",2005,0.0292259522422757,"13SugarCrop2005"
14,"SugarCrop",2005,3.32766116620547,"14SugarCrop2005"
1,"Wheat",2005,4.13457035675451,"1Wheat2005"
2,"Wheat",2005,4.21771212894205,"2Wheat2005"
3,"Wheat",2005,38.4658219312706,"3Wheat2005"
4,"Wheat",2005,0.364506823101318,"4Wheat2005"
5,"Wheat",2005,2.11478273592454,"5Wheat2005"
6,"Wheat",2005,14.7807372565479,"6Wheat2005"
7,"Wheat",2005,2.90515046190958,"7Wheat2005"
8,"Wheat",2005,2.62994895210227,"8Wheat2005"
9,"Wheat",2005,1.12126080467872,"9Wheat2005"
10,"Wheat",2005,0.821721083547808,"10Wheat2005"
11,"Wheat",2005,1.33728075607376,"11Wheat2005"
12,"Wheat",2005,7.53277320171592,"12Wheat2005"
13,"Wheat",2005,0.940650927673208,"13Wheat2005"
14,"Wheat",2005,0.5469902869823,"14Wheat2005"
