"GCAM_region_ID","commodity","system","feed","year","Prod_Mt","ID_R_C_S_F_Y"
6,"Pork","Mixed","Pasture_FodderGrass",1990,0,"6PorkMixedPasture_FodderGrass1990"
7,"Pork","Mixed","Pasture_FodderGrass",1990,0,"7PorkMixedPasture_FodderGrass1990"
8,"Pork","Mixed","Pasture_FodderGrass",1990,0,"8PorkMixedPasture_FodderGrass1990"
9,"Pork","Mixed","Pasture_FodderGrass",1990,0,"9PorkMixedPasture_FodderGrass1990"
10,"Pork","Mixed","Pasture_FodderGrass",1990,0,"10PorkMixedPasture_FodderGrass1990"
11,"Pork","Mixed","Pasture_FodderGrass",1990,0,"11PorkMixedPasture_FodderGrass1990"
12,"Pork","Mixed","Pasture_FodderGrass",1990,0,"12PorkMixedPasture_FodderGrass1990"
13,"Pork","Mixed","Pasture_FodderGrass",1990,0,"13PorkMixedPasture_FodderGrass1990"
14,"Pork","Mixed","Pasture_FodderGrass",1990,0,"14PorkMixedPasture_FodderGrass1990"
1,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"1PoultryMixedPasture_FodderGrass1990"
2,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"2PoultryMixedPasture_FodderGrass1990"
3,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"3PoultryMixedPasture_FodderGrass1990"
4,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"4PoultryMixedPasture_FodderGrass1990"
5,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"5PoultryMixedPasture_FodderGrass1990"
6,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"6PoultryMixedPasture_FodderGrass1990"
7,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"7PoultryMixedPasture_FodderGrass1990"
8,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"8PoultryMixedPasture_FodderGrass1990"
9,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"9PoultryMixedPasture_FodderGrass1990"
10,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"10PoultryMixedPasture_FodderGrass1990"
11,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"11PoultryMixedPasture_FodderGrass1990"
12,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"12PoultryMixedPasture_FodderGrass1990"
13,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"13PoultryMixedPasture_FodderGrass1990"
14,"Poultry","Mixed","Pasture_FodderGrass",1990,0,"14PoultryMixedPasture_FodderGrass1990"
1,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.069968952,"1SheepGoatMixedPasture_FodderGrass1990"
2,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.00424513152,"2SheepGoatMixedPasture_FodderGrass1990"
3,"SheepGoat","Mixed","Pasture_FodderGrass",1990,1.30376971731842,"3SheepGoatMixedPasture_FodderGrass1990"
4,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.00031312,"4SheepGoatMixedPasture_FodderGrass1990"
5,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.211660314730759,"5SheepGoatMixedPasture_FodderGrass1990"
6,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.673208912983562,"6SheepGoatMixedPasture_FodderGrass1990"
7,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.266611275,"7SheepGoatMixedPasture_FodderGrass1990"
8,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.337988604180951,"8SheepGoatMixedPasture_FodderGrass1990"
9,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.561832300932075,"9SheepGoatMixedPasture_FodderGrass1990"
10,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.159573831953729,"10SheepGoatMixedPasture_FodderGrass1990"
11,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.4633401,"11SheepGoatMixedPasture_FodderGrass1990"
12,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.251130749250749,"12SheepGoatMixedPasture_FodderGrass1990"
13,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.00027855,"13SheepGoatMixedPasture_FodderGrass1990"
14,"SheepGoat","Mixed","Pasture_FodderGrass",1990,0.247698,"14SheepGoatMixedPasture_FodderGrass1990"
1,"Beef","Pastoral","Pasture_FodderGrass",1990,1.37999740226003,"1BeefPastoralPasture_FodderGrass1990"
2,"Beef","Pastoral","Pasture_FodderGrass",1990,0.1369248,"2BeefPastoralPasture_FodderGrass1990"
3,"Beef","Pastoral","Pasture_FodderGrass",1990,0.033907043864549,"3BeefPastoralPasture_FodderGrass1990"
4,"Beef","Pastoral","Pasture_FodderGrass",1990,0,"4BeefPastoralPasture_FodderGrass1990"
5,"Beef","Pastoral","Pasture_FodderGrass",1990,1.46260398824870,"5BeefPastoralPasture_FodderGrass1990"
6,"Beef","Pastoral","Pasture_FodderGrass",1990,0.79966650160888,"6BeefPastoralPasture_FodderGrass1990"
7,"Beef","Pastoral","Pasture_FodderGrass",1990,0.638737212,"7BeefPastoralPasture_FodderGrass1990"
8,"Beef","Pastoral","Pasture_FodderGrass",1990,0.229942384834692,"8BeefPastoralPasture_FodderGrass1990"
9,"Beef","Pastoral","Pasture_FodderGrass",1990,1.80468096564463,"9BeefPastoralPasture_FodderGrass1990"
10,"Beef","Pastoral","Pasture_FodderGrass",1990,6.21404595906188,"10BeefPastoralPasture_FodderGrass1990"
11,"Beef","Pastoral","Pasture_FodderGrass",1990,0.21847317121288,"11BeefPastoralPasture_FodderGrass1990"
12,"Beef","Pastoral","Pasture_FodderGrass",1990,0,"12BeefPastoralPasture_FodderGrass1990"
13,"Beef","Pastoral","Pasture_FodderGrass",1990,0.041950347,"13BeefPastoralPasture_FodderGrass1990"
14,"Beef","Pastoral","Pasture_FodderGrass",1990,0.581919855,"14BeefPastoralPasture_FodderGrass1990"
1,"Dairy","Pastoral","Pasture_FodderGrass",1990,5.09847840000001,"1DairyPastoralPasture_FodderGrass1990"
2,"Dairy","Pastoral","Pasture_FodderGrass",1990,0.621873120000001,"2DairyPastoralPasture_FodderGrass1990"
3,"Dairy","Pastoral","Pasture_FodderGrass",1990,0.123619753916560,"3DairyPastoralPasture_FodderGrass1990"
4,"Dairy","Pastoral","Pasture_FodderGrass",1990,0,"4DairyPastoralPasture_FodderGrass1990"
5,"Dairy","Pastoral","Pasture_FodderGrass",1990,12.8153747794375,"5DairyPastoralPasture_FodderGrass1990"
6,"Dairy","Pastoral","Pasture_FodderGrass",1990,4.22750633144683,"6DairyPastoralPasture_FodderGrass1990"
7,"Dairy","Pastoral","Pasture_FodderGrass",1990,4.02389999,"7DairyPastoralPasture_FodderGrass1990"
8,"Dairy","Pastoral","Pasture_FodderGrass",1990,0.24476206828,"8DairyPastoralPasture_FodderGrass1990"
9,"Dairy","Pastoral","Pasture_FodderGrass",1990,8.143908742461,"9DairyPastoralPasture_FodderGrass1990"
10,"Dairy","Pastoral","Pasture_FodderGrass",1990,9.5752983931808,"10DairyPastoralPasture_FodderGrass1990"
11,"Dairy","Pastoral","Pasture_FodderGrass",1990,0.116705857199999,"11DairyPastoralPasture_FodderGrass1990"
12,"Dairy","Pastoral","Pasture_FodderGrass",1990,0,"12DairyPastoralPasture_FodderGrass1990"
13,"Dairy","Pastoral","Pasture_FodderGrass",1990,0.50888651044269,"13DairyPastoralPasture_FodderGrass1990"
14,"Dairy","Pastoral","Pasture_FodderGrass",1990,1.07560300000000,"14DairyPastoralPasture_FodderGrass1990"
1,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.08156672,"1SheepGoatPastoralPasture_FodderGrass1990"
2,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.0049487872,"2SheepGoatPastoralPasture_FodderGrass1990"
3,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.0179671991111313,"3SheepGoatPastoralPasture_FodderGrass1990"
4,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0,"4SheepGoatPastoralPasture_FodderGrass1990"
5,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.844236028073824,"5SheepGoatPastoralPasture_FodderGrass1990"
6,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.0242611270672287,"6SheepGoatPastoralPasture_FodderGrass1990"
7,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.8442690375,"7SheepGoatPastoralPasture_FodderGrass1990"
8,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.0321893908743763,"8SheepGoatPastoralPasture_FodderGrass1990"
9,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.59848753349701,"9SheepGoatPastoralPasture_FodderGrass1990"
10,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.243392360636841,"10SheepGoatPastoralPasture_FodderGrass1990"
11,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.1635318,"11SheepGoatPastoralPasture_FodderGrass1990"
12,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0,"12SheepGoatPastoralPasture_FodderGrass1990"
13,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.000882075,"13SheepGoatPastoralPasture_FodderGrass1990"
14,"SheepGoat","Pastoral","Pasture_FodderGrass",1990,0.03058,"14SheepGoatPastoralPasture_FodderGrass1990"
1,"Beef","Mixed","Scavenging_Other",1990,0.00923536723050946,"1BeefMixedScavenging_Other1990"
2,"Beef","Mixed","Scavenging_Other",1990,0.0007759072,"2BeefMixedScavenging_Other1990"
3,"Beef","Mixed","Scavenging_Other",1990,0.0348114316540189,"3BeefMixedScavenging_Other1990"
4,"Beef","Mixed","Scavenging_Other",1990,0.002267248,"4BeefMixedScavenging_Other1990"
5,"Beef","Mixed","Scavenging_Other",1990,0.0011419730839179,"5BeefMixedScavenging_Other1990"
6,"Beef","Mixed","Scavenging_Other",1990,0.0528593261570402,"6BeefMixedScavenging_Other1990"
7,"Beef","Mixed","Scavenging_Other",1990,0.050426622,"7BeefMixedScavenging_Other1990"
8,"Beef","Mixed","Scavenging_Other",1990,0.0070379126694343,"8BeefMixedScavenging_Other1990"
9,"Beef","Mixed","Scavenging_Other",1990,0.0780331100084935,"9BeefMixedScavenging_Other1990"
10,"Beef","Mixed","Scavenging_Other",1990,0.222971686884908,"10BeefMixedScavenging_Other1990"
11,"Beef","Mixed","Scavenging_Other",1990,0.151359949004973,"11BeefMixedScavenging_Other1990"
12,"Beef","Mixed","Scavenging_Other",1990,0.0969693501501502,"12BeefMixedScavenging_Other1990"
13,"Beef","Mixed","Scavenging_Other",1990,0.00535786888,"13BeefMixedScavenging_Other1990"
14,"Beef","Mixed","Scavenging_Other",1990,0.47706847749,"14BeefMixedScavenging_Other1990"
1,"Dairy","Mixed","Scavenging_Other",1990,0.0798761616,"1DairyMixedScavenging_Other1990"
2,"Dairy","Mixed","Scavenging_Other",1990,0.00974267888,"2DairyMixedScavenging_Other1990"
3,"Dairy","Mixed","Scavenging_Other",1990,1.21719356876340,"3DairyMixedScavenging_Other1990"
4,"Dairy","Mixed","Scavenging_Other",1990,0.0341297584,"4DairyMixedScavenging_Other1990"
5,"Dairy","Mixed","Scavenging_Other",1990,0.00753845575261028,"5DairyMixedScavenging_Other1990"
6,"Dairy","Mixed","Scavenging_Other",1990,1.04348246433902,"6DairyMixedScavenging_Other1990"
7,"Dairy","Mixed","Scavenging_Other",1990,0.21178421,"7DairyMixedScavenging_Other1990"
8,"Dairy","Mixed","Scavenging_Other",1990,0.474465272468,"8DairyMixedScavenging_Other1990"
9,"Dairy","Mixed","Scavenging_Other",1990,0.629832118056051,"9DairyMixedScavenging_Other1990"
10,"Dairy","Mixed","Scavenging_Other",1990,1.89479256597145,"10DairyMixedScavenging_Other1990"
11,"Dairy","Mixed","Scavenging_Other",1990,3.71454800061623,"11DairyMixedScavenging_Other1990"
12,"Dairy","Mixed","Scavenging_Other",1990,2.31740935995996,"12DairyMixedScavenging_Other1990"
13,"Dairy","Mixed","Scavenging_Other",1990,0.0662445246927151,"13DairyMixedScavenging_Other1990"
14,"Dairy","Mixed","Scavenging_Other",1990,25.866100944,"14DairyMixedScavenging_Other1990"
1,"Pork","Mixed","Scavenging_Other",1990,0.0072649,"1PorkMixedScavenging_Other1990"
2,"Pork","Mixed","Scavenging_Other",1990,0.0011573066,"2PorkMixedScavenging_Other1990"
3,"Pork","Mixed","Scavenging_Other",1990,0.157743066,"3PorkMixedScavenging_Other1990"
4,"Pork","Mixed","Scavenging_Other",1990,0.007645006,"4PorkMixedScavenging_Other1990"
5,"Pork","Mixed","Scavenging_Other",1990,0.0075383322,"5PorkMixedScavenging_Other1990"
6,"Pork","Mixed","Scavenging_Other",1990,0.0696685822106329,"6PorkMixedScavenging_Other1990"
7,"Pork","Mixed","Scavenging_Other",1990,0,"7PorkMixedScavenging_Other1990"
8,"Pork","Mixed","Scavenging_Other",1990,0.00012965,"8PorkMixedScavenging_Other1990"
9,"Pork","Mixed","Scavenging_Other",1990,0.00107731612125436,"9PorkMixedScavenging_Other1990"
10,"Pork","Mixed","Scavenging_Other",1990,0.00679756660824985,"10PorkMixedScavenging_Other1990"
11,"Pork","Mixed","Scavenging_Other",1990,0.0019568264,"11PorkMixedScavenging_Other1990"
12,"Pork","Mixed","Scavenging_Other",1990,0.0342960192,"12PorkMixedScavenging_Other1990"
13,"Pork","Mixed","Scavenging_Other",1990,0.0016422,"13PorkMixedScavenging_Other1990"
14,"Pork","Mixed","Scavenging_Other",1990,0.0004123,"14PorkMixedScavenging_Other1990"
1,"Poultry","Mixed","Scavenging_Other",1990,0.0147833996,"1PoultryMixedScavenging_Other1990"
2,"Poultry","Mixed","Scavenging_Other",1990,0.0010388534,"2PoultryMixedScavenging_Other1990"
3,"Poultry","Mixed","Scavenging_Other",1990,0.124562888088643,"3PoultryMixedScavenging_Other1990"
4,"Poultry","Mixed","Scavenging_Other",1990,0.019292005,"4PoultryMixedScavenging_Other1990"
5,"Poultry","Mixed","Scavenging_Other",1990,0.0147571998,"5PoultryMixedScavenging_Other1990"
6,"Poultry","Mixed","Scavenging_Other",1990,0.0842409932046896,"6PoultryMixedScavenging_Other1990"
7,"Poultry","Mixed","Scavenging_Other",1990,0,"7PoultryMixedScavenging_Other1990"
8,"Poultry","Mixed","Scavenging_Other",1990,0.0111935148,"8PoultryMixedScavenging_Other1990"
9,"Poultry","Mixed","Scavenging_Other",1990,0.00920200089976553,"9PoultryMixedScavenging_Other1990"
10,"Poultry","Mixed","Scavenging_Other",1990,0.0206709676988091,"10PoultryMixedScavenging_Other1990"
11,"Poultry","Mixed","Scavenging_Other",1990,0.00107478808335284,"11PoultryMixedScavenging_Other1990"
12,"Poultry","Mixed","Scavenging_Other",1990,0.020752248,"12PoultryMixedScavenging_Other1990"
13,"Poultry","Mixed","Scavenging_Other",1990,0.0020720964,"13PoultryMixedScavenging_Other1990"
14,"Poultry","Mixed","Scavenging_Other",1990,0.001482956,"14PoultryMixedScavenging_Other1990"
1,"SheepGoat","Mixed","Scavenging_Other",1990,0,"1SheepGoatMixedScavenging_Other1990"
2,"SheepGoat","Mixed","Scavenging_Other",1990,0,"2SheepGoatMixedScavenging_Other1990"
3,"SheepGoat","Mixed","Scavenging_Other",1990,0.0346440266497358,"3SheepGoatMixedScavenging_Other1990"
4,"SheepGoat","Mixed","Scavenging_Other",1990,3.914e-07,"4SheepGoatMixedScavenging_Other1990"
5,"SheepGoat","Mixed","Scavenging_Other",1990,0.0267221147347584,"5SheepGoatMixedScavenging_Other1990"
6,"SheepGoat","Mixed","Scavenging_Other",1990,0.0477079944917766,"6SheepGoatMixedScavenging_Other1990"
7,"SheepGoat","Mixed","Scavenging_Other",1990,0.0148117375,"7SheepGoatMixedScavenging_Other1990"
8,"SheepGoat","Mixed","Scavenging_Other",1990,0.0626815229571945,"8SheepGoatMixedScavenging_Other1990"
9,"SheepGoat","Mixed","Scavenging_Other",1990,0.0825362653196015,"9SheepGoatMixedScavenging_Other1990"
10,"SheepGoat","Mixed","Scavenging_Other",1990,0.0088652128863183,"10SheepGoatMixedScavenging_Other1990"
11,"SheepGoat","Mixed","Scavenging_Other",1990,0.0545106,"11SheepGoatMixedScavenging_Other1990"
12,"SheepGoat","Mixed","Scavenging_Other",1990,0.000279034165834166,"12SheepGoatMixedScavenging_Other1990"
13,"SheepGoat","Mixed","Scavenging_Other",1990,1.5475e-05,"13SheepGoatMixedScavenging_Other1990"
14,"SheepGoat","Mixed","Scavenging_Other",1990,0.27522,"14SheepGoatMixedScavenging_Other1990"
1,"Beef","Pastoral","Scavenging_Other",1990,0,"1BeefPastoralScavenging_Other1990"
2,"Beef","Pastoral","Scavenging_Other",1990,0,"2BeefPastoralScavenging_Other1990"
3,"Beef","Pastoral","Scavenging_Other",1990,0.00178458125602890,"3BeefPastoralScavenging_Other1990"
4,"Beef","Pastoral","Scavenging_Other",1990,0,"4BeefPastoralScavenging_Other1990"
5,"Beef","Pastoral","Scavenging_Other",1990,0.00162511554249855,"5BeefPastoralScavenging_Other1990"
6,"Beef","Pastoral","Scavenging_Other",1990,0.0420877106109937,"6BeefPastoralScavenging_Other1990"
7,"Beef","Pastoral","Scavenging_Other",1990,0.033617748,"7BeefPastoralScavenging_Other1990"
8,"Beef","Pastoral","Scavenging_Other",1990,0.0121022307807733,"8BeefPastoralScavenging_Other1990"
9,"Beef","Pastoral","Scavenging_Other",1990,0.0961387982631356,"9BeefPastoralScavenging_Other1990"
10,"Beef","Pastoral","Scavenging_Other",1990,0.327055050476941,"10BeefPastoralScavenging_Other1990"
11,"Beef","Pastoral","Scavenging_Other",1990,0.145648780808587,"11BeefPastoralScavenging_Other1990"
12,"Beef","Pastoral","Scavenging_Other",1990,0,"12BeefPastoralScavenging_Other1990"
13,"Beef","Pastoral","Scavenging_Other",1990,0.002207913,"13BeefPastoralScavenging_Other1990"
14,"Beef","Pastoral","Scavenging_Other",1990,0.581919855,"14BeefPastoralScavenging_Other1990"
1,"Dairy","Pastoral","Scavenging_Other",1990,0,"1DairyPastoralScavenging_Other1990"
2,"Dairy","Pastoral","Scavenging_Other",1990,0,"2DairyPastoralScavenging_Other1990"
3,"Dairy","Pastoral","Scavenging_Other",1990,0.0065063028377137,"3DairyPastoralScavenging_Other1990"
4,"Dairy","Pastoral","Scavenging_Other",1990,0,"4DairyPastoralScavenging_Other1990"
5,"Dairy","Pastoral","Scavenging_Other",1990,0.0142393053104861,"5DairyPastoralScavenging_Other1990"
6,"Dairy","Pastoral","Scavenging_Other",1990,0.222500333234044,"6DairyPastoralScavenging_Other1990"
7,"Dairy","Pastoral","Scavenging_Other",1990,0.21178421,"7DairyPastoralScavenging_Other1990"
8,"Dairy","Pastoral","Scavenging_Other",1990,0.01288221412,"8DairyPastoralScavenging_Other1990"
9,"Dairy","Pastoral","Scavenging_Other",1990,0.433043862612959,"9DairyPastoralScavenging_Other1990"
10,"Dairy","Pastoral","Scavenging_Other",1990,0.503963073325305,"10DairyPastoralScavenging_Other1990"
11,"Dairy","Pastoral","Scavenging_Other",1990,0.0778039047999995,"11DairyPastoralScavenging_Other1990"
12,"Dairy","Pastoral","Scavenging_Other",1990,0,"12DairyPastoralScavenging_Other1990"
13,"Dairy","Pastoral","Scavenging_Other",1990,0.0267835005496153,"13DairyPastoralScavenging_Other1990"
14,"Dairy","Pastoral","Scavenging_Other",1990,1.07560300000000,"14DairyPastoralScavenging_Other1990"
1,"SheepGoat","Pastoral","Scavenging_Other",1990,0,"1SheepGoatPastoralScavenging_Other1990"
2,"SheepGoat","Pastoral","Scavenging_Other",1990,0,"2SheepGoatPastoralScavenging_Other1990"
3,"SheepGoat","Pastoral","Scavenging_Other",1990,0.00199635545679236,"3SheepGoatPastoralScavenging_Other1990"
4,"SheepGoat","Pastoral","Scavenging_Other",1990,0,"4SheepGoatPastoralScavenging_Other1990"
5,"SheepGoat","Pastoral","Scavenging_Other",1990,0.0938040031193137,"5SheepGoatPastoralScavenging_Other1990"
6,"SheepGoat","Pastoral","Scavenging_Other",1990,0.00269568078524763,"6SheepGoatPastoralScavenging_Other1990"
7,"SheepGoat","Pastoral","Scavenging_Other",1990,0.0444352125,"7SheepGoatPastoralScavenging_Other1990"
8,"SheepGoat","Pastoral","Scavenging_Other",1990,0.00357659898604181,"8SheepGoatPastoralScavenging_Other1990"
9,"SheepGoat","Pastoral","Scavenging_Other",1990,0.0664986148330011,"9SheepGoatPastoralScavenging_Other1990"
10,"SheepGoat","Pastoral","Scavenging_Other",1990,0.0128101242440443,"10SheepGoatPastoralScavenging_Other1990"
11,"SheepGoat","Pastoral","Scavenging_Other",1990,0.0181702,"11SheepGoatPastoralScavenging_Other1990"
12,"SheepGoat","Pastoral","Scavenging_Other",1990,0,"12SheepGoatPastoralScavenging_Other1990"
13,"SheepGoat","Pastoral","Scavenging_Other",1990,4.6425e-05,"13SheepGoatPastoralScavenging_Other1990"
14,"SheepGoat","Pastoral","Scavenging_Other",1990,0.03058,"14SheepGoatPastoralScavenging_Other1990"
1,"Beef","Mixed","FeedCrops",2005,2.29697043350148,"1BeefMixedFeedCrops2005"
2,"Beef","Mixed","FeedCrops",2005,0.31727296832,"2BeefMixedFeedCrops2005"
3,"Beef","Mixed","FeedCrops",2005,0.778931387708135,"3BeefMixedFeedCrops2005"
4,"Beef","Mixed","FeedCrops",2005,0.10039856,"4BeefMixedFeedCrops2005"
5,"Beef","Mixed","FeedCrops",2005,0.0873666171,"5BeefMixedFeedCrops2005"
6,"Beef","Mixed","FeedCrops",2005,0.657318203826763,"6BeefMixedFeedCrops2005"
7,"Beef","Mixed","FeedCrops",2005,0.4182247524,"7BeefMixedFeedCrops2005"
8,"Beef","Mixed","FeedCrops",2005,0.08914386768,"8BeefMixedFeedCrops2005"
9,"Beef","Mixed","FeedCrops",2005,0.268427408674491,"9BeefMixedFeedCrops2005"
10,"Beef","Mixed","FeedCrops",2005,0.260832181510918,"10BeefMixedFeedCrops2005"
11,"Beef","Mixed","FeedCrops",2005,0.338855892768921,"11BeefMixedFeedCrops2005"
12,"Beef","Mixed","FeedCrops",2005,0.19481488,"12BeefMixedFeedCrops2005"
13,"Beef","Mixed","FeedCrops",2005,0.0135286922576448,"13BeefMixedFeedCrops2005"
14,"Beef","Mixed","FeedCrops",2005,0.0327447792,"14BeefMixedFeedCrops2005"
1,"Dairy","Mixed","FeedCrops",2005,33.682847698752,"1DairyMixedFeedCrops2005"
2,"Dairy","Mixed","FeedCrops",2005,4.26996504,"2DairyMixedFeedCrops2005"
3,"Dairy","Mixed","FeedCrops",2005,29.509031382143,"3DairyMixedFeedCrops2005"
4,"Dairy","Mixed","FeedCrops",2005,1.75506068,"4DairyMixedFeedCrops2005"
5,"Dairy","Mixed","FeedCrops",2005,0.76800244404,"5DairyMixedFeedCrops2005"
6,"Dairy","Mixed","FeedCrops",2005,17.8294739455807,"6DairyMixedFeedCrops2005"
7,"Dairy","Mixed","FeedCrops",2005,3.52640715136,"7DairyMixedFeedCrops2005"
8,"Dairy","Mixed","FeedCrops",2005,7.4809678279232,"8DairyMixedFeedCrops2005"
9,"Dairy","Mixed","FeedCrops",2005,3.51266622957962,"9DairyMixedFeedCrops2005"
10,"Dairy","Mixed","FeedCrops",2005,5.36475454710233,"10DairyMixedFeedCrops2005"
11,"Dairy","Mixed","FeedCrops",2005,3.77614188592574,"11DairyMixedFeedCrops2005"
12,"Dairy","Mixed","FeedCrops",2005,11.8549311,"12DairyMixedFeedCrops2005"
13,"Dairy","Mixed","FeedCrops",2005,0.1973168316,"13DairyMixedFeedCrops2005"
14,"Dairy","Mixed","FeedCrops",2005,3.76067017902813,"14DairyMixedFeedCrops2005"
1,"Pork","Mixed","FeedCrops",2005,7.946279328,"1PorkMixedFeedCrops2005"
2,"Pork","Mixed","FeedCrops",2005,1.6037814494,"2PorkMixedFeedCrops2005"
3,"Pork","Mixed","FeedCrops",2005,12.5407910572,"3PorkMixedFeedCrops2005"
4,"Pork","Mixed","FeedCrops",2005,0.7232600448,"4PorkMixedFeedCrops2005"
5,"Pork","Mixed","FeedCrops",2005,0.2483621172,"5PorkMixedFeedCrops2005"
6,"Pork","Mixed","FeedCrops",2005,1.89197764460367,"6PorkMixedFeedCrops2005"
7,"Pork","Mixed","FeedCrops",2005,14.32124316,"7PorkMixedFeedCrops2005"
8,"Pork","Mixed","FeedCrops",2005,0.010903245,"8PorkMixedFeedCrops2005"
9,"Pork","Mixed","FeedCrops",2005,0.503590498218173,"9PorkMixedFeedCrops2005"
10,"Pork","Mixed","FeedCrops",2005,3.46832955147273,"10PorkMixedFeedCrops2005"
11,"Pork","Mixed","FeedCrops",2005,0.863558109450483,"11PorkMixedFeedCrops2005"
12,"Pork","Mixed","FeedCrops",2005,3.18430201638362,"12PorkMixedFeedCrops2005"
13,"Pork","Mixed","FeedCrops",2005,0.9011130288,"13PorkMixedFeedCrops2005"
14,"Pork","Mixed","FeedCrops",2005,0.259579278,"14PorkMixedFeedCrops2005"
1,"Poultry","Mixed","FeedCrops",2005,19.913952377,"1PoultryMixedFeedCrops2005"
2,"Poultry","Mixed","FeedCrops",2005,1.3019808622,"2PoultryMixedFeedCrops2005"
3,"Poultry","Mixed","FeedCrops",2005,12.2812702896214,"3PoultryMixedFeedCrops2005"
4,"Poultry","Mixed","FeedCrops",2005,2.79538011868132,"4PoultryMixedFeedCrops2005"
5,"Poultry","Mixed","FeedCrops",2005,0.803645123676324,"5PoultryMixedFeedCrops2005"
6,"Poultry","Mixed","FeedCrops",2005,4.32516618056566,"6PoultryMixedFeedCrops2005"
7,"Poultry","Mixed","FeedCrops",2005,11.81198124,"7PoultryMixedFeedCrops2005"
8,"Poultry","Mixed","FeedCrops",2005,3.1314673056,"8PoultryMixedFeedCrops2005"
9,"Poultry","Mixed","FeedCrops",2005,4.10005118778375,"9PoultryMixedFeedCrops2005"
10,"Poultry","Mixed","FeedCrops",2005,13.2648300955709,"10PoultryMixedFeedCrops2005"
11,"Poultry","Mixed","FeedCrops",2005,2.41556970345739,"11PoultryMixedFeedCrops2005"
12,"Poultry","Mixed","FeedCrops",2005,2.74856,"12PoultryMixedFeedCrops2005"
13,"Poultry","Mixed","FeedCrops",2005,0.9458346348,"13PoultryMixedFeedCrops2005"
14,"Poultry","Mixed","FeedCrops",2005,1.897070138,"14PoultryMixedFeedCrops2005"
1,"SheepGoat","Mixed","FeedCrops",2005,0.00274638672,"1SheepGoatMixedFeedCrops2005"
2,"SheepGoat","Mixed","FeedCrops",2005,0.0005891470398,"2SheepGoatMixedFeedCrops2005"
3,"SheepGoat","Mixed","FeedCrops",2005,0.0616801065113134,"3SheepGoatMixedFeedCrops2005"
4,"SheepGoat","Mixed","FeedCrops",2005,1.61e-05,"4SheepGoatMixedFeedCrops2005"
5,"SheepGoat","Mixed","FeedCrops",2005,0.0123511542,"5SheepGoatMixedFeedCrops2005"
6,"SheepGoat","Mixed","FeedCrops",2005,0.0263576796011534,"6SheepGoatMixedFeedCrops2005"
7,"SheepGoat","Mixed","FeedCrops",2005,0.012619752912,"7SheepGoatMixedFeedCrops2005"
8,"SheepGoat","Mixed","FeedCrops",2005,0.214071980958005,"8SheepGoatMixedFeedCrops2005"
9,"SheepGoat","Mixed","FeedCrops",2005,0.0857891961515276,"9SheepGoatMixedFeedCrops2005"
10,"SheepGoat","Mixed","FeedCrops",2005,0.00164373316984899,"10SheepGoatMixedFeedCrops2005"
11,"SheepGoat","Mixed","FeedCrops",2005,0.0113432413125442,"11SheepGoatMixedFeedCrops2005"
12,"SheepGoat","Mixed","FeedCrops",2005,0.00711497,"12SheepGoatMixedFeedCrops2005"
13,"SheepGoat","Mixed","FeedCrops",2005,6.821982e-06,"13SheepGoatMixedFeedCrops2005"
14,"SheepGoat","Mixed","FeedCrops",2005,0.0031873212,"14SheepGoatMixedFeedCrops2005"
