"GCAM_region_ID","year","Land_Type","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18"
1,1990,"UnusedCropLand",0,0,0,0,0,0,4.70716884137801e-07,3.91387999343351e-07,1.94188174873489e-07,170.464385464631,221.478180228087,189.176949858087,2.92464488459921,1.99599344123688,0.924461378875776,0.153762719701178,0,0
2,1990,"UnusedCropLand",0,0,0,0,0,0,21.203975924796,3.92494422014443,38.2469164391447,81.2718485631285,0.766632952245501,0,6.90470113550561,1.72301293323878,39.3074655058390,2.44095547579560,0,0
3,1990,"UnusedCropLand",0,0,0,0.166078034007447,0,0,0,3.43890164344884e-07,9.32571277591458,5.90462832406047e-07,3.6255249824535e-07,2.42027250393896,0.00305444501919028,0,1.74959294367455,0.0228605322082798,0,0
4,1990,"UnusedCropLand",0,0,0,0,0,0,0,0,0,0,0.437380601447854,0,0,0,0,0,0,0
5,1990,"UnusedCropLand",2.80582216028367,0.723448084804572,4.39834920577446,2.12927877801713,0.137157391451032,0.659667438001718,12.8929139739790,3.10454304042196e-07,19.0954961550822,16.6744956757819,19.2974338725633,6.37329927831405,0,0,0.0493102818597605,0.402766722905336,0.149944928405221,0
6,1990,"UnusedCropLand",0,0,0,0,0,0,30.8606972905184,72.091745750759,82.5597140185165,160.898805636900,1.05081603823926,0.528688168041378,12.8995569188535,17.2058425875796,137.068083062755,0.487462968718937,0,0
7,1990,"UnusedCropLand",0,0,0,0.00693265727632442,0.0106744573535522,7.43209582765303e-08,15.2875209267728,3.16506032049801e-07,4.74151022444858e-07,2.37708462691444e-07,3.45905164067517e-07,6.87849876612745e-07,0,0.476003076679016,0,0,0,0
8,1990,"UnusedCropLand",6.10039734283419e-08,0.114224366524744,0.313519810147968,0,0,0,6.46952964292342,4.61748626889857e-07,1.99764338505214,0,0,0,0,0,0,0,0,0
9,1990,"UnusedCropLand",7.79192532718298e-07,1.97987304773051e-06,53.17713647407,2.15218489074687e-06,0.00668430847608192,75.8132658342465,29.0072034245283,6.12685899091822,22.8843380295705,28.8671304753122,1.52857101757732,0.492477157464914,0,0,0,0,0,0
10,1990,"UnusedCropLand",3.14885577148122,7.95711457386976,6.33716394521821,0.102287058258213,0.165595009095568,4.68768604378056e-07,4.09093001649172,0,9.30328241111056e-08,9.73127782799565e-08,0,2.5026099592651e-07,0.0265325143172183,0,0.0806946377687767,0,0,0
11,1990,"UnusedCropLand",3.41290710213158,0,0.200575744217221,5.63222300797861e-07,5.2248461201998e-07,5.99418626734405e-07,3.76982788026667,26.9920865338854,2.10989776761039e-08,9.04954049474327e-08,0,0,0,2.60776911176208e-09,0,0.0627690185206699,0,0
12,1990,"UnusedCropLand",0,0,0,0,0,0,0,1.14731948386293e-08,1.64848238171089e-07,6.69871042191517e-07,9.33142914050222e-08,0,0,0,0,0.240397092722971,0,0
13,1990,"UnusedCropLand",0,0,0,0,0,0,0,0,0,0,2.5808137849026e-09,0,0,0,0,0,0,0
14,1990,"UnusedCropLand",0,0,3.12652014144987e-06,6.3946055206543e-07,1.24491855046927e-07,6.24873273125104e-08,0,3.28859144360649e-07,4.86280086420265e-07,0,0,0,0,0,0,0,0,0
1,2005,"UnusedCropLand",0,0,0,0,0,0,57.5493614531611,67.8069564152644,2.66446008367893e-07,80.1739431160815,126.455576362664,66.9532709489558,12.7295273434826,5.07030901337945,0.847003300127024,0.19821162821819,0,0
2,2005,"UnusedCropLand",0,0,0,0,0,0,43.3165458588348,15.3111364542953,38.7876707529167,32.4515555541169,0.379045968068037,0,13.6755710370419,4.55076749984431,51.793343444289,1.75528867920511,0,0
3,2005,"UnusedCropLand",0,0,0,0,0,0,0,0.813335298418849,31.1311130321191,4.9366650500815e-07,2.3139955374063e-07,2.6054948421006e-08,0.0389781397029303,0.873650539872553,4.13841048781704,4.20735996552907,0,0
4,2005,"UnusedCropLand",0,0,0,0,0,0,0,0,0.235503785115680,6.2636829056828e-09,0.0275306658632388,0,0,0,0.0363128113486146,0,0,0
5,2005,"UnusedCropLand",2.27340283834560,0.809625912147418,6.60173412159906,3.76192752669129,0.241997219553744,0.507267397482208,17.3719010176640,1.68927087429438e-07,3.03836102943933e-07,8.5397044360616,21.8977444614763,2.02902419780894,0,0,0.0632956807152747,0.639300539634497,0.612967849462617,0
6,2005,"UnusedCropLand",0,0,0,0,0,0,36.0504235773052,138.308311380703,125.928666926501,154.356283487757,0.503997489144093,0,49.2709190961721,53.5876852160677,194.330426974349,1.76586809822585,0,0
7,2005,"UnusedCropLand",0,0,0,0.668883695762089,0,0,35.0368426302512,13.7158610519556,3.68876101219939e-07,2.37589603102606e-07,2.13624304024052e-07,4.54780206382566e-07,26.2898976413846,16.0003662591489,20.8027126116888,13.2369470232726,0.0263294827095423,0
8,2005,"UnusedCropLand",0,0,0,0,0,0,1.12830271348230e-07,3.54444040340240e-07,12.3516245155138,0.000775141856605543,0,0,0,0,0,0,0,0
9,2005,"UnusedCropLand",5.83505823215091e-07,3.56142754753819e-06,91.8988488600271,0.00823211440774685,0.00184031402341134,41.7033692983264,19.2101257180701,4.44408115640726e-07,12.8206992397291,23.1486313700406,3.44447476954163,0.228478898791127,0,0,0,0,0,0
