"GCAM_region_ID","GCAM_commodity","year","AEZ1","AEZ2","AEZ3","AEZ4","AEZ5","AEZ6","AEZ7","AEZ8","AEZ9","AEZ10","AEZ11","AEZ12","AEZ13","AEZ14","AEZ15","AEZ16","AEZ17","AEZ18","ID_R_C_Y"
1,"Corn",1990,0,0,0,0,0,0,16.8950207502672,20.8112311839217,26.9924563328252,127.285728165285,67.9669581002225,10.590565046897,0.0125789597861607,0.000387460795705522,0,0,0,0,"1Corn1990"
2,"Corn",1990,0,0,0,0,0,0,0.0070978215593805,0.00247505588684809,0.543985347724219,9.78725720628587,0.00495011177369618,0,0,0,0.023505046873809,0.000295409896172192,0,0,"2Corn1990"
3,"Corn",1990,0,0,0,0.00138980891370038,0,0,0.000103296608450704,0.419562651724456,5.26522533534853,14.0263177904942,20.4202839475851,4.87706485259309,0.000178421414596671,0.081782742090653,0.621977051283995,0.123984101943150,0,0,"3Corn1990"
4,"Corn",1990,0,0,0,0,0,0,0,0,0.0146045739736964,0.161606369343250,0.125028999537796,0.0839515747720492,0,0,0.00710448237320896,0,0,0,"4Corn1990"
5,"Corn",1990,0.00427630066520229,0.00113161159664127,0.0196543066785063,0.0137461029739372,0.000524114844760169,0.00115543499867583,0.106931340032092,0.0772354693960212,0.0706125636304155,0.0625006952376501,0.15194565817638,0.251503655278777,0,0,0,0.0034067464909411,0,0,"5Corn1990"
6,"Corn",1990,0,0,0,0,0,0,0.747249028897582,7.76279190833304,11.3868909255405,10.3636906715615,0.178412623714798,0.447947802208644,0.60307164613444,1.02953059002042,1.13166082778071,0.303647975808336,0,0,"6Corn1990"
7,"Corn",1990,0,0,0,0.0786638665052602,3.34872696452476,3.21422704456302,5.06659170858883,48.8462480682351,65.6701942124139,32.2104412907414,30.2574804868297,28.9310003716693,0.723984682236255,0.201209176746781,1.65325916065029,0.561283711217213,0.0611332550780865,0,"7Corn1990"
8,"Corn",1990,0.236471772407993,0.00123909817917301,0.00768114432497556,0,0,0,0.55331423436612,0.909826803846241,0.397851666386306,0.118479280489191,0,0,0,0,0,0,0,0,"8Corn1990"
9,"Corn",1990,13.1746508954358,19.4683879532301,32.3889616903047,52.3304373245203,57.3269762041623,18.5604650776377,5.88851022334897,12.1216158649058,19.6227012012803,18.6109819750540,2.80179968882815,0.0437219012919315,0,0,0,0,0,0,"9Corn1990"
10,"Corn",1990,1.11513399372368,1.22656071801661,13.9041995571012,33.890458385046,49.0468370558048,44.2611710385774,5.04164313537897,7.7960885152196,20.5983030821268,19.0797359913433,6.9070779844427,60.9822121832798,0.188045524635417,0.462519892696131,0.312443962522768,0.151838980084830,0,0,"10Corn1990"
