"GCAM_region_ID","GCAM_commodity","year","Food_Pcal","ID_R_C_Y"
1,"Corn",1990,16.28842963304,"1Corn1990"
2,"Corn",1990,0.56285510392,"2Corn1990"
3,"Corn",1990,12.64184415392,"3Corn1990"
4,"Corn",1990,9.30059970016,"4Corn1990"
5,"Corn",1990,0.31418228824,"5Corn1990"
6,"Corn",1990,1.20883215248,"6Corn1990"
7,"Corn",1990,25.4730963952,"7Corn1990"
8,"Corn",1990,2.13469572416,"8Corn1990"
9,"Corn",1990,91.49454298392,"9Corn1990"
10,"Corn",1990,72.71158180056,"10Corn1990"
11,"Corn",1990,30.24188350312,"11Corn1990"
12,"Corn",1990,4.13371623208,"12Corn1990"
13,"Corn",1990,2.12723274736,"13Corn1990"
14,"Corn",1990,23.51915095152,"14Corn1990"
1,"MiscCrop",1990,25.79794714954,"1MiscCrop1990"
2,"MiscCrop",1990,2.90327991674,"2MiscCrop1990"
3,"MiscCrop",1990,49.49992783272,"3MiscCrop1990"
4,"MiscCrop",1990,8.13221022214,"4MiscCrop1990"
5,"MiscCrop",1990,1.79117840774,"5MiscCrop1990"
6,"MiscCrop",1990,14.43568508316,"6MiscCrop1990"
7,"MiscCrop",1990,50.71147642624,"7MiscCrop1990"
8,"MiscCrop",1990,12.4123240445,"8MiscCrop1990"
9,"MiscCrop",1990,46.81862491368,"9MiscCrop1990"
10,"MiscCrop",1990,41.31647633874,"10MiscCrop1990"
11,"MiscCrop",1990,29.13455282856,"11MiscCrop1990"
12,"MiscCrop",1990,6.92215391144,"12MiscCrop1990"
13,"MiscCrop",1990,3.3665565473,"13MiscCrop1990"
14,"MiscCrop",1990,65.59272595498,"14MiscCrop1990"
1,"OilCrop",1990,53.19154049416,"1OilCrop1990"
2,"OilCrop",1990,4.67347190052,"2OilCrop1990"
3,"OilCrop",1990,62.29722992996,"3OilCrop1990"
4,"OilCrop",1990,16.44126607704,"4OilCrop1990"
5,"OilCrop",1990,2.05933204074,"5OilCrop1990"
6,"OilCrop",1990,24.43784547482,"6OilCrop1990"
7,"OilCrop",1990,75.19635712908,"7OilCrop1990"
8,"OilCrop",1990,9.08652431526,"8OilCrop1990"
9,"OilCrop",1990,36.78055509106,"9OilCrop1990"
10,"OilCrop",1990,41.01444552554,"10OilCrop1990"
11,"OilCrop",1990,23.22924564448,"11OilCrop1990"
12,"OilCrop",1990,9.00377542002,"12OilCrop1990"
13,"OilCrop",1990,3.73261822508,"13OilCrop1990"
14,"OilCrop",1990,45.6385845834,"14OilCrop1990"
1,"OtherGrain",1990,6.85363423586,"1OtherGrain1990"
2,"OtherGrain",1990,0.4036941532,"2OtherGrain1990"
3,"OtherGrain",1990,10.44858569636,"3OtherGrain1990"
4,"OtherGrain",1990,0.66563106278,"4OtherGrain1990"
5,"OtherGrain",1990,0.42397894666,"5OtherGrain1990"
6,"OtherGrain",1990,15.98803069626,"6OtherGrain1990"
