"GCAM_region_ID","GCAM_commodity","year","Prod_Mt","NetExp_Mt","Supply_Mt","Food_Mt","Feed_Mt","OtherUses_Mt","ID_R_C_Y"
1,"FodderGrass",1990,157.438379989606,0,157.438379989606,0,157.438379989606,0,"1FodderGrass1990"
2,"FodderGrass",1990,0,0,0,0,0,0,"2FodderGrass1990"
3,"FodderGrass",1990,77.2826175650166,0,77.2826175650166,0,77.2826175650166,0,"3FodderGrass1990"
4,"FodderGrass",1990,12.3791999755702,0,12.3791999755702,0,12.3791999755702,0,"4FodderGrass1990"
5,"FodderGrass",1990,9.22699999606277,0,9.22699999606277,0,9.22699999606277,0,"5FodderGrass1990"
6,"FodderGrass",1990,46.404245588163,0,46.404245588163,0,46.404245588163,0,"6FodderGrass1990"
7,"FodderGrass",1990,42.3353723160949,0,42.3353723160949,0,42.3353723160949,0,"7FodderGrass1990"
8,"FodderGrass",1990,4.12647019544009,0,4.12647019544009,0,4.12647019544009,0,"8FodderGrass1990"
9,"FodderGrass",1990,7.91779999191696,0,7.91779999191696,0,7.91779999191696,0,"9FodderGrass1990"
10,"FodderGrass",1990,143.397230216825,0,143.397230216825,0,143.397230216825,0,"10FodderGrass1990"
11,"FodderGrass",1990,3.73094655179795,0,3.73094655179795,0,3.73094655179795,0,"11FodderGrass1990"
12,"FodderGrass",1990,12.1462907402051,0,12.1462907402051,0,12.1462907402051,0,"12FodderGrass1990"
13,"FodderGrass",1990,2.98176319599763,0,2.98176319599763,0,2.98176319599763,0,"13FodderGrass1990"
14,"FodderGrass",1990,75.90699998513,0,75.90699998513,0,75.90699998513,0,"14FodderGrass1990"
1,"FodderGrass",2005,112.241231790817,0,112.241231790817,0,112.241231790817,0,"1FodderGrass2005"
2,"FodderGrass",2005,0,0,0,0,0,0,"2FodderGrass2005"
3,"FodderGrass",2005,114.261017788437,0,114.261017788437,0,114.261017788437,0,"3FodderGrass2005"
4,"FodderGrass",2005,11.8765999786336,0,11.8765999786336,0,11.8765999786336,0,"4FodderGrass2005"
5,"FodderGrass",2005,7.23759999275524,0,7.23759999275524,0,7.23759999275524,0,"5FodderGrass2005"
6,"FodderGrass",2005,42.5954921837956,0,42.5954921837956,0,42.5954921837956,0,"6FodderGrass2005"
7,"FodderGrass",2005,55.9822757705679,0,55.9822757705679,0,55.9822757705679,0,"7FodderGrass2005"
8,"FodderGrass",2005,12.0688773915200,0,12.0688773915200,0,12.0688773915200,0,"8FodderGrass2005"
9,"FodderGrass",2005,8.92999999149858,0,8.92999999149858,0,8.92999999149858,0,"9FodderGrass2005"
10,"FodderGrass",2005,106.142862794378,0,106.142862794378,0,106.142862794378,0,"10FodderGrass2005"
11,"FodderGrass",2005,6.64101341943999,0,6.64101341943999,0,6.64101341943999,0,"11FodderGrass2005"
12,"FodderGrass",2005,7.30060639585736,0,7.30060639585736,0,7.30060639585736,0,"12FodderGrass2005"
13,"FodderGrass",2005,0.228184196692984,0,0.228184196692984,0,0.228184196692984,0,"13FodderGrass2005"
14,"FodderGrass",2005,93.99999998329,0,93.99999998329,0,93.99999998329,0,"14FodderGrass2005"
