"GCAM_region_ID","GCAM_commodity","year","Yield_rainfed","Yield_irrigated","Yield_total"
2,"OtherGrain",2030,0.00919115243006363,0.00694599654501227,0.00918119079323665
3,"OtherGrain",2030,0.0060584157414183,0.00669571759874787,0.00618169346378106
4,"OtherGrain",2030,0.0133617552315821,0.0136051917926365,0.0137495799960075
5,"OtherGrain",2030,0.0228235745543430,0.009106661377569,0.0224228122604018
6,"OtherGrain",2030,0.00922850071014292,0.0100416057390122,0.00933926662207374
7,"OtherGrain",2030,0.0140784834521450,0.0132143606909250,0.0163189904414551
8,"OtherGrain",2030,0.0147970146799323,0.0184121964447084,0.0180205866203622
9,"OtherGrain",2030,0.0106265228774440,0.0134594431037605,0.0107808911391829
10,"OtherGrain",2030,0.00977940770357288,0.0133090079082394,0.0118706502951444
11,"OtherGrain",2030,0.0203885190654329,0.0133324321089865,0.0180515218383499
12,"OtherGrain",2030,0.00505570439760339,0.0075782557102897,0.00505575027354799
13,"OtherGrain",2030,0.00177375704336402,0,0.00177375704336402
14,"OtherGrain",2030,0.0100470303008022,0.0082174959290422,0.00857384783678494
1,"PalmFruit",2030,0,0,0
2,"PalmFruit",2030,0,0,0
3,"PalmFruit",2030,0,0,0
4,"PalmFruit",2030,0,0,0
5,"PalmFruit",2030,0,0,0
6,"PalmFruit",2030,0,0,0
7,"PalmFruit",2030,0.00652859635836389,0,0.00652859635836389
8,"PalmFruit",2030,0,0,0
9,"PalmFruit",2030,0.0178817243689904,0.00618507627101472,0.0179067521369292
10,"PalmFruit",2030,0.0115872176354832,0,0.0115872176354832
11,"PalmFruit",2030,0.00760652874895329,0,0.00760652874895329
12,"PalmFruit",2030,0,0,0
13,"PalmFruit",2030,0,0,0
14,"PalmFruit",2030,0.00499976331026808,0,0.00499976331026808
1,"Rice",2030,0,0.00187891172902011,0.00187891172902011
2,"Rice",2030,0,0,0
3,"Rice",2030,0,0.00213254649243022,0.00237625651870976
4,"Rice",2030,0,0.00190183607437588,0.00190183607437588
5,"Rice",2030,0,0.00214579985181218,0.00214579985181218
6,"Rice",2030,0,0.00563372449403476,0.00563372449403476
7,"Rice",2030,0.00458577258630455,0.00336477742459373,0.00385431506040534
8,"Rice",2030,0,0.00805051112080357,0.00805051112080357
9,"Rice",2030,0.0174587119559135,0.0105042591842701,0.0137287247853559
10,"Rice",2030,0.0115647172124720,0.00966084045799076,0.0145958414725698
11,"Rice",2030,0.00636413640121769,0.00741394918596239,0.00921503164722304
12,"Rice",2030,0,0.00227387634558518,0.00227387634558518
13,"Rice",2030,0.00315352257291135,0.00274369800991336,0.00299182031477807
14,"Rice",2030,0.00789890214489652,0.00949525960354247,0.00807508431821136
1,"Root_Tuber",2030,0.00370864412176330,0.00189142772532014,0.00252750299708926
2,"Root_Tuber",2030,0.00420880908610699,0.0112364104228575,0.0075825170731787
3,"Root_Tuber",2030,0.00793694113503651,0.00517779805958418,0.00735980762449939
4,"Root_Tuber",2030,0.00730029980423619,0.00727654360042673,0.00701915895380334
5,"Root_Tuber",2030,0.0070454304453662,0.00539212750842322,0.00683849985889218
6,"Root_Tuber",2030,0.0048508409732857,0.00393935588091510,0.0047533391627963
7,"Root_Tuber",2030,0.0146141532091775,0.0173127716233796,0.0155182122601565
8,"Root_Tuber",2030,0.00537165401150386,0.007363800666643,0.00760057659658875
9,"Root_Tuber",2030,0.00917118053890764,0.00752434177649364,0.00897307595754149
10,"Root_Tuber",2030,0.00872369391284278,0.0142474007922300,0.00972668231468332
11,"Root_Tuber",2030,0.0109274377925073,0.0149260990204214,0.0116633467399794
12,"Root_Tuber",2030,0.00502640372793861,0.00557846188351352,0.00503823240533596
13,"Root_Tuber",2030,0.014481378255067,0.0126065618700815,0.0126766363116226
14,"Root_Tuber",2030,0.0144250524918563,0.0097455501997441,0.0134862752704477
1,"SugarCrop",2030,0.00711692576786316,0.006432833995208,0.00667326263811829
2,"SugarCrop",2030,0.00243034658882335,0.00260269054385098,0.00252779560301364
3,"SugarCrop",2030,0.00237627025945342,0.00306242624276298,0.00280419333153037
4,"SugarCrop",2030,0.0045308291554651,0.00293893418316316,0.00288847181519558
5,"SugarCrop",2030,0.0142601648145482,0.0141179719324627,0.0141863558468638
6,"SugarCrop",2030,0.00517264535297501,0.00746737424952237,0.00596953922406263
7,"SugarCrop",2030,0.00535760402098329,0.0070055327930536,0.00781662836675334
8,"SugarCrop",2030,0,0.00173424565018232,0.00173424565018232
9,"SugarCrop",2030,0.0179807870369706,0.0108490476893091,0.0135298837393687
10,"SugarCrop",2030,0.0111448636850919,0.0158466620074291,0.0138016078848286
11,"SugarCrop",2030,0.0125319217619533,0.0131795110413069,0.0141959534939382
12,"SugarCrop",2030,0.00439564845735529,0.00413624915669408,0.00442803287086857
13,"SugarCrop",2030,0,0,0
14,"SugarCrop",2030,0.00869956597663823,0.0177710037190117,0.0149731862771889
1,"Wheat",2030,0.0179045280746659,0.00462216129879711,0.0147532584576440
2,"Wheat",2030,0.0197711714247524,0.0217684006073273,0.0197930990244271
3,"Wheat",2030,0.00597580791925667,0.0154766832555031,0.00660925479710017
4,"Wheat",2030,0.00151075315879967,0.00299567678132506,0.00240775338919197
5,"Wheat",2030,0.0231016913094884,0.00977752404760435,0.0224382611326339
6,"Wheat",2030,0.00399473796352923,0.0020619002980915,0.00380401072712822
7,"Wheat",2030,0.0248013905414131,0.00841507969237498,0.0118158023984634
8,"Wheat",2030,0.00971025486206667,0.00275111466145606,0.0108149305984448
9,"Wheat",2030,0.00682168194545718,0.0152032231862049,0.0112782367245756
10,"Wheat",2030,0.0132464128342089,0.00881502152580627,0.0116317467594287
11,"Wheat",2030,0.0192893755182879,0.0193915131006506,0.0177535125457162
12,"Wheat",2030,0.00187675605949345,-0.00128270920642959,0.00187404063744556
13,"Wheat",2030,-0.00726633388017639,0,-0.00726633388017639
14,"Wheat",2030,0.00840239008704313,0.0130351925718428,0.00984108894521674
