# File: GFED_Deforest_NOx.csv
# Title: NOx Emissions from deforestation by country
# Units: Gg(?)
# Comments: Data processed by Yannick Le Page from gridded data
# years 1996 to 2013
# Source:  GFED v3 (https://daac.ornl.gov/VEGETATION/guides/global_fire_emissions_v3.1.html)
# Citation:  van der Werf et al. (2010). ""Global fire emissions and the contrbution of deforestation, savanna, forest, agriculture, and peat fires (1997-2009)."" Atmos. Chem. Phys., 10, 11707-11735."
Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
BOL,0,1093.576147,14911.73015,11825.67876,31247.78959,6133.138793,1751.366846,7958.350173,2393.436718,40566.25084,13562.69201,7131.672541,21715.62499,9983.068475,3088.972025,27317.70296,17230.09809,3220.772391,2468.600919
MMR,0,31950.97377,11781.57944,30182.823,19946.63115,19373.62984,7862.479893,6362.92376,9138.673407,71614.74691,25076.31364,14406.96949,35858.92255,8501.98426,25822.7506,36399.27252,15885.21835,11803.00923,15916.95882
BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRA,0,56674.58589,159401.5004,302701.4018,237920.0927,130554.2327,58052.25111,218070.112,278680.1472,324739.6791,266113.6934,96123.91882,294233.2638,57201.54055,33949.26628,182733.5509,41682.34563,111729.7207,59477.98849
BGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN,0,28.87085915,132.3724945,823.2734007,15.09477392,18.66906067,0,10.38397343,145.2432717,2.777259894,15.84784617,0,0,0,54.37515717,99.48870838,0.982150656,0,0
CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHM,0,44704.66581,24834.15431,23652.84827,23889.77207,12139.60806,8848.1576,10632.2047,14646.00714,27464.97262,17096.99666,9585.39442,25347.26522,9550.267011,14793.5835,42088.65114,41681.0636,51014.11743,68806.54784
LKA,0,98.73868265,73.68196067,103.1941792,249.9781952,54.45139536,147.716699,0,1089.64188,139.8493179,56.60222029,339.4364169,0,0,1558.684424,0,0,0,0
COG,0,694.6635377,725.1124069,764.1373601,636.3864589,1933.933316,1965.852843,1171.06337,363.6526859,1500.172273,495.8550848,1110.516657,335.9047052,385.2305168,241.5503172,1047.851768,1677.655407,913.9191859,0
COD,0,34443.68965,35866.49763,35029.38433,13207.86714,26028.23935,23438.65732,25655.37731,13416.5283,33988.16535,23263.32856,26502.41506,13678.70344,9963.253638,9130.298158,13685.04176,17327.27139,6322.016915,6776.758866
BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,0,9874.385422,9113.938955,23521.70301,12013.66971,5405.723146,2598.433589,1166.137361,6032.529162,19415.54324,6424.700703,2892.910825,5307.480793,5570.821999,5942.906521,16055.58295,1048.122095,2429.128212,752.2981559
AFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMR,0,5098.856154,12652.83752,7024.09843,12832.34031,5898.943548,10476.44871,3084.660361,96.11466998,4172.62646,9880.690984,2380.271925,342.0096645,2532.638165,325.9325959,366.7973323,1784.917055,7.102621753,1279.255674
TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,0,6202.338444,4217.414796,3606.637975,2759.135291,5786.842408,4816.178443,659.3581094,7693.150022,8137.111457,714.9341903,438.5851717,8846.317674,255.5887108,774.8665774,1054.565476,428.497739,362.4846402,1274.458649
CRI,0,103.1381792,50.72137925,84.43740372,29.50290124,70.82916627,221.3433849,302.531757,159.0795962,148.1801402,18.63052427,0,1.217700935,70.80072855,85.74002918,0,9.428900682,59.04541536,39.08120798
CAF,0,9686.621629,6335.341339,11929.77316,7320.378042,9835.141716,705.0509027,7697.162006,2473.18859,1058.714623,1570.185438,2131.325523,9027.138186,1482.130474,196.4632123,4419.951401,1737.388492,1591.337091,28.17341965
CUB,0,1335.796899,543.7739673,1647.969679,2364.099712,1159.002842,426.8226459,3061.624485,356.4953911,646.1345049,2196.463281,2267.582432,1860.510297,74.13866665,551.9765423,114.401526,2793.311886,29.83234769,913.1380352
CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOM,0,624.2340765,258.2795766,512.9067942,267.0555533,353.021253,2902.041383,41.63542082,417.6377242,0,8584.745623,21.84182526,135.9343783,266.0719422,71.22452983,202.5581849,93.00946699,2.55276657,1004.521302
ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,0,116.4007094,55.56066856,66.10723168,42.31985024,89.8762572,17.46552176,0,0,247.1507735,20.57998325,1.286859358,0,36.42437258,3.095918158,0,0,24.54376719,481.7802475
ETH,0,3316.368973,1206.055775,4080.034353,2805.614296,4578.492429,926.287692,1533.757428,4428.991383,1708.209157,3284.01015,1513.629919,1497.899042,4406.371042,922.432201,1486.687733,2138.23237,948.0496881,825.9057917
AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMB,0,16.60477542,9.961594762,13.81171467,1.967448312,15.76093657,27.09750208,18.70146321,24.84333197,10.56911668,27.19928729,39.07002803,0,0,0,43.78151517,0,0,0
GAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,0,1737.982016,644.4790111,1528.931097,565.6394199,4187.186994,371.2266674,1152.826867,1519.11338,1806.134569,1730.99902,0,567.9355106,1281.239851,122.9799129,167.3411011,422.8955259,551.5339159,514.894597
GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0,15996.72781,5960.264213,109781.5477,4339.764954,39707.16716,260.1279241,3082.394298,37522.7598,323.047676,20874.59155,414.2895573,9682.74402,3455.317998,12290.75413,834.9722056,3659.926554,1236.380713,6774.252306
GIN,0,3922.627553,2778.089954,4051.281479,5866.095241,1911.473361,3274.238079,914.5179577,1727.649439,1149.24844,1283.947759,1283.443528,1339.871812,287.7704615,2110.06231,795.6532836,768.2615898,1136.532202,815.0957923
GUY,0,257.9497851,169.1094103,3085.404607,123.9461708,148.5815935,0,0,2355.438769,0,0,0,4.715263658,0,333.3434859,231.7848509,16.64267227,0,0
HTI,0,2.647301699,1.33711941,2.343794113,1.377788282,1.672316377,0,0,0,0,33.74698459,0,0,0,0,1.576006518,0,0,7.701644004
HND,0,3390.10864,846.9071949,19329.42024,1203.239424,2718.517554,368.1379968,140.1431721,8815.329065,479.8342691,4054.990368,1295.742575,586.9195604,877.8575199,1073.461242,486.0988632,3914.413106,4.989220742,1385.282461
HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,0,7244.869653,2456.816891,5278.401796,10141.00613,8047.60981,984.620427,504.7579063,688.9469955,4677.39246,102.3666,16946.13196,2399.613644,734.15319,7142.158472,6555.469063,606.2385688,2803.554375,2075.184831
IRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,0,3055.887456,2990.529676,6150.205235,1312.761419,4413.817077,8453.231608,2118.666817,1284.691998,689.9384404,2226.030094,658.2894484,3547.106341,1766.591753,9.468424916,345.9207623,324.8730595,1373.846433,555.6806905
IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM,0,7.930979299,3.692866547,5.514584072,3.099658069,4.756202059,0,0,0,0,0,0,0,0,10.34665082,33.99166567,0,0,0
JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,1187.870711,512.1315731,631.5828454,2206.451856,1338.9378,155.3166073,54.44140906,1707.223519,21.57745898,2214.831136,423.4364794,0,599.460021,3231.265246,4.111791371,277.0618628,1490.513229,630.7434714
KGZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAO,0,25530.48171,13667.38203,44365.66802,23725.23346,16740.58107,272.7175801,6272.20427,4294.818482,15874.03427,21253.80337,6266.824632,32226.63427,4225.347483,11716.37455,44940.88581,4380.095971,9701.803345,14696.66118
LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBR,0,272.0976006,164.0137014,1435.657396,296.2593596,145.3180339,220.6607545,0,0,97.46607359,0,19.51491712,122.6922594,0,2408.492302,0,0,62.09038125,0
SVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,0,50.70511372,154.2122373,141.0379185,157.7440691,1893.062988,8.63934247,120.5212953,166.1503777,426.279613,466.1864245,82.35871096,23.32243907,62.2860822,93.56311735,181.2006337,62.9306248,297.5086343,34.59676214
MTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,0,40180.89778,19067.97247,172031.2536,15695.14956,23107.65773,9724.087857,15236.54565,85891.77283,4871.048189,32953.53137,27938.89802,17687.71987,16873.45471,28832.35723,5272.040786,43917.30713,4011.610418,40561.95543
MYS,0,5816.016721,23114.67374,64602.69952,8161.375695,6237.874592,589.7936737,8030.260746,5137.081037,10001.73619,11281.43118,3289.971666,4261.819073,1457.372307,14980.83265,9657.270171,5629.693246,4048.851529,3892.077603
MOZ,0,40.86646319,27.68465248,39.69913771,30.66924866,46.2113347,0,1397.756912,0,0,2088.887401,0,0,623.4210765,339.4529308,24.56038956,365.7608681,0,0
MWI,0,10.94408853,6.440574703,18.56677048,12.56029745,8.362460534,0,0,0,0,123.3509599,0,0,0,0,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,0,1405.441286,730.2568302,631.2752629,1615.699628,1859.124895,4.916837954,393.0402228,27.14146262,33.10911884,1502.733387,0,431.1796341,2902.127229,77.9246025,468.9430042,211.1926526,2.67879517,0
NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,0,11.06950938,7.51270263,519.8230444,4.878167147,15.62873102,0,0,200.227117,0,0,0,0,0,0,0,0,0,0
NIC,0,1029.236026,360.9011257,18994.96675,293.0502645,465.1506578,62.92202094,174.9556265,2018.22626,509.8321829,2094.378906,1082.992823,91.5983491,790.7269638,341.408422,338.6526747,414.7410846,63.19762682,1135.265003
NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRY,0,2089.015269,9323.067093,9673.549949,24643.70187,7972.522304,12649.72294,19947.97406,13767.34048,10680.62685,26482.21325,5870.493992,63628.01604,3887.612917,2841.574738,9036.170394,7134.738345,4926.659158,10076.29768
PER,0,7.954998394,2.655470247,6.429804013,4.497983113,6.147924912,0,0,0,0,0,0,0,0,31.16201944,0,0,0,0
PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAN,0,12.61321808,5.827358916,3.77621388,1.092500531,12.78623433,7.021390873,0,0,0,0,0,0.822268161,0,50.58333734,0,0,5.936942249,0
PRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNG,0,782.8262958,33429.1202,3981.95315,5327.669235,6614.077998,4770.578916,13330.10763,5412.132075,15890.54613,2718.398438,7033.664112,5012.161181,9934.717777,2268.728053,11252.27725,3217.132655,1138.930731,4869.925673
GNB,0,2308.403934,1648.817691,439.3842177,2630.023309,320.4311454,1582.868983,1419.177048,1727.772271,1981.699267,633.9968142,1187.877045,806.1768066,870.3929295,985.7978641,306.8831123,2104.097614,258.4888713,78.23423278
QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,0,403.1828184,239.5795917,472.1131526,245.0479868,252.7484991,0,643.3926769,97.90207644,104.2598234,308.625406,342.7295776,122.7030563,54.12076903,0,2157.97789,174.6677796,6.488323202,40.10315295
PRI,0,0.049401183,0.02258957,0.082496864,0.026059984,0.072775858,0,0,0,1.818184752,0,0,0,0,0,0,0,0,0
RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,0,104.7152724,161.1542623,196.0714652,171.7223676,77.79152492,0,0,1171.660711,0,0,0,1617.269817,1157.46222,2.776320146,0,6.486075761,210.0072711,0
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWA,0,158.1001066,3918.230739,9.496485693,22.04334031,106.0937769,13.67889684,73.81434025,78.05187286,4.155923,29.51000199,0,2.919221205,1.887484529,2.254886767,0.696034178,2.801930776,0.267086375,51.4581116
SEN,0,12.10768711,7.195167854,0,9.459111273,0,0,0,26.38127938,9.468830251,6.294272565,0,9.613149364,0,0,0,0,0,0
SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLE,0,1485.628235,741.3798758,2613.035565,1396.298354,1286.677309,1114.793567,752.9607667,923.7522413,283.8919975,94.80979225,641.4219262,331.4790824,355.8154191,2677.966925,207.6978648,225.7102607,530.1806303,676.350036
SGP,0,0.779988236,0.746893911,10.08864993,0.642920858,0.548209492,0,0,0,0,1.35559304,3.466574018,0,0,0,0,0.540028216,0,0
SOM,0,11.77441712,7.525522915,7.200458509,9.411681831,18.44963994,0,0,46.85550996,0,0,0,0,3.630145049,0,0,0,0,0
ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,0,4918.052606,2252.379014,3106.049055,4714.721487,3525.809679,5975.144427,4899.940427,4970.872677,1757.149999,5801.800276,4059.847987,10205.08237,2422.770657,11412.8423,9399.708404,4214.22185,2454.578177,1103.630412
SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,0,12.25841713,15.70300704,4.477251474,13.98296732,11.8951738,0,0,0,0,0,0,56.42538578,12.80612675,0,0,0,0,0
THA,0,5005.232349,1965.251162,8036.009842,4125.049601,2820.500252,388.8418029,5253.520226,1859.270773,5949.495536,6914.608967,844.140259,11133.87081,1248.993279,2812.637105,6071.910178,1265.764896,2895.78773,2599.115448
TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,0,767.3720065,627.1509558,652.8047923,484.2571418,665.7273916,56.01293962,609.4748494,810.6569023,324.3705003,993.8324248,532.1829566,266.247319,38.65462812,631.2972073,776.0297337,599.171148,64.70167426,599.0727776
UGA,0,743.8622359,463.4479969,476.1161369,836.9638542,84.90290227,223.4842305,1024.482712,1381.918006,840.8480539,1306.577362,339.5801788,283.6794623,46.2516649,261.2083183,17.19105336,459.5561831,431.5806994,23.34686657
GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,0,16058.36666,9929.992649,11440.64898,8368.701143,9945.508393,25601.24015,2647.735687,40942.34608,3383.002922,8902.432498,4038.731328,16908.33573,5678.113237,3836.666086,25190.52685,1938.672086,1483.30403,7628.264208
VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNM,0,7336.235183,4139.221582,10860.8884,5024.848862,4377.354686,244.0390945,4947.68721,4235.160197,5939.382982,6193.856886,1814.17466,9006.443899,572.2646784,3977.144113,8418.714991,7191.268352,9268.179532,5253.714751
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAM,0,1.742442507,1.287114828,1.316873493,1.322701693,1.303779218,1.866327435,0,7.138043063,0.567027678,0.940095593,0,0,0,0,0,0,0,0
WLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,0,65.51447316,185.6340818,252.9023523,224.2618559,363.4538045,137.349918,79.73950602,0,138.5877678,1898.202625,524.8252946,71.25062255,140.3146516,82.24943475,164.5293783,324.169138,0,206.1945651
ZWE,0,3.878269526,2.601207773,3.997921616,2.914210702,2.909649296,0,0,0,0,0,0,9.684053539,0,259.2593878,0,0,0,0
IDN,0,29734.2997,690792.9704,156514.7461,93690.76358,58171.21816,16528.03662,133877.9158,37376.31041,102496.9992,61370.5808,141249.8607,18744.27902,21609.20204,86682.32377,3867.927605,45017.48,44064.98192,75926.13099
GLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
