# File: GFED_ForestFire_CO.csv
# Title: CO Emissions from forest fires by country
# Units: Gg(?)
# Comments: Data processed by Yannick Le Page from gridded data
# years 1996 to 2013
# Source:  GFED v3 (https://daac.ornl.gov/VEGETATION/guides/global_fire_emissions_v3.1.html)
# Citation:  van der Werf et al. (2010). ""Global fire emissions and the contrbution of deforestation, savanna, forest, agriculture, and peat fires (1997-2009)."" Atmos. Chem. Phys., 10, 11707-11735."
Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,0,22258.73287,113094.8028,181218.5613,47324.82411,58686.38949,43113.73475,34173.53099,32623.5496,74732.12539,84195.0703,308143.2214,13325.40132,12213.20065,23446.63994,50470.25049,38925.53468,84108.77924,70542.66598
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,0,8600.577455,1312.659255,4217.506087,1645.309006,2819.269505,885.5900939,4099.677208,1896.872465,1682.256188,13153.67156,2673.486981,8603.59894,9478.734422,9710.454585,8522.445594,7284.621557,11392.36685,6382.653767
SWE,0,3934.970965,3956.907395,5967.274897,10536.9993,4921.280695,2862.512744,1678.250575,2111.135648,1984.175239,1538.636302,25526.70294,2688.471743,6497.186438,1146.624371,2196.032076,870.8006465,123.3480325,3239.080161
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHE,0,99.4064826,297.306406,145.9621416,60.57513764,76.72310978,20.92720296,176.4995637,43.67065489,44.20795513,21.51616064,196.2239916,147.1488084,124.6234248,87.51445847,6.334833592,87.41408709,63.44150438,113.4274138
TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,0,67489.92286,17695.72371,77318.5829,26729.64561,23679.86705,2660.422606,47761.14844,15055.11874,148874.505,63187.18337,53664.55507,231732.6752,21589.31046,29989.22157,108762.0016,1794.070702,26782.55127,35693.3035
TJK,0,162.7306265,235.9801587,113.8832787,78.82858805,5.819406986,94.64096161,37.54346551,7.241355301,0,97.69790396,248.3650658,217.8281192,58.56848903,90.28641874,7.640719853,482.9577354,0.051137821,1382.924917
TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,0,1118.000476,668.4333673,2195.422389,941.5867702,493.6849978,1633.949871,579.4105024,2174.634981,887.4413481,786.789357,625.0620835,4715.319067,1378.215087,539.560429,1909.893112,1243.715683,517.1670891,1958.067799
TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,0,1058.51061,1677.456969,2323.924026,2707.746676,3524.787799,3761.617866,9660.039708,10316.04361,9494.184329,7256.809082,3895.109196,5059.616315,2941.055343,15961.68797,5491.651177,3410.929708,8307.00268,1719.109515
UGA,0,13288.75244,5264.165695,2846.665987,5156.207322,1057.056085,21896.1781,14080.69313,19748.08981,21853.19725,58246.80426,1153.92879,3810.929988,335.4076181,5266.469553,51.14947686,10213.65839,24905.80876,7834.778653
GBR,0,592.6154067,1244.813441,1058.789517,1348.896515,527.4223732,246.8586082,248.3428749,1515.895707,499.0650079,695.7933824,579.0948541,1233.04896,636.6902429,286.3511016,515.6940916,371.2161328,143.5993373,93.09479129
UKR,0,5634.945095,9642.614518,7883.392385,20218.11283,10433.01064,2041.633371,42894.1914,8641.730616,2665.818267,9472.751906,4705.89865,8755.575609,5272.151689,11725.62386,2054.571239,7827.301866,9600.387921,2807.172282
USA,0,2674118.395,1059905.578,2077732.62,2357384.06,1476049.746,599763.1361,5485330.495,2413759.795,17881952.52,12196646.03,1812660.883,3440208.454,1792399.271,9768759.286,2021937.764,1555894.129,2577762.186,4043361.97
BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,0,12.60027686,1.904222691,2.64914291,2.056869109,43.75148336,0,0,0.681216946,0,10.85531342,8.077012602,0.541364206,0.767785555,0,0,0,0,0
UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,0,57833.64971,37149.23058,30515.12798,26041.22184,34135.61907,96934.66601,7726.698074,151363.4271,21941.96007,26342.2536,22694.35229,74651.03037,39386.60046,14948.85405,67469.12199,2785.516361,1558.451724,28961.70193
VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNM,0,20590.41075,7034.150295,28246.67427,11465.59706,7088.834096,408.4448126,2035.029351,9231.014442,29280.31074,13057.69534,6372.418026,66203.34616,723.1432619,19195.34225,43926.54453,12846.5671,23323.06711,7726.295761
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,0,769.5691723,3693.370056,5025.653103,4883.970939,3695.563714,4975.632762,0,0,0,0,14492.38491,1931.996861,3978.120298,2683.664654,4729.851471,8835.37297,0,5936.743876
ZWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDN,0,1118.509123,191370.5518,6204.855023,17782.58055,4253.316511,12231.68393,42822.67283,5587.534559,20698.00137,12596.67428,28879.69802,1575.995841,202.5910526,31115.14964,203.8486475,5982.722313,9019.194453,1106.818603
GLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,0,905.5187586,1781.543814,1527.239476,932.5813347,5055.735102,554.0160761,970.6084815,1018.402576,306.8686038,1031.205035,284.5116332,5942.325476,881.6399134,702.9487978,1104.297649,1922.039833,3768.875868,835.6548264
SJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWN,0,2504.547059,2399.959333,2156.416389,1337.579666,934.1340008,2350.430762,1198.314082,2353.183283,2150.42296,1005.21127,3694.324092,4950.218718,3339.370789,2309.745727,1679.751729,1886.47401,1518.411045,2870.312169
