Region: USA,,,,,,,,,match totals from IEA or EIA,,IEA,EIA,IEA net cement,EIA net cement,scaler/check,
EndUseTechsforXML,,,,,,,,,electricity,3.361,3.404,3.439,3.36096,3.396,1,do not link fuel scalers to these cells (will create a circular ref)
INPUT_TABLE,,,,,,,,,refined liquids,9.098,9.101,8.210,9.09790994,8.207,1,"to change, set all scalers to 1 in MECS input sheet"
Variable ID,,,,,,,,,gas,6.983,6.993,8.070,6.98346,8.060,1,cut and paste (transpose) these values as scalers
501,,,,,,,,,coal,2.308,2.518,2.811,2.30816,2.601,1,
,,,,,,,,,biomass,0.284,0.379,1.714,0.28362,1.618,1,
supplysector,subsector,technology,period,minicam-energy-input,calibrated-value,,,trillion btu,,use IEA for fuels in the base year. Biomass is low because this is accounted in the electricity sector.,,,,,,
boilers pulp paper and wood,electricity,electricity,1990,elect_td_ind,0.012064005,,,11.43399167,,,,oil,,,,
boilers pulp paper and wood,refined liquids,refined liquids,1990,refined liquids industrial,0.143358566,,,135.8720182,,,,energy,4.85065058,,,
boilers pulp paper and wood,gas,gas,1990,wholesale gas,0.288900879,,,273.8137415,,,,feedstock oil,4.25043936,,,
boilers pulp paper and wood,coal,coal,1990,delivered coal,0.378909268,,,359.1216643,,,,,,,,
boilers pulp paper and wood,biomass,biomass,1990,delivered biomass,0.227171673,,,215.3081918,,,,,cement,,,
boilers general,electricity,electricity,1990,elect_td_ind,0.020106674,,,19.05665279,,,,electricity,0.04304,,,
boilers general,refined liquids,refined liquids,1990,refined liquids industrial,0.211375405,,,200.3368444,,,,oil,0.00318,,,
boilers general,gas,gas,1990,wholesale gas,1.389285112,,,1316.733117,,,,gas,0.00954,,,
boilers general,coal,coal,1990,delivered coal,0.647896052,,,614.0612758,,,,coal,0.20984,,,
boilers general,biomass,biomass,1990,delivered biomass,0.051278585,,,48.60068728,,,,biomass,0.09538
process heat primary metals,electricity,electricity,1990,elect_td_ind,0.103549373,,,98.14176185,,,,,
process heat primary metals,refined liquids,refined liquids,1990,refined liquids industrial,0.011510542,,,10.90943212,,,,,
process heat primary metals,gas,gas,1990,wholesale gas,0.412944192,,,391.3791984,,,,,
process heat primary metals,coal,coal,1990,delivered coal,0,,,0,,,,,
process heat primary metals,biomass,biomass,1990,delivered biomass,0,,,0,,,,,
process heat general,electricity,electricity,1990,elect_td_ind,0.135720052,,,128.6324063,,,,,
process heat general,refined liquids,refined liquids,1990,refined liquids industrial,0.154869108,,,146.7814503,,,,,
process heat general,gas,gas,1990,wholesale gas,1.464511379,,,1388.030878,,,,,
process heat general,coal,coal,1990,delivered coal,0.134493392,,,127.4698058,,,,,
process heat general,biomass,biomass,1990,delivered biomass,0,,,0,,,,,
machine drive,electricity,electricity,1990,elect_td_ind,1.465776561,,,1389.229988,,,,,
machine drive,refined liquids,refined liquids,1990,refined liquids industrial,0.015696193,,,14.87649835,,,,,
machine drive,gas,gas,1990,wholesale gas,0.07202515,,,68.26381367,,,,,
machine drive,coal,coal,1990,delivered coal,0,,,0,,,,,
hvac,electricity,electricity,1990,elect_td_ind,0.206093412,,,195.3306911,,,,,
hvac,refined liquids,refined liquids,1990,refined liquids industrial,0.005232064,,,4.958832782
hvac,gas,gas,1990,wholesale gas,0.200069861,,,189.6217046
hvac,coal,coal,1990,delivered coal,0,,,0
hvac,biomass,biomass,1990,delivered biomass,0,,,0
other end uses petroleum,electricity,electricity,1990,elect_td_ind,0.015080006,,,14.29248959
other end uses petroleum,refined liquids,refined liquids,1990,refined liquids industrial,1.941095918,,,1839.726962
other end uses petroleum,gas,gas,1990,wholesale gas,0.084829621,,,80.39960277
other end uses petroleum,coal,coal,1990,delivered coal,0,,,0
other end uses petroleum,biomass,biomass,1990,delivered biomass,0,,,0
other end uses general,electricity,electricity,1990,elect_td_ind,0.456421508,,,432.5860183
other end uses general,refined liquids,refined liquids,1990,refined liquids industrial,0.060691948,,,57.52246027
other end uses general,gas,gas,1990,wholesale gas,0.35852519,,,339.8020947
other end uses general,coal,coal,1990,delivered coal,0,,,0
other end uses general,biomass,biomass,1990,delivered biomass,0,,,0
electrochemical,electricity,electricity,1990,elect_td_ind,0.361920138,,,343.0197502
feedstocks petroleum,refined liquids,refined liquids,1990,refined liquids industrial,1.783087571,,,1690
feedstocks petroleum,gas,gas,1990,wholesale gas,0,,,0
feedstocks petroleum,coal,coal,1990,delivered coal,0,,,0
feedstocks chemicals,refined liquids,refined liquids,1990,refined liquids industrial,1.859475712,,,1762
feedstocks chemicals,gas,gas,1990,wholesale gas,0.446555929,,,423
feedstocks chemicals,coal,coal,1990,delivered coal,0.029743731,,,28
feedstocks primary metals,refined liquids,refined liquids,1990,refined liquids industrial,0.056506296,,,54
feedstocks primary metals,gas,gas,1990,wholesale gas,0.017606148,,,17
feedstocks primary metals,coal,coal,1990,delivered coal,1.066894697,,,1011
all end uses agriculture,electricity,electricity,1990,elect_td_ind,0.197041053,,,187
all end uses agriculture,refined liquids,refined liquids,1990,refined liquids industrial,0.927452094,,,879
all end uses agriculture,gas,gas,1990,wholesale gas,0.196757829,,,186
all end uses agriculture,biomass,biomass,1990,delivered biomass,0.004853552,,,5
all end uses mining,electricity,electricity,1990,elect_td_ind,0.262182225,,,248
all end uses mining,refined liquids,refined liquids,1990,refined liquids industrial,0.462175037,,,438
all end uses mining,gas,gas,1990,wholesale gas,1.817350785,,,1722
all end uses mining,coal,coal,1990,delivered coal,0.05022286,,,48
all end uses mining,biomass,biomass,1990,delivered biomass,0.000316189,,,0
construction energy uses,electricity,electricity,1990,elect_td_ind,0.125004993,,,118
construction energy uses,refined liquids,refined liquids,1990,refined liquids industrial,0.418970592,,,397
construction energy uses,gas,gas,1990,wholesale gas,0.234097926,,,222
construction feedstocks,refined liquids,refined liquids,1990,refined liquids industrial,1.046412894,,,992

Region: USA,,,,,,,,
Limestone Feedstocks input for Other Nonmetallic Mineral and Other Primary Metals,,,,,,,,
INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
501,,,,,,,,
,,,,,,,,
supplysector,subsector,technology,period,minicam-energy-input,calibrated-value,,,
limestone feedstocks,limestone feedstocks,limestone feedstocks,1990,limestone,0.063224645,,,
