# File: HDD_His.csv
# Title: Historic Heating Degree Days
# Units: Fahrenheit Degree Days
# Description: Heating Degree Days by state
# Reference: Unknown
state,1975,1980,1985,1990,1995,2000,2005,2008
AK,11708.34473,10697.8252,10853.87598,11002.14356,10306.93164,10224.82715,9889.289063,9687.96582
AL,2458.192871,2863.866699,2712.527588,1930.64917,2552.500977,1827.3479,1762.859009,1724.165771
AR,3191.391846,3435.310791,3436.364502,2736.859131,3016.61792,2571.182617,2626.072754,2659.006836
AZ,2515.409668,1928.07312,2254.048584,2203.87793,1716.088013,2318.391602,2290.866943,2274.352051
CA,2812.320068,2270.106201,2503.349365,2429.167969,2106.311035,2416.693359,2333.93457,2284.279297
CO,7546.049805,6911.522461,7455.905762,6947.885742,6876.726563,6993.283691,6914.092773,6866.578125
CT,4583.003418,5104.42334,4618.500977,4065.053955,4721.623535,3669.993164,3753.439941,3803.508057
DC,3833.888184,4376.786133,3890.63208,3352.851563,4052.612061,3137.232178,3081.113037,3047.441406
DE,4134.621094,4626.390137,4132.444824,3624.022217,4427.439941,3355.775146,3338.218506,3327.68457
FL,332.806732,514.13739,521.809631,168.887985,445.835358,147.402954,125.786461,112.816559
GA,2501.444824,2920.824707,2650.53833,1966.275635,2730.408203,1928.595581,1806.427612,1733.126831
HI,88.051224,51.582302,102.058907,69.271629,53.461887,54.029396,54.68903,55.084812
IA,6816.523438,6686.072754,7165.773926,5994.172363,6831.001953,5798.941895,5948.136719,6037.65332
ID,7232.82666,6594.496582,8156.193359,6685.0625,6250.033691,6703.129395,6641.191895,6604.029785
IL,5843.477051,6374.157715,6328.474609,5339.266602,6183.15332,4909.485352,5088.412109,5195.768066
IN,5350.991211,5955.859863,5655.479492,4757.278809,5601.816895,4466.714844,4524.484375,4559.145996
KS,4861.176758,4946.833984,5391.864746,4298.973633,4745.925781,4137.599609,4223.564453,4275.143555
KY,4263.327148,4903.737305,4534.600098,3721.347412,4568.404785,3631.358398,3571.590332,3535.729492
LA,1377.966919,1643.714478,1665.615112,1114.265625,1418.178833,1021.656006,1011.459595,1005.341736
MA,5060.550781,5522.725586,5235.853027,4637.250977,5143.978516,4205.712402,4323.789551,4394.63623
MD,4036.404053,4579.473145,4110.95752,3541.616211,4210.577637,3306.369629,3264.538574,3239.439941
ME,7224.253418,7765.681152,7468.587891,6710.063965,7226.505859,6131.226563,6317.424805,6429.143555
MI,6486.688477,7284.041504,6734.109375,6037.431641,6821.589844,5532.321777,5685.765625,5777.831543
MN,8372.813477,8279.24707,8668.677734,7443.838867,8184.685059,7152.471191,7464.740723,7652.103027
MO,4658.089355,4962.013672,5135.419434,4081.533447,4745.282227,3888.999023,3994.921387,4058.474854
MS,2045.200928,2399.195068,2325.735596,1714.147583,2125.303711,1557.113525,1544.423828,1536.810059
MT,8870.736328,8024.003418,8859.714844,7777.133301,7785.812988,8066.832031,8084.875,8095.701172
NC,3117.949463,3624.47998,3191.483643,2553.298584,3417.584473,2536.737305,2398.069824,2314.869385
ND,9461.640625,8972.672852,9690.995117,8426.384766,9465.076172,8384.128906,8692.460938,8877.459961
NE,6620.1875,6203.10791,6820.640625,5831.516113,6360.29248,5683.024414,5756.950195,5801.305664
NH,6576.922852,7082.114258,6668.380859,6013.583008,6556.339844,5471.736816,5647.67627,5753.239746
NJ,4752.066895,5317.99707,4892.466309,4186.688965,4979.05957,3843.208008,3883.838379,3908.216553
NM,5478.521484,5011.622559,5002.782227,4971.805664,4410.047852,4964.918457,4937.006836,4920.260254
NV,4285.912109,3719.410889,4145.883301,3995.102295,3382.429932,4083.250244,3956.957275,3881.181396
NY,5520.234863,6163.399414,5694.75293,4975.793945,5647.743164,4494.37207,4620.851563,4696.739258
OH,5628.167969,6346.069336,5751.467285,4940.977539,6032.78125,4655.212891,4683.648926,4700.710449
OK,3556.691895,3603.042725,3811.12085,3060.978271,3233.38623,3004.590332,3078.654053,3123.092285
OR,5448.601563,5141.775879,5737.239746,5028.733398,4527.370117,5167.291016,4987.811035,4880.122559
PA,5540.118164,6200.075684,5639.217773,4861.589355,5871.71582,4559.79248,4585.837891,4601.465332
RI,4675.047363,5152.33252,4867.968262,4268.685547,4824.649414,3855.088623,3951.79834,4009.824219
SC,2267.277588,2749.974365,2436.921875,1855.340454,2527.248291,1831.113403,1710.649292,1638.370728
SD,7890.893066,7300.022949,8206.860352,7028.367188,7761.706543,7066.109863,7191.279785,7266.381836
TN,3655.904541,4171.019531,3926.080078,3111.869385,3867.78125,3000.12915,2939.787598,2903.582764
TX,1922.638794,2011.012695,2102.567627,1644.06189,1754.443115,1638.12439,1660.079834,1673.253052
UT,7576.8125,6926.358398,7845.464844,6844.957031,6451.4375,6925.602539,6885.239258,6861.021484
VA,3755.358154,4286.818848,3763.246338,3214.772217,3942.159668,3087.153809,2994.290283,2938.572266
VT,8124.590332,8781.907227,8509.259766,7615.123047,8310.171875,6795.500977,7052.15332,7206.144531
WA,5194.261719,4828.297852,5444.804199,4801.845215,4276.978516,4995.411133,4889.657715,4826.205566
WI,7656.800781,7901.648438,7944.143555,6954.430664,7718.272949,6473.787598,6734.445801,6890.84082
WV,4902.259277,5617.064453,5077.661621,4289.249023,5306.931641,4210.414063,4120.49707,4066.547119
WY,8659.855469,7842.621582,8822.179688,7869.386719,7770.035156,8110.214355,7894.841309,7765.617188
