# File: HDD_hist_constdds.csv
# Title: Heating Degree Days Fixed at Historical (2008) Levels
# Units: Fahrenheit Degree Days
# Description: Heating Degree Days by state; fixed at historical (2008) levels
# Reference: Based on HDD_His.csv; See inst/extdata/gcam-usa/GIS/README
# Column types: cnnnnnnnnnn 
# ----------
state,2008,2020,2030,2040,2050,2060,2070,2080,2090,2100
AK,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582,9687.96582
AL,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771,1724.165771
AR,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836,2659.006836
AZ,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051,2274.352051
CA,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297,2284.279297
CO,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125,6866.578125
CT,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057,3803.508057
DC,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406,3047.441406
DE,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457,3327.68457
FL,112.816559,112.816559,112.816559,112.816559,112.816559,112.816559,112.816559,112.816559,112.816559,112.816559
GA,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831,1733.126831
HI,55.084812,55.084812,55.084812,55.084812,55.084812,55.084812,55.084812,55.084812,55.084812,55.084812
IA,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332,6037.65332
ID,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785,6604.029785
IL,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066,5195.768066
IN,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996,4559.145996
KS,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555,4275.143555
KY,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492,3535.729492
LA,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736,1005.341736
MA,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623,4394.63623
MD,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941,3239.439941
ME,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555,6429.143555
MI,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543,5777.831543
MN,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027,7652.103027
MO,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854,4058.474854
MS,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059,1536.810059
MT,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172,8095.701172
NC,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385,2314.869385
ND,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961,8877.459961
NE,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664,5801.305664
NH,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746,5753.239746
NJ,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553,3908.216553
NM,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254,4920.260254
NV,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396,3881.181396
NY,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258,4696.739258
OH,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449,4700.710449
OK,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285,3123.092285
OR,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559,4880.122559
PA,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332,4601.465332
RI,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219,4009.824219
SC,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728,1638.370728
SD,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836,7266.381836
TN,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764,2903.582764
TX,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052,1673.253052
UT,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484,6861.021484
VA,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266,2938.572266
VT,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531,7206.144531
WA,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566,4826.205566
WI,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082,6890.84082
WV,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119,4066.547119
WY,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188,7765.617188
