countries,item,1988,1989,1990,1991,1992,2003,2004,2005,2006,2007
Albania,"Aquatic Animals, Others",0,0,0,0,0,0,41,20,23,0
Albania,Aquatic Plants,0,0,0,0,0,0,0,0,0,0
Albania,Bovine Meat,20100,21100,23600,39497,39572,44974,47665,47980,57843,58137
Albania,"Butter, Ghee",4395,4479,3485,5500,9700,1799,2150,1783,1725,2124
Albania,Cephalopods,0,0,0,0,19,270,387,255,549,611
Albania,Cheese,14805,14029,13643,12000,10600,15465,15529,15700,15719,15508
Albania,Cream,0,0,0,0,0,181,311,383,436,504
Albania,Crustaceans,220,208,45,20,15,214,331,297,371,381
Albania,Demersal Fish,2238,1694,3584,322,1173,1445,1933,1807,2608,2165
Albania,Eggs,12700,14500,15200,12000,12239,18101,18100,18102,18111,18143
Albania,"Fats, Animals, Raw",9663,9772,7350,5021,3478,5622,6423,7468,7372,7748
Albania,"Fish, Body Oil",0,0,0,0,0,0,0,0,0,0
Albania,"Fish, Liver Oil",0,0,0,0,0,0,0,0,0,1
Albania,Freshwater Fish,2838,2864,2167,978,1016,1902,2067,2344,2170,2779
Albania,Honey,413,541,393,363,238,1243,2009,1858,2124,2089
Albania,"Marine Fish, Other",9,735,244,121,30,440,1706,2010,1681,1323
Albania,"Meat, Other",0,0,95,0,95,74,150,208,188,127
Albania,Milk - Excluding Butter,427762,445609,520604,584147,631405,926525,920186,934846,951895,880638
Albania,"Milk, Skimmed",79640,81422,68272,95432,61056,24978,22727,22989,25887,23713
Albania,"Milk, Whole",242429,263614,354178,399692,493997,782317,777428,790590,803731,736590
Albania,"Molluscs, Other",1249,535,650,148,169,810,623,852,1353,1311
Albania,Mutton and Goat Meat,10900,12000,12000,12500,14800,19840,21709,21653,21834,22620
Albania,"Offals, Edible",6587,7037,6696,6767,7971,13466,13334,13405,14146,15033
Albania,Pelagic Fish,4627,2673,1581,10,4,9009,7884,7772,6432,8013
Albania,Pigmeat,12000,12000,13300,9111,11949,26102,28212,29325,38098,37130
Albania,Poultry Meat,9100,9550,9600,10214,2760,31664,29751,30411,23489,30932
Algeria,Aquatic Plants,0,0,0,0,0,0,0,0,0,0
Algeria,Bovine Meat,94654,88111,100030,111544,116663,168631,216836,219453,194977,194215
Algeria,"Butter, Ghee",46317,43385,52424,42710,33944,16906,16512,13801,14495,14763
Algeria,Cephalopods,0,755,650,550,584,1551,1348,1702,1231,2256
Algeria,Cheese,9533,5988,2014,1024,7746,25763,25992,24413,25453,21939
Algeria,Crustaceans,1957,2746,2505,1942,2073,1564,1960,1806,1327,1697
Algeria,Demersal Fish,4355,9767,8148,7163,8254,17673,16795,14797,12545,14001
Algeria,Eggs,84355,90030,127602,115783,88118,146321,158788,152939,156092,166934
Algeria,"Fats, Animals, Raw",15657,16594,9743,9732,10755,6560,6702,8639,11287,16334
Algeria,"Fish, Body Oil",0,0,0,0,0,0,0,0,0,0
Algeria,"Fish, Liver Oil",0,0,0,0,0,0,0,0,0,0
Algeria,Freshwater Fish,257,339,361,84,85,312,476,306,110,186
Algeria,Honey,640,1200,500,2000,1301,2322,3025,2946,3041,3944
Algeria,"Marine Fish, Other",0,4083,2612,2836,1869,8271,0,0,0,6452
Algeria,"Meat, Other",9480,9587,9737,9755,9766,11348,11312,11298,11402,11419
Algeria,Milk - Excluding Butter,2301013,2619846,2644696,2594048,2755892,3459369,3963816,4010370,4193483,3973423
Algeria,"Milk, Skimmed",661587,860582,969677,926932,822800,838782,948160,868280,722603,759727
