countries,item,1988,1989,1990,1991,1992,2003,2004,2005,2006,2007
Afghanistan,Roundwood + (Total),0,0,0,0,0,34107,100020,100020,10331,8845
Albania,Roundwood + (Total),0,0,0,157,1112,56767,56767,56767,56767,56767
Algeria,Roundwood + (Total),0,0,1196,0,100,75,517,517,517,241
Andorra,Roundwood + (Total),0,0,65,0,569,112,112,112,112,112
Angola,Roundwood + (Total),174,2606,500,0,1900,824,12270,12270,4468,2736
Argentina,Roundwood + (Total),397940,546000,545228,330060,556208,36000,39136,47062,34505,34505
Armenia,Roundwood + (Total),0,0,0,0,0,4000,700,1500,1500,2622
Australia,Roundwood + (Total),32500,5400,15498,149034,183318,1275000,1048283,748582,1064582,1064582
Austria,Roundwood + (Total),600300,706600,1193315,819808,607656,841000,1037000,901000,772000,921000
Azerbaijan,Roundwood + (Total),0,0,0,0,293,0,0,0,0,10
Bahamas,Roundwood + (Total),0,0,10,0,106,6419,4088,4088,97,1339
Bahrain,Roundwood + (Total),0,0,0,33,59,2152,256,256,4982,569
Bangladesh,Roundwood + (Total),0,0,0,0,632,293,677,677,720,564
Barbados,Roundwood + (Total),0,0,0,0,0,3,4,4,3,3
Belarus,Roundwood + (Total),0,0,0,0,127507,1517550,1517550,1517550,1517550,1517550
Belgium,Roundwood + (Total),0,0,0,0,0,1141521,1088278,1113000,1033369,820575
Belgium-Luxembourg,Roundwood + (Total),1354500,1464500,1050910,1529744,1280026,0,0,0,0,0
Belize,Roundwood + (Total),6000,1800,0,0,319,10,475,475,230,66
Benin,Roundwood + (Total),0,0,0,9,218,28300,47900,53900,51900,50216
Bhutan,Roundwood + (Total),510,1758,0,0,225,17163,2767,2767,2767,2767
Bolivia (Plurinational State of),Roundwood + (Total),0,0,1325,2220,300,4320,4320,2000,2000,2000
Bosnia and Herzegovina,Roundwood + (Total),0,0,0,0,3198,132970,437733,445510,445510,409002
Brazil,Roundwood + (Total),46000,17100,80085,78692,364276,563627,363000,175025,120777,120777
Brunei Darussalam,Roundwood + (Total),0,0,0,0,49,303,303,303,303,303
Bulgaria,Roundwood + (Total),125400,135500,160484,64530,123917,224270,460000,556310,578000,892635
Burkina Faso,Roundwood + (Total),0,0,0,0,0,1098,3496,3496,3496,3496
Burundi,Roundwood + (Total),0,0,0,0,0,4505,6856,6856,6856,3201
Cambodia,Roundwood + (Total),9100,17600,35839,84665,506390,63,3376,3376,360,434
Cameroon,Roundwood + (Total),537600,456700,756000,770825,679864,69716,29350,29350,29350,29350
Canada,Roundwood + (Total),4107000,2649000,1196591,1355948,2291685,5243544,4060733,5932499,4858207,3819375
Cape Verde,Roundwood + (Total),0,0,0,0,0,409,409,409,409,409
Central African Republic,Roundwood + (Total),55000,54700,35836,16342,41700,252377,364067,364067,85471,62048
Chile,Roundwood + (Total),2799600,1993500,2245416,1837582,1441261,300000,347000,149000,111000,85000
China,Roundwood + (Total),192300,169400,386891,773613,834061,698705,698288,693215,691570,690354
Cocos (Keeling) Islands,Roundwood + (Total),0,0,0,0,657,253,253,253,253,253
Colombia,Roundwood + (Total),0,0,156,178,116,20127,23470,23470,10234,10234
Comoros,Roundwood + (Total),0,0,663,0,26,0,0,0,0,0
Congo,Roundwood + (Total),881700,861100,731715,567625,530881,738000,844000,710000,633000,633000
Cook Islands,Roundwood + (Total),0,0,0,74,1738,800,800,800,800,800
Costa Rica,Roundwood + (Total),4100,0,14,105,300,34186,62268,62268,62268,62268
Cote dIvoire,Roundwood + (Total),550000,550000,410974,398792,246386,73000,120256,142256,99456,130256
Croatia,Roundwood + (Total),0,0,0,0,274444,562000,540260,548000,907000,835000
Cuba,Roundwood + (Total),0,0,0,26,0,0,46,46,46,20
Cyprus,Roundwood + (Total),0,0,10,0,1622,0,0,0,0,1
Czech Republic,Roundwood + (Total),0,0,0,0,0,3174000,3096000,3216000,2959000,2511000
Czechoslovakia,Roundwood + (Total),967400,747800,723903,889772,1154200,0,0,0,0,0
Democratic Peoples Republic of Korea,Roundwood + (Total),400,115300,14293,76649,92198,39800,146100,99900,210700,162600
Democratic Republic of the Congo,Roundwood + (Total),133000,116400,105508,135194,100463,120927,236046,236046,136199,256172
Denmark,Roundwood + (Total),619500,560600,417731,506022,433801,249533,306458,681479,561658,874162
Djibouti,Roundwood + (Total),0,0,0,0,0,0,0,0,0,815
Dominica,Roundwood + (Total),0,0,0,0,0,25,477,477,64,64
Ecuador,Roundwood + (Total),0,0,583,19688,199,46545,46545,46545,46545,46545
Egypt,Roundwood + (Total),0,0,327,34,0,0,0,0,0,0
El Salvador,Roundwood + (Total),0,0,0,36,0,10909,9888,9888,1819,20421
Equatorial Guinea,Roundwood + (Total),119900,124400,109786,114548,133436,514800,684600,684600,684600,684600
Eritrea,Roundwood + (Total),0,0,0,0,0,0,0,0,174,174
Estonia,Roundwood + (Total),0,0,0,0,531543,3364978,2434169,1923766,1656591,1543752
Ethiopia,Roundwood + (Total),0,0,0,0,0,0,0,0,0,0
Faroe Islands,Roundwood + (Total),0,0,0,21,0,43,43,43,43,43
Fiji,Roundwood + (Total),9800,9800,8228,3157,6727,9878,7498,7498,6056,15010
Finland,Roundwood + (Total),783600,472300,294671,178364,478600,442478,530731,753555,717985,655804
France,Roundwood + (Total),4674000,5463000,5043144,4873085,3956094,4519279,4268582,4325471,4254589,4467266
French Guiana,Roundwood + (Total),13723,13308,9117,5563,2342,1772,1772,1772,1772,1772
French Polynesia,Roundwood + (Total),0,0,0,83,78,463,32,32,32,32
Gabon,Roundwood + (Total),1200000,1350000,1158861,1307235,1252342,1719584,1718411,1587411,1770411,1939411
Gambia,Roundwood + (Total),0,0,0,207,30,16,2318,2318,432,1094
Georgia,Roundwood + (Total),0,0,0,0,4985,55198,55198,55337,2674,941
Germany,Roundwood + (Total),4304200,4832500,4523706,8266756,5858630,4607000,5621000,6889000,7635124,7757000
Ghana,Roundwood + (Total),338900,201000,141285,183686,169091,1332,1315,1315,1315,1390
Gibraltar,Roundwood + (Total),0,0,89,80,0,0,0,0,0,0
Greece,Roundwood + (Total),2600,12400,49052,108792,186518,18989,16429,16026,27280,35790
Greenland,Roundwood + (Total),0,0,0,0,0,31,31,31,31,31
Guadeloupe,Roundwood + (Total),0,0,496,485,0,77,77,77,77,77
Guatemala,Roundwood + (Total),16800,12100,2416,4212,899,14797,10282,36185,18303,14833
Guinea,Roundwood + (Total),8000,8000,12873,14855,21221,31700,22988,22988,22988,22988
Guinea-Bissau,Roundwood + (Total),3676,3446,5850,11351,9025,25002,6961,6961,6961,6961
Guyana,Roundwood + (Total),5800,8400,1800,11200,11600,66196,71596,123196,200044,171044
Haiti,Roundwood + (Total),0,0,0,59,0,0,0,0,0,0
Honduras,Roundwood + (Total),26200,80700,8633,4865,56555,20000,12414,12414,68503,68503
Hungary,Roundwood + (Total),1458000,1451000,1110287,1044702,1400903,1753000,1479000,1117000,1309000,1274000
Iceland,Roundwood + (Total),0,0,3239,0,3646,0,0,0,0,0
India,Roundwood + (Total),46338,21710,42860,36736,4003,5697,4162,7337,3246,3246
Indonesia,Roundwood + (Total),168600,67900,45682,135953,121835,801513,935500,687001,685554,685554
Iran (Islamic Republic of),Roundwood + (Total),0,0,0,30,0,46,46,46,46,46
Ireland,Roundwood + (Total),271846,262964,37840,277452,328608,341645,255260,337917,308890,308006
Israel,Roundwood + (Total),0,0,20,0,0,485,485,485,485,485
Italy,Roundwood + (Total),10000,12000,35637,41609,41932,10884,17039,15113,16706,17449
Jamaica,Roundwood + (Total),0,0,0,66,44,0,0,0,0,0
Japan,Roundwood + (Total),16500,13400,30127,34065,32748,7700,8700,23700,31700,20000
Jordan,Roundwood + (Total),0,0,29,0,13,0,1792,1792,1792,1792
Kazakhstan,Roundwood + (Total),0,0,0,0,7066,0,60,60,0,0
Kenya,Roundwood + (Total),0,0,746,0,0,1353,5438,5438,875,2062
