countries,item,1988,1989,1990,1991,1992,2003,2004,2005,2006,2007
Albania,"Aquatic Animals, Others",0,0,0,0,0,0,35,18,23,0
Albania,Bovine Meat,18700,19800,22000,21100,23400,40000,39600,40800,48651,49775
Albania,"Butter, Ghee",3900,3900,2382,1800,1500,800,800,800,800,800
Albania,Cephalopods,0,0,0,0,0,225,278,186,271,210
Albania,Cheese,14300,13700,13316,9700,8300,14303,14250,14250,14200,14200
Albania,Crustaceans,220,208,45,20,15,204,314,251,205,223
Albania,Demersal Fish,2238,1694,3584,1082,1603,1195,1867,1780,2428,1948
Albania,Eggs,13700,15600,16500,13000,13000,26600,29000,27300,26500,27200
Albania,"Fats, Animals, Raw",2163,2272,2225,2021,2328,3086,3247,3300,3600,3812
Albania,Fish Meal,0,0,0,0,0,30,80,30,40,20
Albania,Freshwater Fish,2838,2864,2167,978,1016,1563,1858,2146,2125,2587
Albania,Hides and Skins,7110,7657,7133,7442,8569,13120,13524,13408,14868,15579
Albania,Honey,413,541,393,363,238,1235,1990,1816,2114,2071
Albania,"Marine Fish, Other",1029,2485,714,571,48,4,720,944,900,772
Albania,"Meat, Other",0,0,100,0,100,100,100,100,100,100
Albania,Milk - Excluding Butter,442130,460125,517520,527410,612100,1059007,1064007,1076007,1102007,1016007
Albania,"Milk, Skimmed",80040,80224,48760,36800,30360,16100,16100,16100,16100,16100
Albania,"Milk, Whole",442130,460125,517520,527410,612100,1059007,1064007,1076007,1102007,1016007
Albania,"Molluscs, Other",3607,2037,4624,710,357,860,800,860,1360,1360
Albania,Mutton and Goat Meat,10900,12000,12000,12500,14800,19500,21400,20900,20990,22000
Albania,"Offals, Edible",6587,7037,6696,6767,7971,11395,12018,11943,12785,13427
Albania,Pelagic Fish,4627,2673,3881,510,54,222,246,288,387,405
Albania,Pigmeat,12000,12000,13300,9000,10600,8600,10100,11300,11250,12500
Albania,Poultry Meat,6000,6750,6700,6300,2500,8000,9000,9000,10000,13000
Albania,Whey,62010,59345,58500,42380,36140,70200,70200,70200,70200,70200
Albania,Wool (Clean Eq.),3200,3200,4638,4480,4668,4700,4948,5168,4864,5780
Algeria,Bovine Meat,81000,85000,89500,94270,96500,121000,125000,120000,122000,123000
Algeria,"Butter, Ghee",972,990,1017,1040,1062,1582,2295,2295,2295,2295
Algeria,Cephalopods,0,755,650,550,650,1480,1340,1899,1364,2319
Algeria,Cheese,990,1001,1012,1023,1034,1540,1540,1540,1540,1540
