; historical inputs for Hector v 3.1 coupled with GCAM,,,,,,,,,,,,,,,,,,,,,,,
; there should be no emissions after the 2005 (def_switch_year),,,,,,,,,,,,,,,,,,,,,,,
; date March Tues 21 2023,,,,,,,,,,,,,,,,,,,,,,,
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  Tg CH4 year-1,  Tg CO year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  Gg S year-1
1762,0.003042907,0.101025937,0,0,2.101748109,0,0.010071225,20.45168738,349.2496972,0,0,0,8.32E-08,0,0,1.51E-06,0.068538493,7.072547337,60.02708933,3.805606722,15.52593531,0,1235.176016
1763,0.003044015,0.102884523,0,0,2.107029758,0,0.010071225,20.54517934,350.0593349,0,0,0,6.68E-07,0,0,1.24E-05,0.06983334,7.067982584,60.12706627,3.846149431,15.52676249,0,1242.431334
1764,0.003045122,0.104777302,0,0,2.071549227,0,0.010071225,20.26091721,342.0446107,0,0,0,1.27E-06,0,0,2.50E-05,0.07115265,6.89874574,58.43835717,3.829003368,14.95869898,0,1212.823098
1765,0.003046229,0.106704903,0,0,2.123600022,0,0.010071225,20.919155,352.9327258,0,0,0,1.39E-06,0,0,3.03E-05,0.072496884,7.112382325,60.62945786,3.878155223,15.67992411,0,1250.725203
1766,0.003396267,0.108667966,0,0,2.110459977,0,0.010071225,20.8535919,349.380645,0,0,0,1.42E-06,0,0,3.44E-05,0.073866514,7.036296531,59.85878463,3.884852898,15.35883081,0,1244.142077
1767,0.003397374,0.110667143,0,0,2.112460701,0,0.010071225,20.99917946,349.616099,0,0,0,1.46E-06,0,0,3.84E-05,0.07526202,7.045382427,59.8910269,3.880476349,15.4005645,0,1243.308056
1768,0.003398482,0.1127031,0,0,2.18313204,0,0.010071225,21.65945211,362.6536848,0,0,0,1.49E-06,0,0,4.25E-05,0.07668389,7.223617821,62.36582555,4.039005154,16.0637302,0,1294.705423
1769,0.003399589,0.114776512,0,0,2.137633742,0,0.010071225,21.49633535,355.0254185,0,0,0,1.53E-06,0,0,4.65E-05,0.078132622,7.157863703,60.95040361,3.914619863,15.73509479,0,1273.362221
1770,0.003400696,0.116888069,0,0,2.139364739,0,0.010071225,21.63439757,355.3605476,0,0,0,1.57E-06,0,0,5.06E-05,0.079608724,7.155978284,60.96602721,3.927122991,15.74271509,0,1277.49221
1771,0.003768892,0.119038473,0,0,2.100909701,0,0.010071225,21.4289211,347.8619883,0,0,0,1.60E-06,0,0,5.47E-05,0.081112713,7.069218405,59.42424033,3.843192573,15.32197739,0,1230.128239
1772,0.003770005,0.121228438,0,0,2.087077541,0,0.010071225,21.39461572,344.6134738,0,0,0,1.64E-06,0,0,5.87E-05,0.082645116,7.043230562,58.72495295,3.812980037,15.11418329,0,1217.836348
1773,0.003771118,0.123458692,0,0,2.092755603,0,0.010071225,21.59523139,345.7768091,0,0,0,1.67E-06,0,0,6.28E-05,0.084206469,7.104503735,58.91656885,3.795742519,15.20466379,0,1220.686645
1774,0.003772231,0.125729977,0,0,2.154900741,0,0.010071225,22.25970773,358.103585,0,0,0,1.71E-06,0,0,6.68E-05,0.08579732,7.347701469,61.31335787,3.892106055,15.87559318,0,1266.428616
1775,0.003773344,0.128043046,0,0,2.148996597,0,0.010071225,22.20096329,355.0471729,0,0,0,1.75E-06,0,0,7.09E-05,0.087418226,7.26964482,60.54083046,3.918102925,15.5891357,0,1250.604504
1776,0.004161709,0.13039867,0,0,2.112143132,0,0.010071225,22.14194213,348.8985525,0,0,0,1.78E-06,0,0,7.49E-05,0.089069754,7.261469977,59.3811448,3.777483547,15.37007702,0,1235.260121
1777,0.004162822,0.132797629,0,0,2.170244784,0,0.010071225,22.56871006,357.545361,0,0,0,1.82E-06,0,0,7.90E-05,0.090752483,7.355973763,60.89349007,3.937981414,15.67345753,0,1262.643552
1778,0.004163935,0.135240723,0,0,2.198001402,0,0.010071225,22.85608093,362.7554135,0,0,0,1.85E-06,0,0,8.30E-05,0.092467003,7.434606067,61.78348695,4.021077007,15.89945625,0,1282.280293
1779,0.004165048,0.137728763,0,0,2.159615777,0,0.010071225,22.82063569,355.9261715,0,0,0,1.89E-06,0,0,8.71E-05,0.094213914,7.418773457,60.50081488,3.865645204,15.62745786,0,1253.809198
1780,0.00416717,0.140262576,0,0,2.189267588,0,0.010071225,23.24616665,361.6140422,0,0,0,1.92E-06,0,0,9.10E-05,0.095993828,7.569429121,61.61859566,3.871147964,16.0183808,0,1274.797709
1781,0.004659413,0.142843003,0,0,2.1894412,0,0.010071225,23.24965548,360.0900539,0,0,0,1.96E-06,0,0,9.52E-05,0.097807369,7.505783353,61.19330647,3.920723923,15.80695227,0,1277.536252
1782,0.004660532,0.145470903,0,0,2.160522701,0,0.010071225,23.34175812,356.0465546,0,0,0,2.00E-06,0,0,9.92E-05,0.099655171,7.519625788,60.48572145,3.793838185,15.71282083,0,1261.050876
1783,0.004662661,0.148147149,0,0,2.15072559,0,0.010071225,23.37991679,354.2869243,0,0,0,2.03E-06,0,0,1.03E-04,0.101537883,7.496232273,60.10171272,3.788738178,15.60726047,0,1258.691216
1784,0.00466378,0.150872629,0,0,2.140542212,0,0.010071225,23.2940423,350.5694963,0,0,0,2.07E-06,0,0,1.07E-04,0.103456163,7.3811564,59.21225989,3.835360348,15.22814126,0,1241.091384
1785,0.004666993,0.153648251,0,0,2.165839691,0,0.010071225,23.80210554,356.8051254,0,0,0,2.10E-06,0,0,1.11E-04,0.105410684,7.538152323,60.49447936,3.821649192,15.73271148,0,1266.56815
1786,0.00529538,0.156474937,0,0,2.158683485,0,0.010071225,23.831995,354.2058773,0,0,0,2.14E-06,0,0,1.15E-04,0.107402131,7.491084254,59.91468241,3.826316215,15.46715712,0,1263.905903
1787,0.005297508,0.159353625,0,0,2.185179294,0,0.010071225,24.17652818,358.7933683,0,0,0,2.18E-06,0,0,1.19E-04,0.1094312,7.55517197,60.75335708,3.885107996,15.71033146,0,1281.331419
1788,0.005298627,0.162285272,0,0,2.255223484,0,0.010071225,24.85592892,371.3570923,0,0,0,2.21E-06,0,0,1.23E-04,0.111498603,7.730934741,63.12433047,4.038519355,16.34335434,0,1326.080725
1789,0.005300755,0.165270854,0,0,2.207664632,0,0.010071225,24.71707284,363.4416446,0,0,0,2.25E-06,0,0,1.28E-04,0.113605064,7.663516243,61.63229238,3.911091424,16.00040861,0,1300.935055
1790,0.005302883,0.168311362,0,0,2.216436996,0,0.010071225,24.94220857,364.8802164,0,0,0,2.28E-06,0,0,1.32E-04,0.115751321,7.680254371,61.84599181,3.937203207,16.05674391,0,1304.800481
1791,0.005920183,0.171407806,0,0,2.172583556,0,0.010071225,24.77843217,356.6583862,0,0,0,2.32E-06,0,0,1.36E-04,0.117938125,7.556943543,60.2187392,3.848117366,15.61644988,0,1284.768804
1792,0.006098811,0.174561216,0,0,2.161650793,0,0.010071225,24.81889294,354.2515376,0,0,0,2.36E-06,0,0,1.40E-04,0.120166243,7.499155045,59.70568574,3.852168551,15.44666919,0,1279.936623
1793,0.006105082,0.17777264,0,0,2.153273834,0,0.010071225,25.03153141,353.3723093,0,0,0,2.39E-06,0,0,1.44E-04,0.122436456,7.518120739,59.5849395,3.798134648,15.47797954,0,1276.675891
1794,0.006092419,0.181043144,0,0,2.213843116,0,0.010071225,25.76753778,365.721914,0,0,0,2.43E-06,0,0,1.48E-04,0.124749558,7.731535991,62.03822453,3.901984421,16.16525997,0,1323.391544
1795,0.006095933,0.184373817,0,0,2.202692273,0,0.010071225,25.77334281,362.1921227,0,0,0,2.46E-06,0,0,1.52E-04,0.127106359,7.626169221,61.24273214,3.919106621,15.88313195,0,1307.117791
1796,0.006396386,0.187765764,0,0,2.153154616,0,0.010071225,25.74058407,354.4783029,0,0,0,2.50E-06,0,0,1.56E-04,0.129507686,7.581863097,59.86424243,3.749609514,15.6283698,0,1286.414837
1797,0.006712627,0.191220113,0,0,2.213475036,0,0.010071225,26.23006226,363.5482372,0,0,0,2.54E-06,0,0,1.60E-04,0.131954379,7.636302582,61.47137695,3.940974102,15.93865305,0,1322.1792
1798,0.006990649,0.194738012,0,0,2.234056283,0,0.010070485,26.54644012,367.6501028,0,0,0,2.57E-06,0,0,1.64E-04,0.134447296,7.671017716,62.19763903,4.015700361,16.12667274,0,1344.494311
1799,0.007363034,0.198320631,0,0,2.207292165,0,0.010071964,26.70648817,363.4860469,0,0,0,2.61E-06,0,0,1.68E-04,0.13698731,7.67446285,61.4962302,3.882903388,16.03734279,0,1332.732765
1800,0.007853248,0.201969159,0,0,2.215974055,0,0.010071225,27.05634308,365.8466368,0,0,0,2.64E-06,0,0,1.72E-04,0.13957531,7.740645322,62.00320914,3.867691465,16.2421417,0,1351.401885
1801,0.007792363,0.20568481,0,0,2.21940169,0,0.010071225,27.12488718,364.9170684,0,0,0,2.68E-06,0,0,1.76E-04,0.142212204,7.701186978,61.66564779,3.921843763,16.06373322,0,1346.312669
1802,0.010116776,0.209468818,0,0,2.202692661,0,0.010071225,27.33978432,362.9627075,0,0,0,2.72E-06,0,0,1.80E-04,0.144898914,7.763054085,61.32615659,3.814905719,16.07582361,0,1365.792459
1803,0.008763958,0.213322441,0,0,2.180015828,0,0.010071225,27.32049985,358.65078,0,0,0,2.75E-06,0,0,1.84E-04,0.147636382,7.720863757,60.40434182,3.773697199,15.83103088,0,1340.023262
1804,0.00956559,0.21724696,0,0,2.197298087,0,0.010071225,27.46474997,359.528696,0,0,0,2.79E-06,0,0,1.88E-04,0.150425568,7.68708673,60.36470275,3.871473305,15.67624811,0,1347.990682
1805,0.009351564,0.221243678,0,0,2.215042398,0,0.010071225,27.9507982,364.3037043,0,0,0,2.82E-06,0,0,1.92E-04,0.153267447,7.835162209,61.31991146,3.843518327,16.0941548,0,1367.021932
1806,0.009786482,0.225313924,0,0,2.222822585,0,0.010071225,28.13437245,364.3432293,0,0,0,2.86E-06,0,0,1.96E-04,0.156163016,7.843541453,61.22344968,3.877012285,15.95144317,0,1370.297233
1807,0.010470139,0.229459052,0,0,2.239871982,0,0.010071225,28.45865603,367.2349328,0,0,0,2.90E-06,0,0,2.00E-04,0.159113289,7.906227329,61.70646914,3.906741383,16.11756408,0,1389.725529
1808,0.009785087,0.233680437,0,0,2.311936484,0,0.010071225,29.18524117,380.035272,0,0,0,2.93E-06,0,0,2.04E-04,0.162119299,8.095303457,64.08195973,4.070358273,16.7315469,0,1425.575123
1809,0.009793704,0.237979484,0,0,2.26744264,0,0.010071225,29.12865813,372.8486855,0,0,0,2.97E-06,0,0,2.08E-04,0.1651821,8.062766978,62.71002213,3.940068496,16.44016599,0,1403.131587
1810,0.010412685,0.242357621,0,0,2.279523716,0,0.010071225,29.42453242,374.7180119,0,0,0,3.00E-06,0,0,2.12E-04,0.168302763,8.107079152,62.97351665,3.9615916,16.52538808,0,1414.194561
1811,0.011014901,0.246816304,0,0,2.252530236,0,0.010071225,29.40578756,369.2694863,0,0,0,3.04E-06,0,0,2.17E-04,0.171482384,8.026948341,61.829606,3.9187457,16.18886557,0,1403.686743
1812,0.011395912,0.251357013,0,0,2.228006935,0,0.010071225,29.4202985,364.5806875,0,0,0,3.07E-06,0,0,2.21E-04,0.174722074,7.965169636,60.85746997,3.875988658,15.92905063,0,1394.884132
1813,0.011449081,0.255981258,0,0,2.231996859,0,0.010071225,29.77847603,365.9138874,0,0,0,3.11E-06,0,0,2.25E-04,0.178022969,8.032995952,61.1361302,3.844088557,16.06491504,0,1400.325553
1814,0.011703716,0.260690576,0,0,2.291579691,0,0.010071225,30.54785186,377.9855417,0,0,0,3.14E-06,0,0,2.29E-04,0.181386226,8.255365792,63.49192823,3.946873452,16.71992349,0,1449.11988
1815,0.012094117,0.265486531,0,0,2.287324694,0,0.010071225,30.64433954,375.5806648,0,0,0,3.18E-06,0,0,2.33E-04,0.184813022,8.178894558,62.8715757,3.977998266,16.48749688,0,1442.834604
1816,0.013382563,0.270370719,0,0,2.261022,0,0.010071225,30.79985622,371.6298228,0,0,0,3.22E-06,0,0,2.37E-04,0.188304559,8.188247477,62.14643252,3.866008445,16.39503385,0,1449.517631
1817,0.013970106,0.275344761,0,0,2.296180569,0,0.010071225,31.19839541,376.4429441,0,0,0,3.25E-06,0,0,2.41E-04,0.191862058,8.220825384,62.94153101,3.981202576,16.51722865,0,1472.005827
1818,0.014054847,0.280410312,0,0,2.335490105,0,0.010071225,31.68760832,383.9142096,0,0,0,3.29E-06,0,0,2.45E-04,0.195486767,8.306817108,64.26768049,4.109295846,16.84964888,0,1503.330753
1819,0.01412101,0.285569054,0,0,2.304129482,0,0.010071225,31.84544135,378.3325838,0,0,0,3.32E-06,0,0,2.49E-04,0.199179954,8.302878859,63.25758927,3.96351919,16.66519821,0,1480.397209
1820,0.014336733,0.290822702,0,0,2.321048766,0,0.010071225,32.33339467,382.4197483,0,0,0,3.36E-06,0,0,2.53E-04,0.202942914,8.416077975,64.0766433,3.958562233,16.96356441,0,1500.127423
1821,0.014562069,0.296173002,0,0,2.333483777,0,0.010071225,32.52138863,382.8975341,0,0,0,3.40E-06,0,0,2.57E-04,0.206776965,8.396299171,63.98744909,4.029731628,16.86010032,0,1506.00016
1822,0.015133379,0.301621733,0,0,2.302515118,0,0.010071225,32.73451052,378.6708004,0,0,0,3.43E-06,0,0,2.61E-04,0.21068345,8.447852069,63.22724653,3.871133523,16.79629808,0,1499.477254
1823,0.016038149,0.307170704,0,0,2.282471765,0,0.010071225,32.75571509,374.3931813,0,0,0,3.47E-06,0,0,2.65E-04,0.214663737,8.395261064,62.26076437,3.846052063,16.53271228,0,1499.604752
1824,0.016501009,0.31282176,0,0,2.310947811,0,0.010071225,33.0519787,377.0407114,0,0,0,3.50E-06,0,0,2.69E-04,0.218719221,8.395833943,62.5634338,3.956577313,16.47072526,0,1512.912552
1825,0.017222663,0.318576779,0,0,2.322703112,0,0.010071225,33.52533882,380.3167498,0,0,0,3.54E-06,0,0,2.73E-04,0.222851322,8.516236489,63.18578955,3.919068065,16.80867752,0,1538.203336
1826,0.01738223,0.324437675,0,0,2.320968834,0,0.010071225,33.7481029,378.8222655,0,0,0,3.57E-06,0,0,2.77E-04,0.227061488,8.523620414,62.81594151,3.911604483,16.62077908,0,1531.982813
1827,0.018639877,0.330406393,0,0,2.346337782,0,0.010071225,34.15505001,382.4773392,0,0,0,3.61E-06,0,0,2.81E-04,0.231351194,8.585850324,63.38999011,3.962793591,16.79991923,0,1566.092214
1828,0.018824746,0.336484919,0,0,2.420774153,0,0.010071225,34.99912851,395.9754325,0,0,0,3.64E-06,0,0,2.85E-04,0.235721941,8.801495947,65.90535949,4.116354977,17.4805645,0,1618.020723
1829,0.018664196,0.342675273,0,0,2.379376332,0,0.010071225,35.01640513,389.1746282,0,0,0,3.68E-06,0,0,2.89E-04,0.240175262,8.767229394,64.57289824,4.000350816,17.19408165,0,1597.238302
1830,0.024933734,0.348979511,0,0,2.403159831,0,0.010071225,35.40215534,392.1065329,0,0,0,3.72E-06,0,0,2.93E-04,0.244712716,8.818806446,64.94076179,4.03843029,17.31425157,0,1705.903254
1831,0.023660178,0.355399729,0,0,2.361347125,0,0.010071225,35.37418705,384.2012507,0,0,0,3.75E-06,0,0,2.97E-04,0.249335894,8.731507392,63.33682174,3.947409453,16.87772867,0,1661.03313
1832,0.023685925,0.36193806,0,0,2.353863299,0,0.010071225,35.56272349,382.363398,0,0,0,3.79E-06,0,0,3.01E-04,0.254046413,8.712430009,62.87089656,3.946175053,16.73898675,0,1660.610583
1833,0.024226693,0.368596678,0,0,2.356959381,0,0.010070485,35.98083111,383.4537928,0,0,0,3.82E-06,0,0,3.05E-04,0.258845925,8.790922957,63.0695837,3.905335594,16.86449692,0,1673.874936
1834,0.024702586,0.375377795,0,0,2.412445466,0,0.010071964,36.76106097,394.1429023,0,0,0,3.86E-06,0,0,3.09E-04,0.26373611,9.001420472,65.10499264,3.989061294,17.45428534,0,1721.269347
1835,0.025273638,0.382283665,0,0,2.405456375,0,0.010071225,36.88278973,390.5551392,0,0,0,3.90E-06,0,0,3.13E-04,0.268718682,8.925548286,64.23544317,3.998558037,17.17048679,0,1718.222125
1836,0.029221069,0.389316584,0,0,2.404187956,0,0.010071225,37.24729235,389.9786644,0,0,0,3.93E-06,0,0,3.17E-04,0.273795386,8.993015086,64.08016333,3.917445996,17.23500429,0,1783.083419
1837,0.029260399,0.396478888,0,0,2.440210174,0,0.010071225,37.69980678,394.7565038,0,0,0,3.97E-06,0,0,3.21E-04,0.278968001,9.027059824,64.82242714,4.040217213,17.35383524,0,1798.088197
1838,0.030288693,0.403772957,0,0,2.477311746,0,0.010071225,38.24210962,401.296187,0,0,0,4.00E-06,0,0,3.25E-04,0.284238338,9.122535895,65.94724657,4.142172855,17.64153847,0,1841.543139
1839,0.031310557,0.411201217,0,0,2.452638138,0,0.010071225,38.51117556,396.9116369,0,0,0,4.04E-06,0,0,3.29E-04,0.289608243,9.139608329,65.11131218,4.015311872,17.50517633,0,1843.080824
1840,0.033542974,0.418766135,0,0,2.443877522,0,0.010071225,38.88776194,395.8809162,0,0,0,4.07E-06,0,0,3.33E-04,0.295079598,9.211326299,64.92298176,3.92426914,17.57513248,0,1874.141828
1841,0.034601229,0.426470225,0,0,2.490489852,0,0.010071225,39.38162317,402.3727418,0,0,0,4.11E-06,0,0,3.37E-04,0.30065432,9.249453202,65.94544518,4.089445548,17.74554357,0,1916.264207
1842,0.03663998,0.434316049,0,0,2.449170469,0,0.010070485,39.61872888,396.9951221,0,0,0,4.14E-06,0,0,3.41E-04,0.30633436,9.261381852,64.92167359,3.936168061,17.59096172,0,1931.462508
1843,0.037450386,0.442306214,0,0,2.411136271,0,0.010071964,39.65326382,389.7367809,0,0,0,4.18E-06,0,0,3.45E-04,0.31212171,9.185852612,63.42406091,3.846066212,17.21821832,0,1929.660398
1844,0.039846973,0.450443374,0,0,2.443825896,0,0.010071225,40.04426499,392.7074417,0,0,0,4.22E-06,0,0,3.49E-04,0.318018395,9.178913526,63.7624543,3.965309781,17.1801219,0,1991.445647
1845,0.043792129,0.458730235,0,0,2.471371875,0,0.010071225,40.66967667,397.850056,0,0,0,4.25E-06,0,0,3.53E-04,0.324026483,9.307905911,64.68556723,3.957876345,17.5993633,0,2080.381092
1846,0.044197374,0.46716955,0,0,2.471198742,0,0.010071225,40.97519975,395.9082622,0,0,0,4.29E-06,0,0,3.57E-04,0.330148076,9.302498358,64.24405153,3.94954154,17.39887857,0,2072.290434
1847,0.047464619,0.475764124,0,0,2.521115228,0,0.010071225,41.61647168,402.9851575,0,0,0,4.32E-06,0,0,3.61E-04,0.336385321,9.401962019,65.44362075,4.0405661,17.76051419,0,2154.230603
1848,0.047117807,0.484516814,0,0,2.5773718,1.49E-05,0.010070485,42.44947063,413.5582929,0,0,0,4.36E-06,0,0,3.65E-04,0.342740401,9.573238567,67.39824375,4.1550565,18.30069373,0,2204.416735
1849,0.048851442,0.493430528,0,0,2.552394089,1.20E-04,0.010071964,42.63396461,408.9399341,0,0,0,4.39E-06,0,0,3.69E-04,0.349215542,9.543358834,66.42707154,4.087020956,18.07478627,0,2224.89572
1850,0.051384895,0.502508228,0,0,2.571124479,2.25E-04,0.010071225,43.14236365,411.4628743,0,0,0,4.44E-06,0,0,3.74E-04,0.355813014,9.604162557,66.78304875,4.096904208,18.22682479,0,2275.776711
1851,0.051562308,0.494656367,0,0,2.526692589,2.41E-04,0.010071225,43.15191371,402.2448153,0,0,0,4.48E-06,0,0,3.78E-04,0.363793441,9.478471328,64.95004659,4.010397678,17.72630049,0,2256.815147
1852,0.05364238,0.550685869,0,0,2.50763416,2.42E-04,0.010071225,43.34412933,397.49852,0,0,0,4.51E-06,0,0,3.83E-04,0.372424224,9.424520247,63.95789986,3.958451611,17.47926155,0,2277.634405
1853,0.055952349,0.548631086,0,0,2.527811743,2.43E-04,0.010071225,43.88435963,400.3388041,0,0,0,4.55E-06,0,0,3.87E-04,0.380109709,9.493187126,64.44555418,3.968326235,17.65848988,0,2326.420616
1854,0.065895655,0.546739774,0,0,2.610048543,2.44E-04,0.010071225,44.80907906,413.3991315,0,0,0,4.58E-06,0,0,3.90E-04,0.388118038,9.708926054,66.79469522,4.086374133,18.34043133,0,2535.158195
1855,0.066560595,0.543758287,0,0,2.593264313,2.45E-04,0.010070485,44.9570539,408.1104539,0,0,0,4.62E-06,0,0,3.95E-04,0.395154931,9.60821845,65.65156398,4.071657216,17.9916486,0,2531.882071
1856,0.071195717,0.549725266,0,0,2.573430007,2.47E-04,0.010071964,45.32147323,404.8549167,0,0,0,4.65E-06,0,0,3.98E-04,0.401213616,9.648967408,65.0425347,3.941501863,17.95411805,0,2598.32335
1857,0.071893947,0.555060913,0,0,2.636452577,2.49E-04,0.010071225,46.01300694,414.6731918,0,0,0,4.69E-06,0,0,4.03E-04,0.40752619,9.717987449,66.72779877,4.159141007,18.29156565,0,2646.996287
1858,0.07302816,0.55973691,0,0,2.660122642,2.51E-04,0.010071225,46.54057729,419.0140236,0,0,0,4.73E-06,0,0,4.07E-04,0.412517456,9.773872717,67.47060376,4.240872485,18.4792763,0,2684.853418
1859,0.077852113,0.567385369,0,0,2.64820325,2.53E-04,0.010071225,46.94962615,416.2997485,0,0,0,4.76E-06,0,0,4.10E-04,0.416997408,9.815633788,66.95694734,4.119710729,18.44950598,0,2765.351504
1860,0.08580579,0.57190571,0,0,2.648404731,2.55E-04,0.010810676,47.37614023,416.0639966,0,0,0,4.79E-06,0,0,4.14E-04,0.420752578,9.868462594,66.84953493,4.060976263,18.520468,0,2898.377784
1861,0.090437572,0.583095346,0,0,2.670268663,2.57E-04,0.010810691,48.2346867,417.2441372,0,0,0,4.83E-06,0,0,4.19E-04,0.42335986,9.857135646,66.88575551,4.161212988,18.43711983,0,2971.278843
1862,0.091865591,0.522956563,0,0,2.648564983,2.60E-04,0.010071254,49.13056212,414.1628066,0,0,0,4.87E-06,0,0,4.23E-04,0.425968395,9.918881972,66.35896016,4.042449359,18.41589321,0,2976.388043
1863,0.097488554,0.523134297,0,0,2.629269514,2.62E-04,0.010071254,49.71022253,408.1224194,0,0,0,4.91E-06,0,0,4.27E-04,0.428432683,9.868665854,65.0096354,3.971519356,18.09141101,0,3064.446907
1864,0.104725139,0.523481383,0,0,2.667755634,2.65E-04,0.010071254,50.66032473,411.3310643,0,0,0,4.94E-06,0,0,4.31E-04,0.431014196,9.887134077,65.39906664,4.087458726,18.0938173,0,3193.218259
1865,0.110936319,0.524250384,0,0,2.720201066,2.68E-04,0.010810706,51.9800751,420.489005,0,0,0,4.98E-06,0,0,4.35E-04,0.433438772,10.07353478,67.10347351,4.157661467,18.66656838,0,3327.080176
1866,0.114738508,0.524386363,0,0,2.710298337,2.71E-04,0.01081072,52.74699293,417.1011849,0,0,0,5.01E-06,0,0,4.39E-04,0.435744776,10.06454912,66.37528156,4.133671178,18.39468019,0,3388.258078
1867,0.12258204,0.522876455,0,0,2.761022671,2.74E-04,0.010070544,53.94102178,424.2969753,0,0,0,5.05E-06,0,0,4.43E-04,0.438210649,10.1891331,67.66026449,4.231180961,18.76835617,0,3565.435535
1868,0.125609442,0.521415398,0,0,2.825140562,2.77E-04,0.010072023,55.28767356,434.9302283,0,0,0,5.08E-06,0,0,4.47E-04,0.441434256,10.37220092,69.64729381,4.363304735,19.30124757,0,3668.308732
