# File: A42.globaltech_eff.csv
# Title: Aggregate building default efficiencies
# Units: Unitless
# Column types: ccccnnnnnnnnn 
# ----------
supplysector,subsector,technology,minicam.energy.input,1971,2005,2020,2035,2050,2065,2080,2095,2100
building,biomass,biomass,delivered biomass,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
building,coal,coal,delivered coal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
building,district heat,district heat,district heat,1,1,1,1,1,1,1,1,1
building,electricity,electricity,elect_td_bld,1,1,1.078,1.161,1.252,1.349,1.454,1.567,1.606
building,gas,gas,delivered gas,0.7,0.85,0.88,0.9,0.92,0.94,0.95,0.95,0.95
building,refined liquids,refined liquids,refined liquids enduse,0.7,0.85,0.88,0.9,0.92,0.94,0.95,0.95,0.95
building,traditional biomass,traditional biomass,traditional biomass,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
