# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
1,Forest,GLU228,1950,15.88918197
1,Forest,GLU229,1700,0.263410399
1,Forest,GLU229,1750,1.082212434
1,Forest,GLU229,1800,1.901014469
1,Forest,GLU229,1850,5.240520051
1,Forest,GLU229,1900,16.84286826
1,Forest,GLU229,1950,33.64102704
1,Forest,GLU230,1700,0.043125905
1,Forest,GLU230,1750,0.177181274
1,Forest,GLU230,1800,0.311236644
1,Forest,GLU230,1850,0.857984986
1,Forest,GLU230,1900,2.75753703
1,Forest,GLU230,1950,5.507754163
1,Forest,GLU231,1700,0.018268267
1,Forest,GLU231,1750,0.075054536
1,Forest,GLU231,1800,0.131840805
1,Forest,GLU231,1850,0.363445095
1,Forest,GLU231,1900,1.168101218
1,Forest,GLU231,1950,2.333101705
1,Forest,GLU232,1700,0.098566366
1,Forest,GLU232,1750,0.404956477
1,Forest,GLU232,1800,0.711346589
1,Forest,GLU232,1850,1.960966695
1,Forest,GLU232,1900,6.302485896
1,Forest,GLU232,1950,12.58824181
1,Forest,GLU233,1700,0.115613553
1,Forest,GLU233,1750,0.47499425
1,Forest,GLU233,1800,0.834374946
1,Forest,GLU233,1850,2.300118545
1,Forest,GLU233,1900,7.392509382
1,Forest,GLU233,1950,14.76539531
2,Forest,GLU087,1700,1.416810334
2,Forest,GLU087,1750,1.554350113
2,Forest,GLU087,1800,1.691889891
2,Forest,GLU087,1850,2.160990523
2,Forest,GLU087,1900,3.629862561
2,Forest,GLU087,1950,6.93856256
2,Forest,GLU100,1700,0.014192116
2,Forest,GLU100,1750,0.015569845
2,Forest,GLU100,1800,0.016947574
2,Forest,GLU100,1850,0.021646531
2,Forest,GLU100,1900,0.036360146
2,Forest,GLU100,1950,0.069503224
2,Forest,GLU170,1700,0.317990285
2,Forest,GLU170,1750,0.348859846
2,Forest,GLU170,1800,0.379729407
2,Forest,GLU170,1850,0.485014808
2,Forest,GLU170,1900,0.814689871
2,Forest,GLU170,1950,1.557297706
2,Forest,GLU171,1700,0.214536507
2,Forest,GLU171,1750,0.23536308
2,Forest,GLU171,1800,0.256189653
2,Forest,GLU171,1850,0.327221892
2,Forest,GLU171,1900,0.549641696
2,Forest,GLU171,1950,1.050652256
2,Forest,GLU177,1700,4.071973427
2,Forest,GLU177,1750,4.467268626
2,Forest,GLU177,1800,4.862563825
2,Forest,GLU177,1850,6.210779081
2,Forest,GLU177,1900,10.43238007
2,Forest,GLU177,1950,19.94172521
2,Forest,GLU179,1700,0.526680542
2,Forest,GLU179,1750,0.577809139
2,Forest,GLU179,1800,0.628937736
2,Forest,GLU179,1850,0.803319705
2,Forest,GLU179,1900,1.349353498
2,Forest,GLU179,1950,2.579319051
2,Forest,GLU183,1700,0.03298624
2,Forest,GLU183,1750,0.036188447
2,Forest,GLU183,1800,0.039390654
2,Forest,GLU183,1850,0.050312276
2,Forest,GLU183,1900,0.084510618
2,Forest,GLU183,1950,0.161543916
3,Forest,GLU080,1700,0.078477333
3,Forest,GLU080,1750,0.08441452
3,Forest,GLU080,1800,0.090351706
3,Forest,GLU080,1850,0.120330196
3,Forest,GLU080,1900,0.191203673
3,Forest,GLU080,1950,0.368141929
3,Forest,GLU086,1700,2.061422306
3,Forest,GLU086,1750,2.217378788
3,Forest,GLU086,1800,2.373335271
3,Forest,GLU086,1850,3.160802489
3,Forest,GLU086,1900,5.02248868
3,Forest,GLU086,1950,9.670257044
3,Forest,GLU087,1700,0.036484919
3,Forest,GLU087,1750,0.039245178
3,Forest,GLU087,1800,0.042005437
3,Forest,GLU087,1850,0.055942745
3,Forest,GLU087,1900,0.088892553
3,Forest,GLU087,1950,0.171152966
3,Forest,GLU144,1700,0
3,Forest,GLU144,1750,0
3,Forest,GLU144,1800,0
3,Forest,GLU144,1850,0
3,Forest,GLU144,1900,0
3,Forest,GLU144,1950,0
4,Forest,GLU087,1700,0.029827256
4,Forest,GLU087,1750,0.032948237
4,Forest,GLU087,1800,0.036069217
4,Forest,GLU087,1850,0.024689524
4,Forest,GLU087,1900,0.04648231
4,Forest,GLU087,1950,0.16948784
4,Forest,GLU162,1700,0.01249503
4,Forest,GLU162,1750,0.013802449
4,Forest,GLU162,1800,0.015109869
4,Forest,GLU162,1850,0.010342766
4,Forest,GLU162,1900,0.019472051
4,Forest,GLU162,1950,0.071000684
4,Forest,GLU171,1700,0.428887057
4,Forest,GLU171,1750,0.473763738
4,Forest,GLU171,1800,0.518640419
4,Forest,GLU171,1850,0.355011447
4,Forest,GLU171,1900,0.668370604
4,Forest,GLU171,1950,2.437071016
4,Forest,GLU179,1700,0.049476348
4,Forest,GLU179,1750,0.054653315
4,Forest,GLU179,1800,0.059830283
4,Forest,GLU179,1850,0.040954069
4,Forest,GLU179,1900,0.077103135
4,Forest,GLU179,1950,0.281140156
4,Forest,GLU182,1700,0.429923976
4,Forest,GLU182,1750,0.474909155
4,Forest,GLU182,1800,0.519894334
4,Forest,GLU182,1850,0.355869757
4,Forest,GLU182,1900,0.669986521
4,Forest,GLU182,1950,2.442963114
4,Forest,GLU183,1700,0.886272276
4,Forest,GLU183,1750,0.979007547
4,Forest,GLU183,1800,1.071742819
4,Forest,GLU183,1850,0.733612259
4,Forest,GLU183,1900,1.381152277
4,Forest,GLU183,1950,5.036077535
4,Forest,GLU188,1700,0.844923076
4,Forest,GLU188,1750,0.933331766
4,Forest,GLU188,1800,1.021740456
4,Forest,GLU188,1850,0.699385441
4,Forest,GLU188,1900,1.316714358
4,Forest,GLU188,1950,4.801118392
4,Forest,GLU190,1700,0.067910671
4,Forest,GLU190,1750,0.075016517
4,Forest,GLU190,1800,0.082122363
4,Forest,GLU190,1850,0.056213087
4,Forest,GLU190,1900,0.105830883
4,Forest,GLU190,1950,0.385889768
4,Forest,GLU197,1700,0.133742493
4,Forest,GLU197,1750,0.147736664
4,Forest,GLU197,1800,0.161730836
4,Forest,GLU197,1850,0.110705406
4,Forest,GLU197,1900,0.208422122
4,Forest,GLU197,1950,0.759966865
4,Forest,GLU198,1700,0.005747623
4,Forest,GLU198,1750,0.006349026
4,Forest,GLU198,1800,0.00695043
4,Forest,GLU198,1850,0.004757597
4,Forest,GLU198,1900,0.008957002
4,Forest,GLU198,1950,0.032659798
4,Forest,GLU199,1700,0.003944624
4,Forest,GLU199,1750,0.00435737
4,Forest,GLU199,1800,0.004770117
4,Forest,GLU199,1850,0.003265164
4,Forest,GLU199,1900,0.006147238
4,Forest,GLU199,1950,0.022414592
5,Forest,GLU087,1700,0.025805524
5,Forest,GLU087,1750,0.027865241
5,Forest,GLU087,1800,0.029924958
5,Forest,GLU087,1850,0.008653301
5,Forest,GLU087,1900,0.023989971
5,Forest,GLU087,1950,0.150825872
5,Forest,GLU142,1700,0.967146471
5,Forest,GLU142,1750,1.044341089
5,Forest,GLU142,1800,1.121535707
5,Forest,GLU142,1850,0.324310764
5,Forest,GLU142,1900,0.899102655
5,Forest,GLU142,1950,5.652693103
5,Forest,GLU149,1700,0.235028666
5,Forest,GLU149,1750,0.253787922
5,Forest,GLU149,1800,0.272547178
5,Forest,GLU149,1850,0.078811564
5,Forest,GLU149,1900,0.218493169
5,Forest,GLU149,1950,1.37367499
5,Forest,GLU151,1700,0.007225595
5,Forest,GLU151,1750,0.007802319
5,Forest,GLU151,1800,0.008379044
5,Forest,GLU151,1850,0.00242294
5,Forest,GLU151,1900,0.006717237
5,Forest,GLU151,1950,0.042231526
5,Forest,GLU152,1700,0.0026573
5,Forest,GLU152,1750,0.002869397
5,Forest,GLU152,1800,0.003081495
5,Forest,GLU152,1850,0.000891066
5,Forest,GLU152,1900,0.002470345
5,Forest,GLU152,1950,0.015531155
5,Forest,GLU160,1700,0.144745944
5,Forest,GLU160,1750,0.156299114
5,Forest,GLU160,1800,0.167852284
5,Forest,GLU160,1850,0.048537289
5,Forest,GLU160,1900,0.134562309
5,Forest,GLU160,1950,0.84599843
5,Forest,GLU162,1700,1.236276821
5,Forest,GLU162,1750,1.334952585
5,Forest,GLU162,1800,1.433628349
5,Forest,GLU162,1850,0.414557559
5,Forest,GLU162,1900,1.149298276
5,Forest,GLU162,1950,7.225682631
5,Forest,GLU183,1700,5.968181115
5,Forest,GLU183,1750,6.444542736
5,Forest,GLU183,1800,6.920904358
5,Forest,GLU183,1850,2.001294979
5,Forest,GLU183,1900,5.548288339
5,Forest,GLU183,1950,34.88230297
5,Forest,GLU188,1700,0.002659645
5,Forest,GLU188,1750,0.00287193
5,Forest,GLU188,1800,0.003084215
5,Forest,GLU188,1850,0.000891852
5,Forest,GLU188,1900,0.002472525
5,Forest,GLU188,1950,0.015544863
6,Forest,GLU184,1700,0.006190793
6,Forest,GLU184,1750,0.005647824
6,Forest,GLU184,1800,0.005104855
6,Forest,GLU184,1850,0.007818482
6,Forest,GLU184,1900,0.051189803
6,Forest,GLU184,1950,0.114544035
6,Forest,GLU189,1700,0.328149918
6,Forest,GLU189,1750,0.299369232
6,Forest,GLU189,1800,0.270588545
6,Forest,GLU189,1850,0.414427424
6,Forest,GLU189,1900,2.713372983
6,Forest,GLU189,1950,6.071535174
6,Forest,GLU191,1700,0.001225629
6,Forest,GLU191,1750,0.001118134
6,Forest,GLU191,1800,0.001010639
6,Forest,GLU191,1850,0.001547873
6,Forest,GLU191,1900,0.010134358
6,Forest,GLU191,1950,0.022676981
6,Forest,GLU193,1700,1.23E-05
6,Forest,GLU193,1750,1.13E-05
6,Forest,GLU193,1800,1.02E-05
6,Forest,GLU193,1850,1.56E-05
6,Forest,GLU193,1900,0.000102003
6,Forest,GLU193,1950,0.000228244
6,Forest,GLU201,1700,0.141334131
6,Forest,GLU201,1750,0.128938293
6,Forest,GLU201,1800,0.116542454
6,Forest,GLU201,1850,0.178493842
6,Forest,GLU201,1900,1.168649424
6,Forest,GLU201,1950,2.615009483
6,Forest,GLU202,1700,0.004246521
6,Forest,GLU202,1750,0.003874076
6,Forest,GLU202,1800,0.003501631
6,Forest,GLU202,1850,0.005363021
6,Forest,GLU202,1900,0.035113207
6,Forest,GLU202,1950,0.078570499
6,Forest,GLU208,1700,0.091257028
6,Forest,GLU208,1750,0.083253248
6,Forest,GLU208,1800,0.075249467
6,Forest,GLU208,1850,0.115250418
6,Forest,GLU208,1900,0.754576923
6,Forest,GLU208,1950,1.688466848
6,Forest,GLU211,1700,0.049463094
6,Forest,GLU211,1750,0.045124889
6,Forest,GLU211,1800,0.040786683
6,Forest,GLU211,1850,0.062467981
6,Forest,GLU211,1900,0.40899545
6,Forest,GLU211,1950,0.915182055
7,Forest,GLU156,1700,0.000257608
7,Forest,GLU156,1750,0.000537284
7,Forest,GLU156,1800,0.00081696
7,Forest,GLU156,1850,0.001490827
7,Forest,GLU156,1900,0.003706254
7,Forest,GLU156,1950,0.01101388
7,Forest,GLU161,1700,0.013575818
7,Forest,GLU161,1750,0.028314632
7,Forest,GLU161,1800,0.043053445
7,Forest,GLU161,1850,0.078565975
7,Forest,GLU161,1900,0.195318013
7,Forest,GLU161,1950,0.580426779
7,Forest,GLU168,1700,0.602884725
7,Forest,GLU168,1750,1.257416574
7,Forest,GLU168,1800,1.911948423
7,Forest,GLU168,1850,3.489014478
7,Forest,GLU168,1900,8.673823109
7,Forest,GLU168,1950,25.77601084
7,Forest,GLU172,1700,0.025429883
7,Forest,GLU172,1750,0.053038258
7,Forest,GLU172,1800,0.080646634
7,Forest,GLU172,1850,0.147167816
7,Forest,GLU172,1900,0.365864806
7,Forest,GLU172,1950,1.087240895
7,Forest,GLU174,1700,0.039969295
7,Forest,GLU174,1750,0.083362626
7,Forest,GLU174,1800,0.126755956
7,Forest,GLU174,1850,0.231310302
7,Forest,GLU174,1900,0.575046236
7,Forest,GLU174,1950,1.70886561
7,Forest,GLU186,1700,0.000470249
7,Forest,GLU186,1750,0.000980784
7,Forest,GLU186,1800,0.001491318
7,Forest,GLU186,1850,0.002721428
7,Forest,GLU186,1900,0.006765573
7,Forest,GLU186,1950,0.020105261
7,Forest,GLU187,1700,0.003845023
7,Forest,GLU187,1750,0.008019437
7,Forest,GLU187,1800,0.012193851
7,Forest,GLU187,1850,0.022251919
7,Forest,GLU187,1900,0.05531912
7,Forest,GLU187,1950,0.164391896
7,Forest,GLU192,1700,0.006700718
7,Forest,GLU192,1750,0.013975464
7,Forest,GLU192,1800,0.021250209
7,Forest,GLU192,1850,0.038778394
7,Forest,GLU192,1900,0.096404566
7,Forest,GLU192,1950,0.286485567
7,Forest,GLU195,1700,0.049078212
7,Forest,GLU195,1750,0.102360791
7,Forest,GLU195,1800,0.155643369
7,Forest,GLU195,1850,0.284025428
7,Forest,GLU195,1900,0.706098049
7,Forest,GLU195,1950,2.098312445
7,Forest,GLU206,1700,0.049442886
7,Forest,GLU206,1750,0.103121378
7,Forest,GLU206,1800,0.156799871
7,Forest,GLU206,1850,0.286135868
7,Forest,GLU206,1900,0.711344684
7,Forest,GLU206,1950,2.113903875
8,Forest,GLU002,1700,0.105135505
8,Forest,GLU002,1750,0.240059402
8,Forest,GLU002,1800,0.3749833
8,Forest,GLU002,1850,1.306308644
8,Forest,GLU002,1900,2.868622241
8,Forest,GLU002,1950,7.365489607
8,Forest,GLU007,1700,0.093409885
8,Forest,GLU007,1750,0.213285904
8,Forest,GLU007,1800,0.333161924
8,Forest,GLU007,1850,1.160617823
8,Forest,GLU007,1900,2.548688715
8,Forest,GLU007,1950,6.544026597
8,Forest,GLU010,1700,0.341660336
8,Forest,GLU010,1750,0.780124433
8,Forest,GLU010,1800,1.218588531
8,Forest,GLU010,1850,4.245129672
8,Forest,GLU010,1900,9.322202262
8,Forest,GLU010,1950,23.93573573
8,Forest,GLU015,1700,0.317666926
8,Forest,GLU015,1750,0.725339482
8,Forest,GLU015,1800,1.133012037
8,Forest,GLU015,1850,3.947011559
8,Forest,GLU015,1900,8.667542083
8,Forest,GLU015,1950,22.2548268
8,Forest,GLU019,1700,0.123478424
8,Forest,GLU019,1750,0.281942402
8,Forest,GLU019,1800,0.440406379
8,Forest,GLU019,1850,1.534219419
8,Forest,GLU019,1900,3.369108801
8,Forest,GLU019,1950,8.650541538
8,Forest,GLU023,1700,0.113674961
8,Forest,GLU023,1750,0.259557828
8,Forest,GLU023,1800,0.405440694
8,Forest,GLU023,1850,1.412411391
8,Forest,GLU023,1900,3.101621312
8,Forest,GLU023,1950,7.96373925
8,Forest,GLU027,1700,0.068432855
8,Forest,GLU027,1750,0.156255019
8,Forest,GLU027,1800,0.244077183
8,Forest,GLU027,1850,0.850278223
8,Forest,GLU027,1900,1.867190447
8,Forest,GLU027,1950,4.794208047
8,Forest,GLU034,1700,0.014495254
8,Forest,GLU034,1750,0.033097496
8,Forest,GLU034,1800,0.051699738
8,Forest,GLU034,1850,0.180103526
8,Forest,GLU034,1900,0.395502995
8,Forest,GLU034,1950,1.015495578
8,Forest,GLU040,1700,0.07107417
8,Forest,GLU040,1750,0.162286022
8,Forest,GLU040,1800,0.253497874
8,Forest,GLU040,1850,0.883096565
8,Forest,GLU040,1900,1.939258734
8,Forest,GLU040,1950,4.979250959
8,Forest,GLU223,1700,0.000117731
8,Forest,GLU223,1750,0.00026882
8,Forest,GLU223,1800,0.000419909
8,Forest,GLU223,1850,0.001462813
8,Forest,GLU223,1900,0.003212303
8,Forest,GLU223,1950,0.008247925
8,Forest,GLU227,1700,0.118863587
8,Forest,GLU227,1750,0.271405191
8,Forest,GLU227,1800,0.423946795
8,Forest,GLU227,1850,1.476880074
8,Forest,GLU227,1900,3.243192984
8,Forest,GLU227,1950,8.327239422
8,Forest,GLU229,1700,0.030446413
8,Forest,GLU229,1750,0.069519309
8,Forest,GLU229,1800,0.108592205
8,Forest,GLU229,1850,0.378296676
8,Forest,GLU229,1900,0.830730367
8,Forest,GLU229,1950,2.132987676
8,Forest,GLU232,1700,0.012756593
8,Forest,GLU232,1750,0.029127553
8,Forest,GLU232,1800,0.045498513
8,Forest,GLU232,1850,0.158500662
8,Forest,GLU232,1900,0.348063627
8,Forest,GLU232,1950,0.893690004
9,Forest,GLU101,1700,0.228290043
9,Forest,GLU101,1750,0.246511443
9,Forest,GLU101,1800,0.264732843
9,Forest,GLU101,1850,0.389114636
9,Forest,GLU101,1900,0.673564703
9,Forest,GLU101,1950,1.87170244
9,Forest,GLU111,1700,0.164985795
9,Forest,GLU111,1750,0.178154447
9,Forest,GLU111,1800,0.191323099
9,Forest,GLU111,1850,0.281214138
9,Forest,GLU111,1900,0.486786925
9,Forest,GLU111,1950,1.352684117
9,Forest,GLU133,1700,0.119228223
9,Forest,GLU133,1750,0.128744648
9,Forest,GLU133,1800,0.138261073
9,Forest,GLU133,1850,0.203221506
9,Forest,GLU133,1900,0.351780223
9,Forest,GLU133,1950,0.977527324
9,Forest,GLU135,1700,0.755950374
9,Forest,GLU135,1750,0.816287978
9,Forest,GLU135,1800,0.876625581
9,Forest,GLU135,1850,1.288498397
9,Forest,GLU135,1900,2.230414792
9,Forest,GLU135,1950,6.197879421
9,Forest,GLU143,1700,0.016457665
9,Forest,GLU143,1750,0.017771264
9,Forest,GLU143,1800,0.019084864
9,Forest,GLU143,1850,0.028051676
9,Forest,GLU143,1900,0.048557975
9,Forest,GLU143,1950,0.134932961
9,Forest,GLU157,1700,0.057790898
9,Forest,GLU157,1750,0.062403587
9,Forest,GLU157,1800,0.067016277
9,Forest,GLU157,1850,0.098503132
9,Forest,GLU157,1900,0.170510761
9,Forest,GLU157,1950,0.473815516
10,Forest,GLU018,1700,8.70E-05
10,Forest,GLU018,1750,0.000121613
10,Forest,GLU018,1800,0.000156193
10,Forest,GLU018,1850,0.000224714
10,Forest,GLU018,1900,0.000371446
10,Forest,GLU018,1950,0.000530801
10,Forest,GLU038,1700,0
10,Forest,GLU038,1750,0
10,Forest,GLU038,1800,0
10,Forest,GLU038,1850,0
10,Forest,GLU038,1900,0
10,Forest,GLU038,1950,0
10,Forest,GLU042,1700,0.006810027
10,Forest,GLU042,1750,0.009515775
10,Forest,GLU042,1800,0.012221524
10,Forest,GLU042,1850,0.017583073
10,Forest,GLU042,1900,0.029064296
10,Forest,GLU042,1950,0.041533202
10,Forest,GLU043,1700,0.003935891
10,Forest,GLU043,1750,0.005499693
10,Forest,GLU043,1800,0.007063494
10,Forest,GLU043,1850,0.01016223
10,Forest,GLU043,1900,0.016797864
10,Forest,GLU043,1950,0.024004335
10,Forest,GLU045,1700,0.009327835
10,Forest,GLU045,1750,0.013033955
10,Forest,GLU045,1800,0.016740075
10,Forest,GLU045,1850,0.0240839
10,Forest,GLU045,1900,0.039809971
10,Forest,GLU045,1950,0.056888892
10,Forest,GLU047,1700,0.001938338
10,Forest,GLU047,1750,0.002708475
10,Forest,GLU047,1800,0.003478612
10,Forest,GLU047,1850,0.00500467
10,Forest,GLU047,1900,0.00827257
10,Forest,GLU047,1950,0.011821595
10,Forest,GLU048,1700,0.033472703
10,Forest,GLU048,1750,0.046772021
10,Forest,GLU048,1800,0.060071339
10,Forest,GLU048,1850,0.086424471
10,Forest,GLU048,1900,0.142857081
10,Forest,GLU048,1950,0.204144356
10,Forest,GLU056,1700,0.020031051
10,Forest,GLU056,1750,0.027989755
10,Forest,GLU056,1800,0.035948458
10,Forest,GLU056,1850,0.051718948
10,Forest,GLU056,1900,0.085489884
10,Forest,GLU056,1950,0.122165994
10,Forest,GLU058,1700,0.000338743
10,Forest,GLU058,1750,0.000473332
10,Forest,GLU058,1800,0.00060792
10,Forest,GLU058,1850,0.000874614
10,Forest,GLU058,1900,0.00144571
10,Forest,GLU058,1950,0.002065936
10,Forest,GLU068,1700,0.00563152
10,Forest,GLU068,1750,0.007869027
10,Forest,GLU068,1800,0.010106533
10,Forest,GLU068,1850,0.014540241
10,Forest,GLU068,1900,0.024034586
10,Forest,GLU068,1950,0.034345691
10,Forest,GLU070,1700,0.027499762
10,Forest,GLU070,1750,0.038425921
10,Forest,GLU070,1800,0.04935208
10,Forest,GLU070,1850,0.071002703
10,Forest,GLU070,1900,0.117365356
10,Forest,GLU070,1950,0.167716399
10,Forest,GLU072,1700,0.141439029
10,Forest,GLU072,1750,0.197635346
10,Forest,GLU072,1800,0.253831663
10,Forest,GLU072,1850,0.365186918
10,Forest,GLU072,1900,0.603643118
10,Forest,GLU072,1950,0.862612725
10,Forest,GLU076,1700,0.004551873
10,Forest,GLU076,1750,0.006360415
10,Forest,GLU076,1800,0.008168958
10,Forest,GLU076,1850,0.011752657
10,Forest,GLU076,1900,0.019426792
10,Forest,GLU076,1950,0.027761102
11,Forest,GLU037,1700,0.714277784
11,Forest,GLU037,1750,1.238185428
11,Forest,GLU037,1800,1.762093072
11,Forest,GLU037,1850,2.131976413
11,Forest,GLU037,1900,2.07120988
11,Forest,GLU037,1950,2.840412004
11,Forest,GLU042,1700,0.007862728
11,Forest,GLU042,1750,0.013629873
11,Forest,GLU042,1800,0.019397018
11,Forest,GLU042,1850,0.023468672
11,Forest,GLU042,1900,0.022799758
11,Forest,GLU042,1950,0.03126709
11,Forest,GLU043,1700,4.463614125
11,Forest,GLU043,1750,7.737580661
11,Forest,GLU043,1800,11.0115472
11,Forest,GLU043,1850,13.32299597
11,Forest,GLU043,1900,12.94325805
11,Forest,GLU043,1950,17.75010148
11,Forest,GLU056,1700,0.013769235
11,Forest,GLU056,1750,0.023868678
11,Forest,GLU056,1800,0.033968121
11,Forest,GLU056,1850,0.041098415
11,Forest,GLU056,1900,0.03992701
11,Forest,GLU056,1950,0.05475503
11,Forest,GLU066,1700,2.505538541
11,Forest,GLU066,1750,4.343298059
11,Forest,GLU066,1800,6.181057576
11,Forest,GLU066,1850,7.478531735
11,Forest,GLU066,1900,7.265375322
11,Forest,GLU066,1950,9.963577075
11,Forest,GLU068,1700,0.01556782
11,Forest,GLU068,1750,0.026986487
11,Forest,GLU068,1800,0.038405153
11,Forest,GLU068,1850,0.046466831
11,Forest,GLU068,1900,0.045142413
11,Forest,GLU068,1950,0.061907319
11,Forest,GLU077,1700,3.078871164
11,Forest,GLU077,1750,5.337158032
11,Forest,GLU077,1800,7.5954449
11,Forest,GLU077,1850,9.189815015
11,Forest,GLU077,1900,8.927882851
11,Forest,GLU077,1950,12.2435036
11,Forest,GLU078,1700,6.889217609
11,Forest,GLU078,1750,11.94231299
11,Forest,GLU078,1800,16.99540837
11,Forest,GLU078,1850,20.56293753
11,Forest,GLU078,1900,19.97684361
11,Forest,GLU078,1950,27.39580713
11,Forest,GLU079,1700,2.620860617
11,Forest,GLU079,1750,4.543206438
11,Forest,GLU079,1800,6.465552259
11,Forest,GLU079,1850,7.822745081
11,Forest,GLU079,1900,7.599777747
11,Forest,GLU079,1950,10.42216926
11,Forest,GLU085,1700,2.21E-06
11,Forest,GLU085,1750,3.83E-06
11,Forest,GLU085,1800,5.45E-06
11,Forest,GLU085,1850,6.60E-06
11,Forest,GLU085,1900,6.41E-06
11,Forest,GLU085,1950,8.79E-06
11,Forest,GLU089,1700,5.04E-05
11,Forest,GLU089,1750,8.73E-05
11,Forest,GLU089,1800,0.000124269
11,Forest,GLU089,1850,0.000150354
11,Forest,GLU089,1900,0.000146069
