# File: LDS_value_milUSD.csv
# Title: Initialization of land value (million USD) by country87/use/GLU
# Units: million USD
# Author: moirai
# Description: Initialization of land value (million USD) by country87/use/GLU
# Original source: many, including HYDE and SAGE
# Source: https://github.com/JGCRI/moirai
# Column types: cicn 
# ----------
reglr_iso,glu_code,use_sector,value
arg,215,ocr,0.002217228
arg,215,osd,0.003556876
arg,215,rmk,8.032145500
arg,215,v_f,1.942596793
arg,215,wht,0.196064144
arg,215,wol,0.778156340
aus,184,c_b,3.870670795
aus,184,ctl,197.099517822
aus,184,frs,1.217139482
aus,184,gro,0.070489325
aus,184,ocr,0.690262854
aus,184,osd,0.051135197
aus,184,pfb,0.010048493
aus,184,rmk,99.989212036
aus,184,v_f,3.475903273
aus,184,wht,0.000298768
aus,184,wol,108.805603027
aus,189,c_b,76.001014709
aus,189,ctl,31.308683395
aus,189,frs,132.730606079
aus,189,gro,26.842428207
aus,189,ocr,53.890125275
aus,189,osd,13.385631561
aus,189,pdr,0.006594776
aus,189,pfb,13.236340523
aus,189,rmk,15.882995605
aus,189,v_f,231.877471924
aus,189,wht,36.368679047
aus,189,wol,17.283452988
aus,191,ctl,50.641597748
aus,191,frs,0.230450585
aus,191,gro,20.368741989
aus,191,ocr,172.947723389
aus,191,osd,6.841885567
aus,191,rmk,25.690643311
aus,191,v_f,55.723949432
aus,191,wht,111.258026123
aus,191,wol,27.955873489
aus,193,c_b,0.281165570
aus,193,ctl,157.698181152
aus,193,gro,2.284358263
aus,193,ocr,16.917779922
aus,193,osd,0.272958249
aus,193,pfb,0.221875533
aus,193,rmk,80.000793457
aus,193,v_f,6.817425728
aus,193,wht,9.144239426
aus,193,wol,87.054725647
aus,202,ctl,19.092216492
aus,202,frs,0.187491357
aus,202,gro,28.766803741
aus,202,ocr,22.650789261
aus,202,osd,4.724868298
aus,202,rmk,9.685542107
aus,202,v_f,81.401466370
aus,202,wht,40.483158112
aus,202,wol,10.539549828
aus,208,c_b,0.875058770
aus,208,ctl,65.074172974
aus,208,frs,37.697559357
aus,208,gro,56.042259216
aus,208,ocr,130.207351685
aus,208,osd,34.726371765
aus,208,pdr,15.685987473
aus,208,pfb,147.853591919
aus,208,rmk,33.012336731
aus,208,v_f,282.165374756
aus,208,wht,146.038177490
aus,208,wol,35.923141479
aus,211,ctl,0.353047043
aus,211,frs,21.020158768
aus,211,gro,0.630413949
aus,211,ocr,3.562241554
aus,211,osd,0.007071171
aus,211,rmk,0.179101899
aus,211,v_f,38.687152863
aus,211,wht,0.103341527
aus,211,wol,0.194893926
aut,31,c_b,0.082811013
aut,31,ctl,0.199398279
aut,31,frs,1.921278477
aut,31,gro,2.238761187
aut,31,ocr,0.755099177
aut,31,osd,0.520222425
aut,31,rmk,0.367516041
aut,31,v_f,0.367362767
aut,31,wht,1.608648419
aut,31,wol,0.000490661
aut,32,c_b,0.014912201
aut,32,ctl,0.580348849
aut,32,frs,6.643826008
aut,32,gro,0.894031286
aut,32,ocr,0.239037573
aut,32,osd,0.141026348
aut,32,rmk,1.069655895
aut,32,v_f,0.092501007
aut,32,wht,0.418200582
aut,32,wol,0.001428069
aut,50,c_b,0.000377699
aut,50,ctl,0.284112304
aut,50,frs,0.745127141
aut,50,gro,0.716935217
aut,50,ocr,0.197234809
aut,50,osd,0.057943348
aut,50,rmk,0.523654640
aut,50,v_f,0.046171807
aut,50,wht,0.047107223
aut,50,wol,0.000699117
aut,54,c_b,11.445376396
aut,54,ctl,67.686325073
aut,54,frs,356.905059814
aut,54,gro,440.325531006
aut,54,ocr,139.893768311
aut,54,osd,79.685470581
aut,54,rmk,124.754386902
aut,54,v_f,58.014411926
aut,54,wht,216.140747070
aut,54,wol,0.166556254
aut,57,c_b,0.001231922
aut,57,ctl,0.052569766
aut,57,frs,0.446324348
aut,57,gro,0.073857427
aut,57,ocr,0.019751133
aut,57,osd,0.011650425
aut,57,rmk,0.096892677
aut,57,v_f,0.007641804
aut,57,wht,0.034548249
aut,57,wol,0.000129359
bel,32,c_b,8.310922623
bel,32,ctl,22.850801468
bel,32,frs,47.192462921
bel,32,gro,47.449020386
bel,32,ocr,10.128234863
bel,32,osd,29.093477249
bel,32,rmk,27.393669128
bel,32,v_f,34.206184387
bel,32,wht,34.050231934
bel,32,wol,0.750728428
bel,36,c_b,14.529002190
bel,36,ctl,27.152090073
bel,36,frs,25.517848969
bel,36,gro,46.785037994
bel,36,ocr,28.491693497
bel,36,osd,4.654596329
bel,36,rmk,32.550079346
bel,36,v_f,74.135719299
bel,36,wht,50.433982849
bel,36,wol,0.892040730
bel,41,c_b,0.072016649
bel,41,ctl,0.114233069
bel,41,gro,0.110699490
bel,41,ocr,0.296257645
bel,41,rmk,0.136943251
bel,41,v_f,0.469552815
bel,41,wht,0.256408274
bel,41,wol,0.003752954
bel,46,c_b,0.008738370
bel,46,ctl,0.042868298
bel,46,frs,0.743222058
bel,46,gro,0.024675190
bel,46,ocr,0.007925620
bel,46,osd,0.005736481
bel,46,rmk,0.051390752
bel,46,v_f,0.028805785
bel,46,wht,0.032009572
bel,46,wol,0.001408373
bgd,110,c_b,88.037696838
bgd,110,frs,468.140441895
bgd,110,ocr,262.381683350
bgd,110,osd,38.973022461
bgd,110,pdr,1233.175903320
bgd,110,pfb,193.235717773
bgd,110,v_f,400.294433594
bgd,110,wht,34.756362915
bgd,116,c_b,1.988509059
bgd,116,frs,167.110046387
bgd,116,ocr,10.361932755
bgd,116,osd,1.568797708
bgd,116,pdr,66.587959290
bgd,116,pfb,5.217255116
bgd,116,v_f,9.637073517
bgd,116,wht,0.808055699
bgr,54,c_b,2.272449732
bgr,54,ctl,77.382545471
bgr,54,frs,28.974134445
bgr,54,gro,81.508819580
bgr,54,ocr,36.471481323
bgr,54,osd,11.551290512
bgr,54,pdr,0.203841403
bgr,54,pfb,0.091348611
bgr,54,rmk,40.523086548
bgr,54,v_f,151.840957642
bgr,54,wht,114.931594849
bgr,54,wol,2.391089201
bgr,55,c_b,0.969355643
bgr,55,ctl,66.738037109
bgr,55,frs,31.890289307
bgr,55,gro,56.264858246
bgr,55,ocr,201.396911621
bgr,55,osd,7.526394844
bgr,55,pdr,4.024127960
bgr,55,pfb,6.620738029
bgr,55,rmk,34.948856354
bgr,55,v_f,232.647781372
bgr,55,wht,101.890419006
bgr,55,wol,2.062178373
bra,156,frs,0.176487535
bra,161,c_b,0.000412018
bra,161,ctl,1.713113308
bra,161,frs,8.883675575
bra,161,gro,0.002891296
bra,161,ocr,0.000045515
bra,161,osd,0.000060366
bra,161,pdr,0.011478063
bra,161,pfb,0.000000882
bra,161,rmk,0.874630749
bra,161,v_f,0.048771299
bra,161,wol,0.014631575
bra,168,c_b,2.494914055
bra,168,ctl,35.832305908
bra,168,frs,389.327758789
bra,168,gro,9.472397804
bra,168,ocr,62.875186920
bra,168,osd,70.115852356
bra,168,pdr,17.239027023
bra,168,pfb,8.396659851
bra,168,rmk,18.294197083
bra,168,v_f,6.139607430
bra,168,wht,0.001857217
bra,168,wol,0.306041092
bra,172,c_b,0.322296143
bra,172,ctl,22.862665176
bra,172,frs,8.845826149
bra,172,gro,1.179416180
bra,172,ocr,3.877573013
bra,172,osd,0.698418140
bra,172,pdr,5.684837341
bra,172,pfb,0.021967068
bra,172,rmk,11.672542572
bra,172,v_f,2.293942451
bra,172,wol,0.195268348
bra,174,c_b,4.226084232
bra,174,ctl,57.661979675
bra,174,frs,21.967805862
bra,174,gro,7.182868958
bra,174,ocr,17.376346588
bra,174,osd,36.785369873
bra,174,pdr,7.946678162
bra,174,pfb,15.625795364
bra,174,rmk,29.439344406
bra,174,v_f,7.890820503
bra,174,wht,0.040170364
bra,174,wol,0.492486686
bra,186,c_b,39.203483582
bra,186,ctl,47.560432434
bra,186,frs,0.047372274
bra,186,gro,4.242984295
bra,186,ocr,7.293387890
bra,186,osd,3.169952869
bra,186,pdr,2.164299011
bra,186,pfb,1.710250735
bra,186,rmk,24.281999588
bra,186,v_f,11.649094582
bra,186,wol,0.406210154
bra,187,c_b,0.920394480
bra,187,ctl,31.998489380
bra,187,frs,0.291232437
bra,187,gro,1.809817195
bra,187,ocr,0.163985878
bra,187,osd,4.170757294
bra,187,pdr,2.567562342
bra,187,pfb,0.388032585
bra,187,rmk,16.336841583
bra,187,v_f,1.596664071
bra,187,wol,0.273296744
bra,192,c_b,7.808477402
bra,192,ctl,146.568206787
bra,192,frs,2.382594585
bra,192,gro,11.152142525
bra,192,ocr,25.333362579
bra,192,osd,20.562749863
bra,192,pdr,3.361184835
bra,192,pfb,9.290625572
bra,192,rmk,74.830459595
bra,192,v_f,13.180139542
bra,192,wht,0.124222681
bra,192,wol,1.251828313
bra,195,c_b,14.099170685
bra,195,ctl,63.911529541
bra,195,frs,32.267520905
bra,195,gro,21.389413834
bra,195,ocr,450.015716553
bra,195,osd,38.950366974
bra,195,pdr,57.061676025
bra,195,pfb,2.489330769
bra,195,rmk,32.630054474
bra,195,v_f,44.012702942
bra,195,wht,2.166867733
bra,195,wol,0.545863628
bra,206,c_b,224.650573730
bra,206,ctl,183.227203369
bra,206,frs,38.298519135
bra,206,gro,183.954696655
bra,206,ocr,333.213195801
bra,206,osd,386.134582520
bra,206,pdr,38.681304932
bra,206,pfb,42.872638702
bra,206,rmk,93.546714783
bra,206,v_f,104.804031372
bra,206,wht,16.555967331
bra,206,wol,1.564929962
bwa,188,ctl,0.403043777
bwa,188,gro,0.079104170
bwa,188,osd,0.020137100
bwa,188,rmk,0.048150413
bwa,188,v_f,0.134711996
bwa,188,wol,0.000001225
bwa,194,ctl,4.705181122
bwa,194,gro,1.597292662
bwa,194,osd,0.298081160
bwa,194,rmk,0.562113643
bwa,194,v_f,5.143651962
bwa,194,wol,0.000014302
bwa,197,ctl,12.143635750
bwa,197,frs,9.627437592
bwa,197,gro,0.737358510
bwa,197,osd,0.181225494
bwa,197,rmk,1.450763106
bwa,197,v_f,2.195710897
bwa,197,wol,0.000036912
bwa,199,ctl,1.953781366
bwa,199,gro,3.008606195
bwa,199,osd,0.218939170
bwa,199,rmk,0.233412296
bwa,199,v_f,3.519178152
bwa,199,wol,0.000005939
can,2,ctl,23.363769531
can,2,frs,88.294853210
can,2,gro,3.145408154
can,2,osd,5.600613594
can,2,rmk,7.686246872
can,2,v_f,1.210720062
can,2,wht,6.569606304
can,2,wol,0.003391746
can,7,ctl,57.590263367
can,7,frs,122.302558899
can,7,gro,0.029867409
can,7,osd,0.000036385
can,7,rmk,18.946128845
can,7,v_f,0.572910190
can,7,wol,0.008360446
can,10,ctl,51.033149719
can,10,frs,264.928436279
can,10,gro,14.154911995
can,10,osd,32.355834961
can,10,rmk,16.788961411
can,10,v_f,4.883083344
can,10,wht,47.850246429
can,10,wol,0.007408543
can,15,ctl,28.079841614
can,15,frs,362.346923828
can,15,gro,0.215771109
can,15,ocr,0.429342985
can,15,osd,0.004702318
can,15,rmk,9.237747192
can,15,v_f,0.121070690
can,15,wht,0.022607742
can,15,wol,0.004076384
can,19,ctl,28.110347748
can,19,frs,282.931701660
can,19,gro,0.562161803
can,19,ocr,0.374248803
can,19,osd,0.030549891
can,19,rmk,9.247782707
can,19,v_f,4.390139103
can,19,wht,0.108891748
can,19,wol,0.004080812
can,23,ctl,293.565673828
can,23,frs,410.029266357
can,23,gro,176.902374268
can,23,osd,374.228210449
can,23,rmk,96.577667236
can,23,v_f,192.816528320
can,23,wht,732.847412109
can,23,wol,0.042617276
can,27,ctl,34.027194977
can,27,frs,80.564949036
can,27,gro,0.402730674
can,27,osd,0.000538307
can,27,rmk,11.194316864
can,27,v_f,8.303530693
can,27,wht,0.134936780
can,27,wol,0.004939768
can,34,frs,13.117813110
can,40,ctl,13.520056725
can,40,frs,103.170532227
can,40,gro,2.991945028
can,40,ocr,2.986938238
can,40,osd,0.326736063
can,40,rmk,4.447847843
can,40,v_f,8.644418716
can,40,wht,0.572026670
can,40,wol,0.001962723
can,223,ctl,51.076877594
can,223,frs,0.158021525
can,223,gro,3.148631573
can,223,osd,3.297169447
can,223,rmk,16.803344727
can,223,v_f,9.224494934
can,223,wht,27.545085907
can,223,wol,0.007414890
can,227,ctl,47.744022369
can,227,frs,763.976013184
can,227,gro,147.686019897
can,227,ocr,679.142028809
can,227,osd,129.961502075
can,227,rmk,15.706898689
can,227,v_f,147.460418701
can,227,wht,45.579631805
can,227,wol,0.006931056
can,229,ctl,7.369724274
can,229,frs,35.291709900
can,229,gro,0.167293087
can,229,osd,0.103938363
can,229,rmk,2.424502850
can,229,v_f,14.955370903
can,229,wht,0.169976950
can,229,wol,0.001069872
can,232,ctl,0.609887004
can,232,frs,97.102928162
can,232,gro,1.083335042
can,232,ocr,0.436677366
can,232,osd,0.115133293
can,232,rmk,0.200641513
can,232,v_f,24.503705978
can,232,wht,0.493810147
can,232,wol,0.000088538
che,32,c_b,28.871807098
che,32,ctl,192.112380981
che,32,frs,261.777648926
che,32,gro,52.847820282
che,32,ocr,173.211914062
che,32,osd,35.686580658
che,32,rmk,446.385589600
che,32,v_f,135.069839478
che,32,wht,72.994239807
che,32,wol,0.224280119
che,54,c_b,0.109594628
che,54,ctl,8.265873909
che,54,frs,1.228381753
che,54,gro,0.802153409
che,54,ocr,4.309212208
che,54,osd,0.453773677
che,54,rmk,19.206295013
che,54,v_f,1.406336069
che,54,wht,0.558511257
che,54,wol,0.009649931
che,57,c_b,0.652895987
che,57,ctl,14.373812675
che,57,frs,13.013933182
che,57,gro,1.332567215
che,57,ocr,3.977050066
che,57,osd,0.673155904
che,57,rmk,33.398487091
che,57,v_f,3.763635159
che,57,wht,1.600529194
che,57,wol,0.016780596
che,62,c_b,5.484835625
che,62,ctl,27.450157166
che,62,frs,44.474426270
che,62,gro,9.758557320
che,62,ocr,36.346004486
che,62,osd,6.427891254
che,62,rmk,63.782226562
che,62,v_f,24.249708176
che,62,wht,13.794609070
che,62,wol,0.032046475
chl,169,c_b,28.513322830
chl,169,ctl,23.760719299
chl,169,frs,193.624038696
chl,169,gro,67.782264709
chl,169,ocr,54.252410889
chl,169,osd,2.281733036
chl,169,pdr,7.758942604
chl,169,rmk,25.072471619
chl,169,v_f,711.560913086
chl,169,wht,151.696807861
chl,169,wol,4.257566452
chl,200,c_b,0.032982107
chl,200,ctl,4.130517960
chl,200,frs,0.242673784
chl,200,gro,0.049017470
chl,200,ocr,0.014962277
chl,200,osd,0.002639341
chl,200,pdr,0.012867671
chl,200,rmk,4.358550549
chl,200,v_f,0.615418077
chl,200,wht,0.004079792
chl,200,wol,0.740127146
chl,207,c_b,6.165477753
chl,207,ctl,66.692840576
chl,207,frs,2.279043674
chl,207,gro,15.569264412
chl,207,ocr,17.602216721
chl,207,osd,0.493382573
chl,207,pdr,0.965308845
chl,207,rmk,70.374740601
chl,207,v_f,165.186187744
chl,207,wht,15.403479576
chl,207,wol,11.950362206
chl,212,c_b,0.004170214
chl,212,ctl,2.842322588
chl,212,gro,0.025607498
chl,212,ocr,0.028630378
chl,212,osd,0.000333715
chl,212,pdr,0.002624170
chl,212,rmk,2.999238253
chl,212,v_f,0.119545512
chl,212,wht,0.026620561
chl,212,wol,0.509301841
chl,213,c_b,0.002271743
chl,213,ctl,0.005476092
chl,213,frs,3.025228500
chl,213,gro,0.001121441
chl,213,ocr,0.000535966
chl,213,osd,0.000181793
chl,213,pdr,0.000217294
chl,213,rmk,0.005778410
chl,213,v_f,0.042759340
chl,213,wht,0.002446771
chl,213,wol,0.000981234
chl,215,c_b,0.006266880
chl,215,ctl,0.574092090
chl,215,frs,0.967672110
chl,215,gro,0.093492076
chl,215,ocr,0.001132024
chl,215,osd,0.000501495
chl,215,rmk,0.605785906
chl,215,v_f,0.979268551
chl,215,wht,2.336443901
chl,215,wol,0.102868743
chn,37,c_b,0.048090976
chn,37,ctl,1.819319487
chn,37,frs,143.256240845
chn,37,gro,2.111886024
chn,37,ocr,2.562354565
chn,37,osd,3.541067362
chn,37,pdr,4.877810955
chn,37,pfb,0.029146858
chn,37,rmk,0.602696538
chn,37,v_f,18.282772064
chn,37,wht,0.175827950
chn,37,wol,0.681674302
chn,42,c_b,2.891705036
chn,42,ctl,252.678161621
chn,42,frs,38.287189484
chn,42,gro,13.453431129
chn,42,ocr,4.936540127
chn,42,osd,10.116901398
chn,42,pdr,1.652922153
chn,42,pfb,26.052482605
chn,42,rmk,83.706153870
chn,42,v_f,179.054290771
chn,42,wht,24.856380463
chn,42,wol,94.675064087
chn,43,c_b,10.007768631
chn,43,ctl,214.503463745
chn,43,frs,1329.293090820
chn,43,gro,385.562408447
chn,43,ocr,68.618576050
chn,43,osd,215.867691040
chn,43,pdr,201.357437134
chn,43,pfb,1.716519952
chn,43,rmk,71.059799194
chn,43,v_f,1187.530883789
chn,43,wht,37.516853333
chn,43,wol,80.371536255
chn,56,c_b,0.216983736
chn,56,ctl,14.677930832
chn,56,frs,94.393760681
chn,56,gro,0.172947109
chn,56,ocr,0.268934637
chn,56,osd,0.239883572
chn,56,pdr,0.010190685
chn,56,pfb,0.020936450
chn,56,rmk,4.862443447
chn,56,v_f,7.562587261
chn,56,wht,0.643715024
chn,56,wol,5.499620914
chn,66,c_b,2.324927568
chn,66,ctl,87.521690369
chn,66,frs,470.701721191
chn,66,gro,214.430557251
chn,66,ocr,31.646751404
chn,66,osd,48.935157776
chn,66,pdr,100.530494690
chn,66,pfb,3.826793432
chn,66,rmk,28.993814468
chn,66,v_f,1465.509277344
chn,66,wht,15.711952209
chn,66,wol,32.793186188
chn,68,c_b,1.407660127
chn,68,ctl,35.831394196
chn,68,frs,89.427825928
chn,68,gro,3.789041042
chn,68,ocr,1.194003105
chn,68,osd,2.122532845
chn,68,pdr,0.456662118
chn,68,pfb,0.394564390
chn,68,rmk,11.870072365
chn,68,v_f,43.862499237
chn,68,wht,4.840943336
chn,68,wol,13.425536156
chn,76,ctl,1.017402530
chn,76,gro,0.000205820
chn,76,ocr,0.000196332
chn,76,osd,0.000154556
chn,76,pdr,0.000035943
chn,76,pfb,0.000262174
chn,76,rmk,0.337040782
chn,76,v_f,0.003566653
chn,76,wht,0.000363000
chn,76,wol,0.381206870
chn,77,c_b,1.337728262
chn,77,ctl,75.073997498
chn,77,frs,476.307342529
chn,77,gro,256.621093750
chn,77,ocr,46.628215790
chn,77,osd,200.374862671
chn,77,pdr,44.563579559
chn,77,pfb,129.819625854
chn,77,rmk,24.870197296
chn,77,v_f,3838.782470703
chn,77,wht,303.686462402
chn,77,wol,28.129205704
chn,78,c_b,14.424460411
chn,78,ctl,73.136283875
chn,78,frs,299.161285400
chn,78,gro,137.859420776
chn,78,ocr,87.924987793
chn,78,osd,376.029510498
chn,78,pdr,942.646667480
chn,78,pfb,182.837738037
chn,78,rmk,24.228279114
chn,78,v_f,6285.364257812
chn,78,wht,276.515228271
chn,78,wol,27.403171539
chn,79,c_b,2.800369740
chn,79,ctl,276.778808594
chn,79,frs,554.098510742
chn,79,gro,182.436538696
chn,79,ocr,69.803833008
chn,79,osd,154.706848145
chn,79,pdr,23.956991196
chn,79,pfb,64.785827637
chn,79,rmk,91.690109253
chn,79,v_f,2959.637451172
chn,79,wht,250.493240356
chn,79,wol,103.705253601
chn,85,c_b,1.209157109
chn,85,ctl,305.393676758
chn,85,gro,13.935279846
chn,85,ocr,3.666807413
chn,85,osd,2.197843313
chn,85,pdr,4.217188835
chn,85,pfb,108.669281006
chn,85,rmk,101.169517517
chn,85,v_f,167.087692261
chn,85,wht,22.854253769
chn,85,wol,114.426849365
chn,89,ctl,10.091324806
chn,89,gro,0.000558074
chn,89,ocr,0.000098341
chn,89,osd,0.000039025
chn,89,pdr,0.000151191
chn,89,pfb,0.001145076
chn,89,rmk,3.343011379
chn,89,v_f,0.004002618
chn,89,wht,0.000585865
chn,89,wol,3.781082153
chn,106,c_b,21.615865707
chn,106,ctl,366.951995850
chn,106,frs,2454.957031250
chn,106,gro,267.320037842
chn,106,ocr,347.789215088
chn,106,osd,776.925842285
chn,106,pdr,2617.498535156
chn,106,pfb,538.313232422
chn,106,rmk,121.562309265
chn,106,v_f,11025.750976562
chn,106,wht,591.986267090
chn,106,wol,137.491928101
chn,108,c_b,90.728370667
chn,108,ctl,33.903476715
chn,108,frs,229.461929321
chn,108,gro,37.742378235
chn,108,ocr,95.322151184
chn,108,osd,83.671539307
chn,108,pdr,447.515197754
chn,108,pfb,1.542146087
chn,108,rmk,11.231399536
chn,108,v_f,2111.451904297
chn,108,wht,8.527584076
chn,108,wol,12.703170776
chn,109,c_b,5.206234932
chn,109,ctl,4.364816666
chn,109,frs,79.721618652
chn,109,gro,7.142966747
chn,109,ocr,16.967803955
chn,109,osd,6.294305325
chn,109,pdr,25.916206360
chn,109,pfb,0.280438393
chn,109,rmk,1.445958138
chn,109,v_f,111.248527527
chn,109,wht,3.160098553
chn,109,wol,1.635437489
chn,110,c_b,0.000105135
chn,110,ctl,18.413936615
chn,110,frs,55.935775757
chn,110,gro,0.229940549
chn,110,ocr,0.265394419
chn,110,osd,0.970811784
chn,110,pdr,0.015466914
chn,110,pfb,0.010429811
chn,110,rmk,6.100091457
chn,110,v_f,5.469651222
chn,110,wht,1.680665731
chn,110,wol,6.899452209
chn,112,c_b,48.049083710
chn,112,ctl,9.105705261
chn,112,frs,23.862016678
chn,112,gro,1.833911419
chn,112,ocr,11.588994026
chn,112,osd,26.568487167
chn,112,pdr,154.971084595
chn,112,pfb,0.185374796
chn,112,rmk,3.016499281
chn,112,v_f,862.036926270
chn,112,wht,0.110820003
chn,112,wol,3.411783934
chn,124,c_b,10.631586075
chn,124,ctl,1.820550442
chn,124,frs,18.960777283
chn,124,gro,0.364644647
chn,124,ocr,3.447737932
chn,124,osd,6.387893200
chn,124,pdr,33.541389465
chn,124,pfb,0.058721390
chn,124,rmk,0.603104234
chn,124,v_f,477.047760010
chn,124,wol,0.682135463
chn,125,c_b,10.736874580
chn,125,ctl,19.305852890
chn,125,frs,302.890350342
chn,125,gro,5.392406940
chn,125,ocr,5.770557404
chn,125,osd,5.547501564
chn,125,pdr,24.139682770
chn,125,pfb,0.238901749
chn,125,rmk,6.395561218
chn,125,v_f,83.873527527
chn,125,wht,2.566098452
chn,125,wol,7.233640671
chn,127,c_b,8.283191681
chn,127,ctl,23.781484604
chn,127,frs,125.955009460
chn,127,gro,3.126938105
chn,127,ocr,3.190487623
chn,127,osd,1.971003175
chn,127,pdr,10.284283638
chn,127,pfb,0.054251868
chn,127,rmk,7.878229618
chn,127,v_f,47.458751678
chn,127,wht,1.718152285
chn,127,wol,8.910598755
chn,137,c_b,5.542638779
chn,137,ctl,1.466837406
chn,137,frs,30.374671936
chn,137,gro,0.880273700
chn,137,ocr,1.506316543
chn,137,osd,1.491036892
chn,137,pdr,9.801134109
chn,137,pfb,0.041954484
chn,137,rmk,0.485927731
chn,137,v_f,32.485889435
chn,137,wht,0.818106055
chn,137,wol,0.549604058
col,143,c_b,4.358778954
col,143,ctl,19.969081879
col,143,frs,11.592008591
col,143,gro,16.710027695
col,143,ocr,50.712570190
col,143,osd,5.295583725
col,143,pdr,2.893595219
col,143,pfb,2.455978394
col,143,rmk,19.095609665
col,143,v_f,56.175518036
col,143,wht,0.011089254
col,143,wol,0.063738704
col,156,c_b,3.730232239
col,156,ctl,131.855590820
col,156,frs,31.936100006
col,156,gro,11.469915390
col,156,ocr,96.970832825
col,156,osd,12.825689316
col,156,pdr,18.860723495
col,156,pfb,4.713198662
col,156,rmk,126.088058472
col,156,v_f,127.752090454
col,156,wht,4.097208500
col,156,wol,0.420865864
col,157,c_b,5.606793880
col,157,ctl,14.545317650
col,157,frs,7.038676739
col,157,gro,9.416269302
col,157,ocr,25.699438095
col,157,osd,5.151790142
col,157,pdr,1.364334226
col,157,pfb,1.943437457
