INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1006,,,,,,,,,,,,,
,,,,,coefficient,,,,,,,,
India,cement,cement (conv),cement (conv),limestone,1,1.513,1.513,1.434188902,1.359483018,1.339232902,1.31928442,1.29963308,1.280274456
USA,cement,cement (conv),cement (conv),process heat cement,1,3.963772898,3.951493363,3.107772188,2.444201999,2.354131184,2.267379552,2.183824787,2.103349083
Canada,cement,cement (conv),cement (conv),process heat cement,1,3.972993884,3.288803425,2.841973914,2.455852383,2.365352242,2.278187105,2.194234073,2.113374778
Western Europe,cement,cement (conv),cement (conv),process heat cement,1,2.872926107,2.532634828,2.497429133,2.462712825,2.371959872,2.284551238,2.200363682,2.119278506
Japan,cement,cement (conv),cement (conv),process heat cement,1,2.56548342,2.462777109,2.462777109,2.462777109,2.372021787,2.284610872,2.200421119,2.119333826
Australia_NZ,cement,cement (conv),cement (conv),process heat cement,1,3.170119117,3.161081605,2.787247844,2.457624166,2.367058734,2.279830711,2.195817111,2.11489948
Former Soviet Union,cement,cement (conv),cement (conv),process heat cement,1,4.236850736,4.195047764,3.198825156,2.439181377,2.349295576,2.26272214,2.179339004,2.099028605
China,cement,cement (conv),cement (conv),process heat cement,1,3.866838433,3.000167472,2.716448309,2.459559835,2.368923072,2.281626347,2.197546576,2.116565213
Middle East,cement,cement (conv),cement (conv),process heat cement,1,3.722303371,3.698541505,3.009638931,2.44905363,2.358804029,2.271880199,2.188159581,2.107524136
Africa,cement,cement (conv),cement (conv),process heat cement,1,3.685138903,3.668502638,2.997726913,2.449600704,2.359330943,2.272387695,2.188648376,2.107994918
Latin America,cement,cement (conv),cement (conv),process heat cement,1,3.097291702,2.532922258,2.497570581,2.462712302,2.371959368,2.284550753,2.200363215,2.119278056
Southeast Asia,cement,cement (conv),cement (conv),process heat cement,1,3.979577191,3.973152702,3.116001294,2.443768158,2.353713331,2.266977097,2.183437163,2.102975743
Eastern Europe,cement,cement (conv),cement (conv),process heat cement,1,3.739568216,3.714937195,3.016116826,2.44875222,2.358513726,2.271600594,2.18789028,2.107264759
Korea,cement,cement (conv),cement (conv),process heat cement,1,4.109571183,3.316321845,2.853602961,2.455446196,2.364961024,2.277810303,2.193871156,2.113025235
India,cement,cement (conv),cement (conv),process heat cement,1,4.255769856,2.679327392,2.568466419,2.462192476,2.371458697,2.284068532,2.199898765,2.118830722
USA,cement,cement (conv),cement (conv),elect_td_ind,1,0.5292,0.5148,0.40692608,0.321656633,0.316865412,0.312145558,0.307496008,0.302915715
Canada,cement,cement (conv),cement (conv),elect_td_ind,1,0.5652,0.5076,0.404158955,0.321797598,0.317004277,0.312282354,0.307630767,0.303048467
Western Europe,cement,cement (conv),cement (conv),elect_td_ind,1,0.3888,0.3624,0.342590609,0.323864033,0.319039932,0.314287687,0.309606229,0.304994504
Japan,cement,cement (conv),cement (conv),elect_td_ind,1,0.342,0.3636,0.343153021,0.323855875,0.319031894,0.31427977,0.30959843,0.304986821
Australia_NZ,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Former Soviet Union,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
China,cement,cement (conv),cement (conv),elect_td_ind,1,0.432,0.4212,0.36898953,0.323250885,0.318435917,0.313692669,0.309020075,0.304417081
Middle East,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Africa,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Latin America,cement,cement (conv),cement (conv),elect_td_ind,1,0.405,0.4104,0.364307822,0.323392274,0.318575199,0.313829877,0.309155239,0.304550231
Southeast Asia,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Eastern Europe,cement,cement (conv),cement (conv),elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Korea,cement,cement (conv),cement (conv),elect_td_ind,1,0.396,0.3744,0.348167626,0.323773225,0.318950476,0.314199564,0.309519419,0.304908987
India,cement,cement (conv),cement (conv),elect_td_ind,1,0.432,0.324,0.324,0.324,0.319173873,0.314419633,0.30973621,0.305122549
USA,cement,cement_CCS,cement_CCS,limestone,1,1.496,1.496,1.426163407,1.359586941,1.339335276,1.31938527,1.299732428,1.280372324
Canada,cement,cement_CCS,cement_CCS,limestone,1,1.496,1.496,1.426163407,1.359586941,1.339335276,1.31938527,1.299732428,1.280372324
Western Europe,cement,cement_CCS,cement_CCS,limestone,1,1.371420561,1.371420561,1.36569675,1.359996829,1.339739059,1.319783038,1.300124271,1.28075833
Japan,cement,cement_CCS,cement_CCS,limestone,1,1.36,1.36,1.36,1.36,1.339742183,1.319786115,1.300127303,1.280761317
Australia_NZ,cement,cement_CCS,cement_CCS,limestone,1,1.428,1.428,1.393529925,1.359891913,1.339635706,1.319681225,1.300023974,1.280659528
Former Soviet Union,cement,cement_CCS,cement_CCS,limestone,1,1.36,1.36,1.36,1.36,1.339742183,1.319786115,1.300127303,1.280761317
China,cement,cement_CCS,cement_CCS,limestone,1,1.411,1.411,1.385233989,1.359938487,1.339681586,1.319726421,1.300068498,1.280703388
Middle East,cement,cement_CCS,cement_CCS,limestone,1,1.547412399,1.547412399,1.450278242,1.35924139,1.338994873,1.319049937,1.299402089,1.280046906
Africa,cement,cement_CCS,cement_CCS,limestone,1,1.483602439,1.483602439,1.420277779,1.359656008,1.339403315,1.319452295,1.299798455,1.280437367
Latin America,cement,cement_CCS,cement_CCS,limestone,1,1.436229188,1.436229188,1.397525565,1.35986493,1.339609125,1.319655039,1.299998179,1.280634116
Southeast Asia,cement,cement_CCS,cement_CCS,limestone,1,1.544363489,1.544363489,1.448861058,1.359264434,1.339017574,1.319072299,1.299424119,1.280068607
Eastern Europe,cement,cement_CCS,cement_CCS,limestone,1,1.454644231,1.454644231,1.406419935,1.359794369,1.339539615,1.319586565,1.299930724,1.280567666
Korea,cement,cement_CCS,cement_CCS,limestone,1,1.632,1.632,1.488975158,1.358484694,1.338249448,1.318315615,1.298678706,1.279334298
India,cement,cement_CCS,cement_CCS,limestone,1,1.513,1.513,1.434188902,1.359483018,1.339232902,1.31928442,1.29963308,1.280274456
USA,cement,cement_CCS,cement_CCS,process heat cement,1,3.963772898,3.951493363,3.107772188,2.444201999,2.354131184,2.267379552,2.183824787,2.103349083
Canada,cement,cement_CCS,cement_CCS,process heat cement,1,3.972993884,3.288803425,2.841973914,2.455852383,2.365352242,2.278187105,2.194234073,2.113374778
Western Europe,cement,cement_CCS,cement_CCS,process heat cement,1,2.872926107,2.532634828,2.497429133,2.462712825,2.371959872,2.284551238,2.200363682,2.119278506
Japan,cement,cement_CCS,cement_CCS,process heat cement,1,2.56548342,2.462777109,2.462777109,2.462777109,2.372021787,2.284610872,2.200421119,2.119333826
Australia_NZ,cement,cement_CCS,cement_CCS,process heat cement,1,3.170119117,3.161081605,2.787247844,2.457624166,2.367058734,2.279830711,2.195817111,2.11489948
Former Soviet Union,cement,cement_CCS,cement_CCS,process heat cement,1,4.236850736,4.195047764,3.198825156,2.439181377,2.349295576,2.26272214,2.179339004,2.099028605
China,cement,cement_CCS,cement_CCS,process heat cement,1,3.866838433,3.000167472,2.716448309,2.459559835,2.368923072,2.281626347,2.197546576,2.116565213
Middle East,cement,cement_CCS,cement_CCS,process heat cement,1,3.722303371,3.698541505,3.009638931,2.44905363,2.358804029,2.271880199,2.188159581,2.107524136
Africa,cement,cement_CCS,cement_CCS,process heat cement,1,3.685138903,3.668502638,2.997726913,2.449600704,2.359330943,2.272387695,2.188648376,2.107994918
Latin America,cement,cement_CCS,cement_CCS,process heat cement,1,3.097291702,2.532922258,2.497570581,2.462712302,2.371959368,2.284550753,2.200363215,2.119278056
Southeast Asia,cement,cement_CCS,cement_CCS,process heat cement,1,3.979577191,3.973152702,3.116001294,2.443768158,2.353713331,2.266977097,2.183437163,2.102975743
Eastern Europe,cement,cement_CCS,cement_CCS,process heat cement,1,3.739568216,3.714937195,3.016116826,2.44875222,2.358513726,2.271600594,2.18789028,2.107264759
Korea,cement,cement_CCS,cement_CCS,process heat cement,1,4.109571183,3.316321845,2.853602961,2.455446196,2.364961024,2.277810303,2.193871156,2.113025235
India,cement,cement_CCS,cement_CCS,process heat cement,1,4.255769856,2.679327392,2.568466419,2.462192476,2.371458697,2.284068532,2.199898765,2.118830722
USA,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.5292,0.5148,0.40692608,0.321656633,0.316865412,0.312145558,0.307496008,0.302915715
Canada,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.5652,0.5076,0.404158955,0.321797598,0.317004277,0.312282354,0.307630767,0.303048467
Western Europe,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.3888,0.3624,0.342590609,0.323864033,0.319039932,0.314287687,0.309606229,0.304994504
Japan,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.342,0.3636,0.343153021,0.323855875,0.319031894,0.31427977,0.30959843,0.304986821
Australia_NZ,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Former Soviet Union,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
China,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.432,0.4212,0.36898953,0.323250885,0.318435917,0.313692669,0.309020075,0.304417081
Middle East,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Africa,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Latin America,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.405,0.4104,0.364307822,0.323392274,0.318575199,0.313829877,0.309155239,0.304550231
Southeast Asia,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Eastern Europe,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.4248,0.4068,0.362731464,0.32343686,0.318619121,0.313873145,0.309197862,0.30459222
Korea,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.396,0.3744,0.348167626,0.323773225,0.318950476,0.314199564,0.309519419,0.304908987
India,cement,cement_CCS,cement_CCS,elect_td_ind,1,0.432,0.324,0.324,0.324,0.319173873,0.314419633,0.30973621,0.305122549
