Input drivers,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,input-driver,,,,,,,,,,,,
ALL,regional coal,regional coal,regional coal,ALL,BC,,,,,,,,,,,,,
ALL,regional crude oil,regional crude oil,regional crude oil,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids industrial,unconventional oil refining,unconventional oil refining,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids industrial,coal to liquids,coal to liquids,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids industrial,gas to liquids,gas to liquids,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids enduse,unconventional oil refining,unconventional oil refining,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids enduse,coal to liquids,coal to liquids,ALL,BC,,,,,,,,,,,,,
ALL,refined liquids enduse,gas to liquids,gas to liquids,ALL,BC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (existing),ALL,BC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (conv pul),ALL,BC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (IGCC),ALL,BC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (IGCC)_CCS,ALL,BC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (existing),ALL,BC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (peak load conv),ALL,BC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (CC),ALL,BC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (CC)_CCS,ALL,BC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (existing),ALL,BC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (peak load conv),ALL,BC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (IGCC),ALL,BC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (IGCC)_CCS,ALL,BC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (existing),ALL,BC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (conv),ALL,BC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (IGCC),ALL,BC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (IGCC)_CCS,ALL,BC,,,,,,,,,,,,,
ALL,H2 Central Production,coal chemical,coal chemical,ALL,BC,,,,,,,,,,,,,
ALL,H2 Central Production,coal chemical,coal chemical CCS,ALL,BC,,,,,,,,,,,,,
ALL,H2 Central Production,biomass to H2,biomass to H2,ALL,BC,,,,,,,,,,,,,
ALL,H2 Central Production,biomass to H2,biomass to H2 CCS,ALL,BC,,,,,,,,,,,,,
ALL,building,gas,gas,ALL,BC,,,,,,,,,,,,,
ALL,building,coal,coal,ALL,BC,,,,,,,,,,,,,
ALL,building,biomass,biomass,ALL,BC,,,,,,,,,,,,,
ALL,building,refined liquids,refined liquids,ALL,BC,,,,,,,,,,,,,
ALL,building,trad biomass,trad biomass,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,biomass,biomass,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,gas,gas,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,coal,coal,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,refined liquids,refined liquids,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,biomass,biomass cogen,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,gas,gas cogen,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,coal,coal cogen,ALL,BC,,,,,,,,,,,,,
ALL,industrial energy use,refined liquids,refined liquids cogen,ALL,BC,,,,,,,,,,,,,
ALL,process heat cement,biomass,biomass,ALL,BC,,,,,,,,,,,,,
ALL,process heat cement,gas,gas,ALL,BC,,,,,,,,,,,,,
ALL,process heat cement,coal,coal,ALL,BC,,,,,,,,,,,,,
ALL,process heat cement,refined liquids,refined liquids,ALL,BC,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Output drivers,,,,,,,,,,,,,,,,,,
