Output drivers,,,,,,
INPUT_TABLE,,,,,,
Variable ID,,,,,,
10001,,,,,,

region,supplysector,subsector,technology,period,generic-ghg,input-driver
ALL,elect_td_bld,electricity_td_bld,electricity_td_bld,ALL,SF6,
ALL,elect_td_ind,electricity_td_ind,electricity_td_ind,ALL,SF6,
ALL,elect_td_trn,electricity_td_trn,electricity_td_trn,ALL,SF6,
ALL,building,electricity,electricity,ALL,HFC134a,
ALL,building,electricity,electricity,ALL,HFC125,
ALL,transportation,air,refined liquids,ALL,HFC134a,
ALL,transportation,rail,electricity,ALL,HFC134a,
ALL,transportation,road,electricity,ALL,HFC134a,
ALL,transportation,road,refined liquids,ALL,HFC134a,
ALL,urban processes,urban processes,aerosols,ALL,HFC134a,
ALL,urban processes,urban processes,fire_exting,ALL,HFC125,,,,,,,,
ALL,industry,industrial processes,foams,ALL,HFC245fa,,,,,,,,
ALL,industry,industrial processes,solvents,ALL,HFC134a,,,,,,,,
ALL,industry,industrial processes,solvents,ALL,CF4,,,,,,,,
ALL,industry,industrial processes,HCFC_22_Prod,ALL,SF6,,,,,,,,
ALL,industry,industrial processes,semiconductors,ALL,C2F6,,,,,,,,
ALL,industry,industrial processes,Al_Mg,ALL,CF4,,,,,,,,

Emissions unit,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
10005,,,,,,,,,,,,,
,,,,,emissions-unit,,,,,,,,
region,supplysector,subsector,technology,generic-ghg,1975,1990,2005,2020,2035,2050,2065,2080,2095
ALL,elect_td_bld,electricity_td_bld,electricity_td_bld,SF6,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,elect_td_ind,electricity_td_ind,electricity_td_ind,SF6,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,elect_td_trn,electricity_td_trn,electricity_td_trn,SF6,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,building,electricity,electricity,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,building,electricity,electricity,HFC125,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,transportation,air,refined liquids,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,transportation,rail,electricity,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,transportation,road,electricity,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,transportation,road,refined liquids,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,urban processes,urban processes,aerosols,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,urban processes,urban processes,fire_exting,HFC125,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,foams,HFC245fa,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,solvents,HFC134a,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,solvents,CF4,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,HCFC_22_Prod,SF6,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,semiconductors,C2F6,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg
ALL,industry,industrial processes,Al_Mg,CF4,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg,Gg

"Base year emissions: 1990, 2005, and 2020",,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
10010,,,,,,,,,,,,,,,,,,
,,,,,input-emissions,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India
elect_td_bld,electricity_td_bld,electricity_td_bld,1990,SF6,0.923794249,0.118929771,0.145571515,0.184477097,0.01036563,0.026000944,0.025861443,0.020859039,0.013510381,0.03129748,0.021886687,0.029683023,0.004170671,0.007782855
elect_td_ind,electricity_td_ind,electricity_td_ind,1990,SF6,0.495536376,0.095646578,0.143399576,0.163724559,0.009967576,0.110686975,0.113614051,0.007839985,0.021443652,0.03726183,0.02230423,0.052454642,0.007239839,0.023471622
elect_td_trn,electricity_td_trn,electricity_td_trn,1990,SF6,0.002163093,0.001631481,0.007222348,0.007876047,0.000235984,0.01400287,0.001529411,0,0.000640693,0.000397721,8.54502E-05,0.003560219,0.00012367,0.000619546
building,electricity,electricity,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
building,electricity,electricity,1990,HFC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transportation,air,refined liquids,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transportation,rail,electricity,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transportation,road,electricity,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transportation,road,refined liquids,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urban processes,urban processes,aerosols,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urban processes,urban processes,fire_exting,1990,HFC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
industry,industrial processes,foams,1990,HFC245fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
industry,industrial processes,solvents,1990,HFC134a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
industry,industrial processes,solvents,1990,CF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
industry,industrial processes,HCFC_22_Prod,1990,SF6,1.575810811,0,0.8876947,0.443685588,0,0.150576413,0.16127027,0,0,0.144022113,0,0,0.055021622,0
industry,industrial processes,semiconductors,1990,C2F6,0.246498599,0.00146639,0.14329315,0.234239123,0.000132181,0.005075678,0.025759521,0.008113627,0,0,0.25629785,5.12911E-05,0.103827488,0.002165979
industry,industrial processes,Al_Mg,1990,CF4,3.6315379,1.562862616,4.385251938,0.235008029,1.02735078,4.009974219,0.513461131,0.146338288,0.418176031,1.518188424,0.055276439,1.282432538,0,0.142081252
elect_td_bld,electricity_td_bld,electricity_td_bld,2005,SF6,0.43780034,0.048798464,0.136928754,0.172223941,0.009355767,0.013433111,0.059224988,0.027503024,0.013362999,0.03692707,0.027317579,0.0151851,0.00822387,0.010790058
elect_td_ind,electricity_td_ind,electricity_td_ind,2005,SF6,0.23484233,0.03924506,0.134885765,0.152849808,0.008996493,0.057185247,0.260186207,0.010337163,0.021209727,0.043964249,0.027838729,0.026834497,0.01427576,0.032540779
elect_td_trn,electricity_td_trn,electricity_td_trn,2005,SF6,0.001025123,0.000669418,0.006793548,0.007352912,0.000212994,0.007234434,0.003502485,0,0.000633704,0.000469261,0.000106653,0.00182132,0.000243857,0.000858932
building,electricity,electricity,2005,HFC134a,23.19784326,1.311641051,20.82779259,11.01717033,0.879398326,2.89597518,14.42923429,7.131929216,8.631909308,8.782823937,10.10340241,2.594928653,6.180374156,0.918018373
building,electricity,electricity,2005,HFC125,0.932257576,0.00181434,0.365642805,0.3199997,0.050238392,0.068209808,0.328009486,0.540220515,0.511933814,0.407160615,0.463063805,0.188339295,0.505940049,0.066896591
transportation,air,refined liquids,2005,HFC134a,4.196006728,0.137797372,2.117677124,0.418222851,0.139520027,0.16427026,0.443028778,0.081137376,0.149714982,0.532732282,0.119593774,0.018015858,0.065226218,0.007980311
transportation,rail,electricity,2005,HFC134a,0.054532977,0,0.702414712,0.195216287,0.019093811,0.188285896,0.27507286,0,0.028774239,0.036913577,0.002216954,0.041992139,0.012725743,0.007031118
transportation,road,electricity,2005,HFC134a,0,0,0,0,0,0,0,0,0.000216744,0.001197152,0.000174052,0.000178329,0,0
transportation,road,refined liquids,2005,HFC134a,23.64908435,0.991707466,11.78560428,3.215134143,0.704086309,0.811393128,3.895616295,0.575787953,0.877942687,5.604747954,0.587805719,0.379580372,0.547450901,0.094614165
urban processes,urban processes,aerosols,2005,HFC134a,8.177455921,0.249469297,9.481381813,2.047726965,0.748253238,2.608048304,1.16274417,0.488944503,0.74127577,0.893373743,0.53164108,1.542966078,0.006624421,0.432035658
