Input drivers,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,input-driver,,,,,,,,,,,,
ALL,regional coal,regional coal,regional coal,ALL,OC,,,,,,,,,,,,,
ALL,regional natural gas,regional natural gas,regional natural gas,ALL,OC,,,,,,,,,,,,,
ALL,regional crude oil,regional crude oil,regional crude oil,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids industrial,unconventional oil refining,unconventional oil refining,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids industrial,coal to liquids,coal to liquids,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids industrial,gas to liquids,gas to liquids,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids enduse,unconventional oil refining,unconventional oil refining,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids enduse,coal to liquids,coal to liquids,ALL,OC,,,,,,,,,,,,,
ALL,refined liquids enduse,gas to liquids,gas to liquids,ALL,OC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (existing),ALL,OC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (conv pul),ALL,OC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (IGCC),ALL,OC,,,,,,,,,,,,,
ALL,electricity,coal,Coal (IGCC)_CCS,ALL,OC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (existing),ALL,OC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (peak load conv),ALL,OC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (CC),ALL,OC,,,,,,,,,,,,,
ALL,electricity,gas,Gas (CC)_CCS,ALL,OC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (existing),ALL,OC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (peak load conv),ALL,OC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (IGCC),ALL,OC,,,,,,,,,,,,,
ALL,electricity,oil,Oil (IGCC)_CCS,ALL,OC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (existing),ALL,OC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (conv),ALL,OC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (IGCC),ALL,OC,,,,,,,,,,,,,
ALL,electricity,biomass,Biomass (IGCC)_CCS,ALL,OC,,,,,,,,,,,,,
ALL,H2 Central Production,coal chemical,coal chemical,ALL,OC,,,,,,,,,,,,,
ALL,H2 Central Production,coal chemical,coal chemical CCS,ALL,OC,,,,,,,,,,,,,
ALL,H2 Central Production,biomass to H2,biomass to H2,ALL,OC,,,,,,,,,,,,,
ALL,H2 Central Production,biomass to H2,biomass to H2 CCS,ALL,OC,,,,,,,,,,,,,
ALL,building,gas,gas,ALL,OC,,,,,,,,,,,,,
ALL,building,coal,coal,ALL,OC,,,,,,,,,,,,,
ALL,building,biomass,biomass,ALL,OC,,,,,,,,,,,,,
ALL,building,refined liquids,refined liquids,ALL,OC,,,,,,,,,,,,,
ALL,building,trad biomass,trad biomass,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,biomass,biomass,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,gas,gas,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,coal,coal,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,refined liquids,refined liquids,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,biomass,biomass cogen,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,gas,gas cogen,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,coal,coal cogen,ALL,OC,,,,,,,,,,,,,
ALL,industrial energy use,refined liquids,refined liquids cogen,ALL,OC,,,,,,,,,,,,,
ALL,process heat cement,biomass,biomass,ALL,OC,,,,,,,,,,,,,
ALL,process heat cement,gas,gas,ALL,OC,,,,,,,,,,,,,
ALL,process heat cement,coal,coal,ALL,OC,,,,,,,,,,,,,
ALL,process heat cement,refined liquids,refined liquids,ALL,OC,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Output drivers,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,output-driver,,,,,,,,,,,,
ALL,urban processes,landfills,landfills,ALL,OC,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Emissions unit,,,,,,,,,,,,,,,,,,
Default value. Table not read in,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
10005,,,,,,,,,,,,,,,,,,
,,,,,emissions-unit,,,,,,,,,,,,,
region,supplysector,subsector,technology,generic-ghg,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,
ALL,regional coal,regional coal,regional coal,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,regional natural gas,regional natural gas,regional natural gas,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,regional crude oil,regional crude oil,regional crude oil,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids industrial,unconventional oil refining,unconventional oil refining,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids industrial,coal to liquids,coal to liquids,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids industrial,gas to liquids,gas to liquids,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids enduse,unconventional oil refining,unconventional oil refining,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids enduse,coal to liquids,coal to liquids,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,refined liquids enduse,gas to liquids,gas to liquids,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,coal,Coal (existing),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,coal,Coal (conv pul),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,coal,Coal (IGCC),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,coal,Coal (IGCC)_CCS,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,gas,Gas (existing),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,gas,Gas (peak load conv),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,gas,Gas (CC),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,gas,Gas (CC)_CCS,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,oil,Oil (existing),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,oil,Oil (peak load conv),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,oil,Oil (IGCC),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,oil,Oil (IGCC)_CCS,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,biomass,Biomass (existing),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,biomass,Biomass (conv),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,biomass,Biomass (IGCC),OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,electricity,biomass,Biomass (IGCC)_CCS,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
ALL,H2 Central Production,coal chemical,coal chemical,OC,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,Tg,,,,,
