Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
11/7/2001 21:00	0.0000	0.0000	0.0000	0.37953	0.31613	0.26494	0.011700	0.48020
11/7/2001 22:00	0.0000	0.0000	0.0000	0.29936	0.23455	0.21327	0.011700	0.41555
11/7/2001 23:00	0.0000	0.0000	0.0000	0.21300	0.16317	0.14336	0.011700	0.36111
11/8/2001 00:00	0.0000	0.0000	0.0000	0.12082	0.08498	0.09397	0.011700	0.29869
11/8/2001 01:00	0.0000	0.9420	0.0579	0.07882	0.05099	0.07966	0.011700	0.27502
11/8/2001 02:00	0.0000	0.4751	0.0292	0.06812	0.03399	0.06742	0.011700	0.27183
11/8/2001 03:00	0.0000	0.6533	0.0402	0.07151	0.03399	0.06007	0.011700	0.26800
11/8/2001 04:00	0.0000	0.7526	0.0463	0.10534	0.03399	0.07002	0.011700	0.25788
11/8/2001 05:00	0.0000	0.8045	0.0495	0.25496	0.03739	0.08238	0.011700	0.28777
11/8/2001 06:00	0.0000	0.7344	0.0452	0.53377	0.06459	0.13459	0.011700	0.33249
11/8/2001 07:00	0.0000	0.6899	0.0424	0.60851	0.12577	0.21032	0.041700	0.35330
11/8/2001 08:00	0.0000	0.0000	0.0000	0.58692	0.12237	0.27132	0.011700	0.29869
11/8/2001 09:00	0.0000	0.0000	0.0000	0.52333	0.06799	0.33250	0.011700	0.25421
11/8/2001 10:00	0.0000	0.0000	0.0000	0.44880	0.05779	0.34779	0.011700	0.26019
11/8/2001 11:00	0.0000	0.0000	0.0000	0.38349	0.05779	0.36309	0.011700	0.26027
11/8/2001 12:00	0.0000	0.0000	0.0000	0.33334	0.05779	0.35331	0.011700	0.25589
11/8/2001 13:00	0.0000	0.0000	0.0000	0.30370	0.05779	0.32072	0.011700	0.26473
11/8/2001 14:00	0.0000	0.0000	0.0000	0.27343	0.06459	0.29567	0.011700	0.27964
11/8/2001 15:00	0.0000	0.0000	0.0000	0.27806	0.09178	0.30433	0.011700	0.29518
11/8/2001 16:00	0.0000	0.0000	0.0000	0.31439	0.16657	0.35098	0.011700	0.34915
11/8/2001 17:00	0.0000	0.0000	0.0000	0.39276	0.29574	0.43555	0.011700	0.42416
11/8/2001 18:00	0.0000	0.0000	0.0000	0.46661	0.40452	0.39348	0.041700	0.46051
11/8/2001 19:00	0.0000	0.0000	0.0000	0.47943	0.40452	0.31774	0.011700	0.47534
11/8/2001 20:00	0.0000	0.0000	0.0000	0.43605	0.37392	0.28125	0.011700	0.49168
11/8/2001 21:00	0.0000	0.0000	0.0000	0.38400	0.31613	0.26494	0.011700	0.48020
11/8/2001 22:00	0.0000	0.0000	0.0000	0.30350	0.23455	0.21327	0.011700	0.41555
11/8/2001 23:00	0.0000	0.0000	0.0000	0.21616	0.16317	0.14336	0.011700	0.36111
11/9/2001 00:00	0.0000	0.0000	0.0000	0.12237	0.08498	0.09397	0.011700	0.29869
11/9/2001 01:00	0.0000	0.0000	0.0000	0.07925	0.05099	0.07966	0.011700	0.27502
11/9/2001 02:00	0.0000	0.1406	0.0087	0.06826	0.03399	0.06742	0.011700	0.27183
11/9/2001 03:00	0.0000	0.1665	0.0102	0.07166	0.03399	0.06007	0.011700	0.26800
11/9/2001 04:00	0.0000	0.2272	0.0140	0.10564	0.03399	0.07002	0.011700	0.25788
11/9/2001 05:00	0.0000	0.2444	0.0150	0.25593	0.03739	0.08238	0.011700	0.28777
11/9/2001 06:00	0.0000	0.1459	0.0090	0.53597	0.06459	0.13459	0.011700	0.33249
11/9/2001 07:00	0.0000	0.0000	0.0000	0.61108	0.12577	0.21032	0.041700	0.35330
11/9/2001 08:00	0.0000	0.0000	0.0000	0.58939	0.12237	0.27132	0.011700	0.29869
11/9/2001 09:00	0.0000	0.0000	0.0000	0.52468	0.06799	0.33250	0.011700	0.25421
11/9/2001 10:00	0.0000	0.0000	0.0000	0.44946	0.05779	0.34779	0.011700	0.26019
11/9/2001 11:00	0.0000	0.0000	0.0000	0.38273	0.05779	0.36309	0.011700	0.26027
11/9/2001 12:00	0.0000	0.0000	0.0000	0.33089	0.05779	0.35331	0.011700	0.25589
11/9/2001 13:00	0.0000	0.0000	0.0000	0.30108	0.05779	0.32072	0.011700	0.26473
11/9/2001 14:00	0.0000	0.0000	0.0000	0.27072	0.06459	0.29567	0.011700	0.27964
11/9/2001 15:00	0.0000	0.0000	0.0000	0.27528	0.09178	0.30433	0.011700	0.29518
11/9/2001 16:00	0.0000	0.0000	0.0000	0.31162	0.16657	0.35098	0.011700	0.34915
11/9/2001 17:00	0.0000	0.0000	0.0000	0.39017	0.29574	0.43555	0.011700	0.42416
11/9/2001 18:00	0.0000	0.0000	0.0000	0.46342	0.40452	0.39348	0.041700	0.46051
11/9/2001 19:00	0.0000	0.0000	0.0000	0.47695	0.40452	0.31774	0.011700	0.47534
11/9/2001 20:00	0.0000	0.0000	0.0000	0.43354	0.37392	0.28125	0.011700	0.49168
11/9/2001 21:00	0.0000	0.0000	0.0000	0.38120	0.31613	0.26494	0.011700	0.48020
11/9/2001 22:00	0.0000	0.0000	0.0000	0.29967	0.23455	0.21327	0.011700	0.41555
11/9/2001 23:00	0.0000	0.0000	0.0000	0.21179	0.16317	0.14336	0.011700	0.36111
11/10/2001 00:00	0.0000	0.0000	0.0000	0.11812	0.08498	0.09397	0.011700	0.29869
11/10/2001 01:00	0.0000	0.0000	0.0000	0.07513	0.05099	0.07966	0.011700	0.27502
11/10/2001 02:00	0.0000	0.0000	0.0000	0.06602	0.03399	0.06742	0.011700	0.27183
11/10/2001 03:00	0.0000	0.0000	0.0000	0.07005	0.03399	0.06007	0.011700	0.26800
11/10/2001 04:00	0.0000	0.0000	0.0000	0.10441	0.03399	0.07002	0.011700	0.25788
11/10/2001 05:00	0.0000	0.0000	0.0000	0.25449	0.03739	0.08238	0.011700	0.28777
11/10/2001 06:00	0.0000	0.0000	0.0000	0.53514	0.06459	0.13459	0.011700	0.33249
11/10/2001 07:00	0.0000	0.0000	0.0000	0.61034	0.12577	0.21032	0.041700	0.35330
11/10/2001 08:00	0.0000	0.0000	0.0000	0.58908	0.12237	0.27132	0.011700	0.29869
11/10/2001 09:00	0.0000	0.0000	0.0000	0.52519	0.06799	0.33250	0.011700	0.25421
11/10/2001 10:00	0.0000	0.0000	0.0000	0.45055	0.05779	0.34779	0.011700	0.26019
11/10/2001 11:00	0.0000	0.0000	0.0000	0.38492	0.05779	0.36309	0.011700	0.26027
11/10/2001 12:00	0.0000	0.0000	0.0000	0.33331	0.05779	0.35331	0.011700	0.25589
11/10/2001 13:00	0.0000	0.0000	0.0000	0.30256	0.05779	0.32072	0.011700	0.26473
11/10/2001 14:00	0.0000	0.0000	0.0000	0.27351	0.06459	0.29567	0.011700	0.27964
11/10/2001 15:00	0.0000	0.0000	0.0000	0.27812	0.09178	0.30433	0.011700	0.29518
11/10/2001 16:00	0.0000	0.0000	0.0000	0.31478	0.16657	0.35098	0.011700	0.34915
11/10/2001 17:00	0.0000	0.0000	0.0000	0.39443	0.29574	0.43555	0.011700	0.42416
11/10/2001 18:00	0.0000	0.0000	0.0000	0.46941	0.40452	0.39348	0.041700	0.46051
11/10/2001 19:00	0.0000	0.0000	0.0000	0.48026	0.40452	0.31774	0.011700	0.47534
11/10/2001 20:00	0.0000	0.0000	0.0000	0.43527	0.37392	0.28125	0.011700	0.49168
11/10/2001 21:00	0.0000	0.0000	0.0000	0.38614	0.31613	0.26494	0.011700	0.48020
11/10/2001 22:00	0.0000	0.0000	0.0000	0.30558	0.23455	0.21327	0.011700	0.41555
11/10/2001 23:00	0.0000	0.0000	0.0000	0.21516	0.16317	0.14336	0.011700	0.36111
11/11/2001 00:00	0.0000	0.0000	0.0000	0.12832	0.08498	0.10055	0.011700	0.29869
11/11/2001 01:00	0.0000	0.0000	0.0000	0.08144	0.05099	0.08360	0.011700	0.27502
11/11/2001 02:00	0.0000	0.0000	0.0000	0.06951	0.03399	0.07003	0.011700	0.27183
11/11/2001 03:00	0.0000	0.0000	0.0000	0.07399	0.03399	0.06144	0.011700	0.26800
11/11/2001 04:00	0.0000	0.2315	0.0142	0.11295	0.03399	0.07269	0.011700	0.25788
11/11/2001 05:00	0.0000	0.4141	0.0255	0.27820	0.03739	0.08648	0.011700	0.28777
11/11/2001 06:00	0.0000	0.5145	0.0317	0.58711	0.06459	0.14521	0.011700	0.33249
11/11/2001 07:00	0.0000	1.3232	0.0814	0.67265	0.12577	0.23148	0.041700	0.35330
11/11/2001 08:00	0.0000	1.0061	0.0619	0.65299	0.12237	0.30375	0.011700	0.29869
11/11/2001 09:00	0.0000	0.4591	0.0282	0.58471	0.06799	0.37753	0.011700	0.25421
11/11/2001 10:00	0.0000	0.4832	0.0297	0.50303	0.05779	0.39871	0.011700	0.26019
11/11/2001 11:00	0.0000	1.1122	0.0684	0.42983	0.05779	0.41558	0.011700	0.26027
11/11/2001 12:00	0.0000	0.5559	0.0342	0.37380	0.05779	0.40112	0.011700	0.25589
11/11/2001 13:00	0.0000	0.5585	0.0344	0.33985	0.05779	0.36431	0.011700	0.26473
11/11/2001 14:00	0.0000	0.2993	0.0184	0.30726	0.06459	0.33480	0.011700	0.27964
11/11/2001 15:00	0.0000	0.3277	0.0202	0.31138	0.09178	0.34138	0.011700	0.29518
11/11/2001 16:00	0.0000	0.4674	0.0288	0.35386	0.16657	0.38690	0.011700	0.34915
11/11/2001 17:00	0.0000	0.5859	0.0360	0.43945	0.29574	0.47090	0.011700	0.42416
11/11/2001 18:00	0.0000	1.5337	0.0943	0.52477	0.40452	0.42779	0.041700	0.46051
11/11/2001 19:00	0.0000	0.9110	0.0560	0.54347	0.40452	0.35199	0.011700	0.47534
11/11/2001 20:00	0.0000	1.1118	0.0684	0.49708	0.37392	0.31611	0.011700	0.49168
11/11/2001 21:00	0.0000	1.3888	0.0854	0.43545	0.31613	0.30055	0.011700	0.48020
11/11/2001 22:00	0.0000	1.5735	0.0968	0.34333	0.23455	0.24157	0.011700	0.41555
11/11/2001 23:00	0.0000	1.8504	0.1138	0.24106	0.16317	0.15890	0.011700	0.36111
11/12/2001 00:00	0.0000	2.1727	0.1337	0.13237	0.08498	0.10055	0.011700	0.29869
11/12/2001 01:00	0.0000	2.3779	0.1463	0.08465	0.05099	0.08360	0.011700	0.27502
11/12/2001 02:00	0.0000	2.5515	0.1570	0.07195	0.03399	0.07003	0.011700	0.27183
11/12/2001 03:00	0.0000	2.6894	0.1654	0.07555	0.03399	0.06144	0.011700	0.26800
11/12/2001 04:00	0.0000	2.7128	0.1669	0.11357	0.03399	0.07269	0.011700	0.25788
11/12/2001 05:00	0.0000	2.7644	0.1701	0.27925	0.03739	0.08648	0.011700	0.28777
11/12/2001 06:00	0.0000	2.7126	0.1669	0.58949	0.06459	0.14521	0.011700	0.33249
11/12/2001 07:00	0.0000	3.1796	0.1956	0.67545	0.12577	0.23148	0.041700	0.35330
11/12/2001 08:00	0.0000	0.9910	0.0610	0.65575	0.12237	0.30375	0.011700	0.29869
11/12/2001 09:00	0.0000	0.0995	0.0061	0.58719	0.06799	0.37753	0.011700	0.25421
11/12/2001 10:00	0.0000	0.0000	0.0000	0.50516	0.05779	0.39871	0.011700	0.26019
11/12/2001 11:00	0.0000	0.0000	0.0000	0.43065	0.05779	0.41558	0.011700	0.26027
11/12/2001 12:00	0.0000	0.0000	0.0000	0.37398	0.05779	0.40112	0.011700	0.25589
11/12/2001 13:00	0.0000	0.0000	0.0000	0.33846	0.05779	0.36431	0.011700	0.26473
11/12/2001 14:00	0.0000	0.0000	0.0000	0.30442	0.06459	0.33480	0.011700	0.27964
11/12/2001 15:00	0.0000	0.0000	0.0000	0.30777	0.09178	0.34138	0.011700	0.29518
11/12/2001 16:00	0.0000	0.0000	0.0000	0.34986	0.16657	0.38690	0.011700	0.34915
11/12/2001 17:00	0.0000	0.0000	0.0000	0.43578	0.29574	0.47090	0.011700	0.42416
11/12/2001 18:00	0.0000	0.0000	0.0000	0.52234	0.40452	0.42779	0.041700	0.46051
11/12/2001 19:00	0.0000	0.0000	0.0000	0.54366	0.40452	0.35199	0.011700	0.47534
11/12/2001 20:00	0.0000	0.0000	0.0000	0.49748	0.37392	0.31611	0.011700	0.49168
11/12/2001 21:00	0.0000	0.0250	0.0015	0.43619	0.31613	0.30055	0.011700	0.48020
11/12/2001 22:00	0.0000	0.6684	0.0411	0.34467	0.23455	0.24157	0.011700	0.41555
11/12/2001 23:00	0.0000	0.8597	0.0529	0.24194	0.16317	0.15890	0.011700	0.36111
11/13/2001 00:00	0.0000	1.2524	0.0770	0.12449	0.08498	0.09397	0.011700	0.29869
11/13/2001 01:00	0.0000	1.4247	0.0876	0.08053	0.05099	0.07966	0.011700	0.27502
11/13/2001 02:00	0.0000	1.5579	0.0958	0.06889	0.03399	0.06742	0.011700	0.27183
11/13/2001 03:00	0.0000	1.6659	0.1025	0.07226	0.03399	0.06007	0.011700	0.26800
11/13/2001 04:00	0.0000	1.7813	0.1096	0.10685	0.03399	0.07002	0.011700	0.25788
11/13/2001 05:00	0.0000	1.8119	0.1115	0.25975	0.03739	0.08238	0.011700	0.28777
11/13/2001 06:00	0.0000	1.7642	0.1085	0.54469	0.06459	0.13459	0.011700	0.33249
11/13/2001 07:00	0.0000	1.8817	0.1158	0.62128	0.12577	0.21032	0.041700	0.35330
11/13/2001 08:00	0.0000	0.1065	0.0066	0.59935	0.12237	0.27132	0.011700	0.29869
11/13/2001 09:00	0.0000	0.0000	0.0000	0.53552	0.06799	0.33250	0.011700	0.25421
11/13/2001 10:00	0.0000	0.0000	0.0000	0.45955	0.05779	0.34779	0.011700	0.26019
11/13/2001 11:00	0.0000	0.0000	0.0000	0.39190	0.05779	0.36309	0.011700	0.26027
11/13/2001 12:00	0.0000	0.0000	0.0000	0.34025	0.05779	0.35331	0.011700	0.25589
11/13/2001 13:00	0.0000	0.0000	0.0000	0.31063	0.05779	0.32072	0.011700	0.26473
11/13/2001 14:00	0.0000	0.0000	0.0000	0.27992	0.06459	0.29567	0.011700	0.27964
11/13/2001 15:00	0.0000	0.0000	0.0000	0.28388	0.09178	0.30433	0.011700	0.29518
11/13/2001 16:00	0.0000	0.0000	0.0000	0.32099	0.16657	0.35098	0.011700	0.34915
11/13/2001 17:00	0.0000	0.0000	0.0000	0.40206	0.29574	0.43555	0.011700	0.42416
11/13/2001 18:00	0.0000	0.0000	0.0000	0.47742	0.40452	0.39348	0.041700	0.46051
11/13/2001 19:00	0.0000	0.0000	0.0000	0.49070	0.40452	0.31774	0.011700	0.47534
11/13/2001 20:00	0.0000	0.0000	0.0000	0.44587	0.37392	0.28125	0.011700	0.49168
11/13/2001 21:00	0.0000	0.0000	0.0000	0.39237	0.31613	0.26494	0.011700	0.48020
11/13/2001 22:00	0.0000	0.8713	0.0536	0.31017	0.23455	0.21327	0.011700	0.41555
11/13/2001 23:00	0.0000	0.5224	0.0321	0.22054	0.16317	0.14336	0.011700	0.36111
11/14/2001 00:00	0.0000	0.8919	0.0549	0.12486	0.08498	0.09397	0.011700	0.29869
11/14/2001 01:00	0.0000	1.0509	0.0646	0.08071	0.05099	0.07966	0.011700	0.27502
11/14/2001 02:00	0.0000	1.2465	0.0767	0.06902	0.03399	0.06742	0.011700	0.27183
11/14/2001 03:00	0.0000	1.4070	0.0866	0.07240	0.03399	0.06007	0.011700	0.26800
11/14/2001 04:00	0.0000	1.5774	0.0970	0.10715	0.03399	0.07002	0.011700	0.25788
11/14/2001 05:00	0.0000	1.6652	0.1024	0.26069	0.03739	0.08238	0.011700	0.28777
11/14/2001 06:00	0.0000	1.6032	0.0986	0.54685	0.06459	0.13459	0.011700	0.33249
11/14/2001 07:00	0.0000	1.7975	0.1106	0.62380	0.12577	0.21032	0.041700	0.35330
11/14/2001 08:00	0.0000	0.1738	0.0107	0.60180	0.12237	0.27132	0.011700	0.29869
11/14/2001 09:00	0.0000	0.0000	0.0000	0.53772	0.06799	0.33250	0.011700	0.25421
11/14/2001 10:00	0.0000	0.0000	0.0000	0.46148	0.05779	0.34779	0.011700	0.26019
11/14/2001 11:00	0.0000	0.0000	0.0000	0.39351	0.05779	0.36309	0.011700	0.26027
11/14/2001 12:00	0.0000	0.0000	0.0000	0.34028	0.05779	0.35331	0.011700	0.25589
11/14/2001 13:00	0.0000	0.0000	0.0000	0.30849	0.05779	0.32072	0.011700	0.26473
11/14/2001 14:00	0.0000	0.0000	0.0000	0.27670	0.06459	0.29567	0.011700	0.27964
11/14/2001 15:00	0.0000	0.0000	0.0000	0.27967	0.09178	0.30433	0.011700	0.29518
11/14/2001 16:00	0.0000	0.0000	0.0000	0.31587	0.16657	0.35098	0.011700	0.34915
11/14/2001 17:00	0.0000	0.0000	0.0000	0.39604	0.29574	0.43555	0.011700	0.42416
11/14/2001 18:00	0.0000	0.0000	0.0000	0.47150	0.40452	0.39348	0.041700	0.46051
11/14/2001 19:00	0.0000	0.0000	0.0000	0.48641	0.40452	0.31774	0.011700	0.47534
11/14/2001 20:00	0.0000	0.0000	0.0000	0.44284	0.37392	0.28125	0.011700	0.49168
11/14/2001 21:00	0.0000	0.0000	0.0000	0.39012	0.31613	0.26494	0.011700	0.48020
11/14/2001 22:00	0.0000	0.0000	0.0000	0.30754	0.23455	0.21327	0.011700	0.41555
11/14/2001 23:00	0.0000	0.0000	0.0000	0.21852	0.16317	0.14336	0.011700	0.36111
11/15/2001 00:00	0.0000	0.0000	0.0000	0.12357	0.08498	0.09397	0.011700	0.29869
11/15/2001 01:00	0.0000	1.0375	0.0638	0.08034	0.05099	0.07966	0.011700	0.27502
11/15/2001 02:00	0.0000	0.5181	0.0319	0.06907	0.03399	0.06742	0.011700	0.27183
11/15/2001 03:00	0.0000	0.7447	0.0458	0.07254	0.03399	0.06007	0.011700	0.26800
11/15/2001 04:00	0.0000	0.8202	0.0505	0.10745	0.03399	0.07002	0.011700	0.25788
11/15/2001 05:00	0.0000	0.7348	0.0452	0.26164	0.03739	0.08238	0.011700	0.28777
11/15/2001 06:00	0.0000	0.6204	0.0382	0.54900	0.06459	0.13459	0.011700	0.33249
11/15/2001 07:00	0.0000	0.9924	0.0610	0.62631	0.12577	0.21032	0.041700	0.35330
11/15/2001 08:00	0.0000	0.0000	0.0000	0.60424	0.12237	0.27132	0.011700	0.29869
11/15/2001 09:00	0.0000	0.0000	0.0000	0.53962	0.06799	0.33250	0.011700	0.25421
11/15/2001 10:00	0.0000	0.0000	0.0000	0.46291	0.05779	0.34779	0.011700	0.26019
11/15/2001 11:00	0.0000	0.0000	0.0000	0.39514	0.05779	0.36309	0.011700	0.26027
11/15/2001 12:00	0.0000	0.0000	0.0000	0.34328	0.05779	0.35331	0.011700	0.25589
11/15/2001 13:00	0.0000	0.0000	0.0000	0.31291	0.05779	0.32072	0.011700	0.26473
11/15/2001 14:00	0.0000	0.0000	0.0000	0.28377	0.06459	0.29567	0.011700	0.27964
11/15/2001 15:00	0.0000	0.0000	0.0000	0.28683	0.09178	0.30433	0.011700	0.29518
11/15/2001 16:00	0.0000	0.0000	0.0000	0.32433	0.16657	0.35098	0.011700	0.34915
11/15/2001 17:00	0.0000	0.0000	0.0000	0.40556	0.29574	0.43555	0.011700	0.42416
11/15/2001 18:00	0.0000	0.0000	0.0000	0.48045	0.40452	0.39348	0.041700	0.46051
11/15/2001 19:00	0.0000	0.0000	0.0000	0.49297	0.40452	0.31774	0.011700	0.47534
11/15/2001 20:00	0.0000	0.0000	0.0000	0.44890	0.37392	0.28125	0.011700	0.49168
11/15/2001 21:00	0.0000	0.0000	0.0000	0.39543	0.31613	0.26494	0.011700	0.48020
11/15/2001 22:00	0.0000	0.0000	0.0000	0.31183	0.23455	0.21327	0.011700	0.41555
11/15/2001 23:00	0.0000	0.0000	0.0000	0.22099	0.16317	0.14336	0.011700	0.36111
11/16/2001 00:00	0.0000	0.0000	0.0000	0.12442	0.08498	0.09397	0.011700	0.29869
11/16/2001 01:00	0.0000	0.0000	0.0000	0.08058	0.05099	0.07966	0.011700	0.27502
11/16/2001 02:00	0.0000	0.0000	0.0000	0.06887	0.03399	0.06742	0.011700	0.27183
11/16/2001 03:00	0.0000	0.0431	0.0027	0.07249	0.03399	0.06007	0.011700	0.26800
11/16/2001 04:00	0.0000	0.1640	0.0101	0.10774	0.03399	0.07002	0.011700	0.25788
11/16/2001 05:00	0.0000	0.1495	0.0092	0.26257	0.03739	0.08238	0.011700	0.28777
11/16/2001 06:00	0.0000	0.0748	0.0046	0.55114	0.06459	0.13459	0.011700	0.33249
11/16/2001 07:00	0.0000	0.1689	0.0104	0.62881	0.12577	0.21032	0.041700	0.35330
11/16/2001 08:00	0.0000	0.0000	0.0000	0.60667	0.12237	0.27132	0.011700	0.29869
11/16/2001 09:00	0.0000	0.0000	0.0000	0.54052	0.06799	0.33250	0.011700	0.25421
11/16/2001 10:00	0.0000	0.0000	0.0000	0.46357	0.05779	0.34779	0.011700	0.26019
11/16/2001 11:00	0.0000	0.0000	0.0000	0.39509	0.05779	0.36309	0.011700	0.26027
11/16/2001 12:00	0.0000	0.0000	0.0000	0.34144	0.05779	0.35331	0.011700	0.25589
11/16/2001 13:00	0.0000	0.0000	0.0000	0.30948	0.05779	0.32072	0.011700	0.26473
11/16/2001 14:00	0.0000	0.0000	0.0000	0.27743	0.06459	0.29567	0.011700	0.27964
11/16/2001 15:00	0.0000	0.0000	0.0000	0.28061	0.09178	0.30433	0.011700	0.29518
11/16/2001 16:00	0.0000	0.0000	0.0000	0.31779	0.16657	0.35098	0.011700	0.34915
11/16/2001 17:00	0.0000	0.0000	0.0000	0.39853	0.29574	0.43555	0.011700	0.42416
11/16/2001 18:00	0.0000	0.0000	0.0000	0.47382	0.40452	0.39348	0.041700	0.46051
11/16/2001 19:00	0.0000	0.0000	0.0000	0.48794	0.40452	0.31774	0.011700	0.47534
11/16/2001 20:00	0.0000	0.0000	0.0000	0.44351	0.37392	0.28125	0.011700	0.49168
11/16/2001 21:00	0.0000	0.0000	0.0000	0.38976	0.31613	0.26494	0.011700	0.48020
11/16/2001 22:00	0.0000	0.0000	0.0000	0.30583	0.23455	0.21327	0.011700	0.41555
11/16/2001 23:00	0.0000	0.0000	0.0000	0.21535	0.16317	0.14336	0.011700	0.36111
11/17/2001 00:00	0.0000	0.0000	0.0000	0.11899	0.08498	0.09397	0.011700	0.29869
11/17/2001 01:00	0.0000	0.0000	0.0000	0.07489	0.05099	0.07966	0.011700	0.27502
11/17/2001 02:00	0.0000	0.0000	0.0000	0.06753	0.03399	0.06742	0.011700	0.27183
11/17/2001 03:00	0.0000	0.0000	0.0000	0.07162	0.03399	0.06007	0.011700	0.26800
11/17/2001 04:00	0.0000	0.0000	0.0000	0.10531	0.03399	0.07002	0.011700	0.25788
11/17/2001 05:00	0.0000	0.0000	0.0000	0.26009	0.03739	0.08238	0.011700	0.28777
11/17/2001 06:00	0.0000	0.0000	0.0000	0.55189	0.06459	0.13459	0.011700	0.33249
11/17/2001 07:00	0.0000	0.0000	0.0000	0.63052	0.12577	0.21032	0.041700	0.35330
11/17/2001 08:00	0.0000	0.0000	0.0000	0.60654	0.12237	0.27132	0.011700	0.29869
11/17/2001 09:00	0.0000	0.0000	0.0000	0.53983	0.06799	0.33250	0.011700	0.25421
11/17/2001 10:00	0.0000	0.0000	0.0000	0.46275	0.05779	0.34779	0.011700	0.26019
11/17/2001 11:00	0.0000	0.0000	0.0000	0.39625	0.05779	0.36309	0.011700	0.26027
11/17/2001 12:00	0.0000	0.0000	0.0000	0.34501	0.05779	0.35331	0.011700	0.25589
11/17/2001 13:00	0.0000	0.0000	0.0000	0.31357	0.05779	0.32072	0.011700	0.26473
11/17/2001 14:00	0.0000	0.0000	0.0000	0.28138	0.06459	0.29567	0.011700	0.27964
11/17/2001 15:00	0.0000	0.0000	0.0000	0.29033	0.09178	0.30433	0.011700	0.29518
11/17/2001 16:00	0.0000	0.0000	0.0000	0.32950	0.16657	0.35098	0.011700	0.34915
11/17/2001 17:00	0.0000	0.0000	0.0000	0.40782	0.29574	0.43555	0.011700	0.42416
11/17/2001 18:00	0.0000	0.0000	0.0000	0.48149	0.40452	0.39348	0.041700	0.46051
11/17/2001 19:00	0.0000	0.4444	0.0273	0.49491	0.40452	0.31774	0.011700	0.47534
11/17/2001 20:00	0.0000	0.0000	0.0000	0.45385	0.37392	0.28125	0.011700	0.49168
11/17/2001 21:00	0.0000	0.0000	0.0000	0.39968	0.31613	0.26494	0.011700	0.48020
11/17/2001 22:00	0.0000	0.0000	0.0000	0.31308	0.23455	0.21327	0.011700	0.41555
11/17/2001 23:00	0.0000	0.0000	0.0000	0.22105	0.16317	0.14336	0.011700	0.36111
11/18/2001 00:00	0.0000	0.1063	0.0065	0.13251	0.08498	0.10055	0.011700	0.29869
11/18/2001 01:00	0.0000	0.0000	0.0000	0.08585	0.05099	0.08360	0.011700	0.27502
11/18/2001 02:00	0.0000	0.0000	0.0000	0.07240	0.03399	0.07003	0.011700	0.27183
11/18/2001 03:00	0.0000	0.0000	0.0000	0.07581	0.03399	0.06144	0.011700	0.26800
11/18/2001 04:00	0.0000	0.0000	0.0000	0.11509	0.03399	0.07269	0.011700	0.25788
11/18/2001 05:00	0.0000	0.0000	0.0000	0.28519	0.03739	0.08648	0.011700	0.28777
