Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
5/7/2001 19:00	0.3343	0.0000	0.0642	0.49678	0.13006	0.35199	0.011700	0.47534
5/7/2001 20:00	0.2560	0.0000	0.0500	0.45403	0.22854	0.31611	0.011700	0.49168
5/7/2001 21:00	0.2123	0.0000	0.0418	0.39737	0.29914	0.30055	0.011700	0.48020
5/7/2001 22:00	0.1359	0.0000	0.0271	0.31341	0.23411	0.24157	0.011700	0.41555
5/7/2001 23:00	0.0855	0.0000	0.0171	0.22029	0.16351	0.15890	0.011700	0.36111
5/8/2001 00:00	0.0287	0.0000	0.0058	0.12057	0.08361	0.10055	0.011700	0.29869
5/8/2001 01:00	0.0000	0.0000	0.0000	0.07298	0.05017	0.07966	0.011700	0.27502
5/8/2001 02:00	0.0000	0.0000	0.0000	0.06270	0.03344	0.06742	0.011700	0.27183
5/8/2001 03:00	0.0000	0.0000	0.0000	0.06734	0.03344	0.06007	0.011700	0.26800
5/8/2001 04:00	0.0000	0.0000	0.0000	0.09930	0.03344	0.07002	0.011700	0.25788
5/8/2001 05:00	0.0000	0.0000	0.0000	0.23682	0.03530	0.08238	0.011700	0.28777
5/8/2001 06:00	0.0000	0.0000	0.0000	0.49269	0.05017	0.13459	0.011700	0.33249
5/8/2001 07:00	0.0000	0.0000	0.0000	0.56058	0.08361	0.21032	0.041700	0.35330
5/8/2001 08:00	0.0000	0.0000	0.0000	0.54072	0.06317	0.27132	0.011700	0.29869
5/8/2001 09:00	0.1364	0.0000	0.0253	0.48176	0.03344	0.33250	0.011700	0.25421
5/8/2001 10:00	0.1957	0.0000	0.0360	0.41414	0.02787	0.34779	0.011700	0.26019
5/8/2001 11:00	0.2707	0.0000	0.0501	0.35488	0.02787	0.36309	0.011700	0.26027
5/8/2001 12:00	0.4367	0.0000	0.0786	0.30868	0.02787	0.35331	0.011700	0.25589
5/8/2001 13:00	0.5437	0.0000	0.0968	0.28209	0.02787	0.32072	0.011700	0.26473
5/8/2001 14:00	0.6173	0.0000	0.1100	0.25502	0.02787	0.29567	0.011700	0.27964
5/8/2001 15:00	0.5847	0.0000	0.1053	0.25895	0.02787	0.30433	0.011700	0.29518
5/8/2001 16:00	0.5388	0.0000	0.0998	0.29212	0.02973	0.35098	0.011700	0.34915
5/8/2001 17:00	0.4919	0.0000	0.0927	0.36420	0.03716	0.43555	0.011700	0.42416
5/8/2001 18:00	0.4522	0.0000	0.0846	0.43176	0.06503	0.39348	0.041700	0.46051
5/8/2001 19:00	0.4051	0.0000	0.0765	0.44358	0.13006	0.31774	0.011700	0.47534
5/8/2001 20:00	0.3417	0.0000	0.0645	0.40358	0.22854	0.28125	0.011700	0.49168
5/8/2001 21:00	0.3050	0.0000	0.0576	0.35516	0.29914	0.26494	0.011700	0.48020
5/8/2001 22:00	0.2429	0.0000	0.0459	0.28016	0.23411	0.21327	0.011700	0.41555
5/8/2001 23:00	0.1899	0.0000	0.0359	0.19944	0.16351	0.14336	0.011700	0.36111
5/9/2001 00:00	0.1072	0.0000	0.0207	0.11274	0.08361	0.09397	0.011700	0.29869
5/9/2001 01:00	0.0000	0.0000	0.0000	0.07280	0.05017	0.07966	0.011700	0.27502
5/9/2001 02:00	0.0379	0.0000	0.0072	0.06286	0.03344	0.06742	0.011700	0.27183
5/9/2001 03:00	0.0714	0.0000	0.0136	0.06548	0.03344	0.06007	0.011700	0.26800
5/9/2001 04:00	0.0488	0.0000	0.0093	0.09640	0.03344	0.07002	0.011700	0.25788
5/9/2001 05:00	0.0539	0.0000	0.0103	0.23374	0.03530	0.08238	0.011700	0.28777
5/9/2001 06:00	0.0941	0.0000	0.0180	0.48948	0.05017	0.13459	0.011700	0.33249
5/9/2001 07:00	0.0842	0.0000	0.0161	0.55734	0.08361	0.21032	0.041700	0.35330
5/9/2001 08:00	0.1547	0.0000	0.0290	0.53703	0.06317	0.27132	0.011700	0.29869
5/9/2001 09:00	0.2408	0.0000	0.0444	0.47923	0.03344	0.33250	0.011700	0.25421
5/9/2001 10:00	0.3165	0.0000	0.0584	0.41219	0.02787	0.34779	0.011700	0.26019
5/9/2001 11:00	0.2854	0.0000	0.0535	0.35324	0.02787	0.36309	0.011700	0.26027
5/9/2001 12:00	0.3062	0.0000	0.0578	0.30727	0.02787	0.35331	0.011700	0.25589
5/9/2001 13:00	0.3068	0.0000	0.0585	0.28082	0.02787	0.32072	0.011700	0.26473
5/9/2001 14:00	0.4123	0.0000	0.0767	0.25389	0.02787	0.29567	0.011700	0.27964
5/9/2001 15:00	0.4141	0.0000	0.0771	0.25781	0.02787	0.30433	0.011700	0.29518
5/9/2001 16:00	0.4431	0.0000	0.0833	0.29082	0.02973	0.35098	0.011700	0.34915
5/9/2001 17:00	0.4953	0.0000	0.0932	0.36257	0.03716	0.43555	0.011700	0.42416
5/9/2001 18:00	0.5217	0.0000	0.0973	0.42984	0.06503	0.39348	0.041700	0.46051
5/9/2001 19:00	0.4530	0.0000	0.0867	0.44162	0.13006	0.31774	0.011700	0.47534
5/9/2001 20:00	0.3149	0.0000	0.0613	0.40180	0.22854	0.28125	0.011700	0.49168
5/9/2001 21:00	0.2397	0.0000	0.0467	0.35359	0.29914	0.26494	0.011700	0.48020
5/9/2001 22:00	0.1535	0.0000	0.0299	0.27896	0.23411	0.21327	0.011700	0.41555
5/9/2001 23:00	0.0747	0.0000	0.0148	0.19864	0.16351	0.14336	0.011700	0.36111
5/10/2001 00:00	0.0247	0.0000	0.0048	0.11236	0.08361	0.09397	0.011700	0.29869
5/10/2001 01:00	0.0000	0.0000	0.0000	0.07260	0.05017	0.07966	0.011700	0.27502
5/10/2001 02:00	0.0000	0.0000	0.0000	0.06244	0.03344	0.06742	0.011700	0.27183
5/10/2001 03:00	0.0000	0.1675	0.0103	0.06713	0.03344	0.06007	0.011700	0.26800
5/10/2001 04:00	0.0000	0.0000	0.0000	0.09933	0.03344	0.07002	0.011700	0.25788
5/10/2001 05:00	0.0000	0.0000	0.0000	0.23499	0.03530	0.08238	0.011700	0.28777
5/10/2001 06:00	0.0000	0.0000	0.0000	0.48876	0.05017	0.13459	0.011700	0.33249
5/10/2001 07:00	0.0000	0.0000	0.0000	0.55608	0.08361	0.21032	0.041700	0.35330
5/10/2001 08:00	0.0639	0.0000	0.0124	0.53552	0.06317	0.27132	0.011700	0.29869
5/10/2001 09:00	0.2841	0.0000	0.0539	0.47700	0.03344	0.33250	0.011700	0.25421
5/10/2001 10:00	0.4328	0.0000	0.0793	0.41026	0.02787	0.34779	0.011700	0.26019
5/10/2001 11:00	0.5148	0.0000	0.0934	0.35160	0.02787	0.36309	0.011700	0.26027
5/10/2001 12:00	0.5232	0.0000	0.0932	0.30587	0.02787	0.35331	0.011700	0.25589
5/10/2001 13:00	0.5334	0.0000	0.0952	0.27956	0.02787	0.32072	0.011700	0.26473
5/10/2001 14:00	0.5547	0.0000	0.0991	0.25276	0.02787	0.29567	0.011700	0.27964
5/10/2001 15:00	0.6611	0.0000	0.1172	0.25667	0.02787	0.30433	0.011700	0.29518
5/10/2001 16:00	0.7457	0.0000	0.1336	0.28952	0.02973	0.35098	0.011700	0.34915
5/10/2001 17:00	0.8324	0.0000	0.1509	0.36094	0.03716	0.43555	0.011700	0.42416
5/10/2001 18:00	0.8502	0.0000	0.1557	0.42792	0.06503	0.39348	0.041700	0.46051
5/10/2001 19:00	0.5814	0.0000	0.1127	0.43966	0.13006	0.31774	0.011700	0.47534
5/10/2001 20:00	0.0000	0.0000	0.0000	0.40001	0.22854	0.28125	0.011700	0.49168
5/10/2001 21:00	0.0000	0.0000	0.0000	0.35325	0.29914	0.26494	0.011700	0.48020
5/10/2001 22:00	0.0000	0.0000	0.0000	0.27957	0.23411	0.21327	0.011700	0.41555
5/10/2001 23:00	0.0000	0.0000	0.0000	0.19904	0.16351	0.14336	0.011700	0.36111
5/11/2001 00:00	0.0000	0.0000	0.0000	0.11406	0.08361	0.09397	0.011700	0.29869
5/11/2001 01:00	0.0000	0.0269	0.0017	0.07565	0.05017	0.07966	0.011700	0.27502
5/11/2001 02:00	0.0000	0.0279	0.0017	0.06546	0.03344	0.06742	0.011700	0.27183
5/11/2001 03:00	0.0000	0.1608	0.0099	0.06843	0.03344	0.06007	0.011700	0.26800
5/11/2001 04:00	0.0000	0.2965	0.0182	0.09905	0.03344	0.07002	0.011700	0.25788
5/11/2001 05:00	0.0000	0.3623	0.0223	0.23508	0.03530	0.08238	0.011700	0.28777
5/11/2001 06:00	0.0000	0.3204	0.0197	0.48834	0.05017	0.13459	0.011700	0.33249
5/11/2001 07:00	0.0000	0.2489	0.0153	0.55546	0.08361	0.21032	0.041700	0.35330
5/11/2001 08:00	0.0000	0.0000	0.0000	0.53529	0.06317	0.27132	0.011700	0.29869
5/11/2001 09:00	0.0000	0.0000	0.0000	0.47674	0.03344	0.33250	0.011700	0.25421
5/11/2001 10:00	0.1350	0.0000	0.0253	0.40878	0.02787	0.34779	0.011700	0.26019
5/11/2001 11:00	0.2631	0.0000	0.0487	0.34999	0.02787	0.36309	0.011700	0.26027
5/11/2001 12:00	0.3634	0.0000	0.0657	0.30446	0.02787	0.35331	0.011700	0.25589
5/11/2001 13:00	0.4312	0.0000	0.0788	0.27830	0.02787	0.32072	0.011700	0.26473
5/11/2001 14:00	0.4839	0.0000	0.0892	0.25164	0.02787	0.29567	0.011700	0.27964
5/11/2001 15:00	0.5504	0.0000	0.1015	0.25553	0.02787	0.30433	0.011700	0.29518
5/11/2001 16:00	0.5452	0.0000	0.1027	0.28822	0.02973	0.35098	0.011700	0.34915
5/11/2001 17:00	0.5170	0.0000	0.0983	0.35931	0.03716	0.43555	0.011700	0.42416
5/11/2001 18:00	0.3729	0.0000	0.0730	0.42600	0.06503	0.39348	0.041700	0.46051
5/11/2001 19:00	0.3047	0.0000	0.0607	0.43771	0.13006	0.31774	0.011700	0.47534
5/11/2001 20:00	0.1891	0.0000	0.0387	0.39823	0.22854	0.28125	0.011700	0.49168
5/11/2001 21:00	0.1391	0.0000	0.0285	0.35045	0.29914	0.26494	0.011700	0.48020
5/11/2001 22:00	0.0692	0.0000	0.0145	0.27657	0.23411	0.21327	0.011700	0.41555
5/11/2001 23:00	0.0055	0.0000	0.0012	0.19705	0.16351	0.14336	0.011700	0.36111
5/12/2001 00:00	0.0000	0.0000	0.0000	0.11161	0.08361	0.09397	0.011700	0.29869
5/12/2001 01:00	0.0000	0.0000	0.0000	0.07271	0.05017	0.07966	0.011700	0.27502
5/12/2001 02:00	0.0000	0.0000	0.0000	0.06317	0.03344	0.06742	0.011700	0.27183
5/12/2001 03:00	0.0000	0.0725	0.0045	0.06768	0.03344	0.06007	0.011700	0.26800
5/12/2001 04:00	0.0000	0.0000	0.0000	0.09874	0.03344	0.07002	0.011700	0.25788
5/12/2001 05:00	0.0000	0.0000	0.0000	0.23384	0.03530	0.08238	0.011700	0.28777
5/12/2001 06:00	0.0000	0.0000	0.0000	0.48577	0.05017	0.13459	0.011700	0.33249
5/12/2001 07:00	0.0000	0.0000	0.0000	0.55230	0.08361	0.21032	0.041700	0.35330
5/12/2001 08:00	0.0000	0.0000	0.0000	0.53206	0.06317	0.27132	0.011700	0.29869
5/12/2001 09:00	0.0285	0.0000	0.0054	0.47370	0.03344	0.33250	0.011700	0.25421
5/12/2001 10:00	0.1629	0.0000	0.0304	0.40642	0.02787	0.34779	0.011700	0.26019
5/12/2001 11:00	0.2886	0.0000	0.0531	0.34834	0.02787	0.36309	0.011700	0.26027
5/12/2001 12:00	0.4222	0.0000	0.0761	0.30306	0.02787	0.35331	0.011700	0.25589
5/12/2001 13:00	0.4849	0.0000	0.0891	0.27705	0.02787	0.32072	0.011700	0.26473
5/12/2001 14:00	0.4852	0.0000	0.0891	0.25052	0.02787	0.29567	0.011700	0.27964
5/12/2001 15:00	0.4509	0.0000	0.0845	0.25441	0.02787	0.30433	0.011700	0.29518
5/12/2001 16:00	0.1868	0.0000	0.0353	0.28693	0.02973	0.35098	0.011700	0.34915
5/12/2001 17:00	0.0657	0.0000	0.0126	0.35769	0.03716	0.43555	0.011700	0.42416
5/12/2001 18:00	0.0000	0.0000	0.0000	0.42408	0.06503	0.39348	0.041700	0.46051
5/12/2001 19:00	0.0000	0.0000	0.0000	0.43576	0.13006	0.31774	0.011700	0.47534
5/12/2001 20:00	0.0000	0.0000	0.0000	0.39678	0.22854	0.28125	0.011700	0.49168
5/12/2001 21:00	0.0000	0.0000	0.0000	0.35052	0.29914	0.26494	0.011700	0.48020
5/12/2001 22:00	0.0000	0.0000	0.0000	0.27726	0.23411	0.21327	0.011700	0.41555
5/12/2001 23:00	0.0000	0.0000	0.0000	0.19775	0.16351	0.14336	0.011700	0.36111
5/13/2001 00:00	0.0000	0.0000	0.0000	0.11262	0.08361	0.09397	0.011700	0.29869
5/13/2001 01:00	0.0000	0.0000	0.0000	0.07748	0.05017	0.08360	0.011700	0.27502
5/13/2001 02:00	0.0000	0.0000	0.0000	0.06730	0.03344	0.07003	0.011700	0.27183
5/13/2001 03:00	0.0000	0.0000	0.0000	0.06982	0.03344	0.06144	0.011700	0.26800
5/13/2001 04:00	0.0000	0.0000	0.0000	0.10304	0.03344	0.07269	0.011700	0.25788
5/13/2001 05:00	0.0000	0.0000	0.0000	0.24969	0.03530	0.08648	0.011700	0.28777
5/13/2001 06:00	0.0000	0.0000	0.0000	0.52377	0.05017	0.14521	0.011700	0.33249
5/13/2001 07:00	0.0000	0.0000	0.0000	0.59814	0.08361	0.23148	0.041700	0.35330
5/13/2001 08:00	0.0000	0.0000	0.0000	0.57934	0.06317	0.30375	0.011700	0.29869
5/13/2001 09:00	0.1018	0.0000	0.0188	0.51748	0.03344	0.37753	0.011700	0.25421
5/13/2001 10:00	0.2490	0.0000	0.0453	0.44447	0.02787	0.39871	0.011700	0.26019
5/13/2001 11:00	0.4603	0.0000	0.0821	0.37975	0.02787	0.41558	0.011700	0.26027
5/13/2001 12:00	0.5206	0.0000	0.0929	0.33024	0.02787	0.40112	0.011700	0.25589
5/13/2001 13:00	0.6103	0.0000	0.1079	0.30059	0.02787	0.36431	0.011700	0.26473
5/13/2001 14:00	0.6270	0.0000	0.1110	0.27189	0.02787	0.33480	0.011700	0.27964
5/13/2001 15:00	0.7646	0.0000	0.1313	0.27573	0.02787	0.34138	0.011700	0.29518
5/13/2001 16:00	0.7776	0.0000	0.1364	0.31342	0.02973	0.38690	0.011700	0.34915
5/13/2001 17:00	0.4223	0.0000	0.0843	0.38985	0.03716	0.47090	0.011700	0.42416
5/13/2001 18:00	0.4024	0.0000	0.0780	0.46643	0.06503	0.42779	0.041700	0.46051
5/13/2001 19:00	0.3632	0.0000	0.0706	0.48351	0.13006	0.35199	0.011700	0.47534
5/13/2001 20:00	0.2648	0.0000	0.0519	0.44188	0.22854	0.31611	0.011700	0.49168
5/13/2001 21:00	0.2059	0.0000	0.0406	0.38673	0.29914	0.30055	0.011700	0.48020
5/13/2001 22:00	0.1294	0.0000	0.0257	0.30527	0.23411	0.24157	0.011700	0.41555
5/13/2001 23:00	0.0449	0.0000	0.0090	0.21495	0.16351	0.15890	0.011700	0.36111
5/14/2001 00:00	0.0000	0.0000	0.0000	0.11808	0.08361	0.10055	0.011700	0.29869
5/14/2001 01:00	0.0000	0.0000	0.0000	0.07575	0.05017	0.08360	0.011700	0.27502
5/14/2001 02:00	0.0000	0.0000	0.0000	0.06533	0.03344	0.07003	0.011700	0.27183
5/14/2001 03:00	0.0000	0.0000	0.0000	0.06902	0.03344	0.06144	0.011700	0.26800
5/14/2001 04:00	0.0000	0.0000	0.0000	0.10281	0.03344	0.07269	0.011700	0.25788
5/14/2001 05:00	0.0000	0.0000	0.0000	0.24921	0.03530	0.08648	0.011700	0.28777
5/14/2001 06:00	0.0000	0.0000	0.0000	0.52231	0.05017	0.14521	0.011700	0.33249
5/14/2001 07:00	0.0000	0.0000	0.0000	0.59641	0.08361	0.23148	0.041700	0.35330
5/14/2001 08:00	0.0000	0.0000	0.0000	0.57812	0.06317	0.30375	0.011700	0.29869
5/14/2001 09:00	0.0385	0.0000	0.0076	0.51566	0.03344	0.37753	0.011700	0.25421
5/14/2001 10:00	0.1633	0.0000	0.0318	0.44233	0.02787	0.39871	0.011700	0.26019
5/14/2001 11:00	0.2291	0.0000	0.0431	0.37795	0.02787	0.41558	0.011700	0.26027
5/14/2001 12:00	0.2967	0.0000	0.0554	0.32869	0.02787	0.40112	0.011700	0.25589
5/14/2001 13:00	0.3712	0.0000	0.0680	0.29920	0.02787	0.36431	0.011700	0.26473
5/14/2001 14:00	0.4237	0.0000	0.0770	0.27064	0.02787	0.33480	0.011700	0.27964
5/14/2001 15:00	0.5115	0.0000	0.0930	0.27448	0.02787	0.34138	0.011700	0.29518
5/14/2001 16:00	0.6082	0.0000	0.1107	0.31198	0.02973	0.38690	0.011700	0.34915
5/14/2001 17:00	0.6767	0.0000	0.1244	0.38806	0.03716	0.47090	0.011700	0.42416
5/14/2001 18:00	0.5721	0.0000	0.1075	0.46430	0.06503	0.42779	0.041700	0.46051
5/14/2001 19:00	0.4620	0.0000	0.0893	0.48132	0.13006	0.35199	0.011700	0.47534
5/14/2001 20:00	0.3107	0.0000	0.0618	0.43987	0.22854	0.31611	0.011700	0.49168
5/14/2001 21:00	0.1795	0.0000	0.0369	0.38497	0.29914	0.30055	0.011700	0.48020
5/14/2001 22:00	0.1089	0.0000	0.0224	0.30392	0.23411	0.24157	0.011700	0.41555
5/14/2001 23:00	0.0467	0.0000	0.0097	0.21406	0.16351	0.15890	0.011700	0.36111
5/15/2001 00:00	0.0000	0.0000	0.0000	0.11767	0.08361	0.10055	0.011700	0.29869
5/15/2001 01:00	0.0000	0.0000	0.0000	0.07178	0.05017	0.07966	0.011700	0.27502
5/15/2001 02:00	0.0000	0.0000	0.0000	0.06220	0.03344	0.06742	0.011700	0.27183
5/15/2001 03:00	0.0000	0.2341	0.0144	0.06773	0.03344	0.06007	0.011700	0.26800
5/15/2001 04:00	0.0000	0.0000	0.0000	0.09784	0.03344	0.07002	0.011700	0.25788
5/15/2001 05:00	0.0000	0.0000	0.0000	0.23055	0.03530	0.08238	0.011700	0.28777
5/15/2001 06:00	0.0000	0.0000	0.0000	0.47881	0.05017	0.13459	0.011700	0.33249
5/15/2001 07:00	0.0000	0.0000	0.0000	0.54449	0.08361	0.21032	0.041700	0.35330
5/15/2001 08:00	0.0000	0.0000	0.0000	0.52514	0.06317	0.27132	0.011700	0.29869
5/15/2001 09:00	0.0000	0.0000	0.0000	0.46824	0.03344	0.33250	0.011700	0.25421
5/15/2001 10:00	0.0000	0.0000	0.0000	0.40190	0.02787	0.34779	0.011700	0.26019
5/15/2001 11:00	0.0000	0.0000	0.0000	0.34385	0.02787	0.36309	0.011700	0.26027
5/15/2001 12:00	0.0000	0.0000	0.0000	0.29898	0.02787	0.35331	0.011700	0.25589
5/15/2001 13:00	0.0000	0.0000	0.0000	0.27413	0.02787	0.32072	0.011700	0.26473
5/15/2001 14:00	0.0000	0.0000	0.0000	0.24754	0.02787	0.29567	0.011700	0.27964
5/15/2001 15:00	0.0482	0.0000	0.0093	0.25181	0.02787	0.30433	0.011700	0.29518
5/15/2001 16:00	0.0000	0.0000	0.0000	0.28310	0.02973	0.35098	0.011700	0.34915
5/15/2001 17:00	0.0000	0.0000	0.0000	0.35448	0.03716	0.43555	0.011700	0.42416
5/15/2001 18:00	0.0000	0.0000	0.0000	0.41862	0.06503	0.39348	0.041700	0.46051
5/15/2001 19:00	0.0000	0.0000	0.0000	0.43096	0.13006	0.31774	0.011700	0.47534
5/15/2001 20:00	0.0000	0.0000	0.0000	0.39254	0.22854	0.28125	0.011700	0.49168
5/15/2001 21:00	0.0000	0.0000	0.0000	0.34600	0.29914	0.26494	0.011700	0.48020
5/15/2001 22:00	0.0000	0.0000	0.0000	0.27443	0.23411	0.21327	0.011700	0.41555
5/15/2001 23:00	0.0000	0.0000	0.0000	0.19651	0.16351	0.14336	0.011700	0.36111
5/16/2001 00:00	0.0000	0.0000	0.0000	0.11244	0.08361	0.09397	0.011700	0.29869
5/16/2001 01:00	0.0000	0.1710	0.0105	0.07427	0.05017	0.07966	0.011700	0.27502
5/16/2001 02:00	0.0000	0.3481	0.0214	0.06479	0.03344	0.06742	0.011700	0.27183
5/16/2001 03:00	0.0000	0.5141	0.0316	0.06770	0.03344	0.06007	0.011700	0.26800
5/16/2001 04:00	0.0000	0.6744	0.0415	0.09754	0.03344	0.07002	0.011700	0.25788
5/16/2001 05:00	0.0000	0.7330	0.0451	0.23032	0.03530	0.08238	0.011700	0.28777
