Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
12/5/2001 08:00	0.0000	0.0379	0.0023	0.64962	0.15352	0.27132	0.011700	0.29869
12/5/2001 09:00	0.0000	0.0181	0.0011	0.58067	0.08407	0.33250	0.011700	0.25421
12/5/2001 10:00	0.0000	0.0000	0.0000	0.49975	0.06945	0.34779	0.011700	0.26019
12/5/2001 11:00	0.0000	0.0000	0.0000	0.42717	0.06945	0.36309	0.011700	0.26027
12/5/2001 12:00	0.0000	0.0000	0.0000	0.37089	0.06945	0.35331	0.011700	0.25589
12/5/2001 13:00	0.0000	0.0000	0.0000	0.33725	0.06945	0.32072	0.011700	0.26473
12/5/2001 14:00	0.0000	0.0000	0.0000	0.30368	0.07676	0.29567	0.011700	0.27964
12/5/2001 15:00	0.0000	0.0000	0.0000	0.30747	0.10600	0.30433	0.011700	0.29518
12/5/2001 16:00	0.0000	0.0000	0.0000	0.34729	0.19007	0.35098	0.011700	0.34915
12/5/2001 17:00	0.0000	0.0000	0.0000	0.43333	0.33262	0.43555	0.011700	0.42416
12/5/2001 18:00	0.0000	0.0000	0.0000	0.51312	0.43862	0.39348	0.041700	0.46051
12/5/2001 19:00	0.0000	0.0000	0.0000	0.52670	0.40938	0.31774	0.011700	0.47534
12/5/2001 20:00	0.0000	0.0000	0.0000	0.47893	0.37283	0.28125	0.011700	0.49168
12/5/2001 21:00	0.0000	0.0000	0.0000	0.42117	0.31434	0.26494	0.011700	0.48020
12/5/2001 22:00	0.0000	0.0000	0.0000	0.33032	0.23393	0.21327	0.011700	0.41555
12/5/2001 23:00	0.0000	0.0000	0.0000	0.23244	0.16448	0.14336	0.011700	0.36111
12/6/2001 00:00	0.0000	0.0000	0.0000	0.12852	0.08407	0.09397	0.011700	0.29869
12/6/2001 01:00	0.0000	0.0000	0.0000	0.08097	0.05117	0.07966	0.011700	0.27502
12/6/2001 02:00	0.0000	0.2788	0.0172	0.07111	0.03290	0.06742	0.011700	0.27183
12/6/2001 03:00	0.0000	0.0000	0.0000	0.07537	0.03290	0.06007	0.011700	0.26800
12/6/2001 04:00	0.0000	0.0000	0.0000	0.11236	0.03290	0.07002	0.011700	0.25788
12/6/2001 05:00	0.0000	0.0000	0.0000	0.27890	0.03655	0.08238	0.011700	0.28777
12/6/2001 06:00	0.0000	0.0390	0.0024	0.59027	0.07676	0.13459	0.011700	0.33249
12/6/2001 07:00	0.0000	0.2952	0.0182	0.67503	0.15717	0.21032	0.041700	0.35330
12/6/2001 08:00	0.0000	0.0000	0.0000	0.65166	0.15352	0.27132	0.011700	0.29869
12/6/2001 09:00	0.0000	0.0000	0.0000	0.58187	0.08407	0.33250	0.011700	0.25421
12/6/2001 10:00	0.0000	0.0000	0.0000	0.49995	0.06945	0.34779	0.011700	0.26019
12/6/2001 11:00	0.0000	0.0000	0.0000	0.42731	0.06945	0.36309	0.011700	0.26027
12/6/2001 12:00	0.0000	0.0000	0.0000	0.37224	0.06945	0.35331	0.011700	0.25589
12/6/2001 13:00	0.0000	0.0000	0.0000	0.33974	0.06945	0.32072	0.011700	0.26473
12/6/2001 14:00	0.0000	0.0000	0.0000	0.30503	0.07676	0.29567	0.011700	0.27964
12/6/2001 15:00	0.0000	0.0000	0.0000	0.30818	0.10600	0.30433	0.011700	0.29518
12/6/2001 16:00	0.0000	2.0340	0.1251	0.35122	0.19007	0.35098	0.011700	0.34915
12/6/2001 17:00	0.0000	0.0000	0.0000	0.43809	0.33262	0.43555	0.011700	0.42416
12/6/2001 18:00	0.0000	1.1897	0.0732	0.51841	0.43862	0.39348	0.041700	0.46051
12/6/2001 19:00	0.0000	0.7317	0.0450	0.53191	0.40938	0.31774	0.011700	0.47534
12/6/2001 20:00	0.0000	1.0996	0.0676	0.48432	0.37283	0.28125	0.011700	0.49168
12/6/2001 21:00	0.0000	1.3856	0.0852	0.42651	0.31434	0.26494	0.011700	0.48020
12/6/2001 22:00	0.0000	1.7529	0.1078	0.33542	0.23393	0.21327	0.011700	0.41555
12/6/2001 23:00	0.0000	2.0871	0.1284	0.23713	0.16448	0.14336	0.011700	0.36111
12/7/2001 00:00	0.0000	2.4187	0.1488	0.13265	0.08407	0.09397	0.011700	0.29869
12/7/2001 01:00	0.0000	2.6533	0.1632	0.08464	0.05117	0.07966	0.011700	0.27502
12/7/2001 02:00	0.0000	2.8308	0.1741	0.07179	0.03290	0.06742	0.011700	0.27183
12/7/2001 03:00	0.0000	2.9638	0.1823	0.07550	0.03290	0.06007	0.011700	0.26800
12/7/2001 04:00	0.0000	3.0475	0.1875	0.11347	0.03290	0.07002	0.011700	0.25788
12/7/2001 05:00	0.0000	3.0833	0.1897	0.28068	0.03655	0.08238	0.011700	0.28777
12/7/2001 06:00	0.0000	3.0266	0.1862	0.59249	0.07676	0.13459	0.011700	0.33249
12/7/2001 07:00	0.0000	3.6990	0.2275	0.67710	0.15717	0.21032	0.041700	0.35330
12/7/2001 08:00	0.0000	1.8052	0.1110	0.65368	0.15352	0.27132	0.011700	0.29869
12/7/2001 09:00	0.0000	1.1027	0.0678	0.58432	0.08407	0.33250	0.011700	0.25421
12/7/2001 10:00	0.0000	0.4973	0.0306	0.50288	0.06945	0.34779	0.011700	0.26019
12/7/2001 11:00	0.0000	0.8845	0.0544	0.43059	0.06945	0.36309	0.011700	0.26027
12/7/2001 12:00	0.0000	0.0000	0.0000	0.37422	0.06945	0.35331	0.011700	0.25589
12/7/2001 13:00	0.0000	0.0000	0.0000	0.34062	0.06945	0.32072	0.011700	0.26473
12/7/2001 14:00	0.0000	0.0000	0.0000	0.30688	0.07676	0.29567	0.011700	0.27964
12/7/2001 15:00	0.0000	0.0000	0.0000	0.31076	0.10600	0.30433	0.011700	0.29518
12/7/2001 16:00	0.0000	0.0000	0.0000	0.35063	0.19007	0.35098	0.011700	0.34915
12/7/2001 17:00	0.0000	0.0792	0.0049	0.43801	0.33262	0.43555	0.011700	0.42416
12/7/2001 18:00	0.0000	2.0031	0.1232	0.51997	0.43862	0.39348	0.041700	0.46051
12/7/2001 19:00	0.0000	1.0969	0.0675	0.53349	0.40938	0.31774	0.011700	0.47534
12/7/2001 20:00	0.0000	1.6755	0.1031	0.48576	0.37283	0.28125	0.011700	0.49168
12/7/2001 21:00	0.0000	1.8720	0.1152	0.42777	0.31434	0.26494	0.011700	0.48020
12/7/2001 22:00	0.0000	2.2327	0.1373	0.33639	0.23393	0.21327	0.011700	0.41555
12/7/2001 23:00	0.0000	2.4921	0.1533	0.23776	0.16448	0.14336	0.011700	0.36111
12/8/2001 00:00	0.0000	2.7667	0.1702	0.13295	0.08407	0.09397	0.011700	0.29869
12/8/2001 01:00	0.0000	2.9622	0.1822	0.08479	0.05117	0.07966	0.011700	0.27502
12/8/2001 02:00	0.0000	3.1157	0.1917	0.07190	0.03290	0.06742	0.011700	0.27183
12/8/2001 03:00	0.0000	3.2255	0.1984	0.07562	0.03290	0.06007	0.011700	0.26800
12/8/2001 04:00	0.0000	3.3044	0.2033	0.11371	0.03290	0.07002	0.011700	0.25788
12/8/2001 05:00	0.0000	3.2991	0.2029	0.28144	0.03655	0.08238	0.011700	0.28777
12/8/2001 06:00	0.0000	3.2170	0.1979	0.59424	0.07676	0.13459	0.011700	0.33249
12/8/2001 07:00	0.0000	3.7088	0.2281	0.67915	0.15717	0.21032	0.041700	0.35330
12/8/2001 08:00	0.0000	1.5326	0.0943	0.65567	0.15352	0.27132	0.011700	0.29869
12/8/2001 09:00	0.0000	0.4815	0.0296	0.58610	0.08407	0.33250	0.011700	0.25421
12/8/2001 10:00	0.0000	0.0000	0.0000	0.50441	0.06945	0.34779	0.011700	0.26019
12/8/2001 11:00	0.0000	0.0000	0.0000	0.43149	0.06945	0.36309	0.011700	0.26027
12/8/2001 12:00	0.0000	0.0000	0.0000	0.37485	0.06945	0.35331	0.011700	0.25589
12/8/2001 13:00	0.0000	0.0000	0.0000	0.34026	0.06945	0.32072	0.011700	0.26473
12/8/2001 14:00	0.0000	0.0000	0.0000	0.30585	0.07676	0.29567	0.011700	0.27964
12/8/2001 15:00	0.0000	0.0000	0.0000	0.31117	0.10600	0.30433	0.011700	0.29518
12/8/2001 16:00	0.0000	0.0000	0.0000	0.35271	0.19007	0.35098	0.011700	0.34915
12/8/2001 17:00	0.0000	0.0000	0.0000	0.44009	0.33262	0.43555	0.011700	0.42416
12/8/2001 18:00	0.0000	1.0126	0.0623	0.52085	0.43862	0.39348	0.041700	0.46051
12/8/2001 19:00	0.0000	0.3780	0.0233	0.53495	0.40938	0.31774	0.011700	0.47534
12/8/2001 20:00	0.0000	0.6585	0.0405	0.48717	0.37283	0.28125	0.011700	0.49168
12/8/2001 21:00	0.0000	0.9095	0.0559	0.42902	0.31434	0.26494	0.011700	0.48020
12/8/2001 22:00	0.0000	1.1225	0.0691	0.33734	0.23393	0.21327	0.011700	0.41555
12/8/2001 23:00	0.0000	1.2726	0.0783	0.23839	0.16448	0.14336	0.011700	0.36111
12/9/2001 00:00	0.0000	1.3786	0.0848	0.14243	0.08407	0.10055	0.011700	0.29869
12/9/2001 01:00	0.0000	1.4312	0.0880	0.08976	0.05117	0.08360	0.011700	0.27502
12/9/2001 02:00	0.0000	1.4558	0.0896	0.07556	0.03290	0.07003	0.011700	0.27183
12/9/2001 03:00	0.0000	1.4498	0.0892	0.07956	0.03290	0.06144	0.011700	0.26800
12/9/2001 04:00	0.0000	1.3930	0.0857	0.12178	0.03290	0.07269	0.011700	0.25788
12/9/2001 05:00	0.0000	1.2344	0.0759	0.30490	0.03655	0.08648	0.011700	0.28777
12/9/2001 06:00	0.0000	0.9886	0.0608	0.64805	0.07676	0.14521	0.011700	0.33249
12/9/2001 07:00	0.0000	0.7902	0.0486	0.74426	0.15717	0.23148	0.041700	0.35330
12/9/2001 08:00	0.0000	0.0000	0.0000	0.72332	0.15352	0.30375	0.011700	0.29869
12/9/2001 09:00	0.0000	0.0000	0.0000	0.64719	0.08407	0.37753	0.011700	0.25421
12/9/2001 10:00	0.0000	0.0000	0.0000	0.55504	0.06945	0.39871	0.011700	0.26019
12/9/2001 11:00	0.0000	0.0000	0.0000	0.47224	0.06945	0.41558	0.011700	0.26027
12/9/2001 12:00	0.0000	0.0000	0.0000	0.40914	0.06945	0.40112	0.011700	0.25589
12/9/2001 13:00	0.0000	0.0000	0.0000	0.37023	0.06945	0.36431	0.011700	0.26473
12/9/2001 14:00	0.0000	0.0000	0.0000	0.33378	0.07676	0.33480	0.011700	0.27964
12/9/2001 15:00	0.0000	0.0000	0.0000	0.33890	0.10600	0.34138	0.011700	0.29518
12/9/2001 16:00	0.0000	0.0000	0.0000	0.38684	0.19007	0.38690	0.011700	0.34915
12/9/2001 17:00	0.0000	0.0000	0.0000	0.48166	0.33262	0.47090	0.011700	0.42416
12/9/2001 18:00	0.0000	0.0000	0.0000	0.57614	0.43862	0.42779	0.041700	0.46051
12/9/2001 19:00	0.0000	0.0000	0.0000	0.59825	0.40938	0.35199	0.011700	0.47534
12/9/2001 20:00	0.0000	0.0000	0.0000	0.54730	0.37283	0.31611	0.011700	0.49168
12/9/2001 21:00	0.0000	0.2896	0.0178	0.47980	0.31434	0.30055	0.011700	0.48020
12/9/2001 22:00	0.0000	0.7750	0.0477	0.37764	0.23393	0.24157	0.011700	0.41555
12/9/2001 23:00	0.0000	1.2030	0.0740	0.26360	0.16448	0.15890	0.011700	0.36111
12/10/2001 00:00	0.0000	1.7005	0.1046	0.14275	0.08407	0.10055	0.011700	0.29869
12/10/2001 01:00	0.0000	2.1106	0.1298	0.08992	0.05117	0.08360	0.011700	0.27502
12/10/2001 02:00	0.0000	2.4131	0.1484	0.07568	0.03290	0.07003	0.011700	0.27183
12/10/2001 03:00	0.0000	2.6832	0.1651	0.07969	0.03290	0.06144	0.011700	0.26800
12/10/2001 04:00	0.0000	2.8415	0.1748	0.12204	0.03290	0.07269	0.011700	0.25788
12/10/2001 05:00	0.0000	2.9350	0.1805	0.30571	0.03655	0.08648	0.011700	0.28777
12/10/2001 06:00	0.0000	2.9023	0.1785	0.64992	0.07676	0.14521	0.011700	0.33249
12/10/2001 07:00	0.0000	3.6960	0.2274	0.74645	0.15717	0.23148	0.041700	0.35330
12/10/2001 08:00	0.0000	1.7717	0.1090	0.72547	0.15352	0.30375	0.011700	0.29869
12/10/2001 09:00	0.0000	1.0735	0.0660	0.65012	0.08407	0.37753	0.011700	0.25421
12/10/2001 10:00	0.0000	0.4433	0.0273	0.55927	0.06945	0.39871	0.011700	0.26019
12/10/2001 11:00	0.0000	0.8949	0.0551	0.47744	0.06945	0.41558	0.011700	0.26027
12/10/2001 12:00	0.0000	0.0000	0.0000	0.41478	0.06945	0.40112	0.011700	0.25589
12/10/2001 13:00	0.0000	0.0000	0.0000	0.37570	0.06945	0.36431	0.011700	0.26473
12/10/2001 14:00	0.0000	0.0000	0.0000	0.33839	0.07676	0.33480	0.011700	0.27964
12/10/2001 15:00	0.0000	0.0000	0.0000	0.34202	0.10600	0.34138	0.011700	0.29518
12/10/2001 16:00	0.0000	0.0000	0.0000	0.38893	0.19007	0.38690	0.011700	0.34915
12/10/2001 17:00	0.0000	0.0000	0.0000	0.48460	0.33262	0.47090	0.011700	0.42416
12/10/2001 18:00	0.0000	2.0246	0.1245	0.58047	0.43862	0.42779	0.041700	0.46051
12/10/2001 19:00	0.0000	1.0195	0.0627	0.60104	0.40938	0.35199	0.011700	0.47534
12/10/2001 20:00	0.0000	1.6756	0.1031	0.54989	0.37283	0.31611	0.011700	0.49168
12/10/2001 21:00	0.0000	1.9403	0.1194	0.48167	0.31434	0.30055	0.011700	0.48020
12/10/2001 22:00	0.0000	2.3538	0.1448	0.37871	0.23393	0.24157	0.011700	0.41555
12/10/2001 23:00	0.0000	2.6486	0.1629	0.26430	0.16448	0.15890	0.011700	0.36111
12/11/2001 00:00	0.0000	2.9295	0.1802	0.13382	0.08407	0.09397	0.011700	0.29869
12/11/2001 01:00	0.0000	3.1268	0.1923	0.08523	0.05117	0.07966	0.011700	0.27502
12/11/2001 02:00	0.0000	3.2805	0.2018	0.07221	0.03290	0.06742	0.011700	0.27183
12/11/2001 03:00	0.0000	3.4046	0.2094	0.07597	0.03290	0.06007	0.011700	0.26800
12/11/2001 04:00	0.0000	3.4688	0.2134	0.11442	0.03290	0.07002	0.011700	0.25788
12/11/2001 05:00	0.0000	3.4466	0.2120	0.28368	0.03655	0.08238	0.011700	0.28777
12/11/2001 06:00	0.0000	3.3250	0.2045	0.59934	0.07676	0.13459	0.011700	0.33249
12/11/2001 07:00	0.0000	4.0774	0.2508	0.68511	0.15717	0.21032	0.041700	0.35330
12/11/2001 08:00	0.0000	1.9611	0.1206	0.66147	0.15352	0.27132	0.011700	0.29869
12/11/2001 09:00	0.0000	1.0773	0.0663	0.59131	0.08407	0.33250	0.011700	0.25421
12/11/2001 10:00	0.0000	0.3188	0.0196	0.50888	0.06945	0.34779	0.011700	0.26019
12/11/2001 11:00	0.0000	0.6563	0.0404	0.43568	0.06945	0.36309	0.011700	0.26027
12/11/2001 12:00	0.0000	0.0000	0.0000	0.37860	0.06945	0.35331	0.011700	0.25589
12/11/2001 13:00	0.0000	0.0000	0.0000	0.34398	0.06945	0.32072	0.011700	0.26473
12/11/2001 14:00	0.0000	0.0000	0.0000	0.30957	0.07676	0.29567	0.011700	0.27964
12/11/2001 15:00	0.0000	0.0000	0.0000	0.31380	0.10600	0.30433	0.011700	0.29518
12/11/2001 16:00	0.0000	0.0000	0.0000	0.35550	0.19007	0.35098	0.011700	0.34915
12/11/2001 17:00	0.0000	0.5030	0.0309	0.44441	0.33262	0.43555	0.011700	0.42416
12/11/2001 18:00	0.0000	1.4767	0.0908	0.52595	0.43862	0.39348	0.041700	0.46051
12/11/2001 19:00	0.0000	0.9404	0.0578	0.53958	0.40938	0.31774	0.011700	0.47534
12/11/2001 20:00	0.0000	1.3559	0.0834	0.49130	0.37283	0.28125	0.011700	0.49168
12/11/2001 21:00	0.0000	1.6138	0.0993	0.43265	0.31434	0.26494	0.011700	0.48020
12/11/2001 22:00	0.0000	1.9530	0.1201	0.34011	0.23393	0.21327	0.011700	0.41555
12/11/2001 23:00	0.0000	2.2377	0.1377	0.24023	0.16448	0.14336	0.011700	0.36111
12/12/2001 00:00	0.0000	2.5076	0.1543	0.13410	0.08407	0.09397	0.011700	0.29869
12/12/2001 01:00	0.0000	2.6948	0.1658	0.08537	0.05117	0.07966	0.011700	0.27502
12/12/2001 02:00	0.0000	2.8160	0.1732	0.07231	0.03290	0.06742	0.011700	0.27183
12/12/2001 03:00	0.0000	2.9044	0.1787	0.07608	0.03290	0.06007	0.011700	0.26800
12/12/2001 04:00	0.0000	2.9749	0.1830	0.11465	0.03290	0.07002	0.011700	0.25788
12/12/2001 05:00	0.0000	2.9704	0.1827	0.28440	0.03655	0.08238	0.011700	0.28777
