Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
	kWh	kWh	kWh	kWh	kWh	kWh	kWh	kWh
6/5/2001 00:00	0.1753	0.0000	0.0329	0.10967	0.08309	0.10055	0.011700	0.29869
6/5/2001 01:00	0.1356	0.0000	0.0257	0.06804	0.05020	0.07966	0.011700	0.27502
6/5/2001 02:00	0.1244	0.0000	0.0233	0.05911	0.03289	0.06742	0.011700	0.27183
6/5/2001 03:00	0.1160	0.0000	0.0217	0.06172	0.03289	0.06007	0.011700	0.26800
6/5/2001 04:00	0.1017	0.0000	0.0192	0.08874	0.03289	0.07002	0.011700	0.25788
6/5/2001 05:00	0.1069	0.0000	0.0203	0.20952	0.03462	0.08238	0.011700	0.28777
6/5/2001 06:00	0.1187	0.0000	0.0229	0.43415	0.04674	0.13459	0.011700	0.33249
6/5/2001 07:00	0.1537	0.0000	0.0292	0.49272	0.07444	0.21032	0.041700	0.35330
6/5/2001 08:00	0.0000	0.0000	0.0000	0.47414	0.05540	0.27132	0.011700	0.29869
6/5/2001 09:00	0.3763	0.0000	0.0691	0.42290	0.03116	0.33250	0.011700	0.25421
6/5/2001 10:00	0.5311	0.0000	0.0947	0.36370	0.02770	0.34779	0.011700	0.26019
6/5/2001 11:00	0.7248	0.0000	0.1268	0.31214	0.02597	0.36309	0.011700	0.26027
6/5/2001 12:00	0.7511	0.0000	0.1289	0.27194	0.02597	0.35331	0.011700	0.25589
6/5/2001 13:00	0.7915	0.0000	0.1359	0.24916	0.02597	0.32072	0.011700	0.26473
6/5/2001 14:00	0.8367	0.0000	0.1425	0.22567	0.02597	0.29567	0.011700	0.27964
6/5/2001 15:00	0.9442	0.0000	0.1591	0.22928	0.02770	0.30433	0.011700	0.29518
6/5/2001 16:00	1.0523	0.0000	0.1774	0.25826	0.02770	0.35098	0.011700	0.34915
6/5/2001 17:00	1.1324	0.0000	0.1911	0.32172	0.03462	0.43555	0.011700	0.42416
6/5/2001 18:00	1.2057	0.0000	0.2060	0.38163	0.05540	0.39348	0.041700	0.46051
6/5/2001 19:00	0.9086	0.0000	0.1633	0.39247	0.10733	0.31774	0.011700	0.47534
6/5/2001 20:00	0.6216	0.0000	0.1151	0.35703	0.19215	0.28125	0.011700	0.49168
6/5/2001 21:00	0.4467	0.0000	0.0843	0.31424	0.27871	0.26494	0.011700	0.48020
6/5/2001 22:00	0.3120	0.0000	0.0595	0.24892	0.23370	0.21327	0.011700	0.41555
6/5/2001 23:00	0.2208	0.0000	0.0422	0.17875	0.16273	0.14336	0.011700	0.36111
6/6/2001 00:00	0.1520	0.0000	0.0290	0.10292	0.08309	0.09397	0.011700	0.29869
6/6/2001 01:00	0.1303	0.0000	0.0244	0.06788	0.05020	0.07966	0.011700	0.27502
6/6/2001 02:00	0.1185	0.0000	0.0222	0.05900	0.03289	0.06742	0.011700	0.27183
6/6/2001 03:00	0.1103	0.0000	0.0208	0.06160	0.03289	0.06007	0.011700	0.26800
6/6/2001 04:00	0.0963	0.0000	0.0185	0.08849	0.03289	0.07002	0.011700	0.25788
6/6/2001 05:00	0.0983	0.0000	0.0190	0.20873	0.03462	0.08238	0.011700	0.28777
6/6/2001 06:00	0.1330	0.0000	0.0255	0.43235	0.04674	0.13459	0.011700	0.33249
6/6/2001 07:00	0.1633	0.0000	0.0310	0.49061	0.07444	0.21032	0.041700	0.35330
6/6/2001 08:00	0.2844	0.0000	0.0525	0.47209	0.05540	0.27132	0.011700	0.29869
6/6/2001 09:00	0.4052	0.0000	0.0726	0.42090	0.03116	0.33250	0.011700	0.25421
6/6/2001 10:00	0.5770	0.0000	0.1024	0.36210	0.02770	0.34779	0.011700	0.26019
6/6/2001 11:00	0.7323	0.0000	0.1285	0.31079	0.02597	0.36309	0.011700	0.26027
6/6/2001 12:00	0.6996	0.0000	0.1217	0.27079	0.02597	0.35331	0.011700	0.25589
6/6/2001 13:00	0.6899	0.0000	0.1224	0.24812	0.02597	0.32072	0.011700	0.26473
6/6/2001 14:00	0.6035	0.0000	0.1081	0.22475	0.02597	0.29567	0.011700	0.27964
6/6/2001 15:00	0.5733	0.0000	0.1018	0.22835	0.02770	0.30433	0.011700	0.29518
6/6/2001 16:00	0.5415	0.0000	0.0971	0.25719	0.02770	0.35098	0.011700	0.34915
6/6/2001 17:00	0.5082	0.0000	0.0921	0.32038	0.03462	0.43555	0.011700	0.42416
6/6/2001 18:00	0.5194	0.0000	0.0942	0.38006	0.05540	0.39348	0.041700	0.46051
6/6/2001 19:00	0.4485	0.0000	0.0820	0.39086	0.10733	0.31774	0.011700	0.47534
6/6/2001 20:00	0.4024	0.0000	0.0736	0.35557	0.19215	0.28125	0.011700	0.49168
6/6/2001 21:00	0.3646	0.0000	0.0673	0.31296	0.27871	0.26494	0.011700	0.48020
6/6/2001 22:00	0.2974	0.0000	0.0554	0.24794	0.23370	0.21327	0.011700	0.41555
6/6/2001 23:00	0.2495	0.0000	0.0461	0.17810	0.16273	0.14336	0.011700	0.36111
6/7/2001 00:00	0.1994	0.0000	0.0368	0.10262	0.08309	0.09397	0.011700	0.29869
6/7/2001 01:00	0.1626	0.0000	0.0303	0.06773	0.05020	0.07966	0.011700	0.27502
6/7/2001 02:00	0.1272	0.0000	0.0241	0.05889	0.03289	0.06742	0.011700	0.27183
6/7/2001 03:00	0.1267	0.0000	0.0236	0.06147	0.03289	0.06007	0.011700	0.26800
6/7/2001 04:00	0.1333	0.0000	0.0246	0.08824	0.03289	0.07002	0.011700	0.25788
6/7/2001 05:00	0.1413	0.0000	0.0265	0.20795	0.03462	0.08238	0.011700	0.28777
6/7/2001 06:00	0.1723	0.0000	0.0326	0.43056	0.04674	0.13459	0.011700	0.33249
6/7/2001 07:00	0.1982	0.0000	0.0371	0.48853	0.07444	0.21032	0.041700	0.35330
6/7/2001 08:00	0.2146	0.0000	0.0395	0.47006	0.05540	0.27132	0.011700	0.29869
6/7/2001 09:00	0.2623	0.0000	0.0473	0.41908	0.03116	0.33250	0.011700	0.25421
6/7/2001 10:00	0.3384	0.0000	0.0604	0.36054	0.02770	0.34779	0.011700	0.26019
6/7/2001 11:00	0.5360	0.0000	0.0938	0.30946	0.02597	0.36309	0.011700	0.26027
6/7/2001 12:00	0.6150	0.0000	0.1067	0.26965	0.02597	0.35331	0.011700	0.25589
6/7/2001 13:00	0.7518	0.0000	0.1289	0.24710	0.02597	0.32072	0.011700	0.26473
6/7/2001 14:00	0.8390	0.0000	0.1439	0.22384	0.02597	0.29567	0.011700	0.27964
6/7/2001 15:00	0.7803	0.0000	0.1354	0.22743	0.02770	0.30433	0.011700	0.29518
6/7/2001 16:00	0.7520	0.0000	0.1317	0.25615	0.02770	0.35098	0.011700	0.34915
6/7/2001 17:00	0.6898	0.0000	0.1246	0.31907	0.03462	0.43555	0.011700	0.42416
6/7/2001 18:00	0.5917	0.0000	0.1079	0.37851	0.05540	0.39348	0.041700	0.46051
6/7/2001 19:00	0.4529	0.0000	0.0834	0.38928	0.10733	0.31774	0.011700	0.47534
6/7/2001 20:00	0.3389	0.0000	0.0641	0.35412	0.19215	0.28125	0.011700	0.49168
6/7/2001 21:00	0.2870	0.0000	0.0547	0.31169	0.27871	0.26494	0.011700	0.48020
6/7/2001 22:00	0.2367	0.0000	0.0451	0.24697	0.23370	0.21327	0.011700	0.41555
6/7/2001 23:00	0.1845	0.0000	0.0352	0.17746	0.16273	0.14336	0.011700	0.36111
6/8/2001 00:00	0.1440	0.0000	0.0273	0.10231	0.08309	0.09397	0.011700	0.29869
6/8/2001 01:00	0.1205	0.0000	0.0228	0.06758	0.05020	0.07966	0.011700	0.27502
6/8/2001 02:00	0.1100	0.0000	0.0208	0.05879	0.03289	0.06742	0.011700	0.27183
6/8/2001 03:00	0.1055	0.0000	0.0199	0.06136	0.03289	0.06007	0.011700	0.26800
6/8/2001 04:00	0.1052	0.0000	0.0199	0.08800	0.03289	0.07002	0.011700	0.25788
6/8/2001 05:00	0.1233	0.0000	0.0233	0.20718	0.03462	0.08238	0.011700	0.28777
6/8/2001 06:00	0.1653	0.0000	0.0312	0.42880	0.04674	0.13459	0.011700	0.33249
6/8/2001 07:00	0.2001	0.0000	0.0374	0.48647	0.07444	0.21032	0.041700	0.35330
6/8/2001 08:00	0.3656	0.0000	0.0671	0.46806	0.05540	0.27132	0.011700	0.29869
6/8/2001 09:00	0.4052	0.0000	0.0730	0.41728	0.03116	0.33250	0.011700	0.25421
6/8/2001 10:00	0.5023	0.0000	0.0895	0.35900	0.02770	0.34779	0.011700	0.26019
6/8/2001 11:00	0.7257	0.0000	0.1258	0.30816	0.02597	0.36309	0.011700	0.26027
6/8/2001 12:00	0.6074	0.0000	0.1083	0.26853	0.02597	0.35331	0.011700	0.25589
6/8/2001 13:00	0.6078	0.0000	0.1054	0.24609	0.02597	0.32072	0.011700	0.26473
6/8/2001 14:00	0.7138	0.0000	0.1225	0.22294	0.02597	0.29567	0.011700	0.27964
6/8/2001 15:00	0.7894	0.0000	0.1370	0.22652	0.02770	0.30433	0.011700	0.29518
6/8/2001 16:00	0.8166	0.0000	0.1431	0.25511	0.02770	0.35098	0.011700	0.34915
6/8/2001 17:00	0.9695	0.0000	0.1684	0.31777	0.03462	0.43555	0.011700	0.42416
6/8/2001 18:00	1.0064	0.0000	0.1784	0.37697	0.05540	0.39348	0.041700	0.46051
6/8/2001 19:00	0.7739	0.0000	0.1385	0.38772	0.10733	0.31774	0.011700	0.47534
6/8/2001 20:00	0.5878	0.0000	0.1072	0.35270	0.19215	0.28125	0.011700	0.49168
6/8/2001 21:00	0.4569	0.0000	0.0842	0.31044	0.27871	0.26494	0.011700	0.48020
6/8/2001 22:00	0.3439	0.0000	0.0640	0.24602	0.23370	0.21327	0.011700	0.41555
6/8/2001 23:00	0.2636	0.0000	0.0491	0.17682	0.16273	0.14336	0.011700	0.36111
6/9/2001 00:00	0.1857	0.0000	0.0349	0.10201	0.08309	0.09397	0.011700	0.29869
6/9/2001 01:00	0.1539	0.0000	0.0287	0.06743	0.05020	0.07966	0.011700	0.27502
6/9/2001 02:00	0.1273	0.0000	0.0239	0.05868	0.03289	0.06742	0.011700	0.27183
6/9/2001 03:00	0.1152	0.0000	0.0216	0.06124	0.03289	0.06007	0.011700	0.26800
6/9/2001 04:00	0.1001	0.0000	0.0189	0.08775	0.03289	0.07002	0.011700	0.25788
6/9/2001 05:00	0.1122	0.0000	0.0212	0.20642	0.03462	0.08238	0.011700	0.28777
6/9/2001 06:00	0.1474	0.0000	0.0279	0.42707	0.04674	0.13459	0.011700	0.33249
6/9/2001 07:00	0.2441	0.0000	0.0453	0.48444	0.07444	0.21032	0.041700	0.35330
6/9/2001 08:00	0.4449	0.0000	0.0803	0.46608	0.05540	0.27132	0.011700	0.29869
6/9/2001 09:00	0.6475	0.0000	0.1134	0.41551	0.03116	0.33250	0.011700	0.25421
6/9/2001 10:00	0.8266	0.0000	0.1405	0.35748	0.02770	0.34779	0.011700	0.26019
6/9/2001 11:00	1.0372	0.0000	0.1724	0.30687	0.02597	0.36309	0.011700	0.26027
6/9/2001 12:00	0.9551	0.0000	0.1574	0.26742	0.02597	0.35331	0.011700	0.25589
6/9/2001 13:00	0.9948	0.0000	0.1621	0.24510	0.02597	0.32072	0.011700	0.26473
6/9/2001 14:00	1.0367	0.0000	0.1690	0.22206	0.02597	0.29567	0.011700	0.27964
6/9/2001 15:00	1.1067	0.0000	0.1806	0.22562	0.02770	0.30433	0.011700	0.29518
6/9/2001 16:00	1.1868	0.0000	0.1938	0.25409	0.02770	0.35098	0.011700	0.34915
6/9/2001 17:00	1.2526	0.0000	0.2071	0.31648	0.03462	0.43555	0.011700	0.42416
6/9/2001 18:00	1.3278	0.0000	0.2218	0.37546	0.05540	0.39348	0.041700	0.46051
6/9/2001 19:00	1.0369	0.0000	0.1791	0.38617	0.10733	0.31774	0.011700	0.47534
6/9/2001 20:00	0.7011	0.0000	0.1275	0.35130	0.19215	0.28125	0.011700	0.49168
6/9/2001 21:00	0.5138	0.0000	0.0953	0.30920	0.27871	0.26494	0.011700	0.48020
6/9/2001 22:00	0.3802	0.0000	0.0706	0.24507	0.23370	0.21327	0.011700	0.41555
6/9/2001 23:00	0.2874	0.0000	0.0534	0.17620	0.16273	0.14336	0.011700	0.36111
6/10/2001 00:00	0.2048	0.0000	0.0384	0.10171	0.08309	0.09397	0.011700	0.29869
6/10/2001 01:00	0.1533	0.0000	0.0290	0.07048	0.05020	0.08360	0.011700	0.27502
6/10/2001 02:00	0.1280	0.0000	0.0242	0.06099	0.03289	0.07003	0.011700	0.27183
6/10/2001 03:00	0.1153	0.0000	0.0218	0.06372	0.03289	0.06144	0.011700	0.26800
6/10/2001 04:00	0.0994	0.0000	0.0189	0.09282	0.03289	0.07269	0.011700	0.25788
6/10/2001 05:00	0.1072	0.0000	0.0204	0.22134	0.03462	0.08648	0.011700	0.28777
6/10/2001 06:00	0.1379	0.0000	0.0262	0.46141	0.04674	0.14521	0.011700	0.33249
6/10/2001 07:00	0.2212	0.0000	0.0413	0.52553	0.07444	0.23148	0.041700	0.35330
6/10/2001 08:00	0.4259	0.0000	0.0764	0.50846	0.05540	0.30375	0.011700	0.29869
6/10/2001 09:00	0.6226	0.0000	0.1093	0.45396	0.03116	0.37753	0.011700	0.25421
6/10/2001 10:00	0.7953	0.0000	0.1355	0.39013	0.02770	0.39871	0.011700	0.26019
6/10/2001 11:00	1.0781	0.0000	0.1778	0.33378	0.02597	0.41558	0.011700	0.26027
6/10/2001 12:00	0.9880	0.0000	0.1611	0.29067	0.02597	0.40112	0.011700	0.25589
6/10/2001 13:00	0.9972	0.0000	0.1626	0.26524	0.02597	0.36431	0.011700	0.26473
6/10/2001 14:00	1.0303	0.0000	0.1665	0.24035	0.02597	0.33480	0.011700	0.27964
6/10/2001 15:00	1.0990	0.0000	0.1778	0.24392	0.02770	0.34138	0.011700	0.29518
6/10/2001 16:00	1.1851	0.0000	0.1937	0.27691	0.02770	0.38690	0.011700	0.34915
6/10/2001 17:00	1.2282	0.0000	0.2032	0.34434	0.03462	0.47090	0.011700	0.42416
6/10/2001 18:00	1.2439	0.0000	0.2104	0.41233	0.05540	0.42779	0.041700	0.46051
6/10/2001 19:00	0.9484	0.0000	0.1673	0.42783	0.10733	0.35199	0.011700	0.47534
6/10/2001 20:00	0.6824	0.0000	0.1229	0.39087	0.19215	0.31611	0.011700	0.49168
6/10/2001 21:00	0.5283	0.0000	0.0962	0.34209	0.27871	0.30055	0.011700	0.48020
6/10/2001 22:00	0.4103	0.0000	0.0748	0.27109	0.23370	0.24157	0.011700	0.41555
6/10/2001 23:00	0.3128	0.0000	0.0575	0.19251	0.16273	0.15890	0.011700	0.36111
6/11/2001 00:00	0.2173	0.0000	0.0408	0.10767	0.08309	0.10055	0.011700	0.29869
6/11/2001 01:00	0.1700	0.0000	0.0319	0.07032	0.05020	0.08360	0.011700	0.27502
6/11/2001 02:00	0.1431	0.0000	0.0268	0.06088	0.03289	0.07003	0.011700	0.27183
6/11/2001 03:00	0.1273	0.0000	0.0238	0.06359	0.03289	0.06144	0.011700	0.26800
6/11/2001 04:00	0.1039	0.0000	0.0198	0.09256	0.03289	0.07269	0.011700	0.25788
6/11/2001 05:00	0.1121	0.0000	0.0213	0.22053	0.03462	0.08648	0.011700	0.28777
6/11/2001 06:00	0.1493	0.0000	0.0281	0.45956	0.04674	0.14521	0.011700	0.33249
6/11/2001 07:00	0.2911	0.0000	0.0528	0.52336	0.07444	0.23148	0.041700	0.35330
6/11/2001 08:00	0.4293	0.0000	0.0770	0.50633	0.05540	0.30375	0.011700	0.29869
6/11/2001 09:00	0.6531	0.0000	0.1124	0.45203	0.03116	0.37753	0.011700	0.25421
6/11/2001 10:00	0.8259	0.0000	0.1391	0.38848	0.02770	0.39871	0.011700	0.26019
6/11/2001 11:00	1.0617	0.0000	0.1751	0.33238	0.02597	0.41558	0.011700	0.26027
6/11/2001 12:00	1.0210	0.0000	0.1649	0.28946	0.02597	0.40112	0.011700	0.25589
6/11/2001 13:00	1.0567	0.0000	0.1706	0.26416	0.02597	0.36431	0.011700	0.26473
6/11/2001 14:00	1.0916	0.0000	0.1763	0.23939	0.02597	0.33480	0.011700	0.27964
6/11/2001 15:00	1.1274	0.0000	0.1840	0.24295	0.02770	0.34138	0.011700	0.29518
6/11/2001 16:00	1.2027	0.0000	0.1964	0.27579	0.02770	0.38690	0.011700	0.34915
