Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
	kWh	kWh	kWh	kWh	kWh	kWh	kWh	kWh
3/4/2001 00:00	0.0000	0.3396	0.0209	0.14705	0.08382	0.10055	0.011700	0.29869
3/4/2001 01:00	0.0000	0.1710	0.0105	0.09212	0.04977	0.08360	0.011700	0.27502
3/4/2001 02:00	0.0000	0.2593	0.0160	0.07723	0.03405	0.07003	0.011700	0.27183
3/4/2001 03:00	0.0000	0.2968	0.0183	0.08142	0.03405	0.06144	0.011700	0.26800
3/4/2001 04:00	0.0000	0.3001	0.0185	0.12556	0.03405	0.07269	0.011700	0.25788
3/4/2001 05:00	0.0000	0.2530	0.0156	0.31671	0.03667	0.08648	0.011700	0.28777
3/4/2001 06:00	0.0000	0.1291	0.0079	0.67504	0.05763	0.14521	0.011700	0.33249
3/4/2001 07:00	0.0000	0.1756	0.0108	0.77597	0.10216	0.23148	0.041700	0.35330
3/4/2001 08:00	0.0000	0.0000	0.0000	0.75446	0.08121	0.30375	0.011700	0.29869
3/4/2001 09:00	0.0000	0.0000	0.0000	0.67614	0.04191	0.37753	0.011700	0.25421
3/4/2001 10:00	0.0000	0.0000	0.0000	0.58152	0.03405	0.39871	0.011700	0.26019
3/4/2001 11:00	0.0000	0.0000	0.0000	0.49549	0.03405	0.41558	0.011700	0.26027
3/4/2001 12:00	0.0000	0.0000	0.0000	0.42959	0.03405	0.40112	0.011700	0.25589
3/4/2001 13:00	0.0000	0.0000	0.0000	0.38869	0.03405	0.36431	0.011700	0.26473
3/4/2001 14:00	0.0000	0.0000	0.0000	0.35037	0.03405	0.33480	0.011700	0.27964
3/4/2001 15:00	0.0000	0.0000	0.0000	0.35497	0.03929	0.34138	0.011700	0.29518
3/4/2001 16:00	0.0000	0.0000	0.0000	0.40470	0.06025	0.38690	0.011700	0.34915
3/4/2001 17:00	0.0000	0.0000	0.0000	0.50316	0.12050	0.47090	0.011700	0.42416
3/4/2001 18:00	0.0000	0.0000	0.0000	0.60044	0.23314	0.42779	0.041700	0.46051
3/4/2001 19:00	0.0000	0.0000	0.0000	0.62194	0.34840	0.35199	0.011700	0.47534
3/4/2001 20:00	0.0000	0.0000	0.0000	0.56861	0.37459	0.31611	0.011700	0.49168
3/4/2001 21:00	0.0000	0.0000	0.0000	0.49778	0.31434	0.30055	0.011700	0.48020
3/4/2001 22:00	0.0000	0.0000	0.0000	0.39069	0.23576	0.24157	0.011700	0.41555
3/4/2001 23:00	0.0000	0.0000	0.0000	0.27169	0.16503	0.15890	0.011700	0.36111
3/5/2001 00:00	0.0000	0.0000	0.0000	0.14530	0.08382	0.10055	0.011700	0.29869
3/5/2001 01:00	0.0000	0.0000	0.0000	0.09091	0.04977	0.08360	0.011700	0.27502
3/5/2001 02:00	0.0000	0.0000	0.0000	0.07643	0.03405	0.07003	0.011700	0.27183
3/5/2001 03:00	0.0000	0.0000	0.0000	0.08092	0.03405	0.06144	0.011700	0.26800
3/5/2001 04:00	0.0000	0.0142	0.0009	0.12521	0.03405	0.07269	0.011700	0.25788
3/5/2001 05:00	0.0000	0.0346	0.0021	0.31611	0.03667	0.08648	0.011700	0.28777
3/5/2001 06:00	0.0000	0.0000	0.0000	0.67366	0.05763	0.14521	0.011700	0.33249
3/5/2001 07:00	0.0000	0.1392	0.0086	0.77427	0.10216	0.23148	0.041700	0.35330
3/5/2001 08:00	0.0000	0.0000	0.0000	0.75287	0.08121	0.30375	0.011700	0.29869
3/5/2001 09:00	0.0000	0.0000	0.0000	0.67462	0.04191	0.37753	0.011700	0.25421
3/5/2001 10:00	0.0000	0.0000	0.0000	0.58028	0.03405	0.39871	0.011700	0.26019
3/5/2001 11:00	0.0000	0.0000	0.0000	0.49475	0.03405	0.41558	0.011700	0.26027
3/5/2001 12:00	0.0000	0.0000	0.0000	0.43000	0.03405	0.40112	0.011700	0.25589
3/5/2001 13:00	0.0000	0.0000	0.0000	0.38926	0.03405	0.36431	0.011700	0.26473
3/5/2001 14:00	0.0000	0.0000	0.0000	0.35052	0.03405	0.33480	0.011700	0.27964
3/5/2001 15:00	0.0000	0.0000	0.0000	0.35463	0.03929	0.34138	0.011700	0.29518
3/5/2001 16:00	0.0000	0.0000	0.0000	0.40353	0.06025	0.38690	0.011700	0.34915
3/5/2001 17:00	0.0000	0.0000	0.0000	0.50182	0.12050	0.47090	0.011700	0.42416
3/5/2001 18:00	0.0000	0.0000	0.0000	0.59924	0.23314	0.42779	0.041700	0.46051
3/5/2001 19:00	0.0000	0.0000	0.0000	0.62131	0.34840	0.35199	0.011700	0.47534
3/5/2001 20:00	0.0000	0.0000	0.0000	0.56811	0.37459	0.31611	0.011700	0.49168
3/5/2001 21:00	0.0000	0.0000	0.0000	0.49742	0.31434	0.30055	0.011700	0.48020
3/5/2001 22:00	0.0000	0.0000	0.0000	0.39080	0.23576	0.24157	0.011700	0.41555
3/5/2001 23:00	0.0000	0.0000	0.0000	0.27237	0.16503	0.15890	0.011700	0.36111
3/6/2001 00:00	0.0000	0.2058	0.0127	0.13689	0.08382	0.09397	0.011700	0.29869
3/6/2001 01:00	0.0000	0.4025	0.0248	0.08683	0.04977	0.07966	0.011700	0.27502
3/6/2001 02:00	0.0000	0.5742	0.0353	0.07334	0.03405	0.06742	0.011700	0.27183
3/6/2001 03:00	0.0000	0.7097	0.0437	0.07724	0.03405	0.06007	0.011700	0.26800
3/6/2001 04:00	0.0000	0.8117	0.0499	0.11701	0.03405	0.07002	0.011700	0.25788
3/6/2001 05:00	0.0000	0.8357	0.0514	0.29187	0.03667	0.08238	0.011700	0.28777
3/6/2001 06:00	0.0000	0.7798	0.0480	0.61805	0.05763	0.13459	0.011700	0.33249
3/6/2001 07:00	0.0000	1.2288	0.0756	0.70695	0.10216	0.21032	0.041700	0.35330
3/6/2001 08:00	0.0000	0.6110	0.0376	0.68273	0.08121	0.27132	0.011700	0.29869
3/6/2001 09:00	0.0000	0.3931	0.0242	0.61041	0.04191	0.33250	0.011700	0.25421
3/6/2001 10:00	0.0000	0.1562	0.0096	0.52528	0.03405	0.34779	0.011700	0.26019
3/6/2001 11:00	0.0000	0.4784	0.0294	0.44958	0.03405	0.36309	0.011700	0.26027
3/6/2001 12:00	0.0000	0.0213	0.0013	0.39054	0.03405	0.35331	0.011700	0.25589
3/6/2001 13:00	0.0000	0.0000	0.0000	0.35580	0.03405	0.32072	0.011700	0.26473
3/6/2001 14:00	0.0000	0.0000	0.0000	0.32075	0.03405	0.29567	0.011700	0.27964
3/6/2001 15:00	0.0000	0.0000	0.0000	0.32514	0.03929	0.30433	0.011700	0.29518
3/6/2001 16:00	0.0000	0.0000	0.0000	0.36720	0.06025	0.35098	0.011700	0.34915
3/6/2001 17:00	0.0000	0.0000	0.0000	0.45774	0.12050	0.43555	0.011700	0.42416
3/6/2001 18:00	0.0000	0.2089	0.0128	0.54149	0.23314	0.39348	0.041700	0.46051
3/6/2001 19:00	0.0000	0.0262	0.0016	0.55617	0.34840	0.31774	0.011700	0.47534
3/6/2001 20:00	0.0000	0.0262	0.0016	0.50644	0.37459	0.28125	0.011700	0.49168
3/6/2001 21:00	0.0000	0.1944	0.0120	0.44595	0.31434	0.26494	0.011700	0.48020
3/6/2001 22:00	0.0000	0.3811	0.0234	0.35026	0.23576	0.21327	0.011700	0.41555
3/6/2001 23:00	0.0000	0.5623	0.0346	0.24695	0.16503	0.14336	0.011700	0.36111
3/7/2001 00:00	0.0000	0.7406	0.0456	0.13679	0.08382	0.09397	0.011700	0.29869
3/7/2001 01:00	0.0000	0.8616	0.0530	0.08672	0.04977	0.07966	0.011700	0.27502
3/7/2001 02:00	0.0000	0.9475	0.0583	0.07326	0.03405	0.06742	0.011700	0.27183
3/7/2001 03:00	0.0000	1.0091	0.0621	0.07715	0.03405	0.06007	0.011700	0.26800
3/7/2001 04:00	0.0000	1.0655	0.0655	0.11683	0.03405	0.07002	0.011700	0.25788
3/7/2001 05:00	0.0000	1.0468	0.0644	0.29129	0.03667	0.08238	0.011700	0.28777
3/7/2001 06:00	0.0000	0.9546	0.0587	0.61673	0.05763	0.13459	0.011700	0.33249
3/7/2001 07:00	0.0000	1.4654	0.0901	0.70541	0.10216	0.21032	0.041700	0.35330
3/7/2001 08:00	0.0000	0.9348	0.0575	0.68123	0.08121	0.27132	0.011700	0.29869
3/7/2001 09:00	0.0000	1.0043	0.0618	0.60906	0.04191	0.33250	0.011700	0.25421
3/7/2001 10:00	0.0000	0.7442	0.0458	0.52412	0.03405	0.34779	0.011700	0.26019
3/7/2001 11:00	0.0000	0.6725	0.0414	0.44860	0.03405	0.36309	0.011700	0.26027
3/7/2001 12:00	0.0000	0.0000	0.0000	0.38970	0.03405	0.35331	0.011700	0.25589
3/7/2001 13:00	0.0000	0.0000	0.0000	0.35486	0.03405	0.32072	0.011700	0.26473
3/7/2001 14:00	0.0000	0.0000	0.0000	0.31944	0.03405	0.29567	0.011700	0.27964
3/7/2001 15:00	0.0000	0.0000	0.0000	0.32337	0.03929	0.30433	0.011700	0.29518
3/7/2001 16:00	0.0000	0.0000	0.0000	0.36491	0.06025	0.35098	0.011700	0.34915
3/7/2001 17:00	0.0000	0.0000	0.0000	0.45505	0.12050	0.43555	0.011700	0.42416
3/7/2001 18:00	0.0000	0.0000	0.0000	0.53886	0.23314	0.39348	0.041700	0.46051
3/7/2001 19:00	0.0000	0.0000	0.0000	0.55449	0.34840	0.31774	0.011700	0.47534
3/7/2001 20:00	0.0000	0.0926	0.0057	0.50505	0.37459	0.28125	0.011700	0.49168
3/7/2001 21:00	0.0000	0.5385	0.0331	0.44500	0.31434	0.26494	0.011700	0.48020
3/7/2001 22:00	0.0000	0.9443	0.0581	0.34955	0.23576	0.21327	0.011700	0.41555
3/7/2001 23:00	0.0000	1.3839	0.0851	0.24648	0.16503	0.14336	0.011700	0.36111
3/8/2001 00:00	0.0000	1.8214	0.1120	0.13656	0.08382	0.09397	0.011700	0.29869
3/8/2001 01:00	0.0000	2.1248	0.1307	0.08661	0.04977	0.07966	0.011700	0.27502
3/8/2001 02:00	0.0000	2.3236	0.1429	0.07318	0.03405	0.06742	0.011700	0.27183
3/8/2001 03:00	0.0000	2.4794	0.1525	0.07705	0.03405	0.06007	0.011700	0.26800
3/8/2001 04:00	0.0000	2.6152	0.1609	0.11664	0.03405	0.07002	0.011700	0.25788
3/8/2001 05:00	0.0000	2.6715	0.1643	0.29070	0.03667	0.08238	0.011700	0.28777
3/8/2001 06:00	0.0000	2.6312	0.1619	0.61538	0.05763	0.13459	0.011700	0.33249
3/8/2001 07:00	0.0000	3.0141	0.1854	0.70383	0.10216	0.21032	0.041700	0.35330
3/8/2001 08:00	0.0000	1.2246	0.0753	0.67969	0.08121	0.27132	0.011700	0.29869
3/8/2001 09:00	0.0000	0.3898	0.0240	0.60768	0.04191	0.33250	0.011700	0.25421
3/8/2001 10:00	0.0000	0.0000	0.0000	0.52294	0.03405	0.34779	0.011700	0.26019
3/8/2001 11:00	0.0000	0.0000	0.0000	0.44733	0.03405	0.36309	0.011700	0.26027
3/8/2001 12:00	0.0000	0.0000	0.0000	0.38846	0.03405	0.35331	0.011700	0.25589
3/8/2001 13:00	0.0000	0.0000	0.0000	0.35257	0.03405	0.32072	0.011700	0.26473
3/8/2001 14:00	0.0000	0.0000	0.0000	0.31696	0.03405	0.29567	0.011700	0.27964
3/8/2001 15:00	0.0000	0.0000	0.0000	0.32217	0.03929	0.30433	0.011700	0.29518
3/8/2001 16:00	0.0000	0.0000	0.0000	0.36524	0.06025	0.35098	0.011700	0.34915
3/8/2001 17:00	0.0000	0.0000	0.0000	0.45581	0.12050	0.43555	0.011700	0.42416
3/8/2001 18:00	0.0000	0.1927	0.0119	0.53863	0.23314	0.39348	0.041700	0.46051
3/8/2001 19:00	0.0000	0.4621	0.0284	0.55378	0.34840	0.31774	0.011700	0.47534
3/8/2001 20:00	0.0000	0.3538	0.0218	0.50427	0.37459	0.28125	0.011700	0.49168
3/8/2001 21:00	0.0000	0.7433	0.0457	0.44405	0.31434	0.26494	0.011700	0.48020
3/8/2001 22:00	0.0000	1.1295	0.0695	0.34881	0.23576	0.21327	0.011700	0.41555
3/8/2001 23:00	0.0000	1.5163	0.0933	0.24599	0.16503	0.14336	0.011700	0.36111
3/9/2001 00:00	0.0000	1.9010	0.1169	0.13632	0.08382	0.09397	0.011700	0.29869
3/9/2001 01:00	0.0000	2.1893	0.1347	0.08649	0.04977	0.07966	0.011700	0.27502
3/9/2001 02:00	0.0000	2.4242	0.1491	0.07310	0.03405	0.06742	0.011700	0.27183
3/9/2001 03:00	0.0000	2.6015	0.1600	0.07696	0.03405	0.06007	0.011700	0.26800
3/9/2001 04:00	0.0000	2.7304	0.1680	0.11645	0.03405	0.07002	0.011700	0.25788
3/9/2001 05:00	0.0000	2.7614	0.1699	0.29009	0.03667	0.08238	0.011700	0.28777
3/9/2001 06:00	0.0000	2.6402	0.1624	0.61399	0.05763	0.13459	0.011700	0.33249
3/9/2001 07:00	0.0000	2.8699	0.1765	0.70222	0.10216	0.21032	0.041700	0.35330
3/9/2001 08:00	0.0000	1.0131	0.0623	0.67812	0.08121	0.27132	0.011700	0.29869
3/9/2001 09:00	0.0000	0.0692	0.0043	0.60627	0.04191	0.33250	0.011700	0.25421
3/9/2001 10:00	0.0000	0.0000	0.0000	0.52173	0.03405	0.34779	0.011700	0.26019
3/9/2001 11:00	0.0000	0.0000	0.0000	0.44570	0.03405	0.36309	0.011700	0.26027
3/9/2001 12:00	0.0000	0.0000	0.0000	0.38666	0.03405	0.35331	0.011700	0.25589
3/9/2001 13:00	0.0000	0.0000	0.0000	0.35088	0.03405	0.32072	0.011700	0.26473
3/9/2001 14:00	0.0000	0.0000	0.0000	0.31538	0.03405	0.29567	0.011700	0.27964
3/9/2001 15:00	0.0000	0.0000	0.0000	0.31911	0.03929	0.30433	0.011700	0.29518
3/9/2001 16:00	0.0000	0.0000	0.0000	0.36024	0.06025	0.35098	0.011700	0.34915
3/9/2001 17:00	0.0000	0.0000	0.0000	0.44984	0.12050	0.43555	0.011700	0.42416
3/9/2001 18:00	0.0000	0.0000	0.0000	0.53340	0.23314	0.39348	0.041700	0.46051
3/9/2001 19:00	0.0000	0.0000	0.0000	0.54931	0.34840	0.31774	0.011700	0.47534
3/9/2001 20:00	0.0000	0.0000	0.0000	0.50028	0.37459	0.28125	0.011700	0.49168
3/9/2001 21:00	0.0000	0.0000	0.0000	0.44070	0.31434	0.26494	0.011700	0.48020
3/9/2001 22:00	0.0000	0.0000	0.0000	0.34652	0.23576	0.21327	0.011700	0.41555
3/9/2001 23:00	0.0000	0.4463	0.0275	0.24499	0.16503	0.14336	0.011700	0.36111
3/10/2001 00:00	0.0000	0.8383	0.0516	0.13605	0.08382	0.09397	0.011700	0.29869
3/10/2001 01:00	0.0000	1.0693	0.0658	0.08636	0.04977	0.07966	0.011700	0.27502
3/10/2001 02:00	0.0000	1.2413	0.0764	0.07301	0.03405	0.06742	0.011700	0.27183
3/10/2001 03:00	0.0000	1.3196	0.0812	0.07686	0.03405	0.06007	0.011700	0.26800
3/10/2001 04:00	0.0000	1.3402	0.0824	0.11625	0.03405	0.07002	0.011700	0.25788
3/10/2001 05:00	0.0000	1.2790	0.0787	0.28947	0.03667	0.08238	0.011700	0.28777
3/10/2001 06:00	0.0000	1.1101	0.0683	0.61258	0.05763	0.13459	0.011700	0.33249
3/10/2001 07:00	0.0000	1.4267	0.0878	0.70057	0.10216	0.21032	0.041700	0.35330
3/10/2001 08:00	0.0000	0.6215	0.0382	0.67652	0.08121	0.27132	0.011700	0.29869
3/10/2001 09:00	0.0000	0.2236	0.0138	0.60483	0.04191	0.33250	0.011700	0.25421
3/10/2001 10:00	0.0000	0.0000	0.0000	0.52049	0.03405	0.34779	0.011700	0.26019
3/10/2001 11:00	0.0000	0.0000	0.0000	0.44530	0.03405	0.36309	0.011700	0.26027
3/10/2001 12:00	0.0000	0.0000	0.0000	0.38702	0.03405	0.35331	0.011700	0.25589
3/10/2001 13:00	0.0000	0.0000	0.0000	0.35178	0.03405	0.32072	0.011700	0.26473
3/10/2001 14:00	0.0000	0.0000	0.0000	0.31670	0.03405	0.29567	0.011700	0.27964
3/10/2001 15:00	0.0000	0.0000	0.0000	0.32145	0.03929	0.30433	0.011700	0.29518
3/10/2001 16:00	0.0000	0.0000	0.0000	0.36400	0.06025	0.35098	0.011700	0.34915
3/10/2001 17:00	0.0000	0.0000	0.0000	0.45380	0.12050	0.43555	0.011700	0.42416
3/10/2001 18:00	0.0000	0.0000	0.0000	0.53590	0.23314	0.39348	0.041700	0.46051
3/10/2001 19:00	0.0000	0.0000	0.0000	0.55039	0.34840	0.31774	0.011700	0.47534
3/10/2001 20:00	0.0000	0.0000	0.0000	0.50174	0.37459	0.28125	0.011700	0.49168
3/10/2001 21:00	0.0000	0.0000	0.0000	0.44154	0.31434	0.26494	0.011700	0.48020
3/10/2001 22:00	0.0000	0.0000	0.0000	0.34644	0.23576	0.21327	0.011700	0.41555
3/10/2001 23:00	0.0000	0.0453	0.0028	0.24446	0.16503	0.14336	0.011700	0.36111
3/11/2001 00:00	0.0000	0.1603	0.0099	0.14528	0.08382	0.10055	0.011700	0.29869
3/11/2001 01:00	0.0000	0.2788	0.0172	0.09121	0.04977	0.08360	0.011700	0.27502
3/11/2001 02:00	0.0000	0.3675	0.0226	0.07659	0.03405	0.07003	0.011700	0.27183
3/11/2001 03:00	0.0000	0.4123	0.0254	0.08071	0.03405	0.06144	0.011700	0.26800
