Date/Time	Cooling (E)	Heating (E)	HVAC Fan/Pump (E)	Hot Water (E)	Lights (E)	Lg. Appl. (E)	Vent Fan (E)	Misc. (E)
8/6/2001 18:00	1.5470	0.0000	0.2506	0.36861	0.07326	0.42779	0.041700	0.46051
8/6/2001 19:00	1.2024	0.0000	0.1991	0.38283	0.14255	0.35199	0.011700	0.47534
8/6/2001 20:00	0.9258	0.0000	0.1572	0.34963	0.24352	0.31611	0.011700	0.49168
8/6/2001 21:00	0.7239	0.0000	0.1261	0.30601	0.31282	0.30055	0.011700	0.48020
8/6/2001 22:00	0.5429	0.0000	0.0969	0.24347	0.23363	0.24157	0.011700	0.41555
8/6/2001 23:00	0.4202	0.0000	0.0757	0.17437	0.16235	0.15890	0.011700	0.36111
8/7/2001 00:00	0.3181	0.0000	0.0579	0.09925	0.08315	0.10055	0.011700	0.29869
8/7/2001 01:00	0.2517	0.0000	0.0462	0.06346	0.04950	0.07966	0.011700	0.27502
8/7/2001 02:00	0.2016	0.0000	0.0375	0.05588	0.03366	0.06742	0.011700	0.27183
8/7/2001 03:00	0.1661	0.0000	0.0313	0.05810	0.03366	0.06007	0.011700	0.26800
8/7/2001 04:00	0.1386	0.0000	0.0264	0.08136	0.03366	0.07002	0.011700	0.25788
8/7/2001 05:00	0.1452	0.0000	0.0276	0.18620	0.03564	0.08238	0.011700	0.28777
8/7/2001 06:00	0.1806	0.0000	0.0341	0.38088	0.05742	0.13459	0.011700	0.33249
8/7/2001 07:00	0.2528	0.0000	0.0476	0.43050	0.10097	0.21032	0.041700	0.35330
8/7/2001 08:00	0.4157	0.0000	0.0754	0.41359	0.07920	0.27132	0.011700	0.29869
8/7/2001 09:00	0.6091	0.0000	0.1059	0.36836	0.03960	0.33250	0.011700	0.25421
8/7/2001 10:00	0.8344	0.0000	0.1391	0.31700	0.03168	0.34779	0.011700	0.26019
8/7/2001 11:00	1.1623	0.0000	0.1875	0.27256	0.03168	0.36309	0.011700	0.26027
8/7/2001 12:00	1.1583	0.0000	0.1810	0.23793	0.03168	0.35331	0.011700	0.25589
8/7/2001 13:00	1.3053	0.0000	0.1971	0.21867	0.03168	0.32072	0.011700	0.26473
8/7/2001 14:00	1.3391	0.0000	0.2048	0.19851	0.03168	0.29567	0.011700	0.27964
8/7/2001 15:00	1.4042	0.0000	0.2170	0.20181	0.03168	0.30433	0.011700	0.29518
8/7/2001 16:00	1.4711	0.0000	0.2302	0.22691	0.03366	0.35098	0.011700	0.34915
8/7/2001 17:00	1.4555	0.0000	0.2338	0.28238	0.04356	0.43555	0.011700	0.42416
8/7/2001 18:00	1.4475	0.0000	0.2387	0.33522	0.07326	0.39348	0.041700	0.46051
8/7/2001 19:00	1.0996	0.0000	0.1861	0.34515	0.14255	0.31774	0.011700	0.47534
8/7/2001 20:00	0.8438	0.0000	0.1458	0.31393	0.24352	0.28125	0.011700	0.49168
8/7/2001 21:00	0.6632	0.0000	0.1170	0.27637	0.31282	0.26494	0.011700	0.48020
8/7/2001 22:00	0.5005	0.0000	0.0902	0.21999	0.23363	0.21327	0.011700	0.41555
8/7/2001 23:00	0.3894	0.0000	0.0707	0.15960	0.16235	0.14336	0.011700	0.36111
8/8/2001 00:00	0.3023	0.0000	0.0551	0.09383	0.08315	0.09397	0.011700	0.29869
8/8/2001 01:00	0.2455	0.0000	0.0451	0.06348	0.04950	0.07966	0.011700	0.27502
8/8/2001 02:00	0.2033	0.0000	0.0377	0.05589	0.03366	0.06742	0.011700	0.27183
8/8/2001 03:00	0.1726	0.0000	0.0323	0.05812	0.03366	0.06007	0.011700	0.26800
8/8/2001 04:00	0.1480	0.0000	0.0279	0.08140	0.03366	0.07002	0.011700	0.25788
8/8/2001 05:00	0.1546	0.0000	0.0291	0.18633	0.03564	0.08238	0.011700	0.28777
8/8/2001 06:00	0.1943	0.0000	0.0365	0.38120	0.05742	0.13459	0.011700	0.33249
8/8/2001 07:00	0.3272	0.0000	0.0611	0.43087	0.10097	0.21032	0.041700	0.35330
8/8/2001 08:00	0.5158	0.0000	0.0928	0.41395	0.07920	0.27132	0.011700	0.29869
8/8/2001 09:00	0.7209	0.0000	0.1242	0.36869	0.03960	0.33250	0.011700	0.25421
8/8/2001 10:00	0.9011	0.0000	0.1489	0.31727	0.03168	0.34779	0.011700	0.26019
8/8/2001 11:00	1.1131	0.0000	0.1814	0.27280	0.03168	0.36309	0.011700	0.26027
8/8/2001 12:00	1.0402	0.0000	0.1669	0.23813	0.03168	0.35331	0.011700	0.25589
8/8/2001 13:00	1.0861	0.0000	0.1719	0.21885	0.03168	0.32072	0.011700	0.26473
8/8/2001 14:00	1.1282	0.0000	0.1786	0.19867	0.03168	0.29567	0.011700	0.27964
8/8/2001 15:00	1.2230	0.0000	0.1936	0.20197	0.03168	0.30433	0.011700	0.29518
8/8/2001 16:00	1.3370	0.0000	0.2118	0.22710	0.03366	0.35098	0.011700	0.34915
8/8/2001 17:00	1.3735	0.0000	0.2242	0.28261	0.04356	0.43555	0.011700	0.42416
8/8/2001 18:00	1.3930	0.0000	0.2338	0.33550	0.07326	0.39348	0.041700	0.46051
8/8/2001 19:00	1.0714	0.0000	0.1851	0.34543	0.14255	0.31774	0.011700	0.47534
8/8/2001 20:00	0.8125	0.0000	0.1428	0.31418	0.24352	0.28125	0.011700	0.49168
8/8/2001 21:00	0.6334	0.0000	0.1134	0.27659	0.31282	0.26494	0.011700	0.48020
8/8/2001 22:00	0.4767	0.0000	0.0868	0.22017	0.23363	0.21327	0.011700	0.41555
8/8/2001 23:00	0.3623	0.0000	0.0667	0.15971	0.16235	0.14336	0.011700	0.36111
8/9/2001 00:00	0.2718	0.0000	0.0505	0.09389	0.08315	0.09397	0.011700	0.29869
8/9/2001 01:00	0.2108	0.0000	0.0395	0.06351	0.04950	0.07966	0.011700	0.27502
8/9/2001 02:00	0.1745	0.0000	0.0328	0.05592	0.03366	0.06742	0.011700	0.27183
8/9/2001 03:00	0.1519	0.0000	0.0286	0.05815	0.03366	0.06007	0.011700	0.26800
8/9/2001 04:00	0.1362	0.0000	0.0257	0.08145	0.03366	0.07002	0.011700	0.25788
8/9/2001 05:00	0.1522	0.0000	0.0284	0.18649	0.03564	0.08238	0.011700	0.28777
8/9/2001 06:00	0.2001	0.0000	0.0368	0.38155	0.05742	0.13459	0.011700	0.33249
8/9/2001 07:00	0.3406	0.0000	0.0619	0.43128	0.10097	0.21032	0.041700	0.35330
8/9/2001 08:00	0.4938	0.0000	0.0869	0.41435	0.07920	0.27132	0.011700	0.29869
8/9/2001 09:00	0.7055	0.0000	0.1205	0.36905	0.03960	0.33250	0.011700	0.25421
8/9/2001 10:00	0.9113	0.0000	0.1505	0.31758	0.03168	0.34779	0.011700	0.26019
8/9/2001 11:00	1.1822	0.0000	0.1926	0.27306	0.03168	0.36309	0.011700	0.26027
8/9/2001 12:00	1.1442	0.0000	0.1836	0.23836	0.03168	0.35331	0.011700	0.25589
8/9/2001 13:00	1.2158	0.0000	0.1924	0.21905	0.03168	0.32072	0.011700	0.26473
8/9/2001 14:00	1.2597	0.0000	0.1994	0.19885	0.03168	0.29567	0.011700	0.27964
8/9/2001 15:00	1.3529	0.0000	0.2143	0.20215	0.03168	0.30433	0.011700	0.29518
8/9/2001 16:00	1.4343	0.0000	0.2273	0.22730	0.03366	0.35098	0.011700	0.34915
8/9/2001 17:00	1.4020	0.0000	0.2281	0.28288	0.04356	0.43555	0.011700	0.42416
8/9/2001 18:00	1.3698	0.0000	0.2287	0.33580	0.07326	0.39348	0.041700	0.46051
8/9/2001 19:00	0.9850	0.0000	0.1687	0.34574	0.14255	0.31774	0.011700	0.47534
8/9/2001 20:00	0.7502	0.0000	0.1307	0.31447	0.24352	0.28125	0.011700	0.49168
8/9/2001 21:00	0.6062	0.0000	0.1074	0.27684	0.31282	0.26494	0.011700	0.48020
8/9/2001 22:00	0.4715	0.0000	0.0850	0.22036	0.23363	0.21327	0.011700	0.41555
8/9/2001 23:00	0.3706	0.0000	0.0675	0.15984	0.16235	0.14336	0.011700	0.36111
8/10/2001 00:00	0.2870	0.0000	0.0527	0.09395	0.08315	0.09397	0.011700	0.29869
8/10/2001 01:00	0.2294	0.0000	0.0426	0.06355	0.04950	0.07966	0.011700	0.27502
8/10/2001 02:00	0.1951	0.0000	0.0363	0.05594	0.03366	0.06742	0.011700	0.27183
8/10/2001 03:00	0.1713	0.0000	0.0320	0.05818	0.03366	0.06007	0.011700	0.26800
8/10/2001 04:00	0.1548	0.0000	0.0290	0.08151	0.03366	0.07002	0.011700	0.25788
8/10/2001 05:00	0.1699	0.0000	0.0315	0.18666	0.03564	0.08238	0.011700	0.28777
8/10/2001 06:00	0.2148	0.0000	0.0394	0.38194	0.05742	0.13459	0.011700	0.33249
8/10/2001 07:00	0.3235	0.0000	0.0587	0.43174	0.10097	0.21032	0.041700	0.35330
8/10/2001 08:00	0.4507	0.0000	0.0796	0.41479	0.07920	0.27132	0.011700	0.29869
8/10/2001 09:00	0.6767	0.0000	0.1162	0.36944	0.03960	0.33250	0.011700	0.25421
8/10/2001 10:00	0.9028	0.0000	0.1505	0.31793	0.03168	0.34779	0.011700	0.26019
8/10/2001 11:00	1.0778	0.0000	0.1811	0.27335	0.03168	0.36309	0.011700	0.26027
8/10/2001 12:00	0.9950	0.0000	0.1685	0.23861	0.03168	0.35331	0.011700	0.25589
8/10/2001 13:00	0.9973	0.0000	0.1701	0.21927	0.03168	0.32072	0.011700	0.26473
8/10/2001 14:00	1.0580	0.0000	0.1775	0.19905	0.03168	0.29567	0.011700	0.27964
8/10/2001 15:00	1.1597	0.0000	0.1909	0.20236	0.03168	0.30433	0.011700	0.29518
8/10/2001 16:00	1.2499	0.0000	0.2022	0.22754	0.03366	0.35098	0.011700	0.34915
8/10/2001 17:00	1.2575	0.0000	0.2087	0.28317	0.04356	0.43555	0.011700	0.42416
8/10/2001 18:00	1.2680	0.0000	0.2159	0.33615	0.07326	0.39348	0.041700	0.46051
8/10/2001 19:00	0.8987	0.0000	0.1569	0.34609	0.14255	0.31774	0.011700	0.47534
8/10/2001 20:00	0.7154	0.0000	0.1261	0.31479	0.24352	0.28125	0.011700	0.49168
8/10/2001 21:00	0.5878	0.0000	0.1048	0.27712	0.31282	0.26494	0.011700	0.48020
8/10/2001 22:00	0.4709	0.0000	0.0847	0.22057	0.23363	0.21327	0.011700	0.41555
8/10/2001 23:00	0.3775	0.0000	0.0684	0.15998	0.16235	0.14336	0.011700	0.36111
8/11/2001 00:00	0.2985	0.0000	0.0544	0.09401	0.08315	0.09397	0.011700	0.29869
8/11/2001 01:00	0.2439	0.0000	0.0447	0.06359	0.04950	0.07966	0.011700	0.27502
8/11/2001 02:00	0.2029	0.0000	0.0376	0.05597	0.03366	0.06742	0.011700	0.27183
8/11/2001 03:00	0.1734	0.0000	0.0324	0.05820	0.03366	0.06007	0.011700	0.26800
8/11/2001 04:00	0.1503	0.0000	0.0283	0.08157	0.03366	0.07002	0.011700	0.25788
8/11/2001 05:00	0.1678	0.0000	0.0311	0.18685	0.03564	0.08238	0.011700	0.28777
8/11/2001 06:00	0.2201	0.0000	0.0402	0.38237	0.05742	0.13459	0.011700	0.33249
8/11/2001 07:00	0.3338	0.0000	0.0599	0.43224	0.10097	0.21032	0.041700	0.35330
8/11/2001 08:00	0.3936	0.0000	0.0692	0.41528	0.07920	0.27132	0.011700	0.29869
8/11/2001 09:00	0.5655	0.0000	0.0974	0.36988	0.03960	0.33250	0.011700	0.25421
8/11/2001 10:00	0.8011	0.0000	0.1350	0.31830	0.03168	0.34779	0.011700	0.26019
8/11/2001 11:00	1.0855	0.0000	0.1792	0.27367	0.03168	0.36309	0.011700	0.26027
8/11/2001 12:00	1.1002	0.0000	0.1778	0.23888	0.03168	0.35331	0.011700	0.25589
8/11/2001 13:00	1.2401	0.0000	0.1961	0.21952	0.03168	0.32072	0.011700	0.26473
8/11/2001 14:00	1.2153	0.0000	0.1999	0.19927	0.03168	0.29567	0.011700	0.27964
8/11/2001 15:00	1.2003	0.0000	0.2056	0.20258	0.03168	0.30433	0.011700	0.29518
8/11/2001 16:00	1.1198	0.0000	0.1992	0.22779	0.03366	0.35098	0.011700	0.34915
8/11/2001 17:00	1.1157	0.0000	0.1972	0.28348	0.04356	0.43555	0.011700	0.42416
8/11/2001 18:00	1.0903	0.0000	0.1919	0.33652	0.07326	0.39348	0.041700	0.46051
8/11/2001 19:00	0.8498	0.0000	0.1485	0.34646	0.14255	0.31774	0.011700	0.47534
8/11/2001 20:00	0.6549	0.0000	0.1164	0.31513	0.24352	0.28125	0.011700	0.49168
8/11/2001 21:00	0.5332	0.0000	0.0963	0.27742	0.31282	0.26494	0.011700	0.48020
8/11/2001 22:00	0.4107	0.0000	0.0754	0.22080	0.23363	0.21327	0.011700	0.41555
8/11/2001 23:00	0.3201	0.0000	0.0592	0.16013	0.16235	0.14336	0.011700	0.36111
8/12/2001 00:00	0.2417	0.0000	0.0450	0.09409	0.08315	0.09397	0.011700	0.29869
8/12/2001 01:00	0.1447	0.0000	0.0271	0.03526	0.04950	0.06085	0.011700	0.27502
8/12/2001 02:00	0.1001	0.0000	0.0190	0.03526	0.03366	0.05488	0.011700	0.27183
8/12/2001 03:00	0.0676	0.0000	0.0130	0.03526	0.03366	0.05339	0.011700	0.26800
8/12/2001 04:00	0.0421	0.0000	0.0082	0.03526	0.03366	0.05750	0.011700	0.25788
8/12/2001 05:00	0.0481	0.0000	0.0092	0.03526	0.03564	0.06234	0.011700	0.28777
8/12/2001 06:00	0.0830	0.0000	0.0155	0.03526	0.05742	0.08360	0.011700	0.33249
8/12/2001 07:00	0.2235	0.0000	0.0410	0.03526	0.10097	0.11046	0.041700	0.35330
8/12/2001 08:00	0.4004	0.0000	0.0711	0.03526	0.07920	0.11642	0.011700	0.29869
8/12/2001 09:00	0.5923	0.0000	0.1021	0.03527	0.03960	0.12009	0.011700	0.25421
8/12/2001 10:00	0.7692	0.0000	0.1283	0.03527	0.03168	0.11046	0.011700	0.26019
8/12/2001 11:00	1.0291	0.0000	0.1694	0.03527	0.03168	0.12015	0.011700	0.26027
8/12/2001 12:00	1.0101	0.0000	0.1637	0.03527	0.03168	0.13245	0.011700	0.25589
8/12/2001 13:00	1.1138	0.0000	0.1780	0.03527	0.03168	0.11790	0.011700	0.26473
8/12/2001 14:00	1.1436	0.0000	0.1835	0.03527	0.03168	0.11426	0.011700	0.27964
8/12/2001 15:00	1.2116	0.0000	0.1953	0.03527	0.03168	0.13245	0.011700	0.29518
8/12/2001 16:00	1.2857	0.0000	0.2082	0.03527	0.03366	0.18393	0.011700	0.34915
8/12/2001 17:00	1.2651	0.0000	0.2102	0.03527	0.04356	0.26903	0.011700	0.42416
8/12/2001 18:00	1.2293	0.0000	0.2096	0.03527	0.07326	0.22534	0.041700	0.46051
8/12/2001 19:00	0.8333	0.0000	0.1457	0.03527	0.14255	0.14590	0.011700	0.47534
8/12/2001 20:00	0.6333	0.0000	0.1122	0.03527	0.24352	0.11010	0.011700	0.49168
8/12/2001 21:00	0.4928	0.0000	0.0886	0.03527	0.31282	0.09443	0.011700	0.48020
8/12/2001 22:00	0.3704	0.0000	0.0675	0.03527	0.23363	0.07921	0.011700	0.41555
8/12/2001 23:00	0.2812	0.0000	0.0516	0.03526	0.16235	0.06869	0.011700	0.36111
8/13/2001 00:00	0.2099	0.0000	0.0387	0.03526	0.08315	0.06198	0.011700	0.29869
8/13/2001 01:00	0.1624	0.0000	0.0302	0.03526	0.04950	0.06085	0.011700	0.27502
8/13/2001 02:00	0.1310	0.0000	0.0245	0.03526	0.03366	0.05488	0.011700	0.27183
8/13/2001 03:00	0.1094	0.0000	0.0206	0.03526	0.03366	0.05339	0.011700	0.26800
8/13/2001 04:00	0.0928	0.0000	0.0175	0.03526	0.03366	0.05750	0.011700	0.25788
8/13/2001 05:00	0.1048	0.0000	0.0195	0.03526	0.03564	0.06234	0.011700	0.28777
8/13/2001 06:00	0.1435	0.0000	0.0262	0.03526	0.05742	0.08360	0.011700	0.33249
8/13/2001 07:00	0.3192	0.0000	0.0574	0.03526	0.10097	0.11046	0.041700	0.35330
8/13/2001 08:00	0.4113	0.0000	0.0725	0.03526	0.07920	0.11642	0.011700	0.29869
8/13/2001 09:00	0.6618	0.0000	0.1142	0.03527	0.03960	0.12009	0.011700	0.25421
8/13/2001 10:00	0.7535	0.0000	0.1273	0.03527	0.03168	0.11046	0.011700	0.26019
8/13/2001 11:00	0.9407	0.0000	0.1595	0.03527	0.03168	0.12015	0.011700	0.26027
8/13/2001 12:00	0.8639	0.0000	0.1471	0.03527	0.03168	0.13245	0.011700	0.25589
8/13/2001 13:00	0.8778	0.0000	0.1500	0.03527	0.03168	0.11790	0.011700	0.26473
8/13/2001 14:00	0.8749	0.0000	0.1489	0.03527	0.03168	0.11426	0.011700	0.27964
8/13/2001 15:00	0.9260	0.0000	0.1571	0.03527	0.03168	0.13245	0.011700	0.29518
8/13/2001 16:00	0.9816	0.0000	0.1659	0.03527	0.03366	0.18393	0.011700	0.34915
8/13/2001 17:00	0.9437	0.0000	0.1629	0.03527	0.04356	0.26903	0.011700	0.42416
8/13/2001 18:00	0.8888	0.0000	0.1567	0.03527	0.07326	0.22534	0.041700	0.46051
8/13/2001 19:00	0.6331	0.0000	0.1139	0.03527	0.14255	0.14590	0.011700	0.47534
8/13/2001 20:00	0.5166	0.0000	0.0933	0.03527	0.24352	0.11010	0.011700	0.49168
8/13/2001 21:00	0.4416	0.0000	0.0800	0.03527	0.31282	0.09443	0.011700	0.48020
8/13/2001 22:00	0.3644	0.0000	0.0663	0.03527	0.23363	0.07921	0.011700	0.41555
8/13/2001 23:00	0.3049	0.0000	0.0554	0.03526	0.16235	0.06869	0.011700	0.36111
8/14/2001 00:00	0.2541	0.0000	0.0462	0.03526	0.08315	0.06198	0.011700	0.29869
8/14/2001 01:00	0.2250	0.0000	0.0409	0.03526	0.04950	0.06085	0.011700	0.27502
8/14/2001 02:00	0.2044	0.0000	0.0373	0.03526	0.03366	0.05488	0.011700	0.27183
8/14/2001 03:00	0.1925	0.0000	0.0352	0.03526	0.03366	0.05339	0.011700	0.26800
8/14/2001 04:00	0.1827	0.0000	0.0335	0.03526	0.03366	0.05750	0.011700	0.25788
8/14/2001 05:00	0.1754	0.0000	0.0326	0.03526	0.03564	0.06234	0.011700	0.28777
8/14/2001 06:00	0.1818	0.0000	0.0342	0.03526	0.05742	0.08360	0.011700	0.33249
8/14/2001 07:00	0.1660	0.0000	0.0316	0.03526	0.10097	0.11046	0.041700	0.35330
8/14/2001 08:00	0.1982	0.0000	0.0374	0.03526	0.07920	0.11642	0.011700	0.29869
8/14/2001 09:00	0.2297	0.0000	0.0432	0.03526	0.03960	0.12009	0.011700	0.25421
8/14/2001 10:00	0.2775	0.0000	0.0518	0.03526	0.03168	0.11046	0.011700	0.26019
8/14/2001 11:00	0.3810	0.0000	0.0706	0.03526	0.03168	0.12015	0.011700	0.26027
8/14/2001 12:00	0.4739	0.0000	0.0872	0.03527	0.03168	0.13245	0.011700	0.25589
8/14/2001 13:00	0.5119	0.0000	0.0935	0.03527	0.03168	0.11790	0.011700	0.26473
8/14/2001 14:00	0.5981	0.0000	0.1079	0.03527	0.03168	0.11426	0.011700	0.27964
8/14/2001 15:00	0.6555	0.0000	0.1167	0.03527	0.03168	0.13245	0.011700	0.29518
8/14/2001 16:00	0.7827	0.0000	0.1376	0.03527	0.03366	0.18393	0.011700	0.34915
8/14/2001 17:00	0.7768	0.0000	0.1381	0.03527	0.04356	0.26903	0.011700	0.42416
8/14/2001 18:00	0.7314	0.0000	0.1312	0.03527	0.07326	0.22534	0.041700	0.46051
8/14/2001 19:00	0.5541	0.0000	0.1005	0.03527	0.14255	0.14590	0.011700	0.47534
8/14/2001 20:00	0.4560	0.0000	0.0833	0.03527	0.24352	0.11010	0.011700	0.49168
8/14/2001 21:00	0.3839	0.0000	0.0705	0.03527	0.31282	0.09443	0.011700	0.48020
8/14/2001 22:00	0.2997	0.0000	0.0555	0.03527	0.23363	0.07921	0.011700	0.41555
8/14/2001 23:00	0.2401	0.0000	0.0443	0.03526	0.16235	0.06869	0.011700	0.36111
8/15/2001 00:00	0.1910	0.0000	0.0351	0.03526	0.08315	0.06198	0.011700	0.29869
8/15/2001 01:00	0.1667	0.0000	0.0305	0.03526	0.04950	0.06085	0.011700	0.27502
8/15/2001 02:00	0.1556	0.0000	0.0285	0.03526	0.03366	0.05488	0.011700	0.27183
8/15/2001 03:00	0.1523	0.0000	0.0279	0.03526	0.03366	0.05339	0.011700	0.26800
8/15/2001 04:00	0.1527	0.0000	0.0279	0.03526	0.03366	0.05750	0.011700	0.25788
8/15/2001 05:00	0.1582	0.0000	0.0292	0.03526	0.03564	0.06234	0.011700	0.28777
8/15/2001 06:00	0.1768	0.0000	0.0329	0.03526	0.05742	0.08360	0.011700	0.33249
8/15/2001 07:00	0.1846	0.0000	0.0347	0.03526	0.10097	0.11046	0.041700	0.35330
8/15/2001 08:00	0.2253	0.0000	0.0421	0.03526	0.07920	0.11642	0.011700	0.29869
8/15/2001 09:00	0.2653	0.0000	0.0493	0.03526	0.03960	0.12009	0.011700	0.25421
8/15/2001 10:00	0.3164	0.0000	0.0583	0.03526	0.03168	0.11046	0.011700	0.26019
8/15/2001 11:00	0.4855	0.0000	0.0875	0.03526	0.03168	0.12015	0.011700	0.26027
8/15/2001 12:00	0.6329	0.0000	0.1115	0.03527	0.03168	0.13245	0.011700	0.25589
8/15/2001 13:00	0.7805	0.0000	0.1343	0.03527	0.03168	0.11790	0.011700	0.26473
8/15/2001 14:00	0.8446	0.0000	0.1447	0.03527	0.03168	0.11426	0.011700	0.27964
8/15/2001 15:00	0.9593	0.0000	0.1641	0.03527	0.03168	0.13245	0.011700	0.29518
8/15/2001 16:00	0.9289	0.0000	0.1585	0.03527	0.03366	0.18393	0.011700	0.34915
8/15/2001 17:00	0.9521	0.0000	0.1646	0.03527	0.04356	0.26903	0.011700	0.42416
8/15/2001 18:00	0.8988	0.0000	0.1579	0.03527	0.07326	0.22534	0.041700	0.46051
8/15/2001 19:00	0.6663	0.0000	0.1186	0.03527	0.14255	0.14590	0.011700	0.47534
8/15/2001 20:00	0.5444	0.0000	0.0976	0.03527	0.24352	0.11010	0.011700	0.49168
8/15/2001 21:00	0.4609	0.0000	0.0831	0.03527	0.31282	0.09443	0.011700	0.48020
8/15/2001 22:00	0.3726	0.0000	0.0677	0.03527	0.23363	0.07921	0.011700	0.41555
8/15/2001 23:00	0.2984	0.0000	0.0546	0.03526	0.16235	0.06869	0.011700	0.36111
8/16/2001 00:00	0.2335	0.0000	0.0430	0.03526	0.08315	0.06198	0.011700	0.29869
8/16/2001 01:00	0.1880	0.0000	0.0348	0.03526	0.04950	0.06085	0.011700	0.27502
8/16/2001 02:00	0.1595	0.0000	0.0296	0.03526	0.03366	0.05488	0.011700	0.27183
8/16/2001 03:00	0.1418	0.0000	0.0264	0.03526	0.03366	0.05339	0.011700	0.26800
8/16/2001 04:00	0.1305	0.0000	0.0244	0.03526	0.03366	0.05750	0.011700	0.25788
8/16/2001 05:00	0.1380	0.0000	0.0256	0.03526	0.03564	0.06234	0.011700	0.28777
8/16/2001 06:00	0.1649	0.0000	0.0304	0.03526	0.05742	0.08360	0.011700	0.33249
8/16/2001 07:00	0.2679	0.0000	0.0490	0.03526	0.10097	0.11046	0.041700	0.35330
8/16/2001 08:00	0.3752	0.0000	0.0671	0.03526	0.07920	0.11642	0.011700	0.29869
8/16/2001 09:00	0.4799	0.0000	0.0839	0.03527	0.03960	0.12009	0.011700	0.25421
8/16/2001 10:00	0.6884	0.0000	0.1175	0.03527	0.03168	0.11046	0.011700	0.26019
8/16/2001 11:00	0.9403	0.0000	0.1577	0.03527	0.03168	0.12015	0.011700	0.26027
8/16/2001 12:00	0.9255	0.0000	0.1523	0.03527	0.03168	0.13245	0.011700	0.25589
8/16/2001 13:00	1.0152	0.0000	0.1641	0.03527	0.03168	0.11790	0.011700	0.26473
8/16/2001 14:00	1.0749	0.0000	0.1745	0.03527	0.03168	0.11426	0.011700	0.27964
8/16/2001 15:00	1.1289	0.0000	0.1837	0.03527	0.03168	0.13245	0.011700	0.29518
8/16/2001 16:00	1.1876	0.0000	0.1941	0.03527	0.03366	0.18393	0.011700	0.34915
8/16/2001 17:00	1.1669	0.0000	0.1950	0.03527	0.04356	0.26903	0.011700	0.42416
8/16/2001 18:00	1.1010	0.0000	0.1883	0.03527	0.07326	0.22534	0.041700	0.46051
8/16/2001 19:00	0.7661	0.0000	0.1339	0.03527	0.14255	0.14590	0.011700	0.47534
8/16/2001 20:00	0.5980	0.0000	0.1058	0.03527	0.24352	0.11010	0.011700	0.49168
8/16/2001 21:00	0.4771	0.0000	0.0857	0.03527	0.31282	0.09443	0.011700	0.48020
8/16/2001 22:00	0.3666	0.0000	0.0667	0.03527	0.23363	0.07921	0.011700	0.41555
8/16/2001 23:00	0.2825	0.0000	0.0518	0.03526	0.16235	0.06869	0.011700	0.36111
8/17/2001 00:00	0.2134	0.0000	0.0393	0.03526	0.08315	0.06198	0.011700	0.29869
8/17/2001 01:00	0.1662	0.0000	0.0308	0.03526	0.04950	0.06085	0.011700	0.27502
8/17/2001 02:00	0.1400	0.0000	0.0260	0.03526	0.03366	0.05488	0.011700	0.27183
8/17/2001 03:00	0.1237	0.0000	0.0229	0.03526	0.03366	0.05339	0.011700	0.26800
8/17/2001 04:00	0.1136	0.0000	0.0210	0.03526	0.03366	0.05750	0.011700	0.25788
8/17/2001 05:00	0.1233	0.0000	0.0227	0.03526	0.03564	0.06234	0.011700	0.28777
