# District heat input-output coefficients,,,,,
supplysector,subsector,technology,minicam.energy.input,1971,2100
district heat,biomass,biomass,delivered biomass,1.25,1.25
district heat,coal,coal,delivered coal,1.25,1.25
district heat,gas,gas,wholesale gas,1.25,1.25
district heat,refined liquids,refined liquids,refined liquids industrial,1.25,1.25
