supplysector,subsector,technology,minicam.energy.input,1971,2100
carbon-storage,onshore carbon-storage,onshore carbon-storage,onshore carbon-storage,1,1
carbon-storage,offshore carbon-storage,offshore carbon-storage,offshore carbon-storage,1,1
