# File: GFED_ForestFire_BC.csv
# Title: OC Emissions from forest fires by country 
# Units: unknown
# Comments: Data processed by Yannick Le Page from gridded data, years 1996 to 2013  
# Source:  GFED v3 (https://daac.ornl.gov/VEGETATION/guides/global_fire_emissions_v3.1.html)
Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
BIH,0,15.77583301,33.35836946,26.35401,11.13839302,66.28717831,7.594798602,19.5953883,46.75872931,8.426012203,23.18121874,6.837710183,18.6472126,14.42275035,10.8800865,2.026126054,16.53241232,74.72269555,5.462885808
BOL,0,3.113128361,86.76926807,76.87119029,199.4024305,27.33125598,45.1469448,36.74006548,25.08034417,244.650873,189.7844746,54.79546752,176.0992591,87.64844002,18.08161424,340.5115177,183.9481223,46.43182356,3.222195377
MMR,0,4822.263021,2472.308537,3997.434095,5583.248695,3817.651434,2760.190835,1226.609066,2472.996732,5695.58203,3045.778747,2888.96604,6826.732894,2685.289,6644.232755,6432.58406,2415.592786,4322.216451,3776.056766
BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRA,0,1890.428899,1853.153603,2504.013323,2218.819448,891.2143603,581.8256808,1708.170888,2771.695899,2384.57918,1750.850969,1266.453419,3307.801427,541.9907636,515.1931116,2353.861583,530.6686867,1495.906992,610.9132111
BGR,0,4.378270036,8.276722904,7.468475269,4.377116568,7.917116206,6.556111033,0.697370528,3.38697967,2.594157918,7.050718822,2.960687981,37.70396502,2.919242801,2.040751834,2.800508849,8.004338496,9.485562761,2.853495519
BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,0,29079.89244,13670.34129,35111.79651,13854.99965,7460.829107,7350.535211,84602.88204,56672.43777,72614.17429,44025.00432,51976.17674,42170.76948,40781.44268,16525.96585,75281.67636,59301.23054,58131.10721,124877.959
KHM,0,1628.673103,836.8420988,514.2615581,658.0602462,384.2749635,653.4232173,1048.501814,894.3590576,1918.796352,410.7400006,589.2307835,1000.174398,1148.100942,782.265283,1198.982909,1711.664111,1085.556867,1220.089203
LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,0,0.138218153,0.299475583,0.267871522,0.265749535,0.122888659,0,0,0,1.487410457,0,0,0.743281181,0.200702056,5.561169264,0.243425527,1.293477381,0,1.179959297
COD,0,895.6444225,978.6429992,511.3572421,280.5755363,939.2592808,478.0421131,1278.751098,538.3659155,1144.331024,1045.074651,1173.699591,799.2171579,709.1475168,888.0931312,877.1434477,890.5013083,407.2472686,418.9772586
BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,0,3754.716188,5812.48222,8761.154702,5273.613542,5805.863511,3751.423376,2040.641527,11877.37648,7237.064463,3298.414779,6666.386498,3565.183871,5908.465682,5009.882531,3839.240599,4013.458281,3006.701056,2826.522029
AFG,0,0.263033753,0.138588176,0.167933836,0.083876992,0.00478173,0,0,0,0,0.071312708,0.133390106,3.184227872,0,0,0.025244893,0.779099387,0,0
BTN,0,87.82248935,62.33391035,88.03127326,186.6051469,100.4136753,98.0244129,49.59829539,36.74745717,67.57401408,62.72331575,119.1402567,184.1187419,59.85099618,112.4138082,144.1786498,81.89390389,181.715985,45.24223652
CHL,0,639.6448295,1744.501631,1382.289347,2381.228549,655.3872651,283.0790038,679.0096977,219.0025604,294.606994,281.5298766,204.610603,620.9533166,324.5040248,549.2511591,418.2154374,227.0850076,631.4728762,235.554538
CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMR,0,48.4655788,61.84564498,47.16631833,34.57237913,51.43009925,93.15284453,46.24550189,13.78436229,79.40292014,47.97828738,7.144136117,70.18672133,41.28941611,16.65966566,94.49125283,40.52264938,35.50097202,8.018748418
TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,0,19.40196267,6.65639635,11.21106236,7.027730048,21.77407338,28.70934414,2.198291802,46.79472039,34.66756948,0.575647815,7.23621765,19.90994718,2.947169064,1.733348749,6.226312951,0.494948382,9.176932061,2.699449181
CRI,0,1.478143141,0.72050071,1.283204497,0.261819427,0,11.64748338,0,2.381070309,5.181374003,0,0,0.422317374,0,0,0,0,6.102934416,0
CAF,0,446.9855273,65.30913266,352.4238167,351.9893174,452.5764236,447.777969,480.6751746,327.8742824,227.0140059,282.6099179,519.7041477,491.9907787,440.34855,223.8081682,305.3974479,345.192203,129.9951633,151.4367683
CUB,0,3.554913672,1.507821441,6.27045197,1.013573105,4.539552795,0,8.153252484,0.285942878,3.204486435,3.601470621,6.379931236,4.651591157,0.308296975,2.827254151,0.955417683,4.114011886,0,2.095713344
CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0.029409518,0.007954142,0.010410273,0.010853463,0.013526037,0,0,0.140919512,0,0,0,0,0,0,0,0,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOM,0,1.918839801,0.917044317,1.297522921,0.622390137,0.255685631,4.678072573,1.797383439,0.080431543,0,14.32848578,0,0,1.827168848,0,0,0,0,0.8513378
ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRL,0,9.197901407,14.95113337,10.48204687,5.722181887,8.056696418,2.284270635,0,23.568592,0,0,0,0,0,0,0.604531925,0,0,0
GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,0,15.43602446,18.75355071,23.6663834,10.04164063,15.24466746,0.763315391,31.72435439,11.57326486,9.752287279,2.09621797,31.92203041,14.8342123,67.33108073,0.605206159,8.363607724,6.332696155,0.112219553,6.765659068
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,431.3516465,91.62074441,296.7301713,267.9842158,206.6992831,234.2076016,295.8778792,567.071037,187.1517554,832.4150159,304.1171198,401.1621452,265.8857631,177.3522062,455.5314233,290.7319152,332.9002041,225.1568942
AUT,0,1.417334438,0.745583813,0.866462861,0.693779922,1.662614332,0.406601391,0.382521568,2.436158907,0.410866331,1.304323532,1.993680808,0.326392745,0.752726013,0.550402622,0.285596684,0.535304504,1.349822987,2.006263701
CZE,0,4.936194245,26.35907665,34.92320025,20.64524663,24.47238414,12.26128497,4.8005114,15.00032825,4.088994459,8.378736332,7.326011066,6.677076857,26.30424719,3.376972739,10.19568754,9.278156947,5.597167131,5.023814831
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIN,0,11.78750783,27.04756686,22.72659376,43.21560071,14.30249466,14.07693624,7.799935183,19.58601374,5.12279356,25.74398877,27.66921332,4.084907178,16.08414378,5.474576902,9.551056789,8.227361832,3.271600818,8.654794872
FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,0,62.69542418,240.189401,364.2036316,249.7464028,548.9219654,636.7712804,27.47953394,1139.421865,563.8724198,512.2451721,31.86128094,112.9742861,68.29075703,158.0545665,47.45738378,109.5081841,157.5174228,32.19123538
GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB,0,0.006461979,0.015493979,0.021216528,0.016676435,0.00469302,0,0,0,0,0,0.330044108,0,0,0,0,0.229877166,0,0.229025276
GEO,0,90.85576753,83.10959389,304.9056828,91.04771605,123.6886875,16.14857426,8.913519952,121.4390071,240.8256874,142.7791756,56.9045045,80.65744867,96.97976588,104.9088003,83.90404025,46.44235424,16.67625349,94.93663765
GHA,0,1.371207721,0.964945955,1.885638294,1.693997833,2.071155784,0.772494407,0.93208335,0.10073662,0,0,0,26.7939213,0.48184625,3.063176765,0,0.314679245,0.362602972,0.703741279
GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0.057880582,0.047688466,0.059993259,0.054820692,0.165771263,0.18802638,0.136179496,0.224196478,0,0,0,0.024584217,0.057429028,0.191724286,0,0.04791765,0.176280805,0
DEU,0,5.040575343,15.78276058,16.00487839,8.504976186,13.20847612,4.641177694,1.288219947,3.191433517,1.30784302,3.346482111,2.264947537,2.236785877,20.5992031,4.953558012,5.933210979,5.265524844,6.280982562,8.853836672
GUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,19.94844942,23.58431622,49.26960135,24.04418388,75.58817187,0.910386216,0.343540986,0.938663499,0.693437255,0.613836441,1.541500322,299.2628315,2.863856124,0.751136735,0.381962104,0.329468967,223.0643258,0
GTM,0,124.68979,49.67235564,744.1214927,25.43475782,655.9343464,0.596026981,41.24531229,545.9924244,1.385201154,432.0539096,5.575260839,128.2007885,58.57446143,71.28581214,11.27865691,24.05146681,8.200025306,36.92888675
GIN,0,135.271629,76.20620862,230.7881176,89.37518785,77.82876497,232.2409432,118.7577071,98.76799273,114.2478883,28.79701218,90.81308341,152.028685,71.5770384,78.73662333,63.27344989,51.88048828,84.57041072,112.2661498
GUY,0,0.040119162,0.025014351,0.160403221,0.021092238,0.021463136,0,0,0.197209361,0,0,0,0,0,0,0,0,0,0
HTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,41.54800792,18.1424725,29.55414555,14.69118352,43.11793104,2.335381248,0.024438986,40.09366325,0,247.4294549,18.5905388,0,0.377764663,24.39297665,0.034694198,44.43178352,0,0
HRV,0,17.03818068,31.48965117,32.08979598,13.91958918,33.47145745,5.083760051,27.43778941,25.70529549,4.78367318,38.59567276,0.653982635,17.36854568,17.51043933,13.62720995,4.83715633,22.03968522,137.731255,3.692889318
HUN,0,3.904168346,7.783836976,5.957420821,2.172627741,2.598062718,0.16515513,0.783337427,1.300493899,2.293618253,17.19579629,0.249768344,6.813622184,2.743215807,3.753911354,0.198430626,5.264848789,14.18154418,1.88719942
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,0,3110.552947,2248.136579,3360.811651,6414.021621,3392.476928,2111.318453,1212.340737,2474.462785,2955.649776,2156.972105,4553.944622,3555.536839,1767.42747,5555.679348,4248.349325,1548.532255,2731.009214,2089.373852
IRN,0,5.221348736,5.441412937,9.65397834,6.547108719,2.520374741,2.282790547,2.372555868,7.058179373,3.593555238,4.924560785,3.303325642,9.504135813,2.918915311,5.014656385,106.8317602,2.17304608,0.614290942,5.203077933
ISR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,0,32.69666851,189.5758655,215.835807,128.8651148,385.4952057,102.8137372,14.81279957,185.9337006,32.94934875,75.74371003,30.18896089,700.7417971,82.74134847,87.7581097,16.88146738,67.62078656,199.0000704,19.0248027
CIV,0,26.31402129,17.7007887,55.99519208,16.36975231,18.66730141,56.16605944,49.80181244,18.23713534,13.06935075,32.36616001,22.1454636,32.31353337,16.0811736,0,8.956828377,10.27969709,29.71681854,17.37342188
IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,0,258.4001131,1224.440363,705.5824406,585.5829024,236.1591532,480.0879347,235.3600162,297.1999137,521.9391682,340.6359802,406.7371169,442.3097097,437.5165991,218.0679322,568.8989481,418.8931619,427.2366654,351.4306845
JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,1.599610595,0.850046078,1.113042892,1.093296678,4.858036326,0,0.646726985,1.973514806,1.266979046,0.410476035,1.302391713,0,7.428350839,7.905613665,0.182455188,0.978774067,25.31292537,0
KGZ,0,2.183698862,2.878175559,1.515029601,1.240958866,0.40581907,0,4.480206716,0.11387398,2.924754123,1.107866552,12.41275459,8.050297203,0.91625306,0.00614431,0,0.004477797,0,1.848375142
PRK,0,365.5819157,4885.587205,1273.765372,709.2672602,726.0819391,1274.117171,416.2649197,147.987992,716.370461,635.1998475,159.9339309,240.9911952,350.4853569,495.8378593,65.31095001,430.053865,68.64715595,75.36959023
KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,0,126.7077648,982.3211202,620.30835,307.5335944,692.7310801,144.7052851,141.80384,114.1301998,197.9516384,187.7168322,142.4376727,177.5318539,131.104693,188.4377334,170.4620289,206.3867769,156.7134203,131.2559859
KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0,115.0533076,726.1916776,96.91066006,276.755193,81.38290438,17.89671044,71.57339715,263.2915936,85.79926201,137.6958459,49.19728875,79.14093408,651.3211099,5.569075431,26.11359885,333.4655974,41.05179886,5.156379866
LAO,0,663.4720219,276.5533114,1127.89404,463.4672493,249.1279248,24.36595885,309.3884103,166.1124261,716.774689,374.5770613,109.2457592,1323.454969,67.04860698,255.1982453,1838.71022,83.60430487,212.8287481,318.855654
LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0,6.44288605,8.01880839,8.09279068,4.307739077,9.744420524,2.984550101,21.96134474,16.07943269,3.800252787,3.612740298,19.50405666,0.993197968,1.974251246,2.041067598,2.218844989,1.084397483,0.447920977,0.768164586
BLR,0,33.76453345,45.68592437,37.64478489,225.0283784,41.74854802,20.63018597,487.7142117,37.08427975,17.65039752,18.24164594,73.12486026,21.18068457,11.51946076,38.06374211,10.63082984,6.750585798,7.284963784,7.849946727
LTU,0,2.15459563,3.787864353,2.463836276,1.671279924,1.311085231,0.052401793,2.39129265,3.156544282,0.453993635,11.53217207,4.03896546,0.30686514,0.640111309,2.411596273,0.112588026,0.412913605,0.177799225,0.545840174
LBR,0,1.239435913,0.260093458,23.94230137,0.156518843,0.424921555,40.26695315,0,0,0,0,0,2.545581274,0,0,0,0,1.290693311,0
SVK,0,3.187577412,3.416336889,4.39721427,2.17927225,3.683439994,1.688950526,0.692440965,3.787782243,0.851411041,6.225604561,3.887073979,1.904200647,5.997819879,3.398250736,3.267421716,3.154979555,4.538575327,1.823631327
LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,0,121.5172247,180.6353024,191.4979839,158.6616309,97.83015023,393.3815849,157.8486753,385.4764756,74.25483059,236.7277528,136.419485,221.8576001,140.0582982,142.8035801,261.2682907,163.7996072,149.9466738,104.5491718
MTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,0,4359.244882,10487.72251,9711.887227,3198.852059,4437.315814,1750.97529,12766.80446,3103.214172,2440.250941,1507.725674,10539.03801,12991.57283,11172.0362,12445.86051,468.4937356,1833.232946,9980.089475,1434.901691
MSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,0,0.314862649,0.267691072,0.56070124,0.318610609,3.999301788,0,0,0.441818836,0.062760458,0,0.872639496,3.437915883,2.554453512,0,0,0,0.678655595,0
MLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,0,1160.178495,405.6803868,5000.902461,1218.074347,1142.264601,332.6217033,507.3274188,1039.313405,107.7249046,1463.42556,751.6186771,986.7268313,967.6208449,463.315835,488.5821768,1345.144732,769.2830509,1148.497107
MYS,0,8.144908671,4.315063508,127.5014462,4.211016517,5.55625109,0,8.698452888,30.66053336,0,9.454592539,0,2.996787181,0,0.380470854,37.14408322,0,0.953350411,5.444577585
MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,0.541688559,0.58999288,0.431157135,0.20441419,0.193984172,0,0.210574816,0,0.742150702,0.300672374,0.599353404,0.345077658,0.155505558,0.398654759,0,2.521745448,0,0.398670149
HKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,0,0.002833317,0.007323869,0.003850626,0.001262487,0.001800314,0,0,0,0,0.003676799,0,0,0,0,0,0,0.045457934,0
IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,0,0.057275007,0.022256683,0.021019781,0.014501315,0.003815583,0,0,0,0,0.062158203,0,0,0.007506132,0,0.078500086,0,0,0
PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,0,0.774802904,1.645147859,1.526520356,0.839212191,4.140342619,0.347768663,0,1.767057714,1.163500679,0.170502089,0,5.904346491,1.017780221,0.839270712,2.223760901,2.864443802,5.361178178,0.496250145
MYT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,0,14.40747093,5.4487794,11.25248959,15.19448925,21.52082877,4.367958464,14.84865786,4.270014719,3.256257835,46.12429843,0,5.445544554,23.74157177,0.734962047,4.090237889,5.224947439,0.293503814,0
NLD,0,0.262375944,0.427741288,0.333590379,0.112900909,0.145226717,0.168168918,0.132258582,1.292882066,0,0,0,0.046615213,0,0.034778475,0.077195914,0.091333052,0,1.005338671
NOR,0,6.195567034,7.31546515,13.38827128,5.176276455,8.377741187,6.623563915,1.851440865,3.029963223,4.189788057,5.3687055,13.86647462,4.176899161,36.83354934,0.880240997,2.140892071,2.407002171,2.001182634,4.597142755
NPL,0,428.1175162,348.8316911,321.1136897,386.7821853,399.7319064,322.3395482,76.03968881,420.2217593,468.9024869,496.9291845,267.0151664,191.7329977,579.5870257,850.4004214,564.401821,366.9954202,849.8502254,504.9264323
NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIC,0,9.627688978,4.306865805,108.6467446,2.934492819,7.092126554,0,0.097914344,9.202738594,0.913364924,32.87509826,7.22084587,3.631871793,3.755711235,3.114813511,1.511183563,0.466166063,0.117878829,1.420422887
NZL,0,276.5492359,109.8314422,57.72719829,70.2970386,36.86974244,119.1759629,59.8529176,144.5183928,72.25096526,44.88898557,85.87773656,45.80158278,56.56979706,51.96845749,57.29975821,58.39920508,71.35337426,145.4273714
PRY,0,203.0343465,551.7654638,483.3015996,943.3814013,441.2651799,674.7553894,499.2190741,361.8494359,188.4090863,283.6137205,153.093666,289.1501096,91.95646131,109.5679233,151.4787389,120.6156153,154.9818528,194.4495819
PER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK,0,0.683374069,0.590380361,15.86409607,0.63203226,0.280478128,0,0,0.03598708,0.470743351,0.235380905,0.349464815,6.23768693,0.374442787,0.905340004,0.617659645,0.49808129,0.232742252,0.462363664
POL,0,3.810094481,6.460169717,9.560408876,4.157223642,5.854205355,2.523587741,0.975544357,14.52824732,6.563283649,3.547842531,4.010655005,0.724232131,7.76254363,0.819058627,5.199077299,2.114807349,2.044220229,0.702940644
PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,0,9.725217482,52.67595459,109.2308225,59.30013451,36.43415827,20.97449922,80.53078943,227.6700773,12.97059801,68.12277056,21.1097753,0,0,2.036977985,39.39412738,11.69185299,6.438287354,118.3412931
PNG,0,1.436245149,77.79824723,5.133262853,6.612573131,3.35132617,1.182327427,21.78510521,4.113506001,16.44998447,0.070874195,2.510336706,1.994260311,5.22267375,0.974915688,24.23625261,2.007686347,6.856115924,5.724150633
GNB,0,1.733262328,1.141012239,0.112473104,2.081533818,0,0,0,2.506353419,0.706971723,0.518003598,0,0.808287643,0,0,0,0.590218465,0.048531647,0
QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROU,0,73.78613373,212.6251559,190.5532082,87.27370716,93.86828456,40.13556389,49.19484039,138.9523158,31.91141267,42.82762541,17.64026607,372.898841,89.58300206,31.92035614,5.637288613,349.8254446,252.3488561,53.49277458
MDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,0,2.834161395,1.342378803,2.130580311,1.615186226,1.707968163,0,4.090555738,0,0.491244311,0.431013747,0,0.340893821,0,0,29.22904555,2.348034994,0,2.078186345
PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUS,0,74988.04737,52734.54696,150839.6941,52523.87933,59251.27375,94519.39035,223796.3722,321314.6497,30188.09523,67944.00635,117484.2276,52163.41401,167655.2567,66309.55532,88034.49877,109003.629,261384.9038,106589.876
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,0,234.007952,390.7758087,885.0678494,327.5735011,228.2062109,274.0963871,247.8419871,358.7413947,57.14481563,107.4382005,96.55197585,681.1048882,77.05398812,58.8078708,207.0503478,160.8592848,247.2580895,250.2603503
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWA,0,0.339144508,1.283836908,0.446628885,0.711636576,0.746414568,0,1.815577241,5.747667932,0,0.586830649,0,0.329787257,0.342470212,0,0.95192744,0,0.379616493,3.626432287
SEN,0,0.294179043,0.177288864,0,0.225291965,0,0,0,0.572273947,0.177291223,0.152286921,0,0.237626991,0,0,0,0,0,0
SVN,0,1.725162994,4.709592672,2.612564369,1.893087427,3.173308769,1.876588537,0.147803377,9.64698297,1.05972847,2.147221989,4.208093031,0.737911557,2.05472133,1.124631418,0.950217825,3.569684368,4.83815109,3.894261647
SLE,0,114.7325423,31.3253948,78.37301619,92.84361111,80.07274775,158.6156666,89.6696212,150.1952997,42.91456211,28.70027835,53.3659316,67.31234482,54.52428354,58.54327233,61.60732059,82.71180258,113.26666,94.67352579
SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,0,126.4700731,642.584107,1029.650917,268.8910461,333.4453948,244.964402,194.1677897,185.3610773,424.6143488,478.3810813,1750.813758,75.71250747,69.3931855,133.2195451,286.7627869,221.1678107,477.8907911,400.8106022
