out_reg_code,out_lu_code,center_lon,center_lat,gcam_reg_name,basin_abr,weight
1,1,38.75,-0.25,Africa_Eastern,AfrCstE,1
1,1,38.75,0.25,Africa_Eastern,AfrCstE,0.666670712094286
1,1,39.25,-4.75,Africa_Eastern,AfrCstE,0.408269373429764
1,1,39.25,-4.25,Africa_Eastern,AfrCstE,1
1,1,39.25,-3.75,Africa_Eastern,AfrCstE,1
1,1,39.25,-3.25,Africa_Eastern,AfrCstE,1
1,1,39.25,-2.75,Africa_Eastern,AfrCstE,1
1,1,39.25,-2.25,Africa_Eastern,AfrCstE,1
1,1,39.25,-1.75,Africa_Eastern,AfrCstE,1
1,1,39.25,-1.25,Africa_Eastern,AfrCstE,1
1,1,39.25,-0.75,Africa_Eastern,AfrCstE,1
1,1,39.25,-0.25,Africa_Eastern,AfrCstE,1
1,1,39.25,0.25,Africa_Eastern,AfrCstE,0.0833343181567746
1,1,39.75,-4.25,Africa_Eastern,AfrCstE,1
1,1,39.75,-3.75,Africa_Eastern,AfrCstE,1
1,1,39.75,-3.25,Africa_Eastern,AfrCstE,1
1,1,39.75,-2.75,Africa_Eastern,AfrCstE,1
1,1,39.75,-2.25,Africa_Eastern,AfrCstE,1
1,1,39.75,-1.75,Africa_Eastern,AfrCstE,1
1,1,39.75,-1.25,Africa_Eastern,AfrCstE,1
1,1,39.75,-0.75,Africa_Eastern,AfrCstE,1
1,1,39.75,-0.25,Africa_Eastern,AfrCstE,1
1,1,39.75,0.25,Africa_Eastern,AfrCstE,0.0555561907131969
1,1,40.25,-3.25,Africa_Eastern,AfrCstE,1
1,1,40.25,-2.75,Africa_Eastern,AfrCstE,1
1,1,40.25,-2.25,Africa_Eastern,AfrCstE,1
1,1,40.25,-1.75,Africa_Eastern,AfrCstE,1
1,1,40.25,-1.25,Africa_Eastern,AfrCstE,1
1,1,40.25,-0.75,Africa_Eastern,AfrCstE,1
1,1,40.25,-0.25,Africa_Eastern,AfrCstE,0.722219495651726
1,1,40.75,-2.75,Africa_Eastern,AfrCstE,1
1,1,40.75,-2.25,Africa_Eastern,AfrCstE,1
1,1,40.75,-1.75,Africa_Eastern,AfrCstE,1
1,1,40.75,-1.25,Africa_Eastern,AfrCstE,1
1,1,40.75,-0.75,Africa_Eastern,AfrCstE,1
1,1,40.75,-0.25,Africa_Eastern,AfrCstE,0.555551244381928
1,1,41.25,-2.25,Africa_Eastern,AfrCstE,1
1,1,41.25,-1.75,Africa_Eastern,AfrCstE,1
1,1,41.25,-1.25,Africa_Eastern,AfrCstE,1
1,1,41.25,-0.75,Africa_Eastern,AfrCstE,1
1,1,41.25,-0.25,Africa_Eastern,AfrCstE,0.666663304938529
1,1,41.75,-1.75,Africa_Eastern,AfrCstE,1
1,1,41.75,-1.25,Africa_Eastern,AfrCstE,1
1,1,41.75,-0.75,Africa_Eastern,AfrCstE,1
1,1,41.75,-0.25,Africa_Eastern,AfrCstE,1
1,1,42.25,-0.75,Africa_Eastern,AfrCstE,1
1,1,42.25,-0.25,Africa_Eastern,AfrCstE,0.468572662460518
1,2,34.75,20.75,Africa_Eastern,AfrCstNE,0.0832644196359181
1,2,34.75,21.25,Africa_Eastern,AfrCstNE,0.0556183265369013
1,2,35.25,19.75,Africa_Eastern,AfrCstNE,0.166506931976782
1,2,35.25,20.25,Africa_Eastern,AfrCstNE,0.694287881263713
1,2,35.25,20.75,Africa_Eastern,AfrCstNE,0.916567310004584
1,2,35.25,21.25,Africa_Eastern,AfrCstNE,1
1,2,35.25,21.75,Africa_Eastern,AfrCstNE,0.47239160535691
1,2,35.75,19.75,Africa_Eastern,AfrCstNE,0.527393445082054
1,2,35.75,20.25,Africa_Eastern,AfrCstNE,1
1,2,35.75,20.75,Africa_Eastern,AfrCstNE,1
1,2,35.75,21.25,Africa_Eastern,AfrCstNE,1
1,2,35.75,21.75,Africa_Eastern,AfrCstNE,1
1,2,36.25,16.75,Africa_Eastern,AfrCstNE,0.0832786192902596
1,2,36.25,17.25,Africa_Eastern,AfrCstNE,0.5
1,2,36.25,17.75,Africa_Eastern,AfrCstNE,0.222287181798865
1,2,36.25,19.25,Africa_Eastern,AfrCstNE,0.222151459723849
1,2,36.25,19.75,Africa_Eastern,AfrCstNE,1
1,2,36.25,20.25,Africa_Eastern,AfrCstNE,1
1,2,36.25,20.75,Africa_Eastern,AfrCstNE,1
1,2,36.25,21.25,Africa_Eastern,AfrCstNE,1
1,2,36.25,21.75,Africa_Eastern,AfrCstNE,1
1,2,36.75,15.75,Africa_Eastern,AfrCstNE,0.333287754668705
1,2,36.75,16.25,Africa_Eastern,AfrCstNE,0.194544327895983
1,2,36.75,16.75,Africa_Eastern,AfrCstNE,0.749775447401682
1,2,36.75,17.25,Africa_Eastern,AfrCstNE,1
1,2,36.75,17.75,Africa_Eastern,AfrCstNE,1
1,2,36.75,18.25,Africa_Eastern,AfrCstNE,0.305788641893744
1,2,36.75,18.75,Africa_Eastern,AfrCstNE,0.333045014017974
1,2,36.75,19.25,Africa_Eastern,AfrCstNE,1
1,2,36.75,19.75,Africa_Eastern,AfrCstNE,1
1,2,36.75,20.25,Africa_Eastern,AfrCstNE,1
1,2,36.75,20.75,Africa_Eastern,AfrCstNE,1
1,2,36.75,21.25,Africa_Eastern,AfrCstNE,1
1,2,36.75,21.75,Africa_Eastern,AfrCstNE,0.979968843279264
1,2,37.25,15.25,Africa_Eastern,AfrCstNE,0.416595226408237
1,2,37.25,15.75,Africa_Eastern,AfrCstNE,1
1,2,37.25,16.25,Africa_Eastern,AfrCstNE,1
1,2,37.25,16.75,Africa_Eastern,AfrCstNE,1
1,2,37.25,17.25,Africa_Eastern,AfrCstNE,1
1,2,37.25,17.75,Africa_Eastern,AfrCstNE,1
1,2,37.25,18.25,Africa_Eastern,AfrCstNE,0.833453242989368
1,2,37.25,18.75,Africa_Eastern,AfrCstNE,0.911412886356533
1,2,37.25,19.25,Africa_Eastern,AfrCstNE,1
1,2,37.25,19.75,Africa_Eastern,AfrCstNE,1
1,2,37.25,20.25,Africa_Eastern,AfrCstNE,1
1,2,37.25,20.75,Africa_Eastern,AfrCstNE,1
1,2,37.25,21.25,Africa_Eastern,AfrCstNE,1
1,2,37.75,15.25,Africa_Eastern,AfrCstNE,0.777601801511235
1,2,37.75,15.75,Africa_Eastern,AfrCstNE,1
1,2,37.75,16.25,Africa_Eastern,AfrCstNE,1
1,2,37.75,16.75,Africa_Eastern,AfrCstNE,1
1,2,37.75,17.25,Africa_Eastern,AfrCstNE,1
1,2,37.75,17.75,Africa_Eastern,AfrCstNE,1
1,2,37.75,18.25,Africa_Eastern,AfrCstNE,1
1,2,37.75,18.75,Africa_Eastern,AfrCstNE,1
1,2,38.25,15.25,Africa_Eastern,AfrCstNE,0.916595226408237
1,2,38.25,15.75,Africa_Eastern,AfrCstNE,1
1,2,38.25,16.25,Africa_Eastern,AfrCstNE,1
1,2,38.25,16.75,Africa_Eastern,AfrCstNE,1
1,2,38.25,17.25,Africa_Eastern,AfrCstNE,1
1,2,38.25,17.75,Africa_Eastern,AfrCstNE,1
1,2,38.25,18.25,Africa_Eastern,AfrCstNE,1
1,2,38.75,15.25,Africa_Eastern,AfrCstNE,0.749851268673076
1,2,38.75,15.75,Africa_Eastern,AfrCstNE,1
1,2,38.75,16.25,Africa_Eastern,AfrCstNE,1
1,2,38.75,16.75,Africa_Eastern,AfrCstNE,1
1,2,38.75,17.25,Africa_Eastern,AfrCstNE,1
1,2,38.75,17.75,Africa_Eastern,AfrCstNE,1
1,2,38.75,18.25,Africa_Eastern,AfrCstNE,1
1,2,39.25,14.75,Africa_Eastern,AfrCstNE,0.0832854774221069
1,2,39.25,15.25,Africa_Eastern,AfrCstNE,0.833201351133427
1,2,39.25,15.75,Africa_Eastern,AfrCstNE,1
1,2,39.25,16.25,Africa_Eastern,AfrCstNE,1
1,2,39.25,16.75,Africa_Eastern,AfrCstNE,1
1,2,39.75,14.75,Africa_Eastern,AfrCstNE,0.610845541006201
1,2,39.75,15.25,Africa_Eastern,AfrCstNE,1
1,2,40.25,14.75,Africa_Eastern,AfrCstNE,0.183538217307897
1,2,40.25,15.25,Africa_Eastern,AfrCstNE,1
1,2,40.25,15.75,Africa_Eastern,AfrCstNE,1
1,2,40.75,14.25,Africa_Eastern,AfrCstNE,0.249861462005951
1,2,40.75,14.75,Africa_Eastern,AfrCstNE,0.64274190707654
1,2,41.25,11.75,Africa_Eastern,AfrCstNE,0.0277566632847511
1,2,41.25,12.25,Africa_Eastern,AfrCstNE,0.333254376997432
1,2,41.25,13.75,Africa_Eastern,AfrCstNE,0.360938198528043
1,2,41.25,14.25,Africa_Eastern,AfrCstNE,0.905723837062507
1,2,41.25,14.75,Africa_Eastern,AfrCstNE,1
1,2,41.75,11.25,Africa_Eastern,AfrCstNE,0.085630762629658
1,2,41.75,11.75,Africa_Eastern,AfrCstNE,0.777668624317949
1,2,41.75,12.25,Africa_Eastern,AfrCstNE,0.833465455942569
1,2,41.75,13.25,Africa_Eastern,AfrCstNE,0.305408019583784
1,2,41.75,13.75,Africa_Eastern,AfrCstNE,0.902737144498368
1,2,41.75,14.25,Africa_Eastern,AfrCstNE,1
1,2,42.25,11.25,Africa_Eastern,AfrCstNE,0.777673365656749
1,2,42.25,11.75,Africa_Eastern,AfrCstNE,1
1,2,42.25,12.25,Africa_Eastern,AfrCstNE,0.94448848531419
1,2,42.25,12.75,Africa_Eastern,AfrCstNE,0.833333700270989
1,2,42.25,13.25,Africa_Eastern,AfrCstNE,1
1,2,42.25,13.75,Africa_Eastern,AfrCstNE,1
1,2,42.75,0.25,Africa_Eastern,AfrCstNE,0.0632921515254064
1,2,42.75,9.75,Africa_Eastern,AfrCstNE,0.194531063408097
1,2,42.75,10.25,Africa_Eastern,AfrCstNE,0.416546321526637
1,2,42.75,10.75,Africa_Eastern,AfrCstNE,0.666666666666667
1,2,42.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,42.75,11.75,Africa_Eastern,AfrCstNE,1
1,2,42.75,12.25,Africa_Eastern,AfrCstNE,1
1,2,42.75,12.75,Africa_Eastern,AfrCstNE,1
1,2,42.75,13.25,Africa_Eastern,AfrCstNE,1
1,2,43.25,0.25,Africa_Eastern,AfrCstNE,0.519328053961389
1,2,43.25,8.75,Africa_Eastern,AfrCstNE,0.249916043009533
1,2,43.25,9.25,Africa_Eastern,AfrCstNE,0.74995702755518
1,2,43.25,9.75,Africa_Eastern,AfrCstNE,0.722291373140902
1,2,43.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,43.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,43.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,43.25,11.75,Africa_Eastern,AfrCstNE,1
1,2,43.25,12.25,Africa_Eastern,AfrCstNE,1
1,2,43.25,12.75,Africa_Eastern,AfrCstNE,0.76587886819277
1,2,43.75,1.25,Africa_Eastern,AfrCstNE,0.0437525548041341
1,2,43.75,8.25,Africa_Eastern,AfrCstNE,0.0833069516388474
1,2,43.75,8.75,Africa_Eastern,AfrCstNE,0.833258899684473
1,2,43.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,43.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,43.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,43.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,43.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,44.25,1.25,Africa_Eastern,AfrCstNE,0.167571663857288
1,2,44.25,7.25,Africa_Eastern,AfrCstNE,0.0277648205889732
1,2,44.25,7.75,Africa_Eastern,AfrCstNE,0.5
1,2,44.25,8.25,Africa_Eastern,AfrCstNE,0.777701652115583
1,2,44.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,44.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,44.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,44.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,44.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,44.75,1.75,Africa_Eastern,AfrCstNE,0.0569021970075836
1,2,44.75,6.25,Africa_Eastern,AfrCstNE,0.111093493654932
1,2,44.75,6.75,Africa_Eastern,AfrCstNE,0.111120568186032
1,2,44.75,7.25,Africa_Eastern,AfrCstNE,0.694344543133719
1,2,44.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,44.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,44.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,44.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,44.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,44.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,1.75,Africa_Eastern,AfrCstNE,1
1,2,45.25,2.25,Africa_Eastern,AfrCstNE,0.218717248185447
1,2,45.25,5.25,Africa_Eastern,AfrCstNE,0.333299939107154
1,2,45.25,5.75,Africa_Eastern,AfrCstNE,0.666621731490607
1,2,45.25,6.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,6.75,Africa_Eastern,AfrCstNE,1
1,2,45.25,7.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,7.75,Africa_Eastern,AfrCstNE,1
1,2,45.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,45.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,45.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,45.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,2.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,2.75,Africa_Eastern,AfrCstNE,0.166687816395583
1,2,45.75,3.25,Africa_Eastern,AfrCstNE,0.0277719397192759
1,2,45.75,3.75,Africa_Eastern,AfrCstNE,0.333309503615854
1,2,45.75,4.25,Africa_Eastern,AfrCstNE,0.527770181966531
1,2,45.75,4.75,Africa_Eastern,AfrCstNE,0.722198501099814
1,2,45.75,5.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,5.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,6.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,6.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,7.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,45.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,45.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,2.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,2.75,Africa_Eastern,AfrCstNE,0.875004845283008
1,2,46.25,3.25,Africa_Eastern,AfrCstNE,0.638892427817852
1,2,46.25,3.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,4.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,4.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,5.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,5.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,6.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,6.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,7.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,7.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,46.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,46.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,2.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,3.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,3.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,4.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,4.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,5.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,5.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,6.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,6.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,7.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,46.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,46.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,3.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,4.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,4.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,5.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,5.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,6.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,6.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,7.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,7.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,47.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,47.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,4.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,4.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,5.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,5.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,6.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,6.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,7.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,47.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,47.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,4.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,5.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,5.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,6.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,6.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,7.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,7.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,48.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,48.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,5.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,5.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,6.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,6.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,7.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,48.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,48.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,6.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,6.75,Africa_Eastern,AfrCstNE,1
1,2,49.25,7.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,7.75,Africa_Eastern,AfrCstNE,1
1,2,49.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,49.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,49.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,49.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,49.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,49.75,7.25,Africa_Eastern,AfrCstNE,1
1,2,49.75,7.75,Africa_Eastern,AfrCstNE,1
1,2,49.75,8.25,Africa_Eastern,AfrCstNE,1
1,2,49.75,8.75,Africa_Eastern,AfrCstNE,1
1,2,49.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,49.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,49.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,49.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,49.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,50.25,8.25,Africa_Eastern,AfrCstNE,1
1,2,50.25,8.75,Africa_Eastern,AfrCstNE,1
1,2,50.25,9.25,Africa_Eastern,AfrCstNE,1
1,2,50.25,9.75,Africa_Eastern,AfrCstNE,1
1,2,50.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,50.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,50.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,50.25,11.75,Africa_Eastern,AfrCstNE,1
1,2,50.75,9.25,Africa_Eastern,AfrCstNE,1
1,2,50.75,9.75,Africa_Eastern,AfrCstNE,1
1,2,50.75,10.25,Africa_Eastern,AfrCstNE,1
1,2,50.75,10.75,Africa_Eastern,AfrCstNE,1
1,2,50.75,11.25,Africa_Eastern,AfrCstNE,1
1,2,50.75,11.75,Africa_Eastern,AfrCstNE,1
1,2,51.25,10.25,Africa_Eastern,AfrCstNE,1
1,2,51.25,10.75,Africa_Eastern,AfrCstNE,1
1,2,51.25,11.25,Africa_Eastern,AfrCstNE,1
1,2,51.25,11.75,Africa_Eastern,AfrCstNE,1
1,3,22.75,14.75,Africa_Eastern,AfrIntN,0.166549510291354
1,3,22.75,15.25,Africa_Eastern,AfrIntN,0.111154904778335
1,3,22.75,15.75,Africa_Eastern,AfrIntN,0.0278061756477357
1,3,23.25,14.75,Africa_Eastern,AfrIntN,0.166506519093023
1,3,23.25,15.25,Africa_Eastern,AfrIntN,1
1,3,23.25,15.75,Africa_Eastern,AfrIntN,0.389173452291981
1,3,23.75,15.25,Africa_Eastern,AfrIntN,1
1,3,23.75,15.75,Africa_Eastern,AfrIntN,0.472524115160352
1,3,24.25,14.25,Africa_Eastern,AfrIntN,0.0277520362935828
1,3,24.25,14.75,Africa_Eastern,AfrIntN,0.499850960102392
1,3,24.25,15.25,Africa_Eastern,AfrIntN,1
1,3,24.25,15.75,Africa_Eastern,AfrIntN,1
1,3,24.25,16.25,Africa_Eastern,AfrIntN,1
1,3,24.25,16.75,Africa_Eastern,AfrIntN,1
1,3,24.25,17.25,Africa_Eastern,AfrIntN,1
1,3,24.25,17.75,Africa_Eastern,AfrIntN,1
1,3,24.25,18.25,Africa_Eastern,AfrIntN,0.583579761736722
1,3,24.25,18.75,Africa_Eastern,AfrIntN,0.777599573291375
1,3,24.25,19.25,Africa_Eastern,AfrIntN,1
1,3,24.25,19.75,Africa_Eastern,AfrIntN,0.916761125438543
1,3,24.75,14.25,Africa_Eastern,AfrIntN,0.166512217761497
1,3,24.75,14.75,Africa_Eastern,AfrIntN,1
1,3,24.75,15.25,Africa_Eastern,AfrIntN,1
1,3,24.75,15.75,Africa_Eastern,AfrIntN,1
1,3,24.75,16.25,Africa_Eastern,AfrIntN,1
1,3,24.75,16.75,Africa_Eastern,AfrIntN,1
1,3,24.75,17.25,Africa_Eastern,AfrIntN,1
1,3,24.75,17.75,Africa_Eastern,AfrIntN,1
1,3,24.75,18.25,Africa_Eastern,AfrIntN,1
1,3,24.75,18.75,Africa_Eastern,AfrIntN,1
1,3,24.75,19.25,Africa_Eastern,AfrIntN,1
1,3,24.75,19.75,Africa_Eastern,AfrIntN,1
1,3,25.25,14.25,Africa_Eastern,AfrIntN,0.499722924011903
1,3,25.25,14.75,Africa_Eastern,AfrIntN,1
1,3,25.25,15.25,Africa_Eastern,AfrIntN,1
1,3,25.25,15.75,Africa_Eastern,AfrIntN,1
