"","UCD_region","Subsector","UCD_sector","mode","size.class","variable","unit","UCD_technology","UCD_fuel","Year","Value","ratio","Value_diff"
"1","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"2","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"3","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"4","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"5","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,1.17113269025599,35688.5992968998
"6","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.880382467900233,26828.4007323197
"7","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.648230381032786,19753.8968156538
"8","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.623661255260978,19005.187730816
"9","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.262008184893145,397.506307887068
"10","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.233644008359414,354.473533568286
"11","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.231519959379022,351.251027873239
"12","Africa","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.239720419225231,363.692374000545
"13","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"14","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"15","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"16","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"17","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.479561913510439,14613.9657032267
"18","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.360503898866485,10985.8424230339
"19","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.265440973947824,8088.93529744444
"20","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.255380271974052,7782.34974622992
"21","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.0872458224692495,132.365196081435
"22","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.0778008659639495,118.035759044546
"23","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.0770935811883426,116.962700354067
"24","Africa","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.0798242434544866,121.105530761996
"25","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"26","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"27","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"28","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"29","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,1.95266030019792,59504.5391496119
"30","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,1.46788481643638,44731.6973248784
"31","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,1.08081154335144,32936.1910969303
"32","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,1.03984679451952,31687.8487711425
"33","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.286144071276293,434.124122279621
"34","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.255167020101073,387.127219312975
"35","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.252847306222335,383.607860176664
"36","Africa","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.261803182801874,397.195288502526
"37","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"38","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"39","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"40","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"41","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.88060752644795,26835.2590707425
"42","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.661984277132856,20173.0271932537
"43","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.487422609887971,14853.5092199831
"44","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",30473.5745093914,0.468948394922482,14290.5338537298
"45","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.174516863048206,264.768651874815
"46","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.155624220004894,236.10563592576
"47","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.154209446015409,233.959208380819
"48","Africa","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.159671559836383,242.246066667784
"49","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"50","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"51","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"52","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"53","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.03919651239992,46421.4967277471
"54","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.781201308640766,34896.7048677153
"55","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.575202756105885,25694.6328646691
"56","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.553401511868396,24720.7589380773
"57","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.60158490431021,2429.84814516254
"58","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.42820239346177,2166.80047828276
"59","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.41521865868112,2147.10217581428
"60","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.46534584346143,2223.15274711578
"61","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"62","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"63","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"64","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"65","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.92584319952691,86028.5063683777
"66","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.4477254395638,64670.7152626818
"67","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.06596808493652,47617.3980342617
"68","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.02556593052683,45812.610916191
"69","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.2348763008611,3390.64761393585
"70","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.99293566853113,3023.58683862239
"71","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.97481796457435,2996.09952325402
"72","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Large Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.04476621208398,3102.22166452249
"73","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"74","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"75","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"76","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"77","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,2.34031392727766,104543.148500495
"78","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.75929795837877,78588.8361282174
"79","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.29538061864189,57865.3858360235
"80","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.24628330652413,55672.181098883
"81","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.6341253184864,3996.36916033906
"82","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.3489632515991,3563.73488823017
"83","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.32760891414114,3531.33710705493
"84","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.41005305195668,3656.41741644814
"85","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"86","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"87","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"88","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"89","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.18567923148035,52964.9627453148
"90","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.891317624923064,39815.6630772316
"91","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.656281996395447,29316.4884452829
"92","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.631407699566712,28205.3395191059
"93","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,2.02836821802586,3077.34341090055
"94","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.80878349690366,2744.1999566329
"95","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.79233991348234,2719.25253700589
"96","Australia_NZ","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.85582477038493,2815.56873065602
"97","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"98","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"99","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"100","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"101","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.48260090291053,66228.6219610884
"102","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.11452430000069,49786.4316595842
"103","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.8206302805903,36658.0193741572
"104","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.789526880987439,35268.612899388
"105","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.2569041897195,1906.91502262401
"106","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.12083572171447,1700.47843989439
"107","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.11064624590205,1685.01945371366
"108","Brazil","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.14998544571571,1744.70300932296
"109","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"110","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"111","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"112","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"113","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.8206739245372,81330.5352950148
"114","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.36866592168587,61139.0818260068
"115","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.00775613357803,45017.0372004254
"116","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.969560319377308,43310.8085489862
"117","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.33413361459788,2024.0838185384
"118","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.1897045335771,1804.96291293957
"119","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.17888897396033,1788.55406230481
"120","Brazil","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.22064533794739,1851.90482398447
"121","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"122","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"123","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"124","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"125","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.714287954852671,31907.6474595615
"126","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.536955886994455,23986.123561455
"127","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.395363528824449,17661.1127352703
"128","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.380378522645322,16991.7240229245
"129","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.524633950947113,795.949580423386
"130","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.467838740498547,709.782598959485
"131","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.463585635928387,703.329991780699
"132","Brazil","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.480005884976921,728.242009611482
"133","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"134","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"135","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"136","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"137","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.10853288195319,49518.7916223363
"138","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.833323945683039,37225.0525825393
"139","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.613580936160892,27409.0079020968
"140","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,0.590325088189523,26370.1560029399
"141","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.919236851072837,1394.62225919667
"142","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.819723180037046,1243.64486902904
"143","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.81227110712926,1232.33893983112
"144","Brazil","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,0.841041830034168,1275.98850689268
"145","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"146","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"147","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"148","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2005",1735.4230313639,1,1735.4230313639
"149","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.95537484624333,87347.7017515931
"150","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.46992543810682,65662.4017699245
"151","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.08231406414348,48347.5821825084
"152","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2005",44670.5663210333,1.04129236700523,46515.1197398929
"153","Canada","Light Duty Cars","Passenger","LDV_4W","Light Truck and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2005",1517.15225251144,1.44854826670759,2197.66826570696
