Delete old transportation sectors,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,
,delete,delete,,,,,,,,,,,,,,,
region,supplysector,energy-final-demand,,,,,,,,,,,,,,,
ALL,transportation,transportation,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Set supplysector information for new transportation supplysectors,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,
,,,,,1975,,,,,,,,,,,,
region,supplysector,output-unit,input-unit,price-unit,price,keyword,,,,,,,,,,,
ALL,trn_freight,million ton-km,EJ,1990$/ton-km,0.1,transportation,,,,,,,,,,,
ALL,trn_passenger,million pass-km,EJ,1990$/pass-km,0.4,transportation,,,,,,,,,,,
ALL,trn_shipping_intl,million ton-km,EJ,1990$/ton-km,0.005,transportation,,,,,,,,,,,
ALL,trn_pass_road,million pass-km,EJ,1990$/pass-km,0.3,transportation,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
tranSubsector logit exponent,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,
,,1975 fillout,,,,,,,,,,,,,,,
,,logit-exponent,,,,,,,,,,,,,,,
ALL,trn_freight,-2,,,,,,,,,,,,,,,
ALL,trn_passenger,-2,,,,,,,,,,,,,,,
ALL,trn_shipping_intl,-2,,,,,,,,,,,,,,,
ALL,trn_pass_road,-2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
tranSubsector shareweight scaling,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,
,,,share-weight,interpolation-rule,,,,,,,,,,,,,
region,supplysector,tranSubsector,1975 fillout,apply-to,from-year,to-year,interpolation-function,,,,,,,,,,
ALL,trn_freight,air,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_freight,rail,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_freight,road,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_freight,domestic ship,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_passenger,air,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_passenger,high speed rail,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_passenger,rail,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_shipping_intl,international ship,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_pass_road,LDV,1,share-weight,2005,2095,fixed,,,,,,,,,,
ALL,trn_pass_road,bus,1,share-weight,2005,2095,fixed,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Add Time Value to passenger transport subsectors,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
region,supplysector,tranSubsector,addTimeValue,,,,,,,,,,,,,,
ALL,trn_freight,air,0,,,,,,,,,,,,,,
ALL,trn_freight,rail,0,,,,,,,,,,,,,,
ALL,trn_freight,road,0,,,,,,,,,,,,,,
ALL,trn_freight,domestic ship,0,,,,,,,,,,,,,,
ALL,trn_passenger,air,1,,,,,,,,,,,,,,
ALL,trn_passenger,high speed rail,1,,,,,,,,,,,,,,
ALL,trn_passenger,rail,1,,,,,,,,,,,,,,
ALL,trn_shipping_intl,international ship,0,,,,,,,,,,,,,,
ALL,trn_pass_road,LDV,1,,,,,,,,,,,,,,
ALL,trn_pass_road,bus,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Transubsector speed,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
102,,speed,,,,,,,,,,,,,,,
,,1975 fillout,,,,,,,,,,,,,,,
supplysector,tranSubsector,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,
trn_freight,air,384,384,384,384,384,384,384,384,384,384,384,384,384,384,,
trn_freight,rail,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,
trn_freight,road,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,
trn_freight,domestic ship,16,16,16,16,16,16,16,16,16,16,16,16,16,16,,
trn_passenger,air,270,270,270,270,270,270,270,270,270,270,270,270,270,270,,
trn_passenger,high speed rail,180,180,180,180,180,180,180,180,180,180,180,180,180,180,,
trn_passenger,rail,32,32,32,32,32,32,32,32,32,32,32,32,32,32,,
trn_shipping_intl,international ship,16,16,16,16,16,16,16,16,16,16,16,16,16,16,,
trn_pass_road,LDV,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,
trn_pass_road,bus,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,
,,,,,,,,,,,,,,,,,
"Transubsector shareweights: over-ride read-in interpolation rule, and set an exogenous shareweight path",,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
103,,,delete,,,,,,,,,,,,,,
,,,interpolation-rule,,,,share-weight,,,,,,,,,,
region,supplysector,tranSubsector,apply-to,from-year,to-year,interpolation-function,1990,2005,2020,2035,2050,2065,2080,2095,,,
Middle East,trn_freight,rail,share-weight,2020,2050,linear,0,0,0.005,0.01,0.1,0.1,0.1,0.1,,,
Middle East,trn_freight,domestic ship,share-weight,2020,2050,linear,0,0,0,0,0,0,0,0,,,
Middle East,trn_passenger,rail,share-weight,2020,2050,linear,0,0,0.005,0.005,0.005,0.005,0.005,0.005,,,
Southeast Asia,trn_passenger,air,share-weight,2020,2050,linear,1,1,0.04,0.03,0.02,0.02,0.02,0.02,,,
USA,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Canada,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Australia_NZ,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Former Soviet Union,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
China,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Middle East,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Africa,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Latin America,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Southeast Asia,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
Eastern Europe,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
India,trn_passenger,high speed rail,share-weight,2020,2050,linear,0,0,0.001,0.001,0.001,0.001,0.001,0.001,,,
,,,,,,,,,,,,,,,,,
tranTechnology logit exponent,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,
110,,1975 fillout,,,,,,,,,,,,,,,
,,logit-exponent,,,,,,,,,,,,,,,
supplysector,tranSubsector,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,
trn_freight,air,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,,
trn_freight,rail,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
trn_freight,road,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
trn_freight,domestic ship,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
trn_passenger,air,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,,
trn_passenger,high speed rail,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,,
trn_passenger,rail,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
trn_shipping_intl,international ship,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
trn_pass_road,LDV,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,
