RETRO_FIRES_V2_1970_BC.nc;1970;forestfire;0.009098;0.1424;0.02163;0.0103;0.0001698;3.84E-05;0.004087;0.02698;0;0.0005731;0;0;0.03309;0.0002572;0;0.001088;0.008951;6.75E-05;1.03E-05;0.005782;0.03552;0.4731;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;BC
RETRO_FIRES_V2_1970_BC.nc;1970;grassfire;0.0872;0.01077;0;0.0001033;0;0;1.08E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0009039;0.3318;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;BC
RETRO_FIRES_V2_1970_BC.nc;1970;woodedfire;0.03933;0.2274;0;0.0003797;0;0;0.01789;0;0;0;0;0;0.0007122;0;0;0;0;0;0;0.002933;0.003761;1.7;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;BC
RETRO_FIRES_V2_1971_BC.nc;1971;forestfire;0.006266;0.1482;0.02454;0.001009;7.07E-05;3.44E-05;0.003901;0.01563;0;0.0002562;0;0;0.04006;0.0002959;0;0.0004674;0.001505;3.02E-05;1.95E-05;0.008831;0.028;0.4297;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;BC
RETRO_FIRES_V2_1971_BC.nc;1971;grassfire;0.05995;0.003919;0;6.31E-05;0;0;1.74E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006389;0.1993;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;BC
RETRO_FIRES_V2_1971_BC.nc;1971;woodedfire;0.02602;0.085;0;0.0003265;0;0;0.02061;0;0;0;0;0;0.000485;0;0;0;1.37E-05;0;0;0.003912;0.002496;0.863;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;BC
RETRO_FIRES_V2_1972_BC.nc;1972;forestfire;0.01298;0.1539;0.006995;0.01012;6.97E-05;2.39E-05;0.004144;0.1634;0;0.0002118;0.0005321;0;0.03209;0.0007427;0;0.0003958;0.009173;2.42E-05;2.74E-05;0.007686;0.09522;0.7149;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;BC
RETRO_FIRES_V2_1972_BC.nc;1972;grassfire;0.124;0.007393;0;8.09E-05;0;0;5.09E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001118;0.2751;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;BC
RETRO_FIRES_V2_1972_BC.nc;1972;woodedfire;0.05517;0.1467;0;0.00042;0;0;0.02093;0;0;0;0;0;0.0003207;0;0;0;1.18E-06;0;0;0.002147;0.004569;1.104;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;BC
RETRO_FIRES_V2_1973_BC.nc;1973;forestfire;0.006128;0.1614;0.006159;0.01028;0.0001341;4.17E-05;0.009597;0.04244;0;0.0004351;0.0001104;0;0.04336;0.0001663;0;0.0008341;0.0102;5.21E-05;2.31E-05;0.003625;0.03466;0.538;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;BC
RETRO_FIRES_V2_1973_BC.nc;1973;grassfire;0.05817;0.004266;0;8.55E-05;0;0;4.67E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00204;0.2252;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;BC
RETRO_FIRES_V2_1973_BC.nc;1973;woodedfire;0.02597;0.08335;0;0.0003797;0;0;0.01481;0;0;0;0;0;0.0001588;0;0;0;0;0;0;0.001871;0.007998;0.9925;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;BC
RETRO_FIRES_V2_1974_BC.nc;1974;forestfire;0.008433;0.1714;0.01231;0.0009688;0.000151;2.40E-05;0.003583;0.01447;0;0.0004439;0;0;0.05855;0.0002996;0;0.0008271;0.000586;5.00E-05;2.71E-05;0.005933;0.0115;0.4623;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;BC
RETRO_FIRES_V2_1974_BC.nc;1974;grassfire;0.07939;0.005262;0;7.56E-05;0;0;1.02E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003643;0.1926;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;BC
RETRO_FIRES_V2_1974_BC.nc;1974;woodedfire;0.03413;0.1141;0;0.0002702;0;0;0.02037;0;0;0;0;0;0.0003055;0;0;0;2.14E-05;0;0;0.002728;0.001489;0.8231;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;BC
RETRO_FIRES_V2_1975_BC.nc;1975;forestfire;0.01117;0.18;0.01083;0.01017;0.0001277;2.52E-05;0.004689;0.01342;0;0.0003964;0;0;0.05265;0.0004166;0;0.0007597;0.002476;4.72E-05;4.50E-05;0.003354;0.01102;0.4898;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;BC
RETRO_FIRES_V2_1975_BC.nc;1975;grassfire;0.1043;0.007114;0;9.56E-05;0;0;3.68E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000254;0.2507;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;BC
RETRO_FIRES_V2_1975_BC.nc;1975;woodedfire;0.04695;0.1532;0;0.0002321;0;0;0.0172;0;0;0;0;0;0.0002452;0;0;0;4.19E-06;0;0;0.001707;0.001124;1.077;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;BC
RETRO_FIRES_V2_1976_BC.nc;1976;forestfire;0.01712;0.1815;0.03026;0.002327;5.60E-05;4.61E-05;0.004809;0.06011;0;0.0002011;0;0;0.04268;0.0003425;0;0.0003747;0.002869;2.36E-05;2.17E-05;0.009165;0.007848;0.5538;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;BC
RETRO_FIRES_V2_1976_BC.nc;1976;grassfire;0.1606;0.009665;0;0.0001121;0;0;1.15E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004048;0.3013;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;BC
RETRO_FIRES_V2_1976_BC.nc;1976;woodedfire;0.06989;0.2055;0;0.00105;0;0;0.02343;0;0;0;0;0;0.000137;0;0;0;5.55E-06;0;0;0.005493;0.01644;1.203;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;BC
RETRO_FIRES_V2_1977_BC.nc;1977;forestfire;0.01705;0.188;0.01863;0.01081;0.0001715;3.97E-05;0.008284;0.1853;0;0.0005206;0;0;0.05373;0.0004377;0;0.0009581;0.009064;5.83E-05;2.38E-05;0.009623;0.02872;0.764;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;BC
RETRO_FIRES_V2_1977_BC.nc;1977;grassfire;0.1569;0.004656;0;7.02E-05;0;0;6.48E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0007126;0.3295;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;BC
RETRO_FIRES_V2_1977_BC.nc;1977;woodedfire;0.07333;0.0983;0;0.000303;0;0;0.01752;0;0;0;0;0;0.0002408;0;0;0;1.61E-06;0;0;0.002575;0.002835;1.09;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;BC
RETRO_FIRES_V2_1978_BC.nc;1978;forestfire;0.0102;0.1994;0.004559;0.007715;0.0001595;3.43E-05;0.005711;0.05641;0;0.0005239;0;0;0.05979;0.0006336;0;0.0009875;0.01523;6.02E-05;2.80E-05;0.006654;0.009694;0.6229;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;BC
RETRO_FIRES_V2_1978_BC.nc;1978;grassfire;0.09569;0.007855;0;6.78E-05;0;0;7.20E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004321;0.2487;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;BC
RETRO_FIRES_V2_1978_BC.nc;1978;woodedfire;0.04388;0.1501;0;0.0002441;0;0;0.01905;0;0;0;0;0;0.0002898;0;0;0;6.30E-06;0;0;0.00398;0.001693;1.144;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;BC
RETRO_FIRES_V2_1979_BC.nc;1979;forestfire;0.0166;0.2056;0.04789;0.009284;0.0001215;6.72E-05;0.004691;0.1028;0;0.000363;0;0;0.08546;0.0004178;0;0.0006695;0.007821;4.39E-05;1.16E-05;0.006781;0.01563;0.7561;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;BC
RETRO_FIRES_V2_1979_BC.nc;1979;grassfire;0.1553;0.008613;0;8.65E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0005486;0.3669;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;BC
RETRO_FIRES_V2_1979_BC.nc;1979;woodedfire;0.07234;0.1789;0;0.0002766;0;0;0.02117;0;0;0;0;0;0.001253;0;0;0;1.23E-05;0;0;0.001802;0.002543;1.493;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;BC
RETRO_FIRES_V2_1980_BC.nc;1980;forestfire;0.01931;0.2102;0.06897;0.01193;0.0001548;3.00E-05;0.004409;0.09812;0;0.0004431;0;0;0.06213;0.0003762;0;0.0008457;0.0165;4.78E-05;3.18E-05;0.008804;0.01195;0.7779;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;BC
RETRO_FIRES_V2_1980_BC.nc;1980;grassfire;0.1822;0.009492;0;6.75E-05;0;0;6.57E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002865;0.401;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;BC
RETRO_FIRES_V2_1980_BC.nc;1980;woodedfire;0.08401;0.18;0;0.0003117;0;0;0.02036;0;0;0;0;0;0.003295;0;0;0;8.54E-07;0;0;0.002587;0.001243;1.544;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;BC
RETRO_FIRES_V2_1981_BC.nc;1981;forestfire;0.007881;0.2186;0.0758;0.01416;0.0002452;2.74E-05;0.004391;0.07372;0;0.0008158;0;0;0.0351;0.0004108;0;0.001503;0.009176;9.14E-05;1.94E-05;0.009879;0.0167;0.7173;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;BC
RETRO_FIRES_V2_1981_BC.nc;1981;grassfire;0.07454;0.007086;0;0.0002003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008844;0.2312;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;BC
RETRO_FIRES_V2_1981_BC.nc;1981;woodedfire;0.03318;0.1558;0;0.0004032;0;0;0.01485;0;0;0;0;0;0.001259;0;0;0;1.32E-05;0;0;0.003931;0.003845;1.094;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;BC
RETRO_FIRES_V2_1982_BC.nc;1982;forestfire;0.01592;0.2274;0.02435;0.01891;0.0001041;3.79E-05;0.005691;0.7641;0;0.0002907;0;0;0.0922;0.0001861;0;0.0005406;0.004955;3.51E-05;2.41E-05;0.004225;0.02335;1.511;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;BC
RETRO_FIRES_V2_1982_BC.nc;1982;grassfire;0.1515;0.007985;0;8.57E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006771;0.3503;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;BC
RETRO_FIRES_V2_1982_BC.nc;1982;woodedfire;0.06747;0.159;0;0.0002965;0;0;0.01964;0;0;0;0;0;0.0008515;0;0;0;1.37E-05;0;0;0.001787;0.002847;1.36;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;BC
RETRO_FIRES_V2_1983_BC.nc;1983;forestfire;0.009379;0.2296;0.02575;0.00911;0.000231;2.12E-05;0.008409;0.225;0;0.000692;0.000116;0;0.05516;0.0004372;0;0.001338;0.03492;8.19E-05;1.34E-05;0.009;0.007741;0.9753;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;BC
RETRO_FIRES_V2_1983_BC.nc;1983;grassfire;0.09015;0.008286;0;7.95E-05;0;0;4.98E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003897;0.2707;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;BC
RETRO_FIRES_V2_1983_BC.nc;1983;woodedfire;0.04087;0.1686;0;0.0003748;0;0;0.01918;0;0;0;0;0;0.0006769;0;0;0;3.52E-06;0;0;0.004832;0.001448;1.269;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;BC
RETRO_FIRES_V2_1984_BC.nc;1984;forestfire;0.009605;0.2402;0.009966;0.008738;8.92E-05;4.70E-05;0.006961;0.06676;0;0.0003424;0.0001022;0;0.06064;0.0002965;0;0.0006196;0.01081;3.98E-05;2.25E-05;0.0029;0.02312;0.7194;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;BC
RETRO_FIRES_V2_1984_BC.nc;1984;grassfire;0.09105;0.003186;0;9.65E-05;0;0;3.71E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0007477;0.2267;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;BC
RETRO_FIRES_V2_1984_BC.nc;1984;woodedfire;0.04065;0.06322;0;0.0003985;0;0;0.02304;0;0;0;0;0;0.001199;0;0;0;6.29E-06;0;0;0.001297;0.003353;0.8226;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;BC
RETRO_FIRES_V2_1985_BC.nc;1985;forestfire;0.01889;0.2411;0.01091;0.007866;0.0001883;2.53E-05;0.004132;0.05928;0;0.000497;0;0;0.07419;0.000404;0;0.0009664;0.006439;5.96E-05;2.99E-05;0.008836;0.04215;0.7401;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;BC
RETRO_FIRES_V2_1985_BC.nc;1985;grassfire;0.1785;0.004216;0;7.21E-05;0;0;2.99E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000968;0.2992;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;BC
RETRO_FIRES_V2_1985_BC.nc;1985;woodedfire;0.08313;0.0755;0;0.0004329;0;0;0.01676;0;0;0;0;0;0.0004218;0;0;0;6.96E-06;0;0;0.004197;0.003836;0.8485;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;BC
RETRO_FIRES_V2_1986_BC.nc;1986;forestfire;0.01328;0.2409;0.01195;0.01424;0.0001142;3.71E-05;0.005636;0.1842;0;0.0003834;0.0001225;0;0.07652;0.0003082;0;0.0007263;0.006734;4.51E-05;2.44E-05;0.004694;0.04613;0.911;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;BC
RETRO_FIRES_V2_1986_BC.nc;1986;grassfire;0.1238;0.005789;0;0.0001102;0;0;1.01E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002033;0.2466;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;BC
RETRO_FIRES_V2_1986_BC.nc;1986;woodedfire;0.05708;0.1154;0;0.0005826;0;0;0.02037;0;0;0;0;0;0.001928;0;0;0;0;0;0;0.001578;0.008372;0.9106;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;BC
RETRO_FIRES_V2_1987_BC.nc;1987;forestfire;0.007858;0.2397;0.01283;0.02446;0.000139;1.96E-05;0.003602;0.4112;0;0.000554;2.90E-05;0;0.09296;0.0001501;0;0.0008985;0.01886;6.11E-05;2.04E-05;0.005001;0.0376;1.194;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;BC
RETRO_FIRES_V2_1987_BC.nc;1987;grassfire;0.07376;0.009722;0;0.0001873;0;0;8.70E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003081;0.2548;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;BC
RETRO_FIRES_V2_1987_BC.nc;1987;woodedfire;0.03348;0.2013;0;0.0008013;0;0;0.01652;0;0;0;0;0;0.002548;0;0;0;3.38E-06;0;0;0.002114;0.01345;1.345;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;BC
RETRO_FIRES_V2_1988_BC.nc;1988;forestfire;0.008329;0.2353;0.02074;0.01727;0.0001181;2.14E-05;0.004568;0.04565;0;0.0008807;5.65E-05;0;0.1026;4.38E-05;0;0.0007619;0.009858;9.19E-05;2.23E-05;0.0154;0.05909;0.8184;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;BC
RETRO_FIRES_V2_1988_BC.nc;1988;grassfire;0.07775;0.005941;0;6.77E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001083;0.1887;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;BC
