filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1963_PM2_5.nc;1963;grassfire;0.5824;0.0807;0;0.001525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01547;1.904;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;PM2;5;
RETRO_FIRES_V2_1963_PM2_5.nc;1963;woodedfire;0.2593;1.537;0;0.005292;0;0;0.1731;0;0;0;0;0;0.00328;0;0;0;0.0001049;0;0;0.08369;0.06268;10.2;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;PM2;5;
RETRO_FIRES_V2_1964_PM2_5.nc;1964;forestfire;0.2226;1.372;0.4623;0.3288;0.003094;0.00106;0.1085;0.6577;0;0.009023;0;0;0.3272;0.01102;0;0.01802;0.07206;0.001091;0.0003838;0.1985;1.51;7.474;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;PM2;5;
RETRO_FIRES_V2_1964_PM2_5.nc;1964;grassfire;0.9706;0.04807;0;0.002108;0;0;1.77E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01118;2.892;m^2;RETRO;FIRES;V2;1970;PM2;5;
RETRO_FIRES_V2_1964_PM2_5.nc;1964;woodedfire;0.4495;0.9346;0;0.007428;0;0;0.23;0;0;0;0;0;0.001935;0;0;0;8.51E-05;0;0;0.04954;0.06044;11.87;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1965_PM2_5.nc;1965;forestfire;0.346;1.51;0.07776;0.2996;0.002838;0.001094;0.07778;1.963;0;0.008862;0;0;0.4311;0.008713;0;0.01648;0.09311;0.001058;0.0003637;0.135;0.9705;7.964;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;PM2;5;
RETRO_FIRES_V2_1965_PM2_5.nc;1965;grassfire;1.503;0.07097;0;0.00161;0;0;4.68E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01178;3.353;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;PM2;5;
RETRO_FIRES_V2_1965_PM2_5.nc;1965;woodedfire;0.6944;1.417;0;0.004828;0;0;0.1756;0;0;0;0;0;0.009654;0;0;0;0.0001412;0;0;0.02492;0.05501;12.53;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;PM2;5;
RETRO_FIRES_V2_1966_PM2_5.nc;1966;forestfire;0.1656;1.61;0.3339;0.2618;0.00358;0.0007295;0.05905;0.5565;0;0.01071;0.001838;0;0.2609;0.006477;0;0.02012;0.2212;0.001209;0.0006056;0.2083;0.606;6.557;m^2;RETRO;FIRES;V2;1971;PM2;5;
RETRO_FIRES_V2_1966_PM2_5.nc;1966;grassfire;0.7099;0.06826;0;0.001984;0;0;7.54E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01183;2.094;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1966_PM2_5.nc;1966;woodedfire;0.3257;1.38;0;0.005353;0;0;0.1525;0;0;0;0;0;0.005316;0;0;0;0.0001258;0;0;0.0503;0.06255;10.01;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;PM2;5;
RETRO_FIRES_V2_1967_PM2_5.nc;1967;forestfire;0.1926;1.685;0.2399;0.08155;0.003228;0.0005681;0.05438;0.492;0;0.009122;0.00039;0;0.425;0.006199;0;0.01741;0.07273;0.001072;0.0003796;0.2047;0.8011;6.17;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;PM2;5;
RETRO_FIRES_V2_1967_PM2_5.nc;1967;grassfire;0.8673;0.07788;0;0.00112;0;0;1.85E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02174;2.314;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;PM2;5;
RETRO_FIRES_V2_1967_PM2_5.nc;1967;woodedfire;0.3827;1.508;0;0.004957;0;0;0.17;0;0;0;0;0;0.004345;0;0;0;9.46E-05;0;0;0.05277;0.06412;10.43;m^2;RETRO;FIRES;V2;1972;PM2;5;
RETRO_FIRES_V2_1968_PM2_5.nc;1968;forestfire;0.1243;1.801;0.5411;0.2254;0.002655;0.0008186;0.07593;0.8456;0;0.008795;0.006362;0;0.399;0.005737;0;0.01668;0.06675;0.001018;0.0004526;0.2172;0.7532;7.283;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1968_PM2_5.nc;1968;grassfire;0.5581;0.08212;0;0.004319;0;0;3.52E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01221;2.158;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;PM2;5;
RETRO_FIRES_V2_1968_PM2_5.nc;1968;woodedfire;0.2431;1.8;0;0.006663;0;0;0.1981;0;0;0;0;0;0.004401;0;0;0;5.01E-05;0;0;0.04857;0.05881;11.56;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;PM2;5;
RETRO_FIRES_V2_1969_PM2_5.nc;1969;forestfire;0.2817;1.903;0.8018;0.3678;0.00228;0.0005062;0.09282;1.211;0;0.006245;0;0;1.044;0.01017;0;0.01233;0.1484;0.0007465;0.0006975;0.7482;1.298;10.63;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;PM2;5;
RETRO_FIRES_V2_1969_PM2_5.nc;1969;grassfire;1.254;0.0954;0;0.001115;0;0;7.81E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01578;2.811;m^2;RETRO;FIRES;V2;1973;PM2;5;
RETRO_FIRES_V2_1969_PM2_5.nc;1969;woodedfire;0.5651;1.98;0;0.007655;0;0;0.1736;0;0;0;0;0;0.002099;0;0;0;0.000226;0;0;0.1132;0.06492;12.21;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1970_PM2_5.nc;1970;forestfire;0.2051;2.027;0.6539;0.2801;0.003939;0.0008915;0.06987;0.727;0;0.01329;0;0;0.6455;0.005967;0;0.02523;0.1254;0.001566;0.0002386;0.1408;1.17;8.824;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;PM2;5;
RETRO_FIRES_V2_1970_PM2_5.nc;1970;grassfire;0.9288;0.1179;0;0.001762;0;0;1.15E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01172;3.543;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;PM2;5;
RETRO_FIRES_V2_1970_PM2_5.nc;1970;woodedfire;0.4189;2.55;0;0.006661;0;0;0.1905;0;0;0;0;0;0.007587;0;0;0;0;0;0;0.03287;0.05867;18.27;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;PM2;5;
RETRO_FIRES_V2_1971_PM2_5.nc;1971;forestfire;0.1416;2.109;0.7637;0.04532;0.001639;0.0007974;0.0598;0.3885;0;0.005944;0;0;0.8017;0.006863;0;0.01084;0.02218;0.0006996;0.0004514;0.2689;0.771;7.549;m^2;RETRO;FIRES;V2;1974;PM2;5;
RETRO_FIRES_V2_1971_PM2_5.nc;1971;grassfire;0.6386;0.04259;0;0.001194;0;0;1.86E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007873;2.127;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1971_PM2_5.nc;1971;woodedfire;0.2781;0.9498;0;0.004794;0;0;0.2196;0;0;0;0;0;0.005166;0;0;0;0.0001457;0;0;0.05482;0.03925;9.274;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;PM2;5;
RETRO_FIRES_V2_1972_PM2_5.nc;1972;forestfire;0.2932;2.184;0.2907;0.2854;0.001617;0.0005534;0.06622;2.565;0;0.004912;0.01234;0;0.647;0.01723;0;0.009181;0.1318;0.0005616;0.0006364;0.29;2.787;13.29;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;PM2;5;
RETRO_FIRES_V2_1972_PM2_5.nc;1972;grassfire;1.321;0.08109;0;0.001243;0;0;5.42E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01356;2.935;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;PM2;5;
RETRO_FIRES_V2_1972_PM2_5.nc;1972;woodedfire;0.5891;1.645;0;0.005091;0;0;0.223;0;0;0;0;0;0.003416;0;0;0;1.26E-05;0;0;0.04231;0.06816;11.89;m^2;RETRO;FIRES;V2;1975;PM2;5;
RETRO_FIRES_V2_1973_PM2_5.nc;1973;forestfire;0.1379;2.297;0.292;0.274;0.003111;0.0009677;0.2011;0.6737;0;0.01009;0.00256;0;0.8554;0.003858;0;0.01935;0.147;0.001209;0.0005366;0.104;0.9324;9.163;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1973_PM2_5.nc;1973;grassfire;0.6197;0.04671;0;0.001725;0;0;4.98E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02445;2.406;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;PM2;5;
RETRO_FIRES_V2_1973_PM2_5.nc;1973;woodedfire;0.2783;0.9388;0;0.008161;0;0;0.1577;0;0;0;0;0;0.001692;0;0;0;0;0;0;0.02155;0.1253;10.7;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;PM2;5;
RETRO_FIRES_V2_1974_PM2_5.nc;1974;forestfire;0.1903;2.442;0.2953;0.02912;0.003504;0.0005555;0.05491;0.36;0;0.0103;0;0;1.146;0.00695;0;0.01919;0.009079;0.001161;0.0006292;0.1781;0.2919;7.507;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;PM2;5;
RETRO_FIRES_V2_1974_PM2_5.nc;1974;grassfire;0.8456;0.05764;0;0.00119;0;0;1.09E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004739;2.055;m^2;RETRO;FIRES;V2;1976;PM2;5;
RETRO_FIRES_V2_1974_PM2_5.nc;1974;woodedfire;0.3663;1.255;0;0.004287;0;0;0.217;0;0;0;0;0;0.003254;0;0;0;0.0002281;0;0;0.0361;0.02104;8.83;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1975_PM2_5.nc;1975;forestfire;0.2529;2.558;0.4875;0.2494;0.002962;0.0005835;0.08454;0.3382;0;0.009196;0;0;1.074;0.009665;0;0.01762;0.03715;0.001094;0.001043;0.09632;0.3539;8.343;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;PM2;5;
RETRO_FIRES_V2_1975_PM2_5.nc;1975;grassfire;1.112;0.07958;0;0.001655;0;0;3.92E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00383;2.676;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;PM2;5;
RETRO_FIRES_V2_1975_PM2_5.nc;1975;woodedfire;0.5016;1.693;0;0.00358;0;0;0.1833;0;0;0;0;0;0.002612;0;0;0;4.46E-05;0;0;0.01986;0.01826;11.54;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;PM2;5;
RETRO_FIRES_V2_1976_PM2_5.nc;1976;forestfire;0.3866;2.576;1.04;0.06092;0.001299;0.001068;0.07791;1.102;0;0.004666;0;0;0.8243;0.007945;0;0.008693;0.04167;0.0005462;0.0005027;0.2293;0.2561;9.449;m^2;RETRO;FIRES;V2;1977;PM2;5;
RETRO_FIRES_V2_1976_PM2_5.nc;1976;grassfire;1.71;0.1072;0;0.002364;0;0;1.22E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06598;3.241;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1976_PM2_5.nc;1976;woodedfire;0.746;2.277;0;0.02066;0;0;0.2496;0;0;0;0;0;0.00146;0;0;0;5.91E-05;0;0;0.06196;0.2648;13.05;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;PM2;5;
RETRO_FIRES_V2_1977_PM2_5.nc;1977;forestfire;0.3852;2.674;0.6033;0.2711;0.003978;0.0009209;0.165;3.189;0;0.01208;0;0;1.084;0.01015;0;0.02223;0.1265;0.001352;0.0005525;0.4557;0.8684;13.3;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;PM2;5;
RETRO_FIRES_V2_1977_PM2_5.nc;1977;grassfire;1.671;0.05148;0;0.001229;0;0;6.90E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008478;3.514;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;PM2;5;
RETRO_FIRES_V2_1977_PM2_5.nc;1977;woodedfire;0.782;1.088;0;0.006825;0;0;0.1867;0;0;0;0;0;0.002565;0;0;0;1.71E-05;0;0;0.05795;0.04356;11.71;m^2;RETRO;FIRES;V2;1978;PM2;5;
RETRO_FIRES_V2_1978_PM2_5.nc;1978;forestfire;0.2305;2.831;0.1122;0.1978;0.003699;0.0007957;0.1028;1.065;0;0.01215;0;0;1.198;0.0147;0;0.02291;0.21;0.001395;0.0006488;0.1605;0.3192;10.25;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1978_PM2_5.nc;1978;grassfire;1.019;0.0866;0;0.001084;0;0;7.67E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005133;2.654;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;PM2;5;
RETRO_FIRES_V2_1978_PM2_5.nc;1978;woodedfire;0.4675;1.676;0;0.004258;0;0;0.2029;0;0;0;0;0;0.003087;0;0;0;6.71E-05;0;0;0.04252;0.02508;12.28;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;PM2;5;
RETRO_FIRES_V2_1979_PM2_5.nc;1979;forestfire;0.3753;2.932;1.366;0.2499;0.002819;0.00156;0.07851;2.111;0;0.008421;0;0;1.707;0.009691;0;0.01553;0.1149;0.001019;0.0002679;0.2651;0.4503;13.44;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;PM2;5;
RETRO_FIRES_V2_1979_PM2_5.nc;1979;grassfire;1.654;0.09376;0;0.001754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007694;3.916;m^2;RETRO;FIRES;V2;1979;PM2;5;
RETRO_FIRES_V2_1979_PM2_5.nc;1979;woodedfire;0.772;1.998;0;0.005233;0;0;0.2255;0;0;0;0;0;0.01335;0;0;0;0.0001313;0;0;0.0317;0.03934;16.03;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1980_PM2_5.nc;1980;forestfire;0.4362;2.994;2.13;0.2818;0.003591;0.0006961;0.07132;2.265;0;0.01028;0;0;1.274;0.008727;0;0.01962;0.243;0.001108;0.0007383;0.2348;0.3363;14.25;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;PM2;5;
RETRO_FIRES_V2_1980_PM2_5.nc;1980;grassfire;1.94;0.1036;0;0.001361;0;0;6.99E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004306;4.277;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;PM2;5;
RETRO_FIRES_V2_1980_PM2_5.nc;1980;woodedfire;0.8973;2.038;0;0.004175;0;0;0.2169;0;0;0;0;0;0.0351;0;0;0;9.10E-06;0;0;0.03226;0.02362;16.59;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;PM2;5;
RETRO_FIRES_V2_1981_PM2_5.nc;1981;forestfire;0.1782;3.106;2.036;0.3522;0.005687;0.0006352;0.08023;1.627;0;0.01892;0;0;0.6975;0.00953;0;0.03486;0.1338;0.00212;0.0004496;0.3031;0.4799;12.78;m^2;RETRO;FIRES;V2;1980;PM2;5;
RETRO_FIRES_V2_1981_PM2_5.nc;1981;grassfire;0.794;0.078;0;0.002724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01253;2.471;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1981_PM2_5.nc;1981;woodedfire;0.3542;1.719;0;0.007235;0;0;0.1582;0;0;0;0;0;0.01341;0;0;0;0.000141;0;0;0.05276;0.06661;11.77;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;PM2;5;
RETRO_FIRES_V2_1982_PM2_5.nc;1982;forestfire;0.3595;3.249;0.6618;0.4537;0.002414;0.0008791;0.1031;12.01;0;0.006744;0;0;1.82;0.004317;0;0.01254;0.06846;0.0008136;0.0005583;0.1123;0.74;24.47;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;PM2;5;
RETRO_FIRES_V2_1982_PM2_5.nc;1982;grassfire;1.614;0.08721;0;0.001331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007884;3.736;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;PM2;5;
RETRO_FIRES_V2_1982_PM2_5.nc;1982;woodedfire;0.7213;1.763;0;0.006575;0;0;0.2092;0;0;0;0;0;0.009071;0;0;0;0.0001459;0;0;0.02152;0.04022;14.58;m^2;RETRO;FIRES;V2;1981;PM2;5;
RETRO_FIRES_V2_1983_PM2_5.nc;1983;forestfire;0.2122;3.272;0.67;0.2339;0.005358;0.000491;0.1668;3.436;0;0.01605;0.002691;0;1.091;0.01014;0;0.03104;0.4858;0.0019;0.0003109;0.2282;0.2527;15.55;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1983_PM2_5.nc;1983;grassfire;0.9603;0.09136;0;0.001418;0;0;5.31E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004806;2.889;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;PM2;5;
RETRO_FIRES_V2_1983_PM2_5.nc;1983;woodedfire;0.4372;1.845;0;0.005963;0;0;0.2044;0;0;0;0;0;0.007211;0;0;0;3.75E-05;0;0;0.05423;0.03025;13.6;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;PM2;5;
RETRO_FIRES_V2_1984_PM2_5.nc;1984;forestfire;0.2178;3.422;0.2683;0.2189;0.00207;0.001091;0.1274;1.56;0;0.007943;0.00237;0;1.227;0.006878;0;0.01437;0.1516;0.0009229;0.0005211;0.09258;0.6636;12.18;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;PM2;5;
RETRO_FIRES_V2_1984_PM2_5.nc;1984;grassfire;0.9699;0.03484;0;0.002115;0;0;3.96E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0106;2.425;m^2;RETRO;FIRES;V2;1982;PM2;5;
RETRO_FIRES_V2_1984_PM2_5.nc;1984;woodedfire;0.4346;0.7051;0;0.005917;0;0;0.2454;0;0;0;0;0;0.01277;0;0;0;6.70E-05;0;0;0.01783;0.06172;8.838;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1985_PM2_5.nc;1985;forestfire;0.4266;3.436;0.306;0.2258;0.004367;0.0005857;0.07024;1.256;0;0.01153;0;0;1.45;0.00937;0;0.02242;0.09006;0.001382;0.0006926;0.2861;1.215;12.63;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;PM2;5;
RETRO_FIRES_V2_1985_PM2_5.nc;1985;grassfire;1.901;0.04673;0;0.001518;0;0;3.19E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01429;3.195;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;PM2;5;
RETRO_FIRES_V2_1985_PM2_5.nc;1985;woodedfire;0.8863;0.874;0;0.008248;0;0;0.1786;0;0;0;0;0;0.004493;0;0;0;7.42E-05;0;0;0.05451;0.06555;9.159;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;PM2;5;
RETRO_FIRES_V2_1986_PM2_5.nc;1986;forestfire;0.3002;3.423;0.4775;0.3562;0.002649;0.0008616;0.09989;3.541;0;0.008894;0.002842;0;1.546;0.007148;0;0.01685;0.09718;0.001045;0.0005662;0.203;1.563;16.3;m^2;RETRO;FIRES;V2;1983;PM2;5;
RETRO_FIRES_V2_1986_PM2_5.nc;1986;grassfire;1.319;0.06324;0;0.001972;0;0;1.07E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03172;2.642;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1986_PM2_5.nc;1986;woodedfire;0.6083;1.254;0;0.008339;0;0;0.217;0;0;0;0;0;0.02054;0;0;0;0;0;0;0.02958;0.135;9.817;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;PM2;5;
RETRO_FIRES_V2_1987_PM2_5.nc;1987;forestfire;0.1776;3.406;0.5134;0.615;0.003225;0.0004548;0.05853;7.378;0;0.01285;0.000673;0;1.865;0.003482;0;0.02084;0.268;0.001418;0.0004735;0.1432;1.158;20.78;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;PM2;5;
RETRO_FIRES_V2_1987_PM2_5.nc;1987;grassfire;0.7857;0.1061;0;0.003919;0;0;9.26E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03977;2.742;m^2;RETRO;FIRES;V2;1992;PM2;5;
RETRO_FIRES_V2_1987_PM2_5.nc;1987;woodedfire;0.3575;2.244;0;0.01984;0;0;0.1761;0;0;0;0;0;0.02714;0;0;0;3.60E-05;0;0;0.02655;0.2113;14.56;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1988_PM2_5.nc;1988;forestfire;0.1881;3.363;0.5333;0.4412;0.002739;0.0004961;0.08128;1.035;0;0.02043;0.001312;0;2.035;0.001017;0;0.01767;0.1403;0.002133;0.000518;0.7199;1.631;14.6;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;PM2;5;
RETRO_FIRES_V2_1988_PM2_5.nc;1988;grassfire;0.8282;0.06555;0;0.001347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01618;2.018;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;PM2;5;
RETRO_FIRES_V2_1988_PM2_5.nc;1988;woodedfire;0.3787;1.425;0;0.005894;0;0;0.1817;0;0;0;0;0;0.02165;0;0;0;0.0001359;0;0;0.1096;0.06661;9.086;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;PM2;5;
RETRO_FIRES_V2_1989_PM2_5.nc;1989;forestfire;0.1938;3.24;2.736;0.3177;0.01033;0.0005422;0.05895;1.202;0;0.01072;0.003786;0;1.411;0.002318;0;0.05728;0.05962;0.001619;0.0006307;0.08866;1.183;15.09;m^2;RETRO;FIRES;V2;1993;PM2;5;
RETRO_FIRES_V2_1989_PM2_5.nc;1989;grassfire;0.8564;0.06638;0;0.007269;0;0;5.53E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0151;2.398;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1989_PM2_5.nc;1989;woodedfire;0.3872;1.457;0;0.004934;0;0;0.2054;0;0;0;0;0;0.003564;0;0;0;1.15E-05;0;0;0.03861;0.08893;10.6;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;PM2;5;
RETRO_FIRES_V2_1990_PM2_5.nc;1990;forestfire;0.2512;3.226;0.4104;0.488;0.01014;0.0006917;0.08314;2.446;0;0.02149;0.0006581;0;1.206;0.00285;0;0.03023;0.2108;0.001667;0.0007054;0.983;1.87;16.88;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;PM2;5;
