filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1960_OC.nc;1960;forestfire;0.1745;0.5675;0.1459;0.1962;0.002299;0.0003737;0.0589;0.1931;0;0.007474;0;0;0.184;0.008457;0;0.01393;0.09394;0.0008876;0.0003885;0.1285;2.087;5.128;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1960;OC;;
RETRO_FIRES_V2_1960_OC.nc;1960;grassfire;0.7115;0.05942;0;0.0006889;0;0;2.35E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006648;2.144;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1960;OC;;
RETRO_FIRES_V2_1960_OC.nc;1960;woodedfire;0.3234;1.282;0;0.002855;0;0;0.1595;0;0;0;0;0;0.001218;0;0;0;0.0001492;0;0;0.03325;0.02994;9.806;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1960;OC;;
RETRO_FIRES_V2_1961_OC.nc;1961;forestfire;0.1764;0.6144;0.6164;0.2096;0.003393;0.0007304;0.06026;0.1583;0;0.009478;0.001629;0;0.2268;0.006751;0;0.0185;0.06115;0.001114;0.0005118;0.09451;0.791;4.344;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1961;OC;;
RETRO_FIRES_V2_1961_OC.nc;1961;grassfire;0.7299;0.04395;0;0.0009602;0;0;4.81E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006712;1.575;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1961;OC;;
RETRO_FIRES_V2_1961_OC.nc;1961;woodedfire;0.3366;0.9466;0;0.002486;0;0;0.09725;0;0;0;0;0;0.002675;0;0;0;9.47E-05;0;0;0.02107;0.03055;6.195;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1961;OC;;
RETRO_FIRES_V2_1962_OC.nc;1962;forestfire;0.09588;0.6687;0.08671;0.1198;0.001503;0.0005168;0.06222;0.1423;0;0.003866;0;0;0.2414;0.008006;0;0.007702;0.05617;0.0004678;0.0003923;0.1236;1.723;4.264;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1962;OC;;
RETRO_FIRES_V2_1962_OC.nc;1962;grassfire;0.394;0.03698;0;0.001451;0;0;1.69E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006286;1.35;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1962;OC;;
RETRO_FIRES_V2_1962_OC.nc;1962;woodedfire;0.1756;0.8016;0;0.003246;0;0;0.1367;0;0;0;0;0;0.002264;0;0;0;3.41E-06;0;0;0.02879;0.03119;6.423;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1962;OC;;
RETRO_FIRES_V2_1963_OC.nc;1963;forestfire;0.09228;0.7267;0.04691;0.139;0.00113;0.0007944;0.05354;0.2578;0;0.002953;0;0;0.2238;0.005795;0;0.005727;0.03512;0.0003635;0.0002818;0.206;0.7978;3.694;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1963;OC;;
RETRO_FIRES_V2_1963_OC.nc;1963;grassfire;0.3804;0.05105;0;0.0007039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006841;1.236;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1963;OC;;
RETRO_FIRES_V2_1963_OC.nc;1963;woodedfire;0.1694;0.9679;0;0.002392;0;0;0.1131;0;0;0;0;0;0.002142;0;0;0;6.85E-05;0;0;0.05321;0.02938;6.603;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1963;OC;;
RETRO_FIRES_V2_1964_OC.nc;1964;forestfire;0.1555;0.7696;0.2847;0.2059;0.002177;0.000746;0.07008;0.2464;0;0.006349;0;0;0.218;0.007751;0;0.01268;0.04125;0.0007678;0.00027;0.1265;0.8253;4.162;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1964;OC;;
RETRO_FIRES_V2_1964_OC.nc;1964;grassfire;0.6339;0.0311;0;0.0009224;0;0;1.15E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005856;1.883;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1964;OC;;
RETRO_FIRES_V2_1964_OC.nc;1964;woodedfire;0.2935;0.5831;0;0.003689;0;0;0.1502;0;0;0;0;0;0.001264;0;0;0;5.56E-05;0;0;0.03079;0.02962;7.71;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1964;OC;;
RETRO_FIRES_V2_1965_OC.nc;1965;forestfire;0.2417;0.8439;0.05372;0.2017;0.001997;0.00077;0.04983;1.063;0;0.006235;0;0;0.2903;0.006131;0;0.0116;0.05397;0.0007447;0.0002559;0.08381;0.5341;4.606;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1965;OC
RETRO_FIRES_V2_1965_OC.nc;1965;grassfire;0.9814;0.04486;0;0.0006802;0;0;3.06E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006687;2.185;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1965;OC
RETRO_FIRES_V2_1965_OC.nc;1965;woodedfire;0.4527;0.9002;0;0.002676;0;0;0.1147;0;0;0;0;0;0.006305;0;0;0;9.22E-05;0;0;0.01454;0.0297;8.14;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1965;OC
RETRO_FIRES_V2_1966_OC.nc;1966;forestfire;0.1156;0.8979;0.1189;0.1653;0.002519;0.0005133;0.03774;0.2499;0;0.007537;0.001293;0;0.176;0.004557;0;0.01416;0.1269;0.0008506;0.0004261;0.1387;0.3334;3.677;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1966;OC
RETRO_FIRES_V2_1966_OC.nc;1966;grassfire;0.4636;0.04403;0;0.0009094;0;0;4.92E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00615;1.362;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1966;OC
RETRO_FIRES_V2_1966_OC.nc;1966;woodedfire;0.2126;0.8844;0;0.002411;0;0;0.09957;0;0;0;0;0;0.003472;0;0;0;8.22E-05;0;0;0.03111;0.02937;6.497;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1966;OC
RETRO_FIRES_V2_1967_OC.nc;1967;forestfire;0.1343;0.9456;0.1419;0.05089;0.002272;0.0003997;0.03359;0.2033;0;0.006418;0.0002744;0;0.2832;0.004361;0;0.01225;0.04223;0.000754;0.0002671;0.1386;0.4639;3.548;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1967;OC
RETRO_FIRES_V2_1967_OC.nc;1967;grassfire;0.5664;0.04924;0;0.0005208;0;0;1.21E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008173;1.503;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1967;OC
RETRO_FIRES_V2_1967_OC.nc;1967;woodedfire;0.2496;0.9505;0;0.002334;0;0;0.111;0;0;0;0;0;0.002838;0;0;0;6.18E-05;0;0;0.03256;0.03127;6.759;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1967;OC
RETRO_FIRES_V2_1968_OC.nc;1968;forestfire;0.08679;1.007;0.3386;0.1481;0.001868;0.000576;0.04816;0.3802;0;0.006188;0.004476;0;0.2694;0.004037;0;0.01174;0.03837;0.0007161;0.0003185;0.1345;0.4334;4.177;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1968;OC
RETRO_FIRES_V2_1968_OC.nc;1968;grassfire;0.3644;0.05276;0;0.002405;0;0;2.30E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005261;1.403;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1968;OC
RETRO_FIRES_V2_1968_OC.nc;1968;woodedfire;0.1586;1.156;0;0.003095;0;0;0.1294;0;0;0;0;0;0.002874;0;0;0;3.27E-05;0;0;0.02927;0.02893;7.506;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1968;OC
RETRO_FIRES_V2_1969_OC.nc;1969;forestfire;0.1967;1.063;0.3387;0.2313;0.001604;0.0003562;0.06067;0.5047;0;0.004394;0;0;0.6994;0.007158;0;0.008676;0.08587;0.0005253;0.0004908;0.3547;0.7429;5.843;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1969;OC
RETRO_FIRES_V2_1969_OC.nc;1969;grassfire;0.8187;0.06107;0;0.0005372;0;0;5.10E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007445;1.831;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1969;OC
RETRO_FIRES_V2_1969_OC.nc;1969;woodedfire;0.369;1.259;0;0.003287;0;0;0.1134;0;0;0;0;0;0.001371;0;0;0;0.0001476;0;0;0.05069;0.03122;7.902;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1969;OC
RETRO_FIRES_V2_1970_OC.nc;1970;forestfire;0.1431;1.132;0.3766;0.1688;0.002772;0.0006273;0.04433;0.2703;0;0.009354;0;0;0.4306;0.004199;0;0.01776;0.07231;0.001102;0.0001679;0.0954;0.6333;4.963;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;OC
RETRO_FIRES_V2_1970_OC.nc;1970;grassfire;0.6066;0.07542;0;0.0008263;0;0;7.53E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006629;2.309;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;OC
RETRO_FIRES_V2_1970_OC.nc;1970;woodedfire;0.2736;1.603;0;0.003068;0;0;0.1244;0;0;0;0;0;0.004955;0;0;0;0;0;0;0.02067;0.0292;11.85;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;OC
RETRO_FIRES_V2_1971_OC.nc;1971;forestfire;0.0989;1.178;0.4306;0.01986;0.001153;0.0005611;0.03613;0.1513;0;0.004182;0;0;0.5394;0.004829;0;0.007629;0.01314;0.0004923;0.0003176;0.154;0.4758;4.346;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;OC
RETRO_FIRES_V2_1971_OC.nc;1971;grassfire;0.417;0.0274;0;0.0005243;0;0;1.21E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004619;1.387;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;OC
RETRO_FIRES_V2_1971_OC.nc;1971;woodedfire;0.1811;0.5986;0;0.002486;0;0;0.1434;0;0;0;0;0;0.003374;0;0;0;9.52E-05;0;0;0.02936;0.01943;6.017;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;OC
RETRO_FIRES_V2_1972_OC.nc;1972;forestfire;0.2048;1.222;0.134;0.1727;0.001138;0.0003894;0.0408;1.338;0;0.003456;0.008685;0;0.4363;0.01212;0;0.00646;0.07707;0.0003951;0.0004478;0.1427;1.644;7.541;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;OC
RETRO_FIRES_V2_1972_OC.nc;1972;grassfire;0.8625;0.05181;0;0.0006248;0;0;3.54E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008045;1.915;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;OC
RETRO_FIRES_V2_1972_OC.nc;1972;woodedfire;0.384;1.034;0;0.003023;0;0;0.1456;0;0;0;0;0;0.002231;0;0;0;8.24E-06;0;0;0.01811;0.03496;7.701;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;OC
RETRO_FIRES_V2_1973_OC.nc;1973;forestfire;0.09625;1.283;0.1236;0.1733;0.002189;0.0006809;0.1374;0.3488;0;0.007101;0.001802;0;0.5727;0.002714;0;0.01361;0.0814;0.0008509;0.0003775;0.06224;0.5856;5.361;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;OC
RETRO_FIRES_V2_1973_OC.nc;1973;grassfire;0.4047;0.02988;0;0.0007278;0;0;3.25E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01463;1.568;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;OC
RETRO_FIRES_V2_1973_OC.nc;1973;woodedfire;0.1809;0.5881;0;0.003313;0;0;0.103;0;0;0;0;0;0.001105;0;0;0;0;0;0;0.01328;0.06218;6.926;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;OC
RETRO_FIRES_V2_1974_OC.nc;1974;forestfire;0.1328;1.363;0.2024;0.01596;0.002465;0.0003908;0.03317;0.1401;0;0.007245;0;0;0.7649;0.00489;0;0.0135;0.00478;0.0008167;0.0004427;0.1031;0.1916;4.401;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;OC
RETRO_FIRES_V2_1974_OC.nc;1974;grassfire;0.5523;0.03687;0;0.0005888;0;0;7.11E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002674;1.34;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;OC
RETRO_FIRES_V2_1974_OC.nc;1974;woodedfire;0.2379;0.8004;0;0.002109;0;0;0.1417;0;0;0;0;0;0.002125;0;0;0;0.0001489;0;0;0.02013;0.0112;5.736;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;OC
RETRO_FIRES_V2_1975_OC.nc;1975;forestfire;0.1767;1.431;0.2133;0.1681;0.002084;0.0004106;0.0548;0.1306;0;0.00647;0;0;0.7271;0.0068;0;0.0124;0.02221;0.0007695;0.0007341;0.05761;0.195;4.783;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;OC
RETRO_FIRES_V2_1975_OC.nc;1975;grassfire;0.7259;0.05011;0;0.0007689;0;0;2.56E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00195;1.745;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;OC
RETRO_FIRES_V2_1975_OC.nc;1975;woodedfire;0.3269;1.076;0;0.001795;0;0;0.1197;0;0;0;0;0;0.001706;0;0;0;2.92E-05;0;0;0.01215;0.008842;7.501;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;OC
RETRO_FIRES_V2_1976_OC.nc;1976;forestfire;0.27;1.442;0.5463;0.03905;0.0009141;0.0007517;0.0483;0.518;0;0.003283;0;0;0.5479;0.005591;0;0.006116;0.02301;0.0003843;0.0003537;0.1522;0.1395;5.329;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;OC
RETRO_FIRES_V2_1976_OC.nc;1976;grassfire;1.117;0.06792;0;0.0009707;0;0;7.97E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03189;2.101;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;OC
RETRO_FIRES_V2_1976_OC.nc;1976;woodedfire;0.4865;1.444;0;0.00885;0;0;0.163;0;0;0;0;0;0.0009532;0;0;0;3.86E-05;0;0;0.03878;0.129;8.406;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;OC
RETRO_FIRES_V2_1977_OC.nc;1977;forestfire;0.269;1.495;0.3306;0.1795;0.002799;0.000648;0.1108;1.563;0;0.008497;0;0;0.7315;0.007144;0;0.01564;0.07282;0.0009514;0.0003887;0.193;0.5;7.443;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;OC
RETRO_FIRES_V2_1977_OC.nc;1977;grassfire;1.092;0.03269;0;0.0005671;0;0;4.51E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005102;2.293;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;OC
