RETRO_FIRES_V2_1987_CO2.nc;1987;woodedfire;2730;9.216;10.73;0;0.06004;1883;0.02735;7.827;55.17;121.1;0.2203;0.03269;1874;69.64;0.04137;4874;4875;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;CO2
RETRO_FIRES_V2_1988_CO2.nc;1988;forestfire;428.8;286.3;51.52;4.809;15.96;1017;0.2574;120.3;144.8;23.1;11.01;10.97;730.4;18.44;247.8;2100;2106;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;CO2
RETRO_FIRES_V2_1988_CO2.nc;1988;grassfire;368.6;0;0.3826;0;0;28.5;0;0;1.653;281.3;0;0;28.5;0;0.009386;682.9;682.9;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;CO2
RETRO_FIRES_V2_1988_CO2.nc;1988;woodedfire;1646;7.353;3.836;0;0.07207;1148;0.07207;20.85;17.96;128.4;0.008364;0;1141;73.31;0.1318;3038;3039;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;CO2
RETRO_FIRES_V2_1989_CO2.nc;1989;forestfire;439.7;201.7;37.02;38.41;36.62;897.7;0.1955;294.1;69.64;24.14;34.53;34.52;695.9;16.2;221.6;2128;2135;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;CO2
RETRO_FIRES_V2_1989_CO2.nc;1989;grassfire;485;0;2.248;0;0;28.57;0;0;2.062;290.8;0;0;28.57;0.001878;0.004093;809.9;809.9;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;CO2
RETRO_FIRES_V2_1989_CO2.nc;1989;woodedfire;2175;1.21;3.367;0;0.04332;1145;0.02629;12.26;21.38;131.3;0.09254;0.01703;1143;81.29;0.01471;3568;3569;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;CO2
RETRO_FIRES_V2_1990_CO2.nc;1990;forestfire;450.9;168.6;57.42;74.05;69.1;857.8;0.2013;121.4;106.6;32.04;46.62;46.62;689.3;19.48;477.1;2342;2358;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;CO2
RETRO_FIRES_V2_1990_CO2.nc;1990;grassfire;818;0;1.063;0;0;42.52;0;0;2.054;375.4;0;0;42.52;0.002028;0.007546;1241;1241;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;CO2
RETRO_FIRES_V2_1990_CO2.nc;1990;woodedfire;3690;0.2575;3.7;0;0.09522;1702;0.02565;18.82;18.59;174.4;0.1646;0.06957;1702;80.02;0.155;5686;5687;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;CO2
RETRO_FIRES_V2_1991_CO2.nc;1991;forestfire;462.2;287.2;45.6;3.831;17.88;977.2;0.1189;115.9;99.44;77.19;14.43;14.39;690;23.36;1306;3170;3228;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1991_CO2.nc;1991;grassfire;522.6;0;0.4516;0;0;35.44;0;0;2.792;516.2;0;0;35.44;0;0.001465;1082;1082;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1991_CO2.nc;1991;woodedfire;2389;0;5.295;0;0.001896;1418;0.001896;7.45;31.34;248;0.1174;0;1418;97.08;0.03372;4194;4196;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1992_CO2.nc;1992;forestfire;462.6;174.9;22.35;9.58;20.62;835.6;0.1841;53.26;100.7;30.73;16.75;16.69;660.7;17.5;1347;2915;2967;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;CO2
