filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1963_H2.nc;1963;woodedfire;   0.05239;    0.2979;     0.000; 0.0006932;     0.000;     0.000;   0.03498;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006626;     0.000;     0.000;     0.000; 2.120e-05;     0.000;     0.000;   0.01640;  0.008582;     2.040;;RETRO;FIRES;V2;1963;H2
RETRO_FIRES_V2_1963_H2.nc;1963;grassfire;    0.1177;   0.01572;     0.000; 0.0002049;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001973;    0.3821;;RETRO;FIRES;V2;1963;H2
RETRO_FIRES_V2_1964_H2.nc;1964;forestfire;   0.03351;    0.5591;   0.05619;   0.04090; 0.0004311; 0.0001477;   0.02824;    0.1503;     0.000;  0.001257;     0.000;     0.000;   0.07130;  0.001535;     0.000;  0.002510;   0.02993; 0.0001521; 5.348e-05;   0.02498;    0.1623;     1.853;;RETRO;FIRES;V2;1964;H2
RETRO_FIRES_V2_1964_H2.nc;1964;woodedfire;   0.09080;    0.1792;     0.000;  0.001090;     0.000;     0.000;   0.04648;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0003909;     0.000;     0.000;     0.000; 1.720e-05;     0.000;     0.000;  0.009456;  0.008728;     2.383;;RETRO;FIRES;V2;1964;H2
RETRO_FIRES_V2_1964_H2.nc;1964;grassfire;    0.1961;  0.009610;     0.000; 0.0002654;     0.000;     0.000; 3.568e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001748;    0.5825;;RETRO;FIRES;V2;1964;H2
RETRO_FIRES_V2_1965_H2.nc;1965;forestfire;   0.05198;    0.6123;   0.01063;   0.04060; 0.0003955; 0.0001525;   0.02115;    0.7635;     0.000;  0.001235;     0.000;     0.000;   0.08752;  0.001214;     0.000;  0.002297;   0.03727; 0.0001475; 5.068e-05;   0.01654;    0.1051;     2.484;;RETRO;FIRES;V2;1965;H2
RETRO_FIRES_V2_1965_H2.nc;1965;woodedfire;    0.1400;    0.2774;     0.000; 0.0008070;     0.000;     0.000;   0.03548;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001950;     0.000;     0.000;     0.000; 2.852e-05;     0.000;     0.000;  0.004422;  0.008913;     2.517;;RETRO;FIRES;V2;1965;H2
RETRO_FIRES_V2_1965_H2.nc;1965;grassfire;    0.3036;   0.01381;     0.000; 0.0001941;     0.000;     0.000; 9.464e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002024;    0.6758;;RETRO;FIRES;V2;1965;H2
RETRO_FIRES_V2_1966_H2.nc;1966;forestfire;   0.02492;    0.6511;   0.02301;   0.03264; 0.0004989; 0.0001016;   0.01625;    0.1669;     0.000;  0.001493; 0.0002561;     0.000;   0.05245; 0.0009025;     0.000;  0.002804;   0.09121; 0.0001684; 8.439e-05;   0.02743;   0.06558;     1.995;;RETRO;FIRES;V2;1966;H2
RETRO_FIRES_V2_1966_H2.nc;1966;woodedfire;   0.06577;    0.2729;     0.000; 0.0006980;     0.000;     0.000;   0.03081;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001074;     0.000;     0.000;     0.000; 2.542e-05;     0.000;     0.000;  0.009549;  0.008581;     2.008;;RETRO;FIRES;V2;1966;H2
RETRO_FIRES_V2_1966_H2.nc;1966;grassfire;    0.1434;   0.01360;     0.000; 0.0002643;     0.000;     0.000; 1.523e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001833;    0.4213;;RETRO;FIRES;V2;1966;H2
RETRO_FIRES_V2_1967_H2.nc;1967;forestfire;   0.02929;    0.6870;   0.02797;   0.01005; 0.0004498; 7.916e-05;   0.01741;    0.1307;     0.000;  0.001271; 5.434e-05;     0.000;   0.09244; 0.0008637;     0.000;  0.002426;   0.02897; 0.0001493; 5.289e-05;   0.02742;   0.09139;     1.875;;RETRO;FIRES;V2;1967;H2
RETRO_FIRES_V2_1967_H2.nc;1967;woodedfire;   0.07720;    0.2925;     0.000; 0.0006823;     0.000;     0.000;   0.03434;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008779;     0.000;     0.000;     0.000; 1.912e-05;     0.000;     0.000;  0.009989;  0.009208;     2.089;;RETRO;FIRES;V2;1967;H2
RETRO_FIRES_V2_1967_H2.nc;1967;grassfire;    0.1752;   0.01516;     0.000; 0.0001518;     0.000;     0.000; 3.732e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002263;    0.4647;;RETRO;FIRES;V2;1967;H2
RETRO_FIRES_V2_1968_H2.nc;1968;forestfire;   0.01874;    0.7304;   0.06685;   0.02989; 0.0003699; 0.0001141;   0.02167;    0.2541;     0.000;  0.001225; 0.0008865;     0.000;   0.07945; 0.0007994;     0.000;  0.002324;   0.02740; 0.0001418; 6.307e-05;   0.02655;   0.08537;     2.169;;RETRO;FIRES;V2;1968;H2
RETRO_FIRES_V2_1968_H2.nc;1968;woodedfire;   0.04906;    0.3566;     0.000; 0.0009023;     0.000;     0.000;   0.04003;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008891;     0.000;     0.000;     0.000; 1.013e-05;     0.000;     0.000;  0.008948;  0.008533;     2.320;;RETRO;FIRES;V2;1968;H2
RETRO_FIRES_V2_1968_H2.nc;1968;grassfire;    0.1128;   0.01628;     0.000; 0.0007256;     0.000;     0.000; 7.120e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001508;    0.4339;;RETRO;FIRES;V2;1968;H2
RETRO_FIRES_V2_1969_H2.nc;1969;forestfire;   0.04237;    0.7714;   0.06602;   0.04686; 0.0003176; 7.053e-05;   0.02270;    0.3258;     0.000; 0.0008701;     0.000;     0.000;    0.2201;  0.001418;     0.000;  0.001718;   0.05965; 0.0001040; 9.719e-05;   0.06944;    0.1463;     2.734;;RETRO;FIRES;V2;1969;H2
RETRO_FIRES_V2_1969_H2.nc;1969;woodedfire;    0.1141;    0.3879;     0.000; 0.0009415;     0.000;     0.000;   0.03508;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0004241;     0.000;     0.000;     0.000; 4.567e-05;     0.000;     0.000;   0.01466;  0.009166;     2.441;;RETRO;FIRES;V2;1969;H2
RETRO_FIRES_V2_1969_H2.nc;1969;grassfire;    0.2533;   0.01884;     0.000; 0.0001578;     0.000;     0.000; 1.579e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002177;    0.5663;;RETRO;FIRES;V2;1969;H2
RETRO_FIRES_V2_1970_H2.nc;1970;forestfire;   0.03101;    0.8216;   0.07418;   0.03674; 0.0005488; 0.0001242;   0.01990;    0.1642;     0.000;  0.001852;     0.000;     0.000;    0.1397; 0.0008314;     0.000;  0.003516;   0.05100; 0.0002182; 3.325e-05;   0.01888;    0.1245;     2.438;;RETRO;FIRES;V2;1970;H2
RETRO_FIRES_V2_1970_H2.nc;1970;woodedfire;   0.08464;    0.4932;     0.000; 0.0008928;     0.000;     0.000;   0.03849;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001533;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.006360;  0.008632;     3.663;;RETRO;FIRES;V2;1970;H2
RETRO_FIRES_V2_1970_H2.nc;1970;grassfire;    0.1877;   0.02326;     0.000; 0.0002414;     0.000;     0.000; 2.330e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002006;    0.7143;;RETRO;FIRES;V2;1970;H2
RETRO_FIRES_V2_1971_H2.nc;1971;forestfire;   0.02126;    0.8549;   0.08478;  0.003878; 0.0002284; 0.0001111;   0.02084;   0.09431;     0.000; 0.0008282;     0.000;     0.000;    0.1637; 0.0009562;     0.000;  0.001511;  0.008285; 9.748e-05; 6.289e-05;   0.03034;   0.09392;     2.237;;RETRO;FIRES;V2;1971;H2
RETRO_FIRES_V2_1971_H2.nc;1971;woodedfire;   0.05602;    0.1842;     0.000; 0.0007407;     0.000;     0.000;   0.04437;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001044;     0.000;     0.000;     0.000; 2.944e-05;     0.000;     0.000;  0.008799;  0.005737;     1.860;;RETRO;FIRES;V2;1971;H2
RETRO_FIRES_V2_1971_H2.nc;1971;grassfire;    0.1290;  0.008459;     0.000; 0.0001510;     0.000;     0.000; 3.754e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001406;    0.4290;;RETRO;FIRES;V2;1971;H2
RETRO_FIRES_V2_1972_H2.nc;1972;forestfire;   0.04409;    0.8875;   0.02621;   0.03424; 0.0002254; 7.711e-05;   0.02142;    0.9488;     0.000; 0.0006845;  0.001720;     0.000;    0.1299;  0.002400;     0.000;  0.001279;   0.05138; 7.825e-05; 8.867e-05;   0.02798;    0.3240;     3.663;;RETRO;FIRES;V2;1972;H2
RETRO_FIRES_V2_1972_H2.nc;1972;woodedfire;    0.1188;    0.3182;     0.000; 0.0009218;     0.000;     0.000;   0.04505;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006902;     0.000;     0.000;     0.000; 2.548e-06;     0.000;     0.000;  0.005183;   0.01040;     2.380;;RETRO;FIRES;V2;1972;H2
RETRO_FIRES_V2_1972_H2.nc;1972;grassfire;    0.2668;   0.01598;     0.000; 0.0001851;     0.000;     0.000; 1.096e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002453;    0.5922;;RETRO;FIRES;V2;1972;H2
RETRO_FIRES_V2_1973_H2.nc;1973;forestfire;   0.02094;    0.9309;   0.02409;   0.03423; 0.0004335; 0.0001348;   0.03678;    0.2465;     0.000;  0.001406; 0.0003568;     0.000;    0.1805; 0.0005375;     0.000;  0.002696;   0.05889; 0.0001685; 7.477e-05;   0.01228;    0.1156;     2.806;;RETRO;FIRES;V2;1973;H2
RETRO_FIRES_V2_1973_H2.nc;1973;woodedfire;   0.05594;    0.1809;     0.000; 0.0009363;     0.000;     0.000;   0.03186;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0003418;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.004074;   0.01837;     2.140;;RETRO;FIRES;V2;1973;H2
RETRO_FIRES_V2_1973_H2.nc;1973;grassfire;    0.1252;  0.009218;     0.000; 0.0002076;     0.000;     0.000; 1.005e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.004469;    0.4849;;RETRO;FIRES;V2;1973;H2
RETRO_FIRES_V2_1974_H2.nc;1974;forestfire;   0.02870;    0.9887;   0.04005;  0.003671; 0.0004882; 7.740e-05;   0.01915;   0.08733;     0.000;  0.001435;     0.000;     0.000;    0.2463; 0.0009683;     0.000;  0.002673;  0.003399; 0.0001617; 8.767e-05;   0.02031;   0.03787;     2.461;;RETRO;FIRES;V2;1974;H2
RETRO_FIRES_V2_1974_H2.nc;1974;woodedfire;   0.07353;    0.2468;     0.000; 0.0006222;     0.000;     0.000;   0.04384;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006575;     0.000;     0.000;     0.000; 4.608e-05;     0.000;     0.000;  0.006075;  0.003354;     1.773;;RETRO;FIRES;V2;1974;H2
RETRO_FIRES_V2_1974_H2.nc;1974;grassfire;    0.1709;   0.01137;     0.000; 0.0001739;     0.000;     0.000; 2.199e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008088;    0.4145;;RETRO;FIRES;V2;1974;H2
RETRO_FIRES_V2_1975_H2.nc;1975;forestfire;   0.03778;     1.038;   0.04164;   0.03325; 0.0004127; 8.131e-05;   0.02165;   0.08107;     0.000;  0.001281;     0.000;     0.000;    0.2097;  0.001347;     0.000;  0.002455;   0.01345; 0.0001524; 0.0001454;   0.01136;   0.03837;     2.594;;RETRO;FIRES;V2;1975;H2
RETRO_FIRES_V2_1975_H2.nc;1975;woodedfire;    0.1011;    0.3314;     0.000; 0.0005315;     0.000;     0.000;   0.03703;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005277;     0.000;     0.000;     0.000; 9.020e-06;     0.000;     0.000;  0.003723;  0.002600;     2.319;;RETRO;FIRES;V2;1975;H2
RETRO_FIRES_V2_1975_H2.nc;1975;grassfire;    0.2246;   0.01542;     0.000; 0.0002242;     0.000;     0.000; 7.916e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005791;    0.5397;;RETRO;FIRES;V2;1975;H2
RETRO_FIRES_V2_1976_H2.nc;1976;forestfire;   0.05815;     1.047;    0.1073;  0.007715; 0.0001810; 0.0001489;   0.02457;    0.3529;     0.000; 0.0006501;     0.000;     0.000;    0.1824;  0.001107;     0.000;  0.001211;   0.01655; 7.611e-05; 7.005e-05;   0.03009;   0.02744;     2.966;;RETRO;FIRES;V2;1976;H2
RETRO_FIRES_V2_1976_H2.nc;1976;woodedfire;    0.1505;    0.4449;     0.000;  0.002534;     0.000;     0.000;   0.05043;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0002949;     0.000;     0.000;     0.000; 1.195e-05;     0.000;     0.000;   0.01192;   0.03798;     2.595;;RETRO;FIRES;V2;1976;H2
RETRO_FIRES_V2_1976_H2.nc;1976;grassfire;    0.3456;   0.02092;     0.000; 0.0002751;     0.000;     0.000; 2.465e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.009373;    0.6494;;RETRO;FIRES;V2;1976;H2
RETRO_FIRES_V2_1977_H2.nc;1977;forestfire;   0.05788;     1.085;   0.06503;   0.03550; 0.0005543; 0.0001283;   0.03407;     1.082;     0.000;  0.001683;     0.000;     0.000;    0.2172;  0.001415;     0.000;  0.003097;   0.05177; 0.0001884; 7.698e-05;   0.03763;   0.09849;     4.079;;RETRO;FIRES;V2;1977;H2
RETRO_FIRES_V2_1977_H2.nc;1977;woodedfire;    0.1578;    0.2127;     0.000; 0.0007561;     0.000;     0.000;   0.03771;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005183;     0.000;     0.000;     0.000; 3.459e-06;     0.000;     0.000;  0.006424;  0.006488;     2.348;;RETRO;FIRES;V2;1977;H2
RETRO_FIRES_V2_1977_H2.nc;1977;grassfire;    0.3377;   0.01007;     0.000; 0.0001651;     0.000;     0.000; 1.394e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001559;    0.7093;;RETRO;FIRES;V2;1977;H2
RETRO_FIRES_V2_1978_H2.nc;1978;forestfire;   0.03457;     1.150;   0.01492;   0.02654; 0.0005154; 0.0001109;   0.02642;    0.3319;     0.000;  0.001693;     0.000;     0.000;    0.2440;  0.002048;     0.000;  0.003192;   0.08768; 0.0001944; 9.041e-05;   0.02168;   0.03398;     3.335;;RETRO;FIRES;V2;1978;H2
RETRO_FIRES_V2_1978_H2.nc;1978;woodedfire;   0.09445;    0.3253;     0.000; 0.0005732;     0.000;     0.000;   0.04099;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006238;     0.000;     0.000;     0.000; 1.355e-05;     0.000;     0.000;  0.008570;  0.003847;     2.465;;RETRO;FIRES;V2;1978;H2
RETRO_FIRES_V2_1978_H2.nc;1978;grassfire;    0.2059;   0.01699;     0.000; 0.0001563;     0.000;     0.000; 1.549e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0009453;    0.5354;;RETRO;FIRES;V2;1978;H2
RETRO_FIRES_V2_1979_H2.nc;1979;forestfire;   0.05627;     1.186;    0.1619;   0.03256; 0.0003928; 0.0002173;   0.02330;    0.6093;     0.000;  0.001173;     0.000;     0.000;    0.3501;  0.001350;     0.000;  0.002164;   0.04491; 0.0001420; 3.733e-05;   0.02494;   0.05299;     3.961;;RETRO;FIRES;V2;1979;H2
RETRO_FIRES_V2_1979_H2.nc;1979;woodedfire;    0.1557;    0.3877;     0.000; 0.0006613;     0.000;     0.000;   0.04556;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002697;     0.000;     0.000;     0.000; 2.653e-05;     0.000;     0.000;  0.004240;  0.005827;     3.216;;RETRO;FIRES;V2;1979;H2
RETRO_FIRES_V2_1979_H2.nc;1979;grassfire;    0.3343;   0.01859;     0.000; 0.0002102;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001234;    0.7898;;RETRO;FIRES;V2;1979;H2
RETRO_FIRES_V2_1980_H2.nc;1980;forestfire;   0.06559;     1.213;    0.2378;   0.04090; 0.0005004; 9.700e-05;   0.02256;    0.5876;     0.000;  0.001432;     0.000;     0.000;    0.2456;  0.001216;     0.000;  0.002733;   0.09415; 0.0001544; 0.0001029;   0.02932;   0.04028;     4.068;;RETRO;FIRES;V2;1980;H2
RETRO_FIRES_V2_1980_H2.nc;1980;woodedfire;    0.1809;    0.3909;     0.000; 0.0006955;     0.000;     0.000;   0.04383;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007092;     0.000;     0.000;     0.000; 1.838e-06;     0.000;     0.000;  0.005703;  0.002974;     3.327;;RETRO;FIRES;V2;1980;H2
RETRO_FIRES_V2_1980_H2.nc;1980;grassfire;    0.3920;   0.02050;     0.000; 0.0001638;     0.000;     0.000; 1.413e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006528;    0.8631;;RETRO;FIRES;V2;1980;H2
RETRO_FIRES_V2_1981_H2.nc;1981;forestfire;   0.02673;     1.261;    0.2528;   0.04644; 0.0007925; 8.851e-05;   0.01999;    0.4396;     0.000;  0.002637;     0.000;     0.000;    0.1447;  0.001328;     0.000;  0.004857;   0.05292; 0.0002954; 6.265e-05;   0.03401;   0.05658;     3.739;;RETRO;FIRES;V2;1981;H2
RETRO_FIRES_V2_1981_H2.nc;1981;woodedfire;   0.07142;    0.3371;     0.000; 0.0009527;     0.000;     0.000;   0.03197;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002709;     0.000;     0.000;     0.000; 2.849e-05;     0.000;     0.000;  0.008775;  0.009016;     2.359;;RETRO;FIRES;V2;1981;H2
RETRO_FIRES_V2_1981_H2.nc;1981;grassfire;    0.1604;   0.01532;     0.000; 0.0004481;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001993;    0.4978;;RETRO;FIRES;V2;1981;H2
RETRO_FIRES_V2_1982_H2.nc;1982;forestfire;   0.05404;     1.312;   0.08142;   0.06324; 0.0003364; 0.0001225;   0.02615;     4.436;     0.000; 0.0009397;     0.000;     0.000;    0.3835; 0.0006015;     0.000;  0.001747;   0.02850; 0.0001134; 7.780e-05;   0.01406;   0.08104;     8.341;;RETRO;FIRES;V2;1982;H2
RETRO_FIRES_V2_1982_H2.nc;1982;woodedfire;    0.1453;    0.3441;     0.000; 0.0007370;     0.000;     0.000;   0.04226;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001833;     0.000;     0.000;     0.000; 2.949e-05;     0.000;     0.000;  0.003917;  0.006413;     2.929;;RETRO;FIRES;V2;1982;H2
RETRO_FIRES_V2_1982_H2.nc;1982;grassfire;    0.3260;   0.01725;     0.000; 0.0001965;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001477;    0.7541;;RETRO;FIRES;V2;1982;H2
RETRO_FIRES_V2_1983_H2.nc;1983;forestfire;   0.03174;     1.325;   0.08528;   0.03028; 0.0007465; 6.841e-05;   0.03475;     1.304;     0.000;  0.002237; 0.0003750;     0.000;    0.2289;  0.001413;     0.000;  0.004326;    0.1999; 0.0002648; 4.332e-05;   0.02963;   0.02707;     5.287;;RETRO;FIRES;V2;1983;H2
RETRO_FIRES_V2_1983_H2.nc;1983;woodedfire;   0.08802;    0.3643;     0.000; 0.0008636;     0.000;     0.000;   0.04129;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001457;     0.000;     0.000;     0.000; 7.577e-06;     0.000;     0.000;   0.01048;  0.003545;     2.734;;RETRO;FIRES;V2;1983;H2
RETRO_FIRES_V2_1983_H2.nc;1983;grassfire;    0.1940;   0.01792;     0.000; 0.0001877;     0.000;     0.000; 1.072e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008576;    0.5827;;RETRO;FIRES;V2;1983;H2
RETRO_FIRES_V2_1984_H2.nc;1984;forestfire;   0.03239;     1.386;   0.03325;   0.03199; 0.0002884; 0.0001520;   0.03164;    0.4003;     0.000;  0.001107; 0.0003302;     0.000;    0.2443; 0.0009584;     0.000;  0.002003;   0.06161; 0.0001286; 7.260e-05;   0.01008;   0.07830;     3.879;;RETRO;FIRES;V2;1984;H2
RETRO_FIRES_V2_1984_H2.nc;1984;woodedfire;   0.08753;    0.1370;     0.000; 0.0009060;     0.000;     0.000;   0.04959;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002580;     0.000;     0.000;     0.000; 1.353e-05;     0.000;     0.000;  0.002908;  0.007968;     1.773;;RETRO;FIRES;V2;1984;H2
RETRO_FIRES_V2_1984_H2.nc;1984;grassfire;    0.1960;  0.006882;     0.000; 0.0002390;     0.000;     0.000; 7.991e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001685;    0.4883;;RETRO;FIRES;V2;1984;H2
RETRO_FIRES_V2_1985_H2.nc;1985;forestfire;   0.06412;     1.391;   0.03675;   0.02703; 0.0006085; 8.161e-05;   0.02023;    0.3522;     0.000;  0.001606;     0.000;     0.000;    0.3125;  0.001306;     0.000;  0.003124;   0.03673; 0.0001926; 9.651e-05;   0.03084;    0.1429;     3.920;;RETRO;FIRES;V2;1985;H2
RETRO_FIRES_V2_1985_H2.nc;1985;woodedfire;    0.1789;    0.1645;     0.000;  0.001037;     0.000;     0.000;   0.03608;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0009077;     0.000;     0.000;     0.000; 1.498e-05;     0.000;     0.000;  0.009316;  0.008969;     1.830;;RETRO;FIRES;V2;1985;H2
RETRO_FIRES_V2_1985_H2.nc;1985;grassfire;    0.3842;  0.009126;     0.000; 0.0001768;     0.000;     0.000; 6.444e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002198;    0.6442;;RETRO;FIRES;V2;1985;H2
