filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1967_NOX.nc;1967;grassfire;    0.6372;   0.05491;     0.000; 0.0005218;     0.000;     0.000; 1.357e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007364;     1.689;;RETRO;FIRES;V2;1967;NOX
RETRO_FIRES_V2_1968_NOX.nc;1968;forestfire;   0.04380;    0.5470;    0.1671;   0.07378; 0.0009402; 0.0002899;   0.02521;    0.1950;     0.000;  0.003114;  0.002253;     0.000;    0.1377;  0.002032;     0.000;  0.005906;   0.02090; 0.0003604; 0.0001603;   0.06624;    0.2105;     2.181;;RETRO;FIRES;V2;1968;NOX
RETRO_FIRES_V2_1968_NOX.nc;1968;woodedfire;    0.1784;     1.294;     0.000;  0.003100;     0.000;     0.000;    0.1456;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003233;     0.000;     0.000;     0.000; 3.683e-05;     0.000;     0.000;   0.03219;   0.02967;     8.431;;RETRO;FIRES;V2;1968;NOX
RETRO_FIRES_V2_1968_NOX.nc;1968;grassfire;    0.4100;   0.05909;     0.000;  0.002579;     0.000;     0.000; 2.589e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005094;     1.577;;RETRO;FIRES;V2;1968;NOX
RETRO_FIRES_V2_1969_NOX.nc;1969;forestfire;   0.09928;    0.5777;    0.1528;    0.1144; 0.0008072; 0.0001793;   0.03140;    0.2527;     0.000;  0.002211;     0.000;     0.000;    0.3586;  0.003603;     0.000;  0.004367;   0.04665; 0.0002644; 0.0002470;    0.1650;    0.3605;     2.993;;RETRO;FIRES;V2;1969;NOX
RETRO_FIRES_V2_1969_NOX.nc;1969;woodedfire;    0.4151;     1.406;     0.000;  0.003178;     0.000;     0.000;    0.1276;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001542;     0.000;     0.000;     0.000; 0.0001661;     0.000;     0.000;   0.04998;   0.03172;     8.867;;RETRO;FIRES;V2;1969;NOX
RETRO_FIRES_V2_1969_NOX.nc;1969;grassfire;    0.9210;   0.06833;     0.000; 0.0005464;     0.000;     0.000; 5.741e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007506;     2.058;;RETRO;FIRES;V2;1969;NOX
RETRO_FIRES_V2_1970_NOX.nc;1970;forestfire;   0.07226;    0.6153;    0.1830;   0.08311;  0.001395; 0.0003157;   0.02321;    0.1299;     0.000;  0.004708;     0.000;     0.000;    0.2211;  0.002113;     0.000;  0.008936;   0.03934; 0.0005544; 8.451e-05;   0.04773;    0.3038;     2.567;;RETRO;FIRES;V2;1970;NOX
RETRO_FIRES_V2_1970_NOX.nc;1970;woodedfire;    0.3078;     1.784;     0.000;  0.003062;     0.000;     0.000;    0.1400;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005574;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.02301;   0.03008;     13.31;;RETRO;FIRES;V2;1970;NOX
RETRO_FIRES_V2_1970_NOX.nc;1970;grassfire;    0.6824;   0.08437;     0.000; 0.0008310;     0.000;     0.000; 8.475e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007146;     2.597;;RETRO;FIRES;V2;1970;NOX
RETRO_FIRES_V2_1971_NOX.nc;1971;forestfire;   0.04991;    0.6403;    0.2083;  0.009052; 0.0005805; 0.0002824;   0.01929;   0.07399;     0.000;  0.002105;     0.000;     0.000;    0.2760;  0.002430;     0.000;  0.003840;  0.007070; 0.0002477; 0.0001598;   0.07477;    0.2342;     2.269;;RETRO;FIRES;V2;1971;NOX
RETRO_FIRES_V2_1971_NOX.nc;1971;woodedfire;    0.2037;    0.6668;     0.000;  0.002601;     0.000;     0.000;    0.1613;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003795;     0.000;     0.000;     0.000; 0.0001070;     0.000;     0.000;   0.03107;   0.01997;     6.757;;RETRO;FIRES;V2;1971;NOX
RETRO_FIRES_V2_1971_NOX.nc;1971;grassfire;    0.4692;   0.03070;     0.000; 0.0005122;     0.000;     0.000; 1.365e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005037;     1.560;;RETRO;FIRES;V2;1971;NOX
RETRO_FIRES_V2_1972_NOX.nc;1972;forestfire;    0.1033;    0.6646;   0.06192;   0.08474; 0.0005727; 0.0001960;   0.02161;    0.7154;     0.000;  0.001740;  0.004371;     0.000;    0.2231;  0.006101;     0.000;  0.003251;   0.04170; 0.0001989; 0.0002253;   0.06701;    0.8023;     3.902;;RETRO;FIRES;V2;1972;NOX
RETRO_FIRES_V2_1972_NOX.nc;1972;woodedfire;    0.4318;     1.151;     0.000;  0.003309;     0.000;     0.000;    0.1638;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002510;     0.000;     0.000;     0.000; 9.266e-06;     0.000;     0.000;   0.01748;   0.03643;     8.644;;RETRO;FIRES;V2;1972;NOX
RETRO_FIRES_V2_1972_NOX.nc;1972;grassfire;    0.9703;   0.05794;     0.000; 0.0006462;     0.000;     0.000; 3.984e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.008803;     2.153;;RETRO;FIRES;V2;1972;NOX
RETRO_FIRES_V2_1973_NOX.nc;1973;forestfire;   0.04859;    0.6972;   0.05577;   0.08569;  0.001102; 0.0003427;   0.06990;    0.1860;     0.000;  0.003574; 0.0009067;     0.000;    0.2936;  0.001366;     0.000;  0.006852;   0.04414; 0.0004282; 0.0001900;   0.03047;    0.2892;     2.813;;RETRO;FIRES;V2;1973;NOX
RETRO_FIRES_V2_1973_NOX.nc;1973;woodedfire;    0.2033;    0.6541;     0.000;  0.003115;     0.000;     0.000;    0.1159;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001243;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.01470;   0.06399;     7.772;;RETRO;FIRES;V2;1973;NOX
RETRO_FIRES_V2_1973_NOX.nc;1973;grassfire;    0.4553;   0.03343;     0.000; 0.0006976;     0.000;     0.000; 3.655e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.01606;     1.763;;RETRO;FIRES;V2;1973;NOX
RETRO_FIRES_V2_1974_NOX.nc;1974;forestfire;   0.06704;    0.7405;    0.1014;  0.007735;  0.001241; 0.0001967;   0.01771;   0.06852;     0.000;  0.003646;     0.000;     0.000;    0.3926;  0.002461;     0.000;  0.006794;  0.002560; 0.0004111; 0.0002228;   0.05014;   0.09532;     2.328;;RETRO;FIRES;V2;1974;NOX
RETRO_FIRES_V2_1974_NOX.nc;1974;woodedfire;    0.2672;    0.8946;     0.000;  0.002163;     0.000;     0.000;    0.1594;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002391;     0.000;     0.000;     0.000; 0.0001676;     0.000;     0.000;   0.02159;   0.01183;     6.444;;RETRO;FIRES;V2;1974;NOX
RETRO_FIRES_V2_1974_NOX.nc;1974;grassfire;    0.6213;   0.04124;     0.000; 0.0006053;     0.000;     0.000; 7.997e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002881;     1.507;;RETRO;FIRES;V2;1974;NOX
RETRO_FIRES_V2_1975_NOX.nc;1975;forestfire;   0.08916;    0.7776;   0.09717;   0.08401;  0.001049; 0.0002066;   0.02845;   0.06369;     0.000;  0.003256;     0.000;     0.000;    0.3712;  0.003422;     0.000;  0.006240;   0.01190; 0.0003873; 0.0003694;   0.02820;   0.09392;     2.511;;RETRO;FIRES;V2;1975;NOX
RETRO_FIRES_V2_1975_NOX.nc;1975;woodedfire;    0.3675;     1.201;     0.000;  0.001855;     0.000;     0.000;    0.1346;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001919;     0.000;     0.000;     0.000; 3.280e-05;     0.000;     0.000;   0.01342;  0.009011;     8.428;;RETRO;FIRES;V2;1975;NOX
RETRO_FIRES_V2_1975_NOX.nc;1975;grassfire;    0.8166;   0.05581;     0.000; 0.0007703;     0.000;     0.000; 2.878e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002027;     1.962;;RETRO;FIRES;V2;1975;NOX
RETRO_FIRES_V2_1976_NOX.nc;1976;forestfire;    0.1363;    0.7837;    0.2603;   0.01935; 0.0004600; 0.0003783;   0.02552;    0.2693;     0.000;  0.001652;     0.000;     0.000;    0.2817;  0.002814;     0.000;  0.003078;   0.01246; 0.0001934; 0.0001780;   0.07587;   0.06704;     2.798;;RETRO;FIRES;V2;1976;NOX
RETRO_FIRES_V2_1976_NOX.nc;1976;woodedfire;    0.5470;     1.612;     0.000;  0.008546;     0.000;     0.000;    0.1834;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001072;     0.000;     0.000;     0.000; 4.345e-05;     0.000;     0.000;   0.04311;    0.1318;     9.421;;RETRO;FIRES;V2;1976;NOX
RETRO_FIRES_V2_1976_NOX.nc;1976;grassfire;     1.257;   0.07578;     0.000; 0.0009179;     0.000;     0.000; 8.964e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.03247;     2.359;;RETRO;FIRES;V2;1976;NOX
RETRO_FIRES_V2_1977_NOX.nc;1977;forestfire;    0.1358;    0.8123;    0.1590;   0.08948;  0.001409; 0.0003261;   0.05675;    0.8219;     0.000;  0.004276;     0.000;     0.000;    0.3740;  0.003595;     0.000;  0.007870;   0.03965; 0.0004788; 0.0001956;   0.08713;    0.2429;     3.895;;RETRO;FIRES;V2;1977;NOX
RETRO_FIRES_V2_1977_NOX.nc;1977;woodedfire;    0.5739;    0.7707;     0.000;  0.002496;     0.000;     0.000;    0.1371;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001885;     0.000;     0.000;     0.000; 1.258e-05;     0.000;     0.000;   0.02121;   0.02265;     8.532;;RETRO;FIRES;V2;1977;NOX
RETRO_FIRES_V2_1977_NOX.nc;1977;grassfire;     1.228;   0.03650;     0.000; 0.0005664;     0.000;     0.000; 5.068e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005608;     2.579;;RETRO;FIRES;V2;1977;NOX
RETRO_FIRES_V2_1978_NOX.nc;1978;forestfire;   0.08126;    0.8613;   0.03767;   0.06265;  0.001310; 0.0002818;   0.03459;    0.2539;     0.000;  0.004303;     0.000;     0.000;    0.4125;  0.005205;     0.000;  0.008112;   0.06553; 0.0004942; 0.0002298;   0.05488;   0.08291;     3.122;;RETRO;FIRES;V2;1978;NOX
RETRO_FIRES_V2_1978_NOX.nc;1978;woodedfire;    0.3434;     1.177;     0.000;  0.001968;     0.000;     0.000;    0.1491;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002268;     0.000;     0.000;     0.000; 4.927e-05;     0.000;     0.000;   0.03115;   0.01349;     8.957;;RETRO;FIRES;V2;1978;NOX
RETRO_FIRES_V2_1978_NOX.nc;1978;grassfire;    0.7489;   0.06158;     0.000; 0.0005430;     0.000;     0.000; 5.634e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003400;     1.947;;RETRO;FIRES;V2;1978;NOX
RETRO_FIRES_V2_1979_NOX.nc;1979;forestfire;    0.1323;    0.8884;    0.4023;   0.07543; 0.0009984; 0.0005523;   0.02593;    0.4694;     0.000;  0.002982;     0.000;     0.000;    0.5876;  0.003432;     0.000;  0.005499;   0.03431; 0.0003608; 9.486e-05;   0.05944;    0.1314;     3.972;;RETRO;FIRES;V2;1979;NOX
RETRO_FIRES_V2_1979_NOX.nc;1979;woodedfire;    0.5662;     1.403;     0.000;  0.002244;     0.000;     0.000;    0.1657;     0.000;     0.000;     0.000;     0.000;     0.000;  0.009806;     0.000;     0.000;     0.000; 9.646e-05;     0.000;     0.000;   0.01454;   0.02033;     11.69;;RETRO;FIRES;V2;1979;NOX
RETRO_FIRES_V2_1979_NOX.nc;1979;grassfire;     1.216;   0.06747;     0.000; 0.0007059;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.004358;     2.871;;RETRO;FIRES;V2;1979;NOX
RETRO_FIRES_V2_1980_NOX.nc;1980;forestfire;    0.1537;    0.9082;    0.5850;   0.09533;  0.001272; 0.0002465;   0.02335;    0.4577;     0.000;  0.003640;     0.000;     0.000;    0.4409;  0.003090;     0.000;  0.006947;   0.07321; 0.0003923; 0.0002614;   0.07338;    0.1002;     4.124;;RETRO;FIRES;V2;1980;NOX
RETRO_FIRES_V2_1980_NOX.nc;1980;woodedfire;    0.6575;     1.413;     0.000;  0.002469;     0.000;     0.000;    0.1594;     0.000;     0.000;     0.000;     0.000;     0.000;   0.02579;     0.000;     0.000;     0.000; 6.683e-06;     0.000;     0.000;   0.02041;   0.01008;     12.09;;RETRO;FIRES;V2;1980;NOX
RETRO_FIRES_V2_1980_NOX.nc;1980;grassfire;     1.426;   0.07437;     0.000; 0.0005506;     0.000;     0.000; 5.138e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002286;     3.138;;RETRO;FIRES;V2;1980;NOX
RETRO_FIRES_V2_1981_NOX.nc;1981;forestfire;   0.06280;    0.9443;    0.6323;    0.1172;  0.002014; 0.0002249;   0.02708;    0.3409;     0.000;  0.006701;     0.000;     0.000;    0.2398;  0.003375;     0.000;   0.01234;   0.03989; 0.0007507; 0.0001592;   0.08372;    0.1404;     3.794;;RETRO;FIRES;V2;1981;NOX
RETRO_FIRES_V2_1981_NOX.nc;1981;woodedfire;    0.2597;     1.222;     0.000;  0.003257;     0.000;     0.000;    0.1162;     0.000;     0.000;     0.000;     0.000;     0.000;  0.009852;     0.000;     0.000;     0.000; 0.0001036;     0.000;     0.000;   0.03114;   0.03098;     8.569;;RETRO;FIRES;V2;1981;NOX
RETRO_FIRES_V2_1981_NOX.nc;1981;grassfire;    0.5834;   0.05554;     0.000;  0.001588;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007030;     1.810;;RETRO;FIRES;V2;1981;NOX
RETRO_FIRES_V2_1982_NOX.nc;1982;forestfire;    0.1267;    0.9829;    0.2034;    0.1537; 0.0008550; 0.0003113;   0.03474;     3.345;     0.000;  0.002388;     0.000;     0.000;    0.6249;  0.001529;     0.000;  0.004441;   0.02138; 0.0002881; 0.0001977;   0.03520;    0.1987;     7.224;;RETRO;FIRES;V2;1982;NOX
RETRO_FIRES_V2_1982_NOX.nc;1982;woodedfire;    0.5281;     1.246;     0.000;  0.002439;     0.000;     0.000;    0.1537;     0.000;     0.000;     0.000;     0.000;     0.000;  0.006664;     0.000;     0.000;     0.000; 0.0001072;     0.000;     0.000;   0.01407;   0.02262;     10.64;;RETRO;FIRES;V2;1982;NOX
RETRO_FIRES_V2_1982_NOX.nc;1982;grassfire;     1.186;   0.06257;     0.000; 0.0006849;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005322;     2.742;;RETRO;FIRES;V2;1982;NOX
RETRO_FIRES_V2_1983_NOX.nc;1983;forestfire;   0.07483;    0.9921;    0.2141;   0.07536;  0.001897; 0.0001739;   0.05733;    0.9812;     0.000;  0.005684; 0.0009530;     0.000;    0.3748;  0.003592;     0.000;   0.01099;    0.1521; 0.0006729; 0.0001101;   0.07460;   0.06613;     4.767;;RETRO;FIRES;V2;1983;NOX
RETRO_FIRES_V2_1983_NOX.nc;1983;woodedfire;    0.3200;     1.321;     0.000;  0.003002;     0.000;     0.000;    0.1501;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005298;     0.000;     0.000;     0.000; 2.755e-05;     0.000;     0.000;   0.03791;   0.01185;     9.936;;RETRO;FIRES;V2;1983;NOX
RETRO_FIRES_V2_1983_NOX.nc;1983;grassfire;    0.7055;   0.06496;     0.000; 0.0006421;     0.000;     0.000; 3.900e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003073;     2.119;;RETRO;FIRES;V2;1983;NOX
RETRO_FIRES_V2_1984_NOX.nc;1984;forestfire;   0.07681;     1.038;   0.08315;   0.06811; 0.0007329; 0.0003864;   0.04303;    0.3121;     0.000;  0.002813; 0.0008391;     0.000;    0.4233;  0.002436;     0.000;  0.005089;   0.04756; 0.0003268; 0.0001845;   0.02470;    0.1943;     3.594;;RETRO;FIRES;V2;1984;NOX
RETRO_FIRES_V2_1984_NOX.nc;1984;woodedfire;    0.3182;    0.4959;     0.000;  0.003177;     0.000;     0.000;    0.1803;     0.000;     0.000;     0.000;     0.000;     0.000;  0.009381;     0.000;     0.000;     0.000; 4.919e-05;     0.000;     0.000;   0.01029;   0.02714;     6.440;;RETRO;FIRES;V2;1984;NOX
RETRO_FIRES_V2_1984_NOX.nc;1984;grassfire;    0.7126;   0.02496;     0.000; 0.0007926;     0.000;     0.000; 2.906e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005943;     1.775;;RETRO;FIRES;V2;1984;NOX
RETRO_FIRES_V2_1985_NOX.nc;1985;forestfire;    0.1504;     1.042;   0.09147;   0.06562;  0.001547; 0.0002074;   0.02330;    0.2721;     0.000;  0.004082;     0.000;     0.000;    0.4968;  0.003318;     0.000;  0.007938;   0.02824; 0.0004896; 0.0002453;   0.07540;    0.3545;     3.794;;RETRO;FIRES;V2;1985;NOX
RETRO_FIRES_V2_1985_NOX.nc;1985;woodedfire;    0.6506;    0.5933;     0.000;  0.003514;     0.000;     0.000;    0.1312;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003301;     0.000;     0.000;     0.000; 5.448e-05;     0.000;     0.000;   0.03319;   0.03088;     6.645;;RETRO;FIRES;V2;1985;NOX
RETRO_FIRES_V2_1985_NOX.nc;1985;grassfire;     1.397;   0.03306;     0.000; 0.0005901;     0.000;     0.000; 2.343e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.007714;     2.342;;RETRO;FIRES;V2;1985;NOX
