filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1963_CO.nc;1963;woodedfire;     3.334;     19.25;     0.000;   0.05280;     0.000;     0.000;     2.226;     0.000;     0.000;     0.000;     0.000;     0.000;   0.04217;     0.000;     0.000;     0.000;  0.001349;     0.000;     0.000;     1.055;    0.6404;     130.3;;RETRO;FIRES;V2;1963;CO
RETRO_FIRES_V2_1963_CO.nc;1963;grassfire;     7.488;     1.014;     0.000;   0.01542;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1522;     24.38;;RETRO;FIRES;V2;1963;CO
RETRO_FIRES_V2_1964_CO.nc;1964;forestfire;     1.851;     15.33;     3.615;     2.588;   0.02534;  0.008684;     1.036;     5.710;     0.000;   0.07390;     0.000;     0.000;     2.969;   0.09023;     0.000;    0.1476;    0.8138;  0.008938;  0.003144;     1.570;     11.36;     69.08;;RETRO;FIRES;V2;1964;CO
RETRO_FIRES_V2_1964_CO.nc;1964;woodedfire;     5.779;     11.63;     0.000;   0.07886;     0.000;     0.000;     2.958;     0.000;     0.000;     0.000;     0.000;     0.000;   0.02488;     0.000;     0.000;     0.000;  0.001094;     0.000;     0.000;    0.6145;    0.6359;     152.0;;RETRO;FIRES;V2;1964;CO
RETRO_FIRES_V2_1964_CO.nc;1964;grassfire;     12.48;    0.6139;     0.000;   0.02060;     0.000;     0.000; 2.270e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1230;     37.11;;RETRO;FIRES;V2;1964;CO
RETRO_FIRES_V2_1965_CO.nc;1965;forestfire;     2.877;     16.84;    0.6327;     2.424;   0.02325;  0.008964;    0.7531;     21.43;     0.000;   0.07259;     0.000;     0.000;     3.840;   0.07137;     0.000;    0.1350;     1.036;  0.008670;  0.002979;     1.058;     7.319;     80.07;;RETRO;FIRES;V2;1965;CO
RETRO_FIRES_V2_1965_CO.nc;1965;woodedfire;     8.917;     17.86;     0.000;   0.05525;     0.000;     0.000;     2.258;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1241;     0.000;     0.000;     0.000;  0.001815;     0.000;     0.000;    0.2956;    0.6181;     160.5;;RETRO;FIRES;V2;1965;CO
RETRO_FIRES_V2_1965_CO.nc;1965;grassfire;     19.32;    0.8912;     0.000;   0.01538;     0.000;     0.000; 6.023e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1370;     43.05;;RETRO;FIRES;V2;1965;CO
RETRO_FIRES_V2_1966_CO.nc;1966;forestfire;     1.377;     17.93;     2.243;     2.064;   0.02933;  0.005975;    0.5738;     5.385;     0.000;   0.08774;   0.01505;     0.000;     2.318;   0.05305;     0.000;    0.1648;     2.490;  0.009902;  0.004961;     1.673;     4.569;     65.10;;RETRO;FIRES;V2;1966;CO
RETRO_FIRES_V2_1966_CO.nc;1966;woodedfire;     4.186;     17.50;     0.000;   0.05328;     0.000;     0.000;     1.960;     0.000;     0.000;     0.000;     0.000;     0.000;   0.06835;     0.000;     0.000;     0.000;  0.001618;     0.000;     0.000;    0.6218;    0.6398;     128.1;;RETRO;FIRES;V2;1966;CO
RETRO_FIRES_V2_1966_CO.nc;1966;grassfire;     9.127;    0.8698;     0.000;   0.01997;     0.000;     0.000; 9.691e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1295;     26.85;;RETRO;FIRES;V2;1966;CO
RETRO_FIRES_V2_1967_CO.nc;1967;forestfire;     1.605;     18.84;     1.851;    0.6405;   0.02644;  0.004653;    0.5560;     4.525;     0.000;   0.07472;  0.003194;     0.000;     3.855;   0.05077;     0.000;    0.1426;    0.8075;  0.008778;  0.003109;     1.653;     6.139;     61.40;;RETRO;FIRES;V2;1967;CO
RETRO_FIRES_V2_1967_CO.nc;1967;woodedfire;     4.916;     18.90;     0.000;   0.05079;     0.000;     0.000;     2.185;     0.000;     0.000;     0.000;     0.000;     0.000;   0.05587;     0.000;     0.000;     0.000;  0.001217;     0.000;     0.000;    0.6512;    0.6725;     133.4;;RETRO;FIRES;V2;1967;CO
RETRO_FIRES_V2_1967_CO.nc;1967;grassfire;     11.15;    0.9781;     0.000;   0.01138;     0.000;     0.000; 0.0002375;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1932;     29.64;;RETRO;FIRES;V2;1967;CO
RETRO_FIRES_V2_1968_CO.nc;1968;forestfire;     1.034;     20.08;     4.253;     1.809;   0.02175;  0.006705;    0.7467;     8.190;     0.000;   0.07204;   0.05211;     0.000;     3.536;   0.04699;     0.000;    0.1366;    0.7501;  0.008336;  0.003707;     1.701;     5.760;     71.91;;RETRO;FIRES;V2;1968;CO
RETRO_FIRES_V2_1968_CO.nc;1968;woodedfire;     3.123;     22.86;     0.000;   0.06767;     0.000;     0.000;     2.547;     0.000;     0.000;     0.000;     0.000;     0.000;   0.05658;     0.000;     0.000;     0.000; 0.0006445;     0.000;     0.000;    0.5894;    0.6204;     148.0;;RETRO;FIRES;V2;1968;CO
RETRO_FIRES_V2_1968_CO.nc;1968;grassfire;     7.175;     1.043;     0.000;   0.04957;     0.000;     0.000; 4.531e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1181;     27.66;;RETRO;FIRES;V2;1968;CO
RETRO_FIRES_V2_1969_CO.nc;1969;forestfire;     2.342;     21.22;     5.612;     2.911;   0.01867;  0.004146;    0.8701;     11.20;     0.000;   0.05115;     0.000;     0.000;     9.393;   0.08333;     0.000;    0.1010;     1.653;  0.006115;  0.005713;     5.400;     9.909;     99.30;;RETRO;FIRES;V2;1969;CO
RETRO_FIRES_V2_1969_CO.nc;1969;woodedfire;     7.265;     24.96;     0.000;   0.07390;     0.000;     0.000;     2.232;     0.000;     0.000;     0.000;     0.000;     0.000;   0.02699;     0.000;     0.000;     0.000;  0.002906;     0.000;     0.000;     1.123;    0.6745;     156.0;;RETRO;FIRES;V2;1969;CO
RETRO_FIRES_V2_1969_CO.nc;1969;grassfire;     16.12;     1.209;     0.000;   0.01160;     0.000;     0.000; 0.0001005;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1619;     36.07;;RETRO;FIRES;V2;1969;CO
RETRO_FIRES_V2_1970_CO.nc;1970;forestfire;     1.707;     22.60;     5.002;     2.216;   0.03226;  0.007302;    0.6866;     6.283;     0.000;    0.1089;     0.000;     0.000;     5.847;   0.04888;     0.000;    0.2067;     1.404;   0.01282;  0.001955;     1.138;     8.778;     84.65;;RETRO;FIRES;V2;1970;CO
RETRO_FIRES_V2_1970_CO.nc;1970;woodedfire;     5.386;     31.90;     0.000;   0.06728;     0.000;     0.000;     2.450;     0.000;     0.000;     0.000;     0.000;     0.000;   0.09755;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.4112;    0.6237;     233.8;;RETRO;FIRES;V2;1970;CO
RETRO_FIRES_V2_1970_CO.nc;1970;grassfire;     11.94;     1.493;     0.000;   0.01801;     0.000;     0.000; 0.0001483;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1360;     45.49;;RETRO;FIRES;V2;1970;CO
RETRO_FIRES_V2_1971_CO.nc;1971;forestfire;     1.177;     23.51;     5.803;    0.3202;   0.01343;  0.006532;    0.6304;     3.450;     0.000;   0.04869;     0.000;     0.000;     7.151;   0.05621;     0.000;   0.08881;    0.2401;  0.005731;  0.003697;     2.054;     6.032;     74.43;;RETRO;FIRES;V2;1971;CO
RETRO_FIRES_V2_1971_CO.nc;1971;woodedfire;     3.569;     11.90;     0.000;   0.05240;     0.000;     0.000;     2.823;     0.000;     0.000;     0.000;     0.000;     0.000;   0.06642;     0.000;     0.000;     0.000;  0.001873;     0.000;     0.000;    0.6125;    0.4158;     118.7;;RETRO;FIRES;V2;1971;CO
RETRO_FIRES_V2_1971_CO.nc;1971;grassfire;     8.210;    0.5417;     0.000;   0.01169;     0.000;     0.000; 0.0002389;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.09374;     27.32;;RETRO;FIRES;V2;1971;CO
RETRO_FIRES_V2_1972_CO.nc;1972;forestfire;     2.438;     24.38;     2.082;     2.220;   0.01325;  0.004533;    0.6795;     27.33;     0.000;   0.04024;    0.1011;     0.000;     5.746;    0.1411;     0.000;   0.07520;     1.451;  0.004600;  0.005212;     2.115;     21.48;     127.5;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1972_CO.nc;1972;woodedfire;     7.564;     20.58;     0.000;   0.06113;     0.000;     0.000;     2.867;     0.000;     0.000;     0.000;     0.000;     0.000;   0.04392;     0.000;     0.000;     0.000; 0.0001621;     0.000;     0.000;    0.4076;    0.7396;     152.0;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1972_CO.nc;1972;grassfire;     16.98;     1.026;     0.000;   0.01330;     0.000;     0.000; 6.972e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1627;     37.71;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1973_CO.nc;1973;forestfire;     1.149;     25.61;     2.044;     2.162;   0.02548;  0.007927;     1.746;     7.140;     0.000;   0.08266;   0.02097;     0.000;     7.696;   0.03160;     0.000;    0.1585;     1.629;  0.009905;  0.004395;    0.8057;     7.338;     91.60;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1973_CO.nc;1973;woodedfire;     3.566;     11.71;     0.000;   0.07604;     0.000;     0.000;     2.028;     0.000;     0.000;     0.000;     0.000;     0.000;   0.02175;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.2657;     1.329;     136.7;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1973_CO.nc;1973;grassfire;     7.967;    0.5917;     0.000;   0.01647;     0.000;     0.000; 6.397e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.2953;     30.89;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1974_CO.nc;1974;forestfire;     1.583;     27.21;     2.396;    0.2258;   0.02870;  0.004550;    0.5790;     3.195;     0.000;   0.08434;     0.000;     0.000;     10.36;   0.05692;     0.000;    0.1572;   0.09729;  0.009508;  0.005154;     1.365;     2.332;     77.01;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1974_CO.nc;1974;woodedfire;     4.690;     15.86;     0.000;   0.04523;     0.000;     0.000;     2.790;     0.000;     0.000;     0.000;     0.000;     0.000;   0.04184;     0.000;     0.000;     0.000;  0.002932;     0.000;     0.000;    0.4147;    0.2342;     113.1;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1974_CO.nc;1974;grassfire;     10.87;    0.7300;     0.000;   0.01260;     0.000;     0.000; 1.399e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.05490;     26.39;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1975_CO.nc;1975;forestfire;     2.100;     28.54;     3.443;     2.011;   0.02426;  0.004780;    0.8035;     2.988;     0.000;   0.07532;     0.000;     0.000;     9.472;   0.07916;     0.000;    0.1443;    0.3973;  0.008958;  0.008546;    0.7459;     2.670;     83.70;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1975_CO.nc;1975;woodedfire;     6.439;     21.34;     0.000;   0.03826;     0.000;     0.000;     2.356;     0.000;     0.000;     0.000;     0.000;     0.000;   0.03358;     0.000;     0.000;     0.000; 0.0005740;     0.000;     0.000;    0.2436;    0.1906;     147.9;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1975_CO.nc;1975;grassfire;     14.29;    0.9965;     0.000;   0.01681;     0.000;     0.000; 5.037e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.04135;     34.37;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1976_CO.nc;1976;forestfire;     3.215;     28.75;     7.734;    0.4828;   0.01064;  0.008750;    0.7923;     10.98;     0.000;   0.03822;     0.000;     0.000;     7.511;   0.06508;     0.000;   0.07120;    0.4599;  0.004474;  0.004118;     1.840;     1.925;     94.97;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1976_CO.nc;1976;woodedfire;     9.581;     28.66;     0.000;    0.1991;     0.000;     0.000;     3.209;     0.000;     0.000;     0.000;     0.000;     0.000;   0.01877;     0.000;     0.000;     0.000; 0.0007604;     0.000;     0.000;    0.7725;     2.776;     166.1;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1976_CO.nc;1976;grassfire;     21.99;     1.348;     0.000;   0.02219;     0.000;     0.000; 0.0001569;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.6879;     41.45;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1977_CO.nc;1977;forestfire;     3.203;     29.82;     4.544;     2.173;   0.03259;  0.007543;     1.476;     32.62;     0.000;   0.09891;     0.000;     0.000;     9.624;   0.08316;     0.000;    0.1820;     1.420;   0.01107;  0.004525;     3.191;     6.642;     132.4;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1977_CO.nc;1977;woodedfire;     10.05;     13.70;     0.000;   0.06250;     0.000;     0.000;     2.400;     0.000;     0.000;     0.000;     0.000;     0.000;   0.03298;     0.000;     0.000;     0.000; 0.0002201;     0.000;     0.000;    0.5309;    0.4663;     149.8;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1977_CO.nc;1977;grassfire;     21.49;    0.6486;     0.000;   0.01243;     0.000;     0.000; 8.868e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1028;     45.15;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1978_CO.nc;1978;forestfire;     1.916;     31.60;    0.9043;     1.585;   0.03030;  0.006518;    0.9782;     10.48;     0.000;   0.09953;     0.000;     0.000;     10.68;    0.1204;     0.000;    0.1876;     2.376;   0.01143;  0.005315;     1.301;     2.395;     104.7;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1978_CO.nc;1978;woodedfire;     6.010;     21.01;     0.000;   0.04311;     0.000;     0.000;     2.608;     0.000;     0.000;     0.000;     0.000;     0.000;   0.03969;     0.000;     0.000;     0.000; 0.0008622;     0.000;     0.000;    0.5458;    0.2730;     157.2;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1978_CO.nc;1978;grassfire;     13.11;     1.093;     0.000;   0.01140;     0.000;     0.000; 9.860e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.06227;     34.09;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1979_CO.nc;1979;forestfire;     3.119;     32.65;     10.59;     1.979;   0.02309;   0.01277;    0.7820;     20.09;     0.000;   0.06897;     0.000;     0.000;     15.25;   0.07938;     0.000;    0.1272;     1.260;  0.008346;  0.002194;     1.920;     3.484;     132.0;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1979_CO.nc;1979;woodedfire;     9.916;     25.04;     0.000;   0.05123;     0.000;     0.000;     2.899;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1716;     0.000;     0.000;     0.000;  0.001688;     0.000;     0.000;    0.3198;    0.4198;     205.2;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1979_CO.nc;1979;grassfire;     21.27;     1.191;     0.000;   0.01671;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.08594;     50.29;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1980_CO.nc;1980;forestfire;     3.627;     33.36;     16.21;     2.313;   0.02942;  0.005702;    0.7261;     20.64;     0.000;   0.08419;     0.000;     0.000;     11.20;   0.07148;     0.000;    0.1607;     2.656;  0.009075;  0.006047;     1.852;     2.617;     138.2;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1980_CO.nc;1980;woodedfire;     11.52;     25.36;     0.000;   0.04768;     0.000;     0.000;     2.789;     0.000;     0.000;     0.000;     0.000;     0.000;    0.4513;     0.000;     0.000;     0.000; 0.0001170;     0.000;     0.000;    0.3817;    0.2308;     212.3;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1980_CO.nc;1980;grassfire;     24.95;     1.315;     0.000;   0.01299;     0.000;     0.000; 8.991e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.04656;     54.95;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1981_CO.nc;1981;forestfire;     1.481;     34.65;     16.03;     2.830;   0.04659;  0.005203;    0.7563;     15.07;     0.000;    0.1550;     0.000;     0.000;     6.248;   0.07806;     0.000;    0.2855;     1.474;   0.01736;  0.003683;     2.310;     3.715;     125.3;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1981_CO.nc;1981;woodedfire;     4.548;     21.69;     0.000;   0.07239;     0.000;     0.000;     2.034;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1724;     0.000;     0.000;     0.000;  0.001813;     0.000;     0.000;    0.6020;    0.6764;     150.6;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1981_CO.nc;1981;grassfire;     10.21;    0.9852;     0.000;   0.03088;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1393;     31.71;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1982_CO.nc;1982;forestfire;     2.989;     36.15;     5.195;     3.694;   0.01978;  0.007200;    0.9771;     127.8;     0.000;   0.05524;     0.000;     0.000;     16.37;   0.03536;     0.000;    0.1027;    0.7738;  0.006664;  0.004573;    0.8864;     5.599;     253.7;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1982_CO.nc;1982;woodedfire;     9.256;     22.18;     0.000;   0.06056;     0.000;     0.000;     2.689;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1166;     0.000;     0.000;     0.000;  0.001876;     0.000;     0.000;    0.2592;    0.4477;     186.7;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1982_CO.nc;1982;grassfire;     20.75;     1.106;     0.000;   0.01418;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.09666;     48.00;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1983_CO.nc;1983;forestfire;     1.763;     36.45;     5.319;     1.865;   0.04388;  0.004021;     1.496;     37.06;     0.000;    0.1315;   0.02204;     0.000;     9.801;   0.08307;     0.000;    0.2543;     5.465;   0.01556;  0.002546;     1.824;     1.900;     161.6;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1983_CO.nc;1983;woodedfire;     5.609;     23.38;     0.000;   0.06284;     0.000;     0.000;     2.627;     0.000;     0.000;     0.000;     0.000;     0.000;   0.09271;     0.000;     0.000;     0.000; 0.0004822;     0.000;     0.000;    0.6779;    0.2849;     174.3;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1983_CO.nc;1983;grassfire;     12.35;     1.153;     0.000;   0.01423;     0.000;     0.000; 6.825e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;   0.05720;     37.10;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1984_CO.nc;1984;forestfire;     1.807;     38.13;     2.111;     1.780;   0.01695;  0.008938;     1.200;     14.15;     0.000;   0.06506;   0.01941;     0.000;     10.87;   0.05634;     0.000;    0.1177;     1.697;  0.007559;  0.004268;    0.6994;     5.139;     123.1;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1984_CO.nc;1984;woodedfire;     5.576;     8.843;     0.000;   0.06434;     0.000;     0.000;     3.156;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1642;     0.000;     0.000;     0.000; 0.0008607;     0.000;     0.000;    0.2011;    0.6111;     113.1;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1984_CO.nc;1984;grassfire;     12.47;    0.4416;     0.000;   0.01956;     0.000;     0.000; 5.085e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1178;     31.11;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1985_CO.nc;1985;forestfire;     3.547;     38.28;     2.383;     1.752;   0.03577;  0.004797;    0.6927;     11.82;     0.000;   0.09442;     0.000;     0.000;     13.12;   0.07675;     0.000;    0.1836;     1.010;   0.01132;  0.005673;     2.155;     9.400;     126.6;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1985_CO.nc;1985;woodedfire;     11.39;     10.75;     0.000;   0.08053;     0.000;     0.000;     2.296;     0.000;     0.000;     0.000;     0.000;     0.000;   0.05776;     0.000;     0.000;     0.000; 0.0009534;     0.000;     0.000;    0.6320;    0.6695;     116.9;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1985_CO.nc;1985;grassfire;     24.45;    0.5880;     0.000;   0.01425;     0.000;     0.000; 4.101e-05;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.1558;     41.03;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1986_CO.nc;1986;forestfire;     2.495;     38.19;     3.445;     2.880;   0.02169;  0.007057;    0.9596;     34.59;     0.000;   0.07285;   0.02327;     0.000;     13.71;   0.05855;     0.000;    0.1380;     1.069;  0.008560;  0.004638;     1.444;     11.65;     160.5;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1986_CO.nc;1986;woodedfire;     7.819;     15.94;     0.000;   0.09224;     0.000;     0.000;     2.790;     0.000;     0.000;     0.000;     0.000;     0.000;    0.2641;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.2906;     1.414;     125.4;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1986_CO.nc;1986;grassfire;     16.96;    0.8020;     0.000;   0.01975;     0.000;     0.000; 0.0001381;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;    0.3373;     33.86;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1987_CO.nc;1987;forestfire;     1.476;     38.00;     3.703;     4.930;   0.02641;  0.003725;    0.5941;     74.14;     0.000;    0.1053;  0.005513;     0.000;     16.61;   0.02852;     0.000;    0.1707;     2.973;   0.01161;  0.003879;     1.110;     8.820;     207.8;;RETRO;FIRES;V2;1987;CO
