filename; year; sector; africa;central_america;east_asia;eastern_europe;ec25_europe;latin_america;middle_east;north_america;north_central_asia;oceania;oecd_europe;old_ec_europe;south_america;south_asia;south_east_asia;world;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1970_ETHENE.nc;1970;forestfire;    0.2768;   0.08600;   0.02762;  0.002430;   0.02175;    0.6075; 0.0001482;   0.07161;   0.06917;   0.02084;   0.01810;   0.01809;    0.5215;   0.01951;    0.2240;     1.371;     1.377;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1970_ETHENE.nc;1970;woodedfire;     1.968;  0.001316;  0.002823;     0.000; 1.117e-05;     1.057; 1.117e-05;  0.005536;  0.009393;   0.07267; 4.532e-05;     0.000;     1.056;   0.03831; 5.234e-05;     3.152;     3.153;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1970_ETHENE.nc;1970;grassfire;    0.4238;     0.000; 0.0005662;     0.000;     0.000;   0.02637;     0.000;     0.000; 0.0009030;    0.1611;     0.000;     0.000;   0.02637; 2.001e-06; 1.944e-06;    0.6137;    0.6137;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;forestfire;    0.2907;    0.1071;  0.004230;  0.006108;  0.005740;    0.6596; 6.625e-05;   0.09186;   0.05902;   0.01406;  0.004175;  0.004175;    0.5525;   0.01784;   0.07373;     1.233;     1.236;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;woodedfire;     1.090; 0.0008962;  0.001765;     0.000; 8.615e-05;    0.4018; 4.896e-06;  0.008164;  0.006239;   0.04814; 8.125e-05; 8.125e-05;    0.4009;   0.04450; 6.203e-05;     1.600;     1.600;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;grassfire;    0.2462;     0.000; 0.0002927;     0.000;     0.000;   0.01000;     0.000;     0.000; 0.0005348;    0.1108;     0.000;     0.000;   0.01000; 3.223e-06; 2.157e-06;    0.3685;    0.3685;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;forestfire;    0.3048;   0.08487;   0.02756;   0.04621;   0.04456;    0.6547; 5.317e-05;   0.04948;    0.1554;   0.04357;   0.03952;   0.03947;    0.5698;   0.01911;    0.6026;     2.039;     2.069;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;woodedfire;     1.159; 0.0005926;  0.001944;     0.000; 6.150e-06;    0.7250; 4.119e-06;  0.005351;   0.01013;    0.1020; 3.503e-05; 2.031e-06;    0.7244;   0.04524; 3.678e-05;     2.049;     2.049;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;grassfire;    0.2590;     0.000; 0.0002505;     0.000;     0.000;   0.01811;     0.000;     0.000; 0.0007321;    0.2291;     0.000;     0.000;   0.01811; 9.406e-07; 3.568e-06;    0.5087;    0.5087;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;forestfire;    0.3184;    0.1158;   0.02524;  0.002859;   0.01129;    0.7183; 0.0001145;   0.03363;   0.05261;   0.01379;  0.008992;  0.008930;    0.6024;   0.03165;    0.2847;     1.523;     1.533;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;woodedfire;     1.314; 0.0002935;  0.004819;     0.000; 4.573e-05;    0.4226; 8.823e-06;  0.003573;   0.02004;   0.04810; 0.0001488; 3.691e-05;    0.4224;   0.03177; 3.492e-05;     1.843;     1.843;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;grassfire;    0.2942;     0.000; 0.0004627;     0.000;     0.000;   0.01055;     0.000;     0.000;  0.001798;    0.1075;     0.000;     0.000;   0.01055; 8.631e-07; 2.701e-06;    0.4167;    0.4167;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;forestfire;    0.3322;    0.1544;  0.003282;  0.008887;  0.009307;    0.7933; 0.0001099;   0.04367;   0.01773;   0.01895;  0.005574;  0.005510;    0.6389;   0.01726;   0.06729;     1.318;     1.322;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;woodedfire;    0.8874; 0.0005645;  0.001180;     0.000; 8.768e-06;    0.5187; 8.768e-06;  0.005542;  0.003550;   0.06326;     0.000;     0.000;    0.5181;   0.04426; 7.069e-05;     1.524;     1.525;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;grassfire;    0.1955;     0.000; 0.0002048;     0.000;     0.000;   0.01297;     0.000;     0.000; 0.0002868;    0.1467;     0.000;     0.000;   0.01297; 1.888e-07; 4.625e-07;    0.3561;    0.3561;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;forestfire;    0.3461;    0.1412;   0.02349;  0.002941;  0.009215;    0.8098; 0.0001036;   0.04945;   0.02087;   0.02503;  0.007703;  0.007676;    0.6685;   0.01930;   0.09521;     1.410;     1.416;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;woodedfire;     1.155; 0.0004531; 0.0009157;     0.000; 2.318e-05;    0.7075; 7.827e-06;  0.003274;  0.002860;   0.08686; 1.535e-05; 1.535e-05;    0.7070;   0.03736; 1.819e-05;     1.994;     1.995;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;grassfire;    0.2523;     0.000; 0.0002420;     0.000;     0.000;   0.01777;     0.000;     0.000; 0.0002201;    0.1928;     0.000;     0.000;   0.01777; 6.796e-07; 2.673e-06;    0.4637;    0.4637;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;forestfire;    0.3602;    0.1126;  0.006070; 0.0009358;   0.01007;    0.7954; 5.172e-05;    0.1121;   0.01261;   0.03893;  0.009186;  0.009132;    0.6828;   0.02151;    0.2447;     1.612;     1.619;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;woodedfire;     1.029; 0.0002532;  0.008506;     0.000; 6.145e-05;    0.9710; 3.792e-06;   0.01040;   0.03884;    0.1293; 0.0003077; 5.766e-05;    0.9707;   0.05023; 6.214e-05;     2.235;     2.239;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;grassfire;    0.2282;     0.000; 0.0006172;     0.000;     0.000;   0.02435;     0.000;     0.000;  0.003271;    0.2967;     0.000;     0.000;   0.02435; 2.116e-06; 2.093e-06;    0.5590;    0.5590;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;forestfire;    0.3737;    0.1435;   0.02568;  0.002503;  0.008346;    0.8680; 0.0001280;   0.09104;   0.06608;   0.03899;  0.006360;  0.006325;    0.7245;   0.02727;    0.7053;     2.217;     2.242;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;woodedfire;     1.374; 0.0004450;  0.002042;     0.000; 1.017e-05;    0.4577; 1.017e-05;  0.006930;  0.007042;    0.1356; 0.0001523;     0.000;    0.4572;   0.03775; 5.654e-05;     2.020;     2.021;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;grassfire;    0.3061;     0.000; 0.0002949;     0.000;     0.000;   0.01147;     0.000;     0.000; 0.0006791;    0.2900;     0.000;     0.000;   0.01147; 1.197e-06; 3.731e-06;    0.6092;    0.6092;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;forestfire;    0.3876;    0.1576;   0.01931;  0.002478;   0.01997;    0.8911; 0.0001321;   0.02554;   0.01849;   0.02323;   0.01790;   0.01788;    0.7336;   0.02178;    0.3730;     1.790;     1.799;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;woodedfire;     1.209; 0.0005355;  0.001446;     0.000; 1.026e-05;    0.7761; 1.026e-05;  0.007364;  0.004240;   0.08109; 1.872e-05;     0.000;    0.7756;   0.04162; 4.894e-05;     2.121;     2.121;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;grassfire;    0.2626;     0.000; 0.0002187;     0.000;     0.000;   0.01942;     0.000;     0.000; 0.0003638;    0.1768;     0.000;     0.000;   0.01942; 1.330e-06; 2.032e-06;    0.4599;    0.4599;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;forestfire;    0.4014;    0.2228;   0.02413;  0.002203;   0.01217;     1.018; 9.648e-05;    0.1461;   0.02926;   0.03842;  0.009865;  0.009804;    0.7947;   0.02070;    0.4800;     2.181;     2.196;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;woodedfire;     1.716;  0.002315;  0.001902;     0.000; 7.207e-06;    0.8600; 7.207e-06;  0.004220;  0.006271;    0.1338;     0.000;     0.000;    0.8577;   0.04545; 6.189e-05;     2.767;     2.767;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;grassfire;    0.3683;     0.000; 0.0006136;     0.000;     0.000;   0.02141;     0.000;     0.000; 0.0008297;    0.2870;     0.000;     0.000;   0.02141;     0.000; 3.155e-06;    0.6785;    0.6785;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;forestfire;    0.4156;    0.1641;   0.02813;  0.001697;   0.01356;    0.9628; 0.0001049;    0.2110;   0.02253;   0.04472;   0.01197;   0.01192;    0.7988;   0.02004;    0.5397;     2.266;     2.280;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;woodedfire;     1.703;  0.006089; 0.0009837;     0.000; 1.550e-05;    0.9520; 8.789e-06;  0.005115;  0.003281;    0.1554; 6.917e-05; 6.706e-06;    0.9459;   0.04387; 2.541e-05;     2.863;     2.863;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;grassfire;    0.3802;     0.000; 0.0002808;     0.000;     0.000;   0.02360;     0.000;     0.000; 0.0002870;    0.3366;     0.000;     0.000;   0.02360; 1.213e-06; 3.324e-06;    0.7413;    0.7413;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;forestfire;    0.4291;   0.09229;   0.03397;  0.003909;   0.01524;    0.8921; 0.0002007;    0.2135;   0.03585;   0.01864;   0.01192;   0.01183;    0.7998;   0.01769;    0.4006;     2.065;     2.076;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;woodedfire;     1.222;  0.002326;  0.002761;     0.000; 0.0001050;    0.6941; 1.556e-05;  0.008039;   0.01001;   0.06136; 0.0001041; 8.941e-05;    0.6918;   0.03224; 3.882e-05;     2.030;     2.030;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;grassfire;    0.2703;     0.000; 0.0005494;     0.000;     0.000;   0.01733;     0.000;     0.000; 0.0008422;    0.1377;     0.000;     0.000;   0.01733;     0.000; 3.492e-06;    0.4278;    0.4278;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;forestfire;    0.4430;    0.2570;   0.04387;  0.003420;  0.007709;     1.147; 7.704e-05;   0.07075;   0.04481;    0.1040;  0.006948;  0.006924;    0.8897;   0.02385;     2.449;     4.357;     4.468;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;woodedfire;     1.560;  0.001573;  0.001245;     0.000; 2.540e-05;    0.7793; 5.711e-06;  0.003479;  0.005685;    0.1249; 1.969e-05; 1.969e-05;    0.7777;   0.04282; 5.081e-05;     2.518;     2.519;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;grassfire;    0.3467;     0.000; 0.0002339;     0.000;     0.000;   0.01945;     0.000;     0.000; 0.0004748;    0.2799;     0.000;     0.000;   0.01945;     0.000; 4.130e-06;    0.6476;    0.6476;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;forestfire;    0.4568;    0.1457;   0.02298;   0.01280;   0.01405;     1.007; 0.0001799;   0.08294;   0.01304;   0.02149;   0.01230;   0.01228;    0.8610;   0.03227;     1.100;     2.771;     2.821;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;woodedfire;     1.421;  0.001251;  0.001710;     0.000; 1.901e-05;    0.7976; 1.397e-05;  0.009125;  0.004370;   0.07566; 5.046e-06; 5.046e-06;    0.7963;   0.04147; 2.063e-05;     2.351;     2.351;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;grassfire;    0.3129;     0.000; 0.0002864;     0.000;     0.000;   0.01999;     0.000;     0.000; 0.0003478;    0.1666;     0.000;     0.000;   0.01999; 9.208e-07; 4.185e-06;    0.5006;    0.5006;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;forestfire;    0.4710;    0.1597;   0.02340;  0.003975;   0.02138;     1.062; 8.739e-05;   0.03274;   0.04086;   0.02244;   0.01744;   0.01743;    0.9020;   0.02722;    0.3806;     2.101;     2.111;;RETRO;FIRES;V2;1984;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;woodedfire;     1.065;  0.002215;  0.002015;     0.000; 6.709e-05;    0.3209; 6.478e-06;  0.002682;  0.008706;   0.07522; 0.0001766; 6.061e-05;    0.3187;   0.04998; 5.790e-05;     1.524;     1.525;;RETRO;FIRES;V2;1984;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;grassfire;    0.2411;     0.000; 0.0007680;     0.000;     0.000;  0.007966;     0.000;     0.000;  0.001095;    0.1682;     0.000;     0.000;  0.007966; 6.861e-07; 3.719e-06;    0.4197;    0.4197;;RETRO;FIRES;V2;1984;ETHENE
RETRO_FIRES_V2_1985_ETHENE.nc;1985;forestfire;    0.4845;    0.1870;   0.02141;  0.003792;   0.01072;     1.116; 0.0001309;   0.05300;   0.08815;   0.04311;  0.007548;  0.007533;    0.9288;   0.01863;    0.2758;     2.133;     2.141;;RETRO;FIRES;V2;1985;ETHENE
RETRO_FIRES_V2_1985_ETHENE.nc;1985;woodedfire;    0.9469; 0.0007794;  0.002396;     0.000; 1.007e-05;    0.4184; 1.007e-05;  0.008453;  0.009665;    0.1537; 7.441e-05;     0.000;    0.4177;   0.03712; 3.198e-05;     1.576;     1.576;;RETRO;FIRES;V2;1985;ETHENE
RETRO_FIRES_V2_1985_ETHENE.nc;1985;grassfire;    0.2108;     0.000; 0.0002886;     0.000;     0.000;   0.01044;     0.000;     0.000; 0.0007162;    0.3298;     0.000;     0.000;   0.01044; 5.533e-07; 2.319e-06;    0.5535;    0.5535;;RETRO;FIRES;V2;1985;ETHENE
RETRO_FIRES_V2_1986_ETHENE.nc;1986;forestfire;    0.4983;    0.2016;   0.03578;   0.01435;   0.02343;     1.127; 9.895e-05;   0.05770;   0.08672;   0.03169;   0.02054;   0.02049;    0.9257;   0.02273;    0.7442;     2.690;     2.709;;RETRO;FIRES;V2;1986;ETHENE
RETRO_FIRES_V2_1986_ETHENE.nc;1986;woodedfire;    0.9315;  0.003563;  0.004958;     0.000; 7.902e-05;    0.5806; 7.440e-06;  0.003824;   0.02048;    0.1055; 0.0002964; 7.158e-05;    0.5770;   0.04443; 2.064e-05;     1.690;     1.691;;RETRO;FIRES;V2;1986;ETHENE
RETRO_FIRES_V2_1986_ETHENE.nc;1986;grassfire;    0.2084;     0.000; 0.0006216;     0.000;     0.000;   0.01446;     0.000;     0.000;  0.001929;    0.2288;     0.000;     0.000;   0.01446; 1.863e-06; 5.051e-07;    0.4567;    0.4567;;RETRO;FIRES;V2;1986;ETHENE
RETRO_FIRES_V2_1987_ETHENE.nc;1987;forestfire;    0.5122;    0.2349;   0.05856;   0.01077;   0.01883;     1.154; 0.0001343;   0.05661;   0.06505;   0.01966;   0.01369;   0.01367;    0.9189;   0.01658;     1.571;     3.516;     3.562;;RETRO;FIRES;V2;1987;ETHENE
RETRO_FIRES_V2_1987_ETHENE.nc;1987;woodedfire;     1.395;  0.004708;  0.008439;     0.000; 4.270e-05;    0.9666; 1.397e-05;  0.004193;   0.03370;   0.06192; 0.0002142; 2.873e-05;    0.9619;   0.03558; 2.113e-05;     2.501;     2.502;;RETRO;FIRES;V2;1987;ETHENE
RETRO_FIRES_V2_1987_ETHENE.nc;1987;grassfire;    0.3040;     0.000;  0.002263;     0.000;     0.000;   0.02403;     0.000;     0.000;  0.003995;    0.1363;     0.000;     0.000;   0.02403; 1.607e-06; 2.319e-06;    0.4728;    0.4728;;RETRO;FIRES;V2;1987;ETHENE
RETRO_FIRES_V2_1988_ETHENE.nc;1988;forestfire;    0.5265;    0.2696;   0.04311;  0.003772;   0.01384;     1.168; 0.0002019;    0.1092;    0.1203;   0.01870;  0.009815;  0.009783;    0.8985;   0.01900;    0.2949;     2.342;     2.349;;RETRO;FIRES;V2;1988;ETHENE
RETRO_FIRES_V2_1988_ETHENE.nc;1988;woodedfire;    0.8409;  0.003756;  0.002943;     0.000; 3.681e-05;    0.5896; 3.681e-05;   0.01334;   0.01086;   0.06561; 4.272e-06;     0.000;    0.5859;   0.03745; 6.734e-05;     1.559;     1.560;;RETRO;FIRES;V2;1988;ETHENE
