# File: nuc_gen2.csv
# Title: Nuclear electricity generation by GenII by state and plant
# Units: EJ
# Comments: This data reflects the current and future power generation from existing or "vintage" nuclear plants in the USA (labeled as Generation II) based on current operating licenses. Retired nuclear units and nuclear units with extended operating licenses have been accounted for. All new nuclear plants in GCAM are currently labeled as Gen III. New nuclear plants may be either Gen III or IV; characteristics of new nuclear plants in GCAM - such as uranium usage; plant thermal efficiency; and costs - reflect Gen III LWR.
# Source: Data is based on US Nuclear Regulatory Commission (NRC) of nuclear reactor characteristic and operational history from January 2011, with additional updates to operating licenses and plant closures. https://catalog.data.gov/dataset?q=organization:((nrc-gov)), NRC Commercial operating nuclear power reactors, including: licensee data, location, web address, capacity (MW).
# Column types: ccnnnnnnnnnnnniiiic 
# ----------
region,plant,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2065,2080,2095,2100,Units
AL,nuclearGenII-AL-BrownsFerry-1,0.0101423,0.0260873,0.0313149,0.0313149,0.0313149,0.0313149,0.0291059,0,0,0,0,0,0,0,0,0,EJ
AL,nuclearGenII-AL-BrownsFerry-2,0.00904198,0.0232572,0.0279177,0.0279177,0.0279177,0.0279177,0.0259484,0,0,0,0,0,0,0,0,0,EJ
AL,nuclearGenII-AL-BrownsFerry-3,0.0106248,0.0273285,0.0328047,0.0328047,0.0328047,0.0328047,0.0304907,0.0328047,0,0,0,0,0,0,0,0,EJ
AL,nuclearGenII-AL-JosephMFarley-1,0.00777125,0.0199887,0.0239942,0.0239942,0.0239942,0.0239942,0.0223016,0.0239942,0,0,0,0,0,0,0,0,EJ
AL,nuclearGenII-AL-JosephMFarley-2,0.00840966,0.0216308,0.0259653,0.0259653,0.0259653,0.0259653,0.0241338,0.0259653,0.0259653,0,0,0,0,0,0,0,EJ
AR,nuclearGenII-AR-ArkansasOne-1,0.0207234,0.024594,0.0270634,0.0270634,0.0270634,0.0270634,0.0255769,0,0,0,0,0,0,0,0,0,EJ
AR,nuclearGenII-AR-ArkansasOne-2,0.022329,0.0264996,0.0291603,0.0291603,0.0291603,0.0291603,0.0275587,0.0291603,0,0,0,0,0,0,0,0,EJ
AZ,nuclearGenII-AZ-PaloVerde-1,0.02971,0.0364081,0.0441368,0.0441368,0.0441368,0.0441368,0.037765,0.0410915,0.0441368,0.0441368,0,0,0,0,0,0,EJ
AZ,nuclearGenII-AZ-PaloVerde-2,0.0243774,0.0298733,0.0362148,0.0362148,0.0362148,0.0362148,0.0309867,0.0337161,0.0362148,0.0362148,0,0,0,0,0,0,EJ
