# ../emissions-data/level1//L105.nh3_tgmt_USA_an_Yh.csv
# Written by L105.nh3_an_USA_S_T_Y.R
# Fri Mar 14 14:50:08 2014
# " NH3 emissions factors by sector / technology / year "
# " Unit = Tg / Mt "
"sector","fuel","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989"
"Animals","all",0.0301367930464187,0.0301835806288169,0.0297630930786686,0.0295047726840739,0.0293062777961124,0.0291853283676489,0.0289968784042819,0.028759467418285,0.0285341761243266,0.0283267411622794,0.0281228530873005,0.0184799498545986,0.0183071578376745,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187,0.0301367930464187
