# ../emissions-data/level1//L111.nonghg_tg_R_en_S_F_Yh.csv
# Written by L111.nonghg_en_R_S_T_Y.R
# Fri Mar 14 14:55:14 2014
# " Non-GHG emissions by GCAM region / sector / technology / historical year "
# " Unit = Tg "
"GCAM_region_ID","Non.CO2","supplysector","subsector","stub.technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
1,"CO","cement","biomass","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","cement","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","cement","electricity","electricity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","cement","gas","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","cement","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","comm cooling","gas","gas",0.000203130579886423,0.0001990927319897,0.000211461302295115,0.000223067226994475,0.000202669254370832,0.000204565716726634,0.000173735820001981,0.00018370369928912,0.00019414595761679,0.000152072206779399,0.000151377607294258,0.000158976658356553,0.000163948889626304,0.000177103080919277,0.000316067670187235,0.000346837840608467,0.000397586061952102,0.000389138443914308,0.000434901631280119,0.000782150803465275,0.000817005749925512,0.000815498431429092,0.000671250396724802,0.00070911714584268,0.000711801363095241,0.000693544966936004,0.000646122671601685,0.000639428429437694,0.000556666804033339,0.000734010361545879,0.000630956698992294,0.000597701380266011,0.000724725714402513,0.000745607931402376,0.000720763715364627,0.000756692896782928,0.000767394607775293,0.000805276171922675,0,0
1,"CO","comm heating","biomass","biomass",0.00449476121638209,0.00423117454576886,0.00423309811896341,0.00474023833716647,0.00504741088724588,0.0054281790711115,0.00552705991211483,0.00646201361018375,0.00745083750015307,0.00696019622940707,0.00727347589261825,0.00769310607154258,0.00852624844873784,0.00913245377042897,0.0172690220367982,0.0193375679095389,0.0223661278727714,0.0189229900145407,0.0243347695564697,0.0234882379549366,0.0288198448055283,0.0330252192276793,0.00143566785034676,0.00153220182029046,0.00146832049388959,0.00137302912529673,0.00117143234334767,0.00139408398625401,0.00256504521688354,0.00362455313694155,0.00195080707293525,0.00140588883488383,0.00277143410745006,0.00297409188445395,0.00289667010124216,0.00331966997544577,0.00305327678926223,0.00341965693259971,0,0
1,"CO","comm heating","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CO","comm heating","gas","gas",0.01200431938001,0.0117656964420591,0.0124966364526835,0.0131825067281948,0.0119770566270046,0.0120891310365983,0.0102671900617713,0.0108562574812169,0.0114733590721444,0.00898694494951735,0.00894589650636579,0.00939497431625441,0.00968881610131072,0.010466183613159,0.0186785134013042,0.0204969247567995,0.0234959702836575,0.0229967450809199,0.0257011922266601,0.0462224252664388,0.0482822328518641,0.0481931555073866,0.039668592246172,0.0419063870210792,0.0420650150385994,0.0409861247486881,0.0381836300221696,0.0377880233095388,0.0328970955904423,0.043377490544063,0.0372873731463542,0.0353220980642,0.0428287997969486,0.0440628670770656,0.042594659265963,0.044717950446684,0.0453503847986991,0.0475890550909503,0,0
1,"CO","comm heating","refined liquids","refined liquids",0.0151333554308542,0.0145754950145022,0.0147019458416702,0.0141704658357509,0.012279586200996,0.0136688900604683,0.0122076157457973,0.0117939516195869,0.0098084285304123,0.00686383591105585,0.00597535962150302,0.0056565424545416,0.00671403328774034,0.00717277991353862,0.0126073722472054,0.0138374531285707,0.0156880122237844,0.0135871223472845,0.013726638419934,0.023286611936202,0.0206975114993996,0.0202592551578192,0.0159708288618048,0.0158584256378163,0.0139821896564767,0.0134232598551435,0.0109543014494114,0.0108652229302676,0.00897289191435529,0.0142849529488329,0.0132026560704393,0.0107513441071998,0.0144796460854332,0.0157176828162347,0.0149539544132345,0.0148118539411543,0.0137069185685603,0.012970601167357,0,0
