# ../emissions-data/level1//L142.fgas_tg_R_S_Yh.csv
# Written by L142.fgas_R_S_T_Y.R
# Fri Mar 14 14:51:53 2014
# " F-gas emissions by region / sector / gas / historical year "
# " Unit = Gg "
"GCAM_region_ID","supplysector","subsector","stub.technology","Non.CO2","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008"
1,"comm cooling","electricity","electricity","HFC125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98381240216032e-05,0.00168245123243765,0.00655521093393159,0.0274588738878975,0.0701550419563623,0.138087978511392,0.23014663085232,0.349187991638003,0.482514315717967,0.61901507608555,0.731707564295996,0.838051179931206,0.944394795566416,1.03962788419496,1.12375044581684,1.19834969857587,1.29517000534823,1.37453091253868,1.45547903787295
1,"comm cooling","electricity","electricity","HFC134a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010280978579529,0.0289067302236094,0.112627165871233,0.471779653649475,1.20535610932409,2.37253351835285,3.95422253058808,5.99951004640951,8.2902320641295,10.6354950822714,12.571700597249,14.3988241113828,16.2259476255166,17.8621776381738,19.3075141493542,20.589227659269,22.2527281721371,23.6162531826847,25.0070486934433
1,"comm cooling","electricity","electricity","HFC143a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86455184833456e-05,0.00108658486982351,0.0042335806720482,0.0177338851395724,0.0453085389115086,0.0891819657307974,0.148636609551329,0.225517614491672,0.311624340024855,0.399781225689782,0.472561910366639,0.541242274780012,0.609922639193385,0.671427443145659,0.725756686636834,0.773935449732782,0.836465333750928,0.887719337044489,0.939998420403922
1,"comm cooling","electricity","electricity","HFC23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"comm cooling","electricity","electricity","HFC236fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16359247727675e-07,1.17066525886296e-05,4.56117690481511e-05,0.000191061405455936,0.000488145324922102,0.000960829033217711,0.00160138172202952,0.00242968261273444,0.00335737961032396,0.0043071646316656,0.00509128947486626,0.00583123827056266,0.00657118706625906,0.007233827778823,0.00781916040825448,0.00833822896642956,0.00901191369086957,0.00956411428467285,0.0101273588903522
1,"comm cooling","electricity","electricity","HFC32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23061884607054e-05,0.00118951086918694,0.00463460366956799,0.0194137151291831,0.0496003588849649,0.0976296656785508,0.162716109464251,0.246879614359554,0.341142739842293,0.437650225455573,0.517325010089792,0.592511074462929,0.667697138836066,0.735027942752308,0.794503486211655,0.847245949279378,0.91569893326089,0.971807936524426,1.02903911985323
1,"electricity_net_ownuse","electricity_net_ownuse","electricity_net_ownuse","C2F6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"electricity_net_ownuse","electricity_net_ownuse","electricity_net_ownuse","CF4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"electricity_net_ownuse","electricity_net_ownuse","electricity_net_ownuse","HFC125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"electricity_net_ownuse","electricity_net_ownuse","electricity_net_ownuse","HFC134a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
